date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/14,5:10 PM.,MIL,AZ,home,Roof Closed.,78,2.0,5,5,5,2,1,2,48,3.80
2024/09/11,12:41 PM.,TEX,AZ,home,Roof Closed.,78,1.0,0,0,0,1,0,0,15,3.24
2024/09/07,3:10 PM.,HOU,AZ,away,Roof Closed.,73,1.1,5,5,5,0,1,1,32,3.29
2024/09/01,1:10 PM.,LAD,AZ,home,Roof Closed.,78,2.0,1,0,0,0,3,0,30,2.66
2024/08/30,6:41 PM.,LAD,AZ,home,Roof Closed.,78,0.2,1,1,1,0,0,0,10,2.74
2024/08/23,7:13 PM.,BOS,AZ,away,Partly Cloudy.,78,1.0,0,0,0,1,1,0,8,2.63
2024/08/21,6:40 PM.,MIA,AZ,away,Roof Closed.,72,0.1,0,0,0,0,0,0,7,2.67
2024/08/18,1:40 PM.,TB,AZ,away,Dome.,72,2.0,0,0,0,0,0,0,21,2.69
2024/08/17,4:10 PM.,TB,AZ,away,Dome.,72,1.0,2,2,2,0,0,1,22,2.78
2024/08/13,6:40 PM.,COL,AZ,home,Roof Closed.,78,1.0,0,0,0,0,1,0,13,2.51
2024/08/11,1:10 PM.,PHI,AZ,home,Roof Closed.,78,1.0,4,3,3,0,0,0,17,2.56
2024/08/08,6:40 PM.,PHI,AZ,home,Roof Closed.,78,0.1,2,0,0,0,0,0,14,2.11
2024/08/07,1:11 PM.,CLE,AZ,away,Partly Cloudy.,76,0.2,3,1,1,0,0,0,18,2.13
2024/08/04,1:36 PM.,PIT,AZ,away,Partly Cloudy.,84,1.0,0,0,0,0,1,0,8,1.99
2024/08/02,6:42 PM.,PIT,AZ,away,Partly Cloudy.,86,1.0,0,0,0,0,0,0,9,2.03
2024/07/28,1:17 PM.,STL,WSH,away,Partly Cloudy.,86,1.1,1,1,1,0,1,1,15,2.06
2024/07/26,7:16 PM.,STL,WSH,away,Partly Cloudy.,84,1.0,0,0,0,0,0,0,13,1.94
2024/07/24,6:45 PM.,SD,WSH,home,Cloudy.,84,1.0,2,0,0,0,0,0,15,1.98
2024/07/20,6:45 PM.,CIN,WSH,home,Cloudy.,78,2.0,2,0,0,1,1,0,29,2.02
2024/07/13,3:11 PM.,MIL,WSH,away,Partly Cloudy.,86,2.0,0,0,0,1,2,0,34,2.11
2024/07/11,1:10 PM.,NYM,WSH,away,Sunny.,87,0.1,2,1,1,0,0,0,7,2.20
2024/07/10,7:11 PM.,NYM,WSH,away,Partly Cloudy.,13,1.0,0,0,0,0,1,0,10,2.01
2024/07/07,1:35 PM.,STL,WSH,home,Partly Cloudy.,93,0.1,3,1,1,0,0,0,19,2.06
2024/07/05,6:45 PM.,STL,WSH,home,Partly Cloudy.,96,2.0,1,2,0,0,1,0,15,1.87
2024/07/02,6:45 PM.,NYM,WSH,home,Clear.,83,1.1,0,0,0,0,2,0,15,1.96
2024/07/01,6:45 PM.,NYM,WSH,home,Partly Cloudy.,80,1.1,0,0,0,1,2,0,21,2.03
2024/06/28,6:50 PM.,TB,WSH,away,Dome.,72,1.0,1,0,0,0,2,0,16,2.09
2024/06/25,6:39 PM.,SD,WSH,away,Partly Cloudy.,72,0.0,3,3,3,0,0,0,10,2.15
2024/06/23,1:10 PM.,COL,WSH,away,Sunny.,94,1.1,0,0,0,1,0,0,14,1.43
2024/06/21,6:40 PM.,COL,WSH,away,Partly Cloudy.,84,1.0,1,0,0,0,0,0,6,1.49
2024/06/20,1:05 PM.,AZ,WSH,home,Partly Cloudy.,84,1.0,0,0,0,0,2,0,14,1.53
2024/06/15,4:05 PM.,MIA,WSH,home,Partly Cloudy.,81,1.0,0,0,0,0,1,0,7,1.57
2024/06/12,6:40 PM.,DET,WSH,away,Clear.,84,0.0,3,2,2,0,0,0,9,1.62
2024/06/11,6:42 PM.,DET,WSH,away,Partly Cloudy.,72,1.0,0,0,0,0,0,0,6,1.08
2024/06/09,2:10 PM.,ATL,WSH,home,Cloudy.,76,1.0,0,0,0,0,1,0,10,1.11
2024/06/08,4:05 PM.,ATL,WSH,home,Partly Cloudy.,83,1.0,0,0,0,0,1,0,10,1.15
2024/06/05,5:30 PM.,NYM,WSH,home,Cloudy.,76,1.0,0,0,0,1,1,0,19,1.19
2024/06/03,6:45 PM.,NYM,WSH,home,Partly Cloudy.,84,0.2,2,1,1,0,0,0,14,1.23
2024/06/01,4:10 PM.,CLE,WSH,away,Partly Cloudy.,80,0.2,1,0,0,0,1,0,10,0.94
2024/05/30,7:21 PM.,ATL,WSH,away,Clear.,79,1.0,0,0,0,0,2,0,14,0.96
2024/05/29,7:21 PM.,ATL,WSH,away,Partly Cloudy.,80,0.2,0,0,0,0,0,0,8,1.00
2024/05/26,1:35 PM.,SEA,WSH,home,Partly Cloudy.,84,0.2,3,2,2,0,0,0,17,1.03
2024/05/25,4:05 PM.,SEA,WSH,home,Partly Cloudy.,88,1.0,0,0,0,0,0,0,13,0.35
2024/05/24,6:45 PM.,SEA,WSH,home,Partly Cloudy.,82,1.0,1,0,0,0,2,0,12,0.36
2024/05/20,6:45 PM.,MIN,WSH,home,Partly Cloudy.,78,1.0,0,0,0,0,0,0,9,0.38
2024/05/18,6:31 PM.,PHI,WSH,away,Rain.,63,0.2,2,0,0,0,0,0,18,0.40
2024/05/15,1:10 PM.,CWS,WSH,away,Sunny.,60,1.2,2,0,0,0,1,0,20,0.41
2024/05/12,1:37 PM.,BOS,WSH,away,Partly Cloudy.,61,1.0,1,0,0,0,0,0,8,0.44
2024/05/10,7:12 PM.,BOS,WSH,away,Clear.,51,1.0,0,0,0,0,0,0,10,0.47
2024/05/08,6:45 PM.,BAL,WSH,home,Partly Cloudy.,84,1.0,0,0,0,0,3,0,15,0.49
2024/05/05,3:00 PM.,TOR,WSH,home,Overcast.,69,1.2,2,0,0,1,0,0,34,0.52
2024/05/03,6:45 PM.,TOR,WSH,home,Partly Cloudy.,64,1.0,0,0,0,0,1,0,12,0.57
2024/05/01,7:07 PM.,TEX,WSH,away,Roof Closed.,74,0.2,0,0,0,1,0,0,9,0.61
2024/04/29,6:41 PM.,MIA,WSH,away,Partly Cloudy.,80,2.0,0,0,0,0,1,0,16,0.64
2024/04/27,4:10 PM.,MIA,WSH,away,Roof Closed.,72,1.0,1,0,0,0,2,0,11,0.75
2024/04/24,6:45 PM.,LAD,WSH,home,Partly Cloudy.,71,1.0,1,0,0,0,0,0,15,0.82
2024/04/21,1:35 PM.,HOU,WSH,home,Cloudy.,53,1.0,0,0,0,0,0,0,12,0.90
2024/04/19,6:45 PM.,HOU,WSH,home,Overcast.,56,1.0,1,0,0,0,1,0,15,1.00
2024/04/15,7:10 PM.,LAD,WSH,away,Clear.,62,1.0,1,0,0,0,1,0,19,1.13
2024/04/14,1:07 PM.,OAK,WSH,away,Cloudy.,57,1.0,2,0,0,1,1,0,25,1.29
2024/04/09,6:45 PM.,SF,WSH,away,Clear.,63,1.0,0,0,0,0,0,0,12,1.50
2024/04/08,6:45 PM.,SF,WSH,away,Clear.,62,1.0,0,0,0,0,1,0,12,1.80
2024/04/06,4:05 PM.,PHI,WSH,home,Overcast.,53,1.0,1,1,1,2,1,0,26,2.25
2024/04/04,5:15 PM.,PIT,WSH,home,Partly Cloudy.,46,1.0,0,0,0,2,2,0,22,0.00
2024/03/31,1:41 PM.,CIN,WSH,away,Cloudy.,58,1.0,1,0,0,1,1,0,12,0.00
2024/03/28,4:10 PM.,CIN,WSH,away,Clear.,56,1.0,1,0,0,0,1,0,12,0.00
