date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/29,12:09 PM.,LAA,TEX,away,Sunny.,75,1.0,0,0,0,1,1,0,19,3.00
2024/09/27,6:40 PM.,LAA,TEX,away,Partly Cloudy.,69,1.0,0,0,0,1,2,0,18,3.04
2024/09/24,6:40 PM.,OAK,TEX,away,Partly Cloudy.,69,1.0,0,0,0,1,1,0,13,3.09
2024/09/22,1:37 PM.,SEA,TEX,home,Roof Closed.,74,1.0,0,0,0,0,1,0,9,3.13
2024/09/21,6:07 PM.,SEA,TEX,home,Roof Closed.,74,1.0,0,0,0,1,0,0,15,3.18
2024/09/18,7:08 PM.,TOR,TEX,home,Roof Closed.,74,1.0,0,0,0,0,1,0,11,3.22
2024/09/17,7:09 PM.,TOR,TEX,home,Roof Closed.,74,1.0,2,1,1,0,0,0,16,3.27
2024/09/13,7:11 PM.,SEA,TEX,away,Roof Closed.,61,1.0,2,3,3,1,0,1,25,3.18
2024/09/12,6:42 PM.,SEA,TEX,away,Partly Cloudy.,69,1.0,0,0,0,0,2,0,16,2.81
2024/09/08,1:37 PM.,LAA,TEX,home,Sunny.,81,1.0,2,0,0,0,2,0,20,2.86
2024/09/07,6:08 PM.,LAA,TEX,home,Clear.,85,1.0,0,0,0,1,1,0,11,2.90
2024/09/05,7:08 PM.,LAA,TEX,home,Roof Closed.,74,1.0,1,0,0,0,3,0,16,2.95
2024/09/01,1:36 PM.,OAK,TEX,home,Roof Closed.,74,1.0,2,1,1,0,1,0,23,3.00
2024/08/31,6:08 PM.,OAK,TEX,home,Roof Closed.,74,1.0,0,0,0,0,1,0,13,2.90
2024/08/29,1:09 PM.,CWS,TEX,away,Sunny.,81,1.0,1,0,0,1,0,0,20,2.95
2024/08/27,7:10 PM.,CWS,TEX,away,Cloudy.,77,1.0,0,0,0,0,2,0,17,3.00
2024/08/23,7:11 PM.,CLE,TEX,away,Partly Cloudy.,76,1.0,0,0,0,2,2,0,22,3.05
2024/08/21,1:38 PM.,PIT,TEX,home,Roof Closed.,74,1.0,1,0,0,1,2,0,25,3.11
2024/08/18,1:38 PM.,MIN,TEX,home,Roof Closed.,74,1.0,0,0,0,1,0,0,19,3.17
2024/08/17,6:07 PM.,MIN,TEX,home,Roof Closed.,74,1.0,1,0,0,0,1,0,15,3.23
2024/08/14,6:11 PM.,BOS,TEX,away,Cloudy.,77,0.2,4,3,3,1,1,0,23,3.29
2024/08/12,7:12 PM.,BOS,TEX,away,Cloudy.,71,1.1,3,0,0,0,3,0,35,2.81
2024/08/10,4:42 PM.,NYY,TEX,away,Sunny.,85,1.0,0,0,0,0,1,0,13,2.88
2024/08/07,1:38 PM.,HOU,TEX,home,Roof Closed.,74,1.0,1,0,0,0,0,0,12,2.94
2024/08/05,7:07 PM.,HOU,TEX,home,Roof Closed.,74,1.0,2,1,1,2,2,0,27,3.00
2024/08/03,6:07 PM.,BOS,TEX,home,Roof Closed.,74,1.1,2,0,0,0,2,0,35,2.87
2024/07/29,6:46 PM.,STL,TEX,away,Partly Cloudy.,91,1.0,1,0,0,0,1,0,15,2.96
2024/07/25,1:37 PM.,CWS,TEX,home,Roof Closed.,74,2.0,0,0,0,0,2,0,19,3.02
2024/07/22,7:08 PM.,CWS,TEX,home,Roof Closed.,74,1.0,0,0,0,0,1,0,12,3.16
