date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/27,7:10 PM.,TB,BOS,home,Partly Cloudy.,72,6.2,4,2,2,1,6,0,100,4.14
2024/09/22,12:36 PM.,MIN,BOS,home,Cloudy.,66,5.0,4,1,0,3,4,0,95,4.21
2024/09/17,6:51 PM.,TB,BOS,away,Dome.,72,4.2,5,4,4,0,6,3,83,4.37
2024/09/11,7:11 PM.,BAL,BOS,home,Clear.,72,6.0,4,1,1,1,9,1,94,4.24
2024/09/06,7:11 PM.,CWS,BOS,home,Partly Cloudy.,71,6.0,5,1,1,3,6,0,97,4.38
2024/08/31,6:10 PM.,DET,BOS,away,Partly Cloudy.,85,6.0,7,2,2,1,6,0,96,4.53
2024/08/20,7:10 PM.,HOU,BOS,away,Roof Closed.,73,5.0,6,5,5,3,2,2,84,4.61
2024/08/15,6:36 PM.,BAL,BOS,away,Clear.,86,5.0,3,3,3,1,6,2,90,4.49
2024/08/04,1:37 PM.,TEX,BOS,away,Roof Closed.,74,4.2,2,2,2,1,5,2,70,4.44
2024/07/29,7:11 PM.,SEA,BOS,home,Partly Cloudy.,72,6.2,6,3,3,1,10,2,109,4.47
2024/07/24,1:11 PM.,COL,BOS,away,Sunny.,93,2.2,10,8,7,0,6,2,76,4.50
2024/07/19,7:10 PM.,LAD,BOS,away,Clear.,78,6.0,2,0,0,1,8,0,90,3.87
2024/07/10,7:11 PM.,OAK,BOS,home,Partly Cloudy.,83,6.2,6,4,4,2,10,0,105,4.18
2024/07/04,1:10 PM.,MIA,BOS,away,Roof Closed.,72,7.0,1,0,0,2,10,0,89,4.06
2024/06/28,7:11 PM.,SD,BOS,home,Clear.,75,4.0,7,5,5,1,4,1,73,4.52
2024/06/22,4:11 PM.,CIN,BOS,away,Partly Cloudy.,92,4.1,6,3,3,1,5,2,96,4.06
2024/06/17,7:07 PM.,TOR,BOS,away,Clear.,75,7.0,9,3,3,1,4,2,109,3.88
2024/06/12,7:11 PM.,PHI,BOS,home,Partly Cloudy.,75,4.0,6,4,4,4,4,0,93,3.88
2024/06/05,1:36 PM.,ATL,BOS,home,Partly Cloudy.,80,7.0,1,0,0,2,9,0,91,3.40
2024/05/30,7:22 PM.,DET,BOS,home,Partly Cloudy.,62,5.1,3,2,2,2,9,1,92,4.08
2024/05/25,4:11 PM.,MIL,BOS,home,Partly Cloudy.,77,3.1,7,5,5,3,3,0,77,4.20
2024/05/19,12:07 PM.,STL,BOS,away,Sunny.,85,6.0,1,1,1,0,8,1,72,3.04
2024/05/14,7:11 PM.,TB,BOS,home,Clear.,69,5.2,4,2,2,0,8,2,81,3.48
2024/05/08,7:22 PM.,ATL,BOS,away,Partly Cloudy.,84,4.0,7,5,5,1,1,3,58,3.60
2024/04/03,12:37 PM.,OAK,BOS,away,Cloudy.,56,5.0,5,0,0,1,3,0,90,0.82
2024/03/29,6:40 PM.,SEA,BOS,away,Clear.,53,6.0,3,1,1,0,10,1,84,1.50
