date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/10/02,5:38 PM.,SD,ATL,away,Clear.,70,2.0,8,5,5,0,2,1,45,22.50
2024/09/27,7:21 PM.,KC,ATL,home,Cloudy.,72,8.2,3,0,0,2,9,0,98,3.25
2024/09/21,4:11 PM.,MIA,ATL,away,Roof Closed.,72,6.0,5,2,1,1,6,0,100,3.42
2024/09/16,7:20 PM.,LAD,ATL,home,Clear.,79,6.0,2,3,3,3,7,0,98,3.49
2024/09/11,6:45 PM.,WSH,ATL,away,Clear.,79,6.0,11,4,4,0,6,1,94,3.46
2024/09/06,7:20 PM.,TOR,ATL,home,Overcast.,72,7.0,5,1,0,1,8,0,104,3.35
2024/08/31,7:16 PM.,PHI,ATL,away,Cloudy.,80,7.0,5,3,3,4,4,2,103,3.52
2024/08/26,6:41 PM.,MIN,ATL,away,Partly Cloudy.,91,5.0,4,3,1,0,7,0,73,3.50
2024/08/21,7:20 PM.,PHI,ATL,home,Partly Cloudy.,80,7.0,4,2,2,1,4,0,91,3.57
2024/08/15,12:45 PM.,SF,ATL,away,Sunny.,67,5.1,5,3,3,3,5,0,103,3.62
2024/08/10,6:10 PM.,COL,ATL,away,Cloudy.,71,5.0,7,5,4,3,9,1,97,3.56
2024/08/04,1:35 PM.,MIA,ATL,home,Partly Cloudy.,89,3.1,4,5,5,5,6,0,82,3.40
2024/07/16,7:19 PM.,AL,NL,away,Roof Closed.,74,1.0,0,0,0,1,0,0,10,0.00
2024/07/11,6:40 PM.,AZ,ATL,away,Roof Closed.,78,6.0,5,1,1,3,7,1,108,3.08
2024/07/05,7:21 PM.,PHI,ATL,home,Cloudy.,79,6.0,11,5,5,1,4,2,103,3.18
2024/06/29,4:11 PM.,PIT,ATL,home,Partly Cloudy.,84,6.0,6,1,1,3,4,0,103,2.91
2024/06/23,1:38 PM.,NYY,ATL,away,Partly Cloudy.,92,6.0,6,1,1,0,4,0,87,3.00
2024/06/17,7:20 PM.,DET,ATL,home,Partly Cloudy.,89,5.1,4,1,1,3,6,0,103,3.11
2024/06/11,6:37 PM.,BAL,ATL,away,Partly Cloudy.,74,5.0,6,4,4,2,3,1,87,3.20
2024/06/04,7:16 PM.,BOS,ATL,away,Partly Cloudy.,72,7.0,4,3,2,1,13,1,103,2.93
2024/05/28,7:21 PM.,WSH,ATL,home,Partly Cloudy.,82,8.0,7,0,0,1,6,0,103,2.97
2024/05/22,6:40 PM.,CHC,ATL,away,Clear.,75,9.0,3,2,1,0,9,0,105,3.38
2024/05/17,7:21 PM.,SD,ATL,home,Cloudy.,69,4.1,9,3,3,3,2,0,88,3.81
2024/05/11,4:10 PM.,NYM,ATL,away,Sunny.,59,7.0,0,0,0,3,5,0,109,3.57
2024/05/05,1:10 PM.,LAD,ATL,away,Partly Cloudy.,66,7.0,4,4,4,3,7,2,108,4.23
2024/04/29,6:41 PM.,SEA,ATL,away,Roof Closed.,47,6.0,0,0,0,2,7,0,100,4.02
2024/04/23,7:19 PM.,MIA,ATL,home,Clear.,71,9.0,3,0,0,0,6,0,92,4.97
2024/04/17,1:11 PM.,HOU,ATL,away,Roof Closed.,73,5.0,7,3,3,4,2,1,96,7.71
2024/04/12,7:10 PM.,MIA,ATL,away,Clear.,77,6.1,4,1,1,1,4,0,84,8.74
2024/04/06,7:21 PM.,AZ,ATL,home,Partly Cloudy.,63,4.1,10,8,7,1,5,1,97,18.00
2024/03/30,4:32 PM.,PHI,ATL,away,Partly Cloudy.,61,0.2,2,3,3,3,1,0,43,40.50
