date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/29,2:20 PM.,CHC,CIN,away,Cloudy.,71,4.0,1,0,0,3,3,0,65,2.75
2024/09/22,1:11 PM.,PIT,CIN,home,Partly Cloudy.,87,3.0,2,1,1,1,4,1,45,2.83
2024/08/13,6:40 PM.,STL,CIN,home,Partly Cloudy.,82,7.0,4,1,1,1,8,1,106,2.83
2024/08/08,6:10 PM.,MIA,CIN,away,Roof Closed.,72,6.0,6,3,3,2,5,0,108,2.90
2024/08/03,7:15 PM.,SF,CIN,home,Partly Cloudy.,83,6.0,1,0,0,1,11,0,100,2.83
2024/07/28,11:35 AM.,TB,CIN,away,Dome.,72,7.0,2,0,0,1,5,0,100,2.97
2024/07/22,7:21 PM.,ATL,CIN,away,Partly Cloudy.,86,7.0,2,0,0,3,7,0,112,3.14
2024/07/16,7:19 PM.,AL,NL,away,Roof Closed.,74,1.0,2,2,2,0,0,1,18,18.00
2024/07/11,1:11 PM.,COL,CIN,home,Partly Cloudy.,84,6.0,2,1,1,2,10,1,97,3.34
2024/07/06,4:11 PM.,DET,CIN,home,Partly Cloudy.,85,7.0,3,0,0,2,7,0,104,3.45
2024/06/30,1:14 PM.,STL,CIN,away,Sunny.,81,4.2,4,1,1,2,6,0,95,3.70
2024/06/25,7:11 PM.,PIT,CIN,home,Partly Cloudy.,87,4.0,7,6,6,2,5,1,93,3.79
2024/06/19,12:37 PM.,PIT,CIN,away,Partly Cloudy.,87,6.1,2,0,0,0,9,0,106,3.35
2024/06/14,7:10 PM.,MIL,CIN,away,Clear.,71,5.0,3,2,2,5,5,1,105,3.61
2024/06/06,7:11 PM.,CHC,CIN,home,Partly Cloudy.,78,6.2,5,4,4,2,8,2,111,3.61
2024/06/01,9:35 PM.,CHC,CIN,away,Drizzle.,62,6.0,3,5,5,5,5,1,111,3.44
2024/05/25,7:17 PM.,LAD,CIN,home,Partly Cloudy.,79,6.0,5,1,1,1,5,0,107,3.06
2024/05/19,1:10 PM.,LAD,CIN,away,Partly Cloudy.,70,6.1,4,2,2,2,8,1,105,3.22
2024/05/14,6:40 PM.,AZ,CIN,away,Roof Closed.,78,7.0,5,2,2,1,5,0,101,3.27
2024/05/09,1:11 PM.,AZ,CIN,home,Overcast.,71,5.0,4,3,3,5,6,1,84,3.38
2024/05/03,8:51 PM.,BAL,CIN,home,Overcast.,67,5.2,5,0,0,4,5,0,109,3.12
2024/04/27,3:08 PM.,TEX,CIN,away,Roof Closed.,74,7.0,1,0,0,1,6,0,98,3.63
2024/04/22,6:41 PM.,PHI,CIN,home,Clear.,63,7.0,7,4,4,2,6,0,99,4.55
2024/04/16,6:40 PM.,SEA,CIN,away,Clear.,51,4.0,4,1,1,3,8,0,98,4.35
2024/04/10,8:30 PM.,MIL,CIN,home,Rain.,61,6.0,6,7,6,1,9,2,105,4.86
2024/04/05,6:41 PM.,NYM,CIN,home,Cloudy.,46,6.0,3,1,1,1,6,0,99,2.53
2024/03/30,4:11 PM.,WSH,CIN,home,Partly Cloudy.,75,4.2,5,2,2,4,7,0,100,3.86
