date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/10/02,5:38 PM.,SD,ATL,away,Clear.,70,2.1,1,0,0,1,3,0,42,0.00
2024/09/30,4:50 PM.,NYM,ATL,home,Cloudy.,76,1.2,0,0,0,0,2,0,25,2.50
2024/09/29,3:21 PM.,KC,ATL,home,Partly Cloudy.,76,1.2,0,0,0,1,5,0,25,2.76
2024/09/22,1:42 PM.,MIA,ATL,away,Roof Closed.,72,0.2,0,0,0,0,1,0,10,3.07
2024/09/19,1:11 PM.,CIN,ATL,away,Sunny.,85,1.0,1,0,0,0,1,0,16,3.21
2024/09/16,7:20 PM.,LAD,ATL,home,Clear.,79,0.1,0,3,3,3,0,0,21,3.46
2024/09/11,6:45 PM.,WSH,ATL,away,Clear.,79,1.2,2,1,1,0,3,0,40,1.42
2024/07/26,7:10 PM.,NYM,ATL,away,Cloudy.,83,1.1,1,1,1,3,2,0,38,0.82
2024/06/29,4:11 PM.,PIT,ATL,home,Partly Cloudy.,84,1.0,0,0,0,0,1,0,6,0.00
2024/06/27,3:10 PM.,CWS,ATL,away,Sunny.,70,1.0,0,0,0,0,1,0,18,0.00
2024/06/24,6:46 PM.,STL,ATL,away,Clear.,92,1.2,1,0,0,0,2,0,25,0.00
2024/06/21,7:09 PM.,NYY,ATL,away,Partly Cloudy.,87,1.0,0,0,0,0,1,0,19,0.00
2024/06/19,12:21 PM.,DET,ATL,home,Partly Cloudy.,80,1.0,0,0,0,0,2,0,19,0.00
2024/06/17,7:20 PM.,DET,ATL,home,Partly Cloudy.,89,1.0,1,0,0,1,2,0,16,0.00
2024/06/08,4:05 PM.,WSH,ATL,away,Partly Cloudy.,83,1.0,1,0,0,1,2,0,19,0.00
2024/05/21,6:41 PM.,CHC,ATL,away,Partly Cloudy.,88,1.0,2,1,0,0,1,0,20,0.00
2024/05/20,12:21 PM.,SD,ATL,home,Sunny.,77,1.0,1,0,0,1,0,0,13,0.00
