date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/13,7:09 PM.,NYY,BOS,away,Clear.,74,0.1,1,2,2,1,1,1,10,3.38
2024/09/12,7:16 PM.,NYY,BOS,away,Partly Cloudy.,72,0.1,1,0,0,2,0,0,19,2.98
2024/08/13,7:12 PM.,TEX,BOS,home,Partly Cloudy.,81,0.0,1,0,0,2,0,0,20,3.00
2024/08/11,1:37 PM.,HOU,BOS,home,Partly Cloudy.,81,2.0,0,0,0,1,3,0,24,3.00
2024/08/09,7:12 PM.,HOU,BOS,home,Cloudy.,82,1.0,4,2,2,0,1,1,20,3.15
2024/08/06,7:10 PM.,KC,BOS,away,Partly Cloudy.,77,1.0,1,1,1,0,0,0,21,2.77
2024/08/05,7:10 PM.,KC,BOS,away,Clear.,95,0.2,0,0,0,1,0,0,15,2.61
2024/08/04,1:37 PM.,TEX,BOS,away,Roof Closed.,74,1.1,0,0,0,0,0,0,14,2.65
2024/08/02,7:07 PM.,TEX,BOS,away,Roof Closed.,74,0.2,1,0,0,0,1,0,11,2.75
2024/07/28,7:10 PM.,NYY,BOS,home,Partly Cloudy.,74,0.1,1,1,1,1,0,0,15,2.80
2024/07/27,7:18 PM.,NYY,BOS,home,Clear.,81,0.2,1,0,0,0,0,0,15,2.57
2024/07/26,7:12 PM.,NYY,BOS,home,Clear.,84,0.1,2,0,0,0,0,0,8,2.62
2024/07/24,1:11 PM.,COL,BOS,away,Sunny.,93,1.0,0,0,0,0,1,0,14,2.65
2024/07/22,6:40 PM.,COL,BOS,away,Partly Cloudy.,83,1.0,0,0,0,0,0,0,8,2.73
2024/07/20,4:15 PM.,LAD,BOS,away,Sunny.,86,1.0,0,0,0,1,2,0,22,2.81
2024/07/12,7:10 PM.,KC,BOS,home,Partly Cloudy.,82,1.0,0,0,0,0,0,0,14,2.90
2024/07/05,7:08 PM.,NYY,BOS,away,Partly Cloudy.,83,2.0,1,0,0,1,1,0,23,3.00
2024/06/23,1:48 PM.,CIN,BOS,away,Cloudy.,80,1.0,1,0,0,0,1,0,19,3.21
2024/06/22,4:11 PM.,CIN,BOS,away,Partly Cloudy.,92,0.2,1,0,0,0,0,0,8,3.33
2024/06/21,7:10 PM.,CIN,BOS,away,Clear.,91,0.1,1,0,0,1,1,0,12,3.42
2024/06/14,7:42 PM.,NYY,BOS,home,Overcast.,70,0.1,1,0,0,0,0,0,10,3.46
2024/06/12,7:11 PM.,PHI,BOS,home,Partly Cloudy.,75,1.0,0,0,0,0,1,0,10,3.51
2024/06/11,7:11 PM.,PHI,BOS,home,Partly Cloudy.,70,1.0,1,0,0,0,0,0,9,3.65
2024/06/09,1:11 PM.,CWS,BOS,away,Sunny.,78,1.0,0,0,0,0,2,0,15,3.80
2024/06/06,7:09 PM.,CWS,BOS,away,Cloudy.,76,2.0,1,0,0,1,3,0,31,3.97
2024/06/02,1:37 PM.,DET,BOS,home,Partly Cloudy.,83,1.0,4,4,3,0,0,0,28,4.35
2024/05/30,7:22 PM.,DET,BOS,home,Partly Cloudy.,62,1.0,1,0,0,0,2,0,12,3.20
2024/05/25,4:11 PM.,MIL,BOS,home,Partly Cloudy.,77,1.2,2,0,0,0,3,0,24,3.38
2024/05/22,6:50 PM.,TB,BOS,away,Dome.,72,0.1,1,1,1,1,0,0,14,3.71
2024/05/21,6:50 PM.,TB,BOS,away,Dome.,72,0.2,0,0,0,0,0,0,5,3.24
2024/05/19,12:07 PM.,STL,BOS,away,Sunny.,85,1.0,1,0,0,0,2,0,11,3.38
2024/05/17,7:15 PM.,STL,BOS,away,Partly Cloudy.,73,1.1,3,2,2,0,1,1,28,3.60
2024/05/15,7:12 PM.,TB,BOS,home,Overcast.,67,2.0,0,0,0,0,4,0,27,2.63
2024/05/12,1:37 PM.,WSH,BOS,home,Partly Cloudy.,61,1.0,0,0,0,0,1,0,7,3.09
2024/05/08,7:22 PM.,ATL,BOS,away,Partly Cloudy.,84,1.0,1,0,0,0,1,0,15,3.38
2024/05/05,1:11 PM.,MIN,BOS,away,Partly Cloudy.,68,0.1,0,0,0,0,0,0,5,3.72
2024/05/04,1:11 PM.,MIN,BOS,away,Overcast.,52,1.1,2,1,1,0,2,1,22,3.86
2024/05/02,1:36 PM.,SF,BOS,home,Partly Cloudy.,66,1.0,0,0,0,0,1,0,10,3.38
2024/04/27,4:10 PM.,CHC,BOS,home,Partly Cloudy.,61,2.0,0,0,0,0,3,0,27,3.86
2024/04/25,1:10 PM.,CLE,BOS,away,Partly Cloudy.,47,2.0,1,0,0,1,1,0,25,5.40
2024/04/23,6:09 PM.,CLE,BOS,away,Overcast.,53,1.0,2,2,2,2,2,1,24,9.00
2024/04/21,1:37 PM.,PIT,BOS,away,Cloudy.,48,1.0,2,0,0,0,1,0,17,4.50
2024/04/19,6:41 PM.,PIT,BOS,away,Cloudy.,63,1.0,1,1,1,0,1,0,7,9.00
