date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/07/10,6:40 PM.,DET,CLE,away,Overcast.,67,1.0,2,1,1,0,1,1,29,3.04
2024/07/08,6:40 PM.,DET,CLE,away,Partly Cloudy.,88,0.2,0,0,0,0,1,0,9,2.78
2024/07/06,4:11 PM.,SF,CLE,home,Partly Cloudy.,79,0.2,1,0,0,0,0,0,13,2.86
2024/07/05,7:36 PM.,SF,CLE,home,Partly Cloudy.,74,1.0,0,0,0,0,2,0,11,2.95
2024/07/03,6:40 PM.,CWS,CLE,home,Partly Cloudy.,85,0.2,2,1,1,1,2,0,18,3.10
2024/06/29,3:14 PM.,KC,CLE,away,Cloudy.,89,0.2,1,0,0,0,1,0,16,2.75
2024/06/25,6:35 PM.,BAL,CLE,away,Partly Cloudy.,91,1.1,3,1,1,1,1,1,19,2.84
2024/06/23,1:41 PM.,TOR,CLE,home,Cloudy.,78,1.2,1,0,0,0,0,0,24,2.55
2024/06/21,7:11 PM.,TOR,CLE,home,Clear.,85,0.2,0,0,0,0,0,0,3,2.81
2024/06/18,6:40 PM.,SEA,CLE,home,Cloudy.,83,0.2,1,1,1,2,0,0,20,2.93
2024/06/16,1:38 PM.,TOR,CLE,away,Sunny.,64,1.0,0,0,0,0,2,0,14,2.45
2024/06/14,7:08 PM.,TOR,CLE,away,Cloudy.,74,0.1,0,0,0,0,1,0,5,2.63
2024/06/11,7:11 PM.,CIN,CLE,away,Partly Cloudy.,76,1.1,0,0,0,0,3,0,19,2.70
2024/06/09,1:40 PM.,MIA,CLE,away,Roof Closed.,72,1.0,0,0,0,0,2,0,14,3.00
2024/06/08,7:42 PM.,MIA,CLE,away,Roof Closed.,72,1.0,1,0,0,0,2,0,16,3.27
2024/06/02,1:41 PM.,WSH,CLE,home,Overcast.,68,2.0,0,0,0,0,1,0,20,3.60
2024/05/29,6:40 PM.,COL,CLE,away,Clear.,78,0.1,0,0,0,0,0,0,3,4.50
2024/05/28,6:41 PM.,COL,CLE,away,Cloudy.,74,1.0,1,0,0,0,1,0,16,4.70
2024/05/26,1:08 PM.,LAA,CLE,away,Partly Cloudy.,71,0.2,2,2,2,0,2,0,10,5.40
2024/05/22,1:10 PM.,NYM,CLE,home,Overcast.,76,0.2,1,0,0,0,1,0,12,3.00
2024/05/21,6:11 PM.,NYM,CLE,home,Partly Cloudy.,83,1.0,2,2,2,0,1,1,16,3.38
2024/05/18,6:10 PM.,MIN,CLE,home,Clear.,66,1.0,0,0,0,0,1,0,8,0.00
2024/05/12,1:10 PM.,CWS,CLE,away,Sunny.,78,1.0,0,0,0,0,1,0,6,0.00
2024/05/08,1:11 PM.,DET,CLE,home,Sunny.,72,1.2,0,0,0,0,1,0,17,0.00
2024/05/06,6:10 PM.,DET,CLE,home,Cloudy.,65,0.2,0,0,0,1,0,0,13,0.00
