date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/06/28,7:11 PM.,KC,CLE,away,Partly Cloudy.,87,2.1,5,5,5,3,3,2,58,5.11
2024/06/23,1:41 PM.,TOR,CLE,home,Cloudy.,78,3.0,3,3,3,4,6,2,74,4.66
2024/06/18,6:40 PM.,SEA,CLE,home,Cloudy.,83,2.1,3,4,4,4,0,1,59,4.48
2024/06/11,7:11 PM.,CIN,CLE,away,Partly Cloudy.,76,5.1,4,2,2,2,4,0,75,4.10
2024/06/04,6:40 PM.,KC,CLE,home,Cloudy.,81,5.1,9,5,5,2,7,3,86,4.16
2024/05/28,6:41 PM.,COL,CLE,away,Cloudy.,74,5.0,6,4,4,3,9,2,94,3.77
2024/05/22,1:10 PM.,NYM,CLE,home,Overcast.,76,5.0,5,3,3,3,5,3,95,3.44
2024/05/17,7:11 PM.,MIN,CLE,home,Cloudy.,66,6.2,2,1,1,4,5,1,91,3.23
2024/05/11,6:10 PM.,CWS,CLE,away,Clear.,58,6.2,4,2,1,3,5,0,91,3.54
2024/05/06,6:10 PM.,DET,CLE,home,Cloudy.,65,5.0,3,1,1,3,6,1,83,3.97
2024/05/01,7:11 PM.,HOU,CLE,away,Roof Closed.,73,7.0,5,2,2,1,6,1,90,4.34
2024/04/25,1:10 PM.,BOS,CLE,home,Partly Cloudy.,47,4.0,6,2,2,2,7,0,75,4.91
2024/04/19,7:10 PM.,OAK,CLE,home,Partly Cloudy.,55,5.0,3,1,1,3,6,1,84,5.00
2024/04/13,6:11 PM.,NYY,CLE,home,Clear.,56,4.0,4,6,5,6,1,1,84,6.23
2024/04/08,5:11 PM.,CWS,CLE,home,Partly Cloudy.,63,5.2,3,0,0,4,2,0,87,4.00
2024/04/01,6:41 PM.,SEA,CLE,away,Clear.,61,3.1,4,5,4,2,2,1,78,10.80
