date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/05/19,1:11 PM.,OAK,KC,home,Sunny.,85,1.0,4,3,3,0,1,1,20,7.71
2024/05/17,6:40 PM.,OAK,KC,home,Clear.,78,1.0,2,2,2,0,1,1,24,6.46
2024/05/11,6:38 PM.,LAA,KC,away,Clear.,67,1.0,0,0,0,1,1,0,15,5.65
2024/05/09,6:38 PM.,LAA,KC,away,Clear.,67,1.0,2,1,1,0,1,0,23,6.08
2024/05/04,6:10 PM.,TEX,KC,home,Cloudy.,65,1.0,5,5,5,1,0,0,28,5.84
2024/04/29,7:07 PM.,TOR,KC,away,Roof Closed.,68,2.0,2,1,1,1,1,0,37,2.38
2024/04/27,6:10 PM.,DET,KC,away,Partly Cloudy.,82,1.0,0,0,0,2,0,0,22,1.93
2024/04/20,6:10 PM.,BAL,KC,home,Partly Cloudy.,53,2.1,1,0,0,2,1,0,32,2.16
2024/04/19,6:42 PM.,BAL,KC,home,Partly Cloudy.,59,1.0,1,0,0,0,1,0,18,3.00
2024/04/13,1:41 PM.,NYM,KC,away,Cloudy.,51,0.0,1,2,2,2,0,1,18,3.60
2024/04/11,1:10 PM.,HOU,KC,home,Sunny.,61,2.0,3,0,0,0,2,0,40,0.00
2024/04/10,6:40 PM.,HOU,KC,home,Cloudy.,63,1.0,1,0,0,1,0,0,18,0.00
2024/04/04,6:40 PM.,CWS,KC,home,Clear.,60,1.0,0,0,0,1,0,0,21,0.00
2024/03/31,1:10 PM.,MIN,KC,home,Overcast.,69,1.0,1,0,0,0,0,0,11,0.00
