date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/27,6:45 PM.,PHI,WSH,home,Overcast.,76,5.0,3,0,0,2,5,0,77,2.03
2024/09/20,1:20 PM.,CHC,WSH,away,Partly Cloudy.,82,5.0,3,1,1,0,7,1,66,2.19
2024/05/30,7:21 PM.,ATL,WSH,away,Clear.,79,5.2,4,1,1,2,4,0,95,2.22
2024/05/25,4:05 PM.,SEA,WSH,home,Partly Cloudy.,88,5.0,5,1,1,0,8,1,85,2.29
2024/05/19,1:35 PM.,PHI,WSH,away,Sunny.,74,4.1,5,3,3,1,3,0,97,2.35
2024/05/14,3:40 PM.,CWS,WSH,away,Cloudy.,55,5.0,4,3,1,1,2,1,81,1.94
2024/05/07,6:45 PM.,BAL,WSH,home,Cloudy.,77,5.0,2,0,0,0,8,0,77,1.96
2024/05/01,7:07 PM.,TEX,WSH,away,Roof Closed.,74,5.0,5,0,0,4,3,0,79,2.27
2024/04/26,7:10 PM.,MIA,WSH,away,Partly Cloudy.,79,5.0,5,1,1,2,1,0,80,2.70
2024/04/20,4:05 PM.,HOU,WSH,home,Sunny.,71,6.0,3,1,1,0,4,0,77,2.91
2024/04/14,1:07 PM.,OAK,WSH,away,Cloudy.,57,5.1,6,3,3,1,7,0,78,3.45
2024/04/08,6:45 PM.,SF,WSH,away,Clear.,62,5.0,3,1,1,3,2,0,81,2.61
2024/04/03,6:45 PM.,PIT,WSH,home,Overcast.,52,5.1,3,2,2,2,5,0,91,3.38
