date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/29,3:05 PM.,PHI,WSH,home,Overcast.,69,0.1,0,0,0,0,1,0,6,2.60
2024/09/28,4:05 PM.,PHI,WSH,home,Partly Cloudy.,84,0.2,0,0,0,1,1,0,19,2.61
2024/09/26,1:05 PM.,KC,WSH,home,Cloudy.,77,1.2,0,0,0,0,1,0,21,2.63
2024/09/24,7:25 PM.,KC,WSH,home,Overcast.,66,2.0,2,0,0,1,3,0,32,2.68
2024/09/19,6:40 PM.,CHC,WSH,away,Partly Cloudy.,78,1.2,0,0,0,0,0,0,21,2.74
2024/09/16,7:10 PM.,NYM,WSH,away,Cloudy.,73,0.2,1,0,0,1,1,0,16,2.80
2024/09/15,1:36 PM.,MIA,WSH,home,Sunny.,79,1.0,0,0,0,0,2,0,14,2.82
2024/09/14,4:05 PM.,MIA,WSH,home,Sunny.,81,1.0,1,0,0,0,2,0,16,2.85
2024/09/12,6:46 PM.,MIA,WSH,home,Clear.,79,1.0,3,3,2,1,0,0,15,2.89
2024/09/11,6:45 PM.,ATL,WSH,home,Clear.,79,1.0,2,0,0,0,1,0,17,2.70
2024/09/07,6:44 PM.,PIT,WSH,away,Partly Cloudy.,65,1.0,0,0,0,0,2,0,14,2.73
2024/09/07,1:35 PM.,PIT,WSH,away,Partly Cloudy.,66,1.0,0,0,0,0,1,0,17,2.77
2024/09/04,6:40 PM.,MIA,WSH,away,Roof Closed.,72,0.1,1,1,0,0,0,0,7,2.81
2024/09/03,6:40 PM.,MIA,WSH,away,Roof Closed.,72,1.0,1,0,0,1,0,0,15,2.82
2024/08/16,6:43 PM.,PHI,WSH,away,Partly Cloudy.,87,1.0,0,0,0,1,0,0,12,2.85
2024/08/13,6:36 PM.,BAL,WSH,away,Clear.,85,0.1,0,0,0,0,0,0,2,2.89
2024/08/10,6:45 PM.,LAA,WSH,home,Cloudy.,88,2.0,1,0,0,0,1,0,23,2.91
2024/08/08,12:05 PM.,SF,WSH,home,Drizzle.,77,2.0,2,0,0,0,2,0,32,2.99
2024/08/06,6:45 PM.,SF,WSH,home,Cloudy.,87,2.0,0,0,0,0,1,0,28,3.07
2024/08/04,1:35 PM.,MIL,WSH,home,Cloudy.,83,1.0,0,0,0,0,2,0,9,3.16
2024/08/03,4:04 PM.,MIL,WSH,home,Partly Cloudy.,95,2.0,1,1,1,0,1,1,22,3.21
2024/07/31,12:41 PM.,AZ,WSH,away,Roof Closed.,78,2.0,1,0,0,0,0,0,23,3.17
2024/07/29,6:41 PM.,AZ,WSH,away,Roof Closed.,78,0.1,2,1,1,0,0,0,18,3.27
2024/07/28,1:17 PM.,STL,WSH,away,Partly Cloudy.,86,1.0,1,0,0,1,0,0,18,3.14
2024/07/26,7:16 PM.,STL,WSH,away,Partly Cloudy.,84,1.0,1,0,0,0,1,0,16,3.19
2024/07/25,12:05 PM.,SD,WSH,home,Partly Cloudy.,83,1.0,1,0,0,0,0,0,9,3.25
2024/07/23,6:45 PM.,SD,WSH,home,Cloudy.,88,1.0,2,1,1,0,1,0,17,3.30
2024/07/20,6:45 PM.,CIN,WSH,home,Cloudy.,78,2.0,1,0,0,0,2,0,31,3.20
2024/07/19,6:45 PM.,CIN,WSH,home,Partly Cloudy.,85,0.1,1,1,1,1,1,0,12,3.32
2024/07/13,3:11 PM.,MIL,WSH,away,Partly Cloudy.,86,1.0,0,0,0,0,1,0,11,3.18
2024/07/12,7:10 PM.,MIL,WSH,away,Clear.,82,1.0,0,0,0,1,0,0,14,3.23
2024/07/10,7:11 PM.,NYM,WSH,away,Partly Cloudy.,13,1.0,2,1,0,1,0,0,17,3.29
2024/07/07,1:35 PM.,STL,WSH,home,Partly Cloudy.,93,2.0,5,2,2,0,0,1,31,3.35
2024/07/05,6:45 PM.,STL,WSH,home,Partly Cloudy.,96,0.2,1,0,0,1,0,0,12,3.14
2024/07/04,11:05 AM.,NYM,WSH,home,Partly Cloudy.,87,1.0,0,0,0,0,2,0,9,3.18
2024/07/01,6:45 PM.,NYM,WSH,home,Partly Cloudy.,80,0.1,2,2,0,0,0,0,16,3.24
2024/06/29,4:10 PM.,TB,WSH,away,Dome.,72,1.0,1,0,0,0,3,0,14,3.26
2024/06/25,6:39 PM.,SD,WSH,away,Partly Cloudy.,72,0.2,1,1,1,0,1,1,14,3.33
2024/06/24,6:40 PM.,SD,WSH,away,Clear.,77,1.2,0,0,0,0,0,0,15,3.19
2024/06/21,6:40 PM.,COL,WSH,away,Partly Cloudy.,84,1.1,3,1,1,0,0,0,23,3.30
2024/06/19,4:05 PM.,AZ,WSH,home,Partly Cloudy.,88,2.0,0,0,0,0,0,0,27,3.20
2024/06/16,1:35 PM.,MIA,WSH,home,Partly Cloudy.,84,1.2,1,0,0,0,1,0,18,3.35
2024/06/13,1:09 PM.,DET,WSH,away,Sunny.,85,1.1,4,4,4,0,1,1,23,3.48
2024/06/11,6:42 PM.,DET,WSH,away,Partly Cloudy.,72,1.1,1,0,0,0,4,0,27,2.70
2024/06/08,4:05 PM.,ATL,WSH,home,Partly Cloudy.,83,2.0,1,1,1,0,3,1,26,2.79
2024/06/07,6:45 PM.,ATL,WSH,home,Partly Cloudy.,82,1.0,0,0,0,0,2,0,12,2.70
2024/06/04,6:45 PM.,NYM,WSH,home,Partly Cloudy.,81,3.0,3,1,1,0,2,0,37,2.78
2024/06/01,4:10 PM.,CLE,WSH,away,Partly Cloudy.,80,1.2,0,0,0,1,1,0,29,2.76
2024/05/28,7:21 PM.,ATL,WSH,away,Partly Cloudy.,82,1.0,0,0,0,1,0,0,18,2.90
2024/05/27,4:12 PM.,ATL,WSH,away,Partly Cloudy.,83,0.2,1,1,1,2,0,0,20,3.00
2024/05/20,6:45 PM.,MIN,WSH,home,Partly Cloudy.,78,2.0,1,0,0,1,1,0,24,2.76
2024/05/19,1:35 PM.,PHI,WSH,away,Sunny.,74,1.0,1,0,0,0,1,0,7,2.96
2024/05/15,1:10 PM.,CWS,WSH,away,Sunny.,60,0.1,1,0,0,0,0,0,4,3.08
2024/05/14,3:40 PM.,CWS,WSH,away,Cloudy.,55,1.0,1,0,0,0,0,0,10,3.12
2024/05/12,1:37 PM.,BOS,WSH,away,Partly Cloudy.,61,1.0,0,0,0,0,2,0,14,3.24
2024/05/10,7:12 PM.,BOS,WSH,away,Clear.,51,0.2,1,0,0,2,0,0,15,3.38
2024/05/08,6:45 PM.,BAL,WSH,home,Partly Cloudy.,84,0.2,1,1,1,0,0,0,6,3.47
2024/05/07,6:45 PM.,BAL,WSH,home,Cloudy.,77,1.0,0,0,0,0,0,0,10,3.18
