date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/10/08,5:09 PM.,NYM,PHI,away,Partly Cloudy.,68,0.1,1,0,0,0,0,0,2,6.75
2024/10/06,4:09 PM.,NYM,PHI,home,Sunny.,76,1.0,3,1,1,0,0,1,16,9.00
2024/09/29,3:05 PM.,WSH,PHI,away,Overcast.,69,1.0,2,0,0,1,2,0,25,3.71
2024/09/27,6:45 PM.,WSH,PHI,away,Overcast.,76,1.0,3,1,1,0,0,0,16,3.78
2024/09/25,6:06 PM.,CHC,PHI,home,Cloudy.,66,1.1,1,1,1,0,1,1,19,3.67
2024/09/21,4:11 PM.,NYM,PHI,away,Partly Cloudy.,77,1.0,1,0,0,1,0,0,20,3.59
2024/09/19,7:16 PM.,NYM,PHI,away,Cloudy.,78,0.2,2,1,1,2,0,0,20,3.66
2024/09/15,1:37 PM.,NYM,PHI,home,Partly Cloudy.,83,1.0,0,0,0,0,1,0,12,3.52
2024/09/13,6:40 PM.,NYM,PHI,home,Partly Cloudy.,82,0.2,1,0,0,0,1,0,16,3.60
2024/09/07,4:11 PM.,MIA,PHI,away,Roof Closed.,72,0.1,0,0,0,0,0,0,6,3.65
2024/09/05,6:41 PM.,MIA,PHI,away,Roof Closed.,72,1.0,0,0,0,0,2,0,10,3.68
2024/09/03,7:07 PM.,TOR,PHI,away,Clear.,69,1.0,0,0,0,1,1,0,18,3.77
2024/08/30,6:41 PM.,ATL,PHI,home,Overcast.,74,1.0,0,0,0,1,1,0,14,3.86
2024/08/27,6:42 PM.,HOU,PHI,home,Partly Cloudy.,86,1.0,2,0,0,0,2,0,20,3.95
2024/08/25,1:11 PM.,KC,PHI,away,Sunny.,93,1.0,1,1,1,0,0,1,8,4.05
2024/08/24,6:10 PM.,KC,PHI,away,Partly Cloudy.,91,1.0,1,1,1,1,1,0,22,3.92
2024/08/22,7:08 PM.,ATL,PHI,away,Partly Cloudy.,79,1.0,0,0,0,0,2,0,15,3.79
2024/08/14,6:41 PM.,MIA,PHI,home,Partly Cloudy.,84,0.2,0,0,0,0,1,0,7,3.89
2024/08/13,6:40 PM.,MIA,PHI,home,Partly Cloudy.,82,1.0,0,0,0,1,1,0,16,3.96
2024/08/10,5:11 PM.,AZ,PHI,away,Roof Closed.,79,1.0,0,0,0,0,2,0,12,4.08
2024/08/04,1:11 PM.,SEA,PHI,away,Sunny.,71,1.0,1,0,0,0,2,0,19,4.19
2024/08/02,6:41 PM.,SEA,PHI,away,Clear.,77,1.1,1,0,0,0,2,0,26,4.32
2024/07/31,12:38 PM.,NYY,PHI,home,Partly Cloudy.,87,0.1,1,0,0,0,0,0,9,4.50
2024/07/30,6:42 PM.,NYY,PHI,home,Partly Cloudy.,83,1.0,0,0,0,1,2,0,19,4.55
2024/07/26,6:42 PM.,CLE,PHI,home,Partly Cloudy.,83,1.0,0,0,0,1,3,0,20,4.70
2024/07/21,1:37 PM.,PIT,PHI,away,Sunny.,83,1.0,0,0,0,0,0,0,7,4.85
2024/07/20,6:42 PM.,PIT,PHI,away,Partly Cloudy.,85,0.1,0,0,0,0,0,0,8,5.02
2024/07/14,1:36 PM.,OAK,PHI,home,Partly Cloudy.,94,1.0,3,3,3,0,1,2,21,5.08
2024/07/12,6:42 PM.,OAK,PHI,home,Drizzle.,78,1.0,1,2,2,1,0,1,17,4.28
2024/07/09,6:41 PM.,LAD,PHI,home,Cloudy.,93,1.0,2,0,0,1,0,0,20,3.76
2024/07/07,1:37 PM.,ATL,PHI,away,Partly Cloudy.,88,1.1,1,0,0,0,1,0,20,3.91
2024/07/06,7:46 PM.,ATL,PHI,away,Cloudy.,75,1.0,0,0,0,0,0,0,6,4.13
2024/07/02,7:08 PM.,CHC,PHI,away,Partly Cloudy.,83,0.0,3,3,3,0,0,1,8,4.30
2024/06/30,1:36 PM.,MIA,PHI,home,Cloudy.,81,1.1,1,0,0,0,2,0,16,3.13
2024/06/26,1:10 PM.,DET,PHI,away,Cloudy.,80,1.0,0,0,0,0,2,0,16,3.32
