date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/25,6:40 PM.,LAA,CWS,home,Clear.,70,1.0,3,1,1,1,0,0,22,4.39
2024/09/24,7:45 PM.,LAA,CWS,home,Cloudy.,64,1.0,0,0,0,1,1,0,18,4.30
2024/09/20,6:45 PM.,SD,CWS,away,Partly Cloudy.,68,0.0,1,1,0,0,0,0,2,4.38
2024/09/18,1:08 PM.,LAA,CWS,away,Partly Cloudy.,75,0.2,1,1,1,1,1,0,20,4.38
2024/09/16,6:39 PM.,LAA,CWS,away,Partly Cloudy.,68,1.0,0,0,0,0,2,0,15,4.26
2024/09/14,6:11 PM.,OAK,CWS,home,Partly Cloudy.,81,0.0,1,3,2,2,0,0,17,4.35
2024/09/13,6:40 PM.,OAK,CWS,home,Partly Cloudy.,78,1.0,0,0,0,0,2,0,15,3.99
2024/09/11,1:11 PM.,CLE,CWS,home,Partly Cloudy.,81,1.0,1,0,0,0,0,0,16,4.07
2024/09/08,1:36 PM.,BOS,CWS,away,Sunny.,69,1.0,1,0,0,0,2,0,17,4.15
2024/09/07,7:15 PM.,BOS,CWS,away,Cloudy.,71,1.0,0,0,0,1,3,0,20,4.24
2024/09/04,6:37 PM.,BAL,CWS,away,Partly Cloudy.,77,1.0,1,0,0,1,2,0,27,4.34
2024/09/01,1:10 PM.,NYM,CWS,home,Sunny.,73,1.0,1,1,1,2,1,0,20,4.43
2024/08/31,6:10 PM.,NYM,CWS,home,Clear.,82,1.0,1,0,0,1,1,0,15,4.33
2024/08/28,7:22 PM.,TEX,CWS,home,Partly Cloudy.,78,1.1,2,1,1,1,0,0,20,4.43
2024/08/26,7:10 PM.,DET,CWS,home,Clear.,91,0.2,2,1,1,0,0,1,8,4.35
2024/08/23,7:11 PM.,DET,CWS,home,Clear.,80,0.2,2,0,0,0,1,0,11,4.20
2024/08/21,12:45 PM.,SF,CWS,away,Sunny.,66,1.0,0,0,0,0,2,0,15,4.28
2024/08/18,1:12 PM.,HOU,CWS,away,Roof Closed.,73,1.0,0,0,0,1,1,0,13,4.38
2024/08/16,7:10 PM.,HOU,CWS,away,Roof Closed.,73,1.1,0,0,0,0,1,0,13,4.50
2024/08/14,7:10 PM.,NYY,CWS,home,Partly Cloudy.,79,0.2,1,1,1,0,2,0,17,4.66
2024/08/12,7:10 PM.,NYY,CWS,home,Cloudy.,77,1.0,0,0,0,0,2,0,12,4.50
2024/08/10,6:15 PM.,CHC,CWS,home,Partly Cloudy.,76,1.0,0,0,0,1,0,0,18,4.63
2024/08/09,7:10 PM.,CHC,CWS,home,Overcast.,69,1.1,0,0,0,0,1,0,18,4.76
2024/08/05,6:40 PM.,OAK,CWS,away,Partly Cloudy.,66,1.0,0,0,0,2,1,0,20,4.96
2024/08/02,7:11 PM.,MIN,CWS,away,Clear.,87,1.1,0,0,0,1,0,0,24,5.12
2024/07/30,7:10 PM.,KC,CWS,home,Partly Cloudy.,84,0.2,2,1,1,0,0,0,10,5.34
2024/07/27,6:15 PM.,SEA,CWS,home,Partly Cloudy.,84,1.0,3,2,2,1,1,2,23,5.16
2024/07/24,7:09 PM.,TEX,CWS,away,Roof Closed.,74,1.1,0,0,0,0,1,0,16,4.71
2024/07/23,7:07 PM.,TEX,CWS,away,Roof Closed.,74,1.0,0,0,0,0,1,0,13,4.94
2024/07/21,1:11 PM.,KC,CWS,away,Partly Cloudy.,77,1.0,2,1,1,0,2,0,18,5.13
2024/07/13,1:11 PM.,PIT,CWS,home,Partly Cloudy.,85,1.2,2,3,2,2,1,0,34,4.97
2024/07/10,1:10 PM.,MIN,CWS,home,Sunny.,76,1.0,0,0,0,0,1,0,10,4.56
2024/07/08,7:11 PM.,MIN,CWS,home,Partly Cloudy.,84,1.1,1,0,0,1,0,0,15,4.76
2024/07/06,4:10 PM.,MIA,CWS,away,Roof Closed.,72,1.0,0,0,0,0,0,0,5,5.06
2024/07/04,1:10 PM.,CLE,CWS,away,Cloudy.,80,0.2,3,3,3,1,1,0,23,5.31
2024/07/03,6:40 PM.,CLE,CWS,away,Partly Cloudy.,85,0.2,1,1,1,0,1,1,8,4.12
2024/06/29,1:10 PM.,COL,CWS,home,Sunny.,87,1.0,0,0,0,0,1,0,14,3.79
