date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/10/26,5:15 PM.,LAD,NYY,away,Partly Cloudy.,77,3.1,6,4,4,0,3,3,63,5.60
2024/10/19,8:09 PM.,CLE,NYY,away,Clear.,58,4.2,5,2,2,1,6,0,85,4.40
2024/10/14,7:39 PM.,CLE,NYY,home,Cloudy.,50,6.0,3,1,1,0,9,1,93,4.66
2024/10/07,7:38 PM.,KC,NYY,home,Partly Cloudy.,67,3.2,7,4,4,0,7,1,72,9.82
2024/09/27,7:09 PM.,PIT,NYY,home,Partly Cloudy.,69,5.1,4,2,2,4,5,2,95,3.96
2024/09/21,6:07 PM.,OAK,NYY,away,Clear.,66,6.0,5,0,0,1,4,0,90,3.98
2024/09/15,1:39 PM.,BOS,NYY,home,Sunny.,74,5.1,6,2,2,2,5,1,88,4.12
2024/09/09,7:09 PM.,KC,NYY,home,Clear.,74,6.0,6,4,3,1,9,2,98,4.21
2024/09/03,7:07 PM.,TEX,NYY,away,Roof Closed.,74,6.0,1,1,1,2,11,1,99,4.19
2024/08/28,6:46 PM.,WSH,NYY,away,Partly Cloudy.,98,5.2,8,5,5,2,8,1,100,4.31
2024/08/23,7:09 PM.,COL,NYY,home,Clear.,78,6.0,4,0,0,1,5,0,102,4.16
2024/08/17,1:10 PM.,DET,NYY,away,Cloudy.,76,3.1,7,4,4,1,5,0,90,4.34
2024/08/10,1:09 PM.,TEX,NYY,home,Sunny.,84,5.2,3,0,0,5,6,0,110,4.18
2024/08/03,1:10 PM.,TOR,NYY,home,Partly Cloudy.,90,5.1,3,3,3,2,8,1,106,4.37
2024/07/28,7:10 PM.,BOS,NYY,away,Partly Cloudy.,74,6.1,5,2,2,1,7,2,105,4.34
2024/07/22,1:10 PM.,TB,NYY,home,Cloudy.,82,7.0,2,1,1,2,10,1,101,4.42
2024/07/14,11:37 AM.,BAL,NYY,away,Cloudy.,93,2.0,2,2,2,2,3,1,57,4.71
2024/07/09,6:50 PM.,TB,NYY,away,Dome.,72,4.0,5,4,4,2,5,1,95,4.63
2024/07/03,7:09 PM.,CIN,NYY,home,Clear.,77,5.1,3,3,3,2,8,2,95,4.45
2024/06/27,7:08 PM.,TOR,NYY,away,Clear.,70,5.0,10,8,8,1,8,2,107,4.42
2024/06/21,7:09 PM.,ATL,NYY,home,Partly Cloudy.,87,3.2,11,8,7,2,3,3,93,3.86
2024/06/15,7:17 PM.,BOS,NYY,away,Clear.,76,5.0,7,5,5,3,7,0,109,3.28
2024/06/10,7:10 PM.,KC,NYY,away,Clear.,80,7.0,5,1,1,0,3,0,103,2.93
2024/06/05,7:09 PM.,MIN,NYY,home,Cloudy.,74,6.0,3,2,2,0,9,1,100,3.08
2024/05/30,6:41 PM.,LAA,NYY,away,Clear.,68,6.0,3,3,3,1,5,1,87,3.09
2024/05/24,6:40 PM.,SD,NYY,away,Partly Cloudy.,64,6.0,3,0,0,3,2,0,93,2.95
2024/05/19,1:38 PM.,CWS,NYY,home,Partly Cloudy.,70,6.0,4,2,2,2,6,1,99,3.27
2024/05/14,6:42 PM.,MIN,NYY,away,Clear.,71,6.0,6,1,1,0,6,1,102,3.31
2024/05/08,7:08 PM.,HOU,NYY,home,Partly Cloudy.,83,6.1,7,2,2,0,7,1,100,3.56
2024/05/02,1:06 PM.,BAL,NYY,away,Sunny.,89,4.0,8,7,6,0,6,3,80,3.68
2024/04/27,6:10 PM.,MIL,NYY,away,Roof Closed.,73,6.0,2,1,1,1,8,1,93,2.48
2024/04/22,1:07 PM.,OAK,NYY,home,Sunny.,54,7.0,1,0,0,2,4,0,92,2.70
2024/04/16,7:07 PM.,TOR,NYY,away,Roof Closed.,68,4.0,5,3,3,4,5,0,101,3.66
2024/04/09,7:08 PM.,MIA,NYY,home,Partly Cloudy.,65,6.0,5,2,2,2,6,0,89,2.87
2024/04/03,12:40 PM.,AZ,NYY,away,Sunny.,77,5.1,7,2,2,2,3,2,95,2.79
2024/03/29,7:11 PM.,HOU,NYY,away,Roof Closed.,73,4.1,5,1,1,3,4,0,87,2.08
