date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/07,1:07 PM.,DET,OAK,home,Sunny.,74,2.0,1,0,0,1,3,0,40,3.41
2024/09/02,4:07 PM.,SEA,OAK,home,Sunny.,73,5.1,6,4,4,1,4,1,91,3.52
2024/08/28,6:42 PM.,CIN,OAK,away,Partly Cloudy.,88,6.0,3,2,2,0,5,0,84,3.21
2024/08/22,12:37 PM.,TB,OAK,home,Partly Cloudy.,68,5.0,2,1,1,3,6,0,92,3.24
2024/08/17,4:09 PM.,SF,OAK,home,Partly Cloudy.,73,6.0,1,0,0,2,6,0,91,3.40
2024/08/10,3:07 PM.,TOR,OAK,away,Partly Cloudy.,73,6.0,2,0,0,1,5,0,89,3.92
2024/08/04,1:07 PM.,LAD,OAK,home,Sunny.,68,6.0,6,3,2,3,6,0,100,4.64
2024/07/28,1:08 PM.,LAA,OAK,away,Sunny.,80,3.2,6,7,7,4,6,1,79,5.00
2024/07/23,6:40 PM.,HOU,OAK,home,Partly Cloudy.,82,5.0,4,1,1,0,6,1,70,3.09
2024/07/19,6:40 PM.,LAA,OAK,home,Clear.,80,1.0,0,0,0,0,1,0,8,3.44
2024/07/12,6:42 PM.,PHI,OAK,away,Drizzle.,78,3.0,1,0,0,0,2,0,40,3.63
2024/07/07,1:07 PM.,BAL,OAK,home,Sunny.,76,1.0,1,1,1,2,1,0,31,4.40
2024/07/04,1:07 PM.,LAA,OAK,home,Sunny.,81,1.0,0,0,0,1,0,0,16,4.05
2024/06/29,1:10 PM.,AZ,OAK,away,Roof Closed.,78,4.2,2,0,0,3,2,0,62,4.38
2024/06/22,1:07 PM.,MIN,OAK,home,Sunny.,76,5.0,5,2,2,3,6,0,106,7.04
2024/05/08,3:35 PM.,TEX,OAK,home,Clear.,79,2.2,3,4,4,2,4,0,57,13.50
