date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/29,1:11 PM.,LAD,COL,home,Partly Cloudy.,85,1.0,0,0,0,0,1,0,10,0.73
2024/09/27,6:11 PM.,LAD,COL,home,Clear.,83,1.0,2,1,1,0,2,0,20,0.79
2024/09/22,1:10 PM.,LAD,COL,away,Sunny.,81,0.1,1,0,0,0,1,0,8,0.00
2024/09/21,6:10 PM.,LAD,COL,away,Clear.,69,0.2,0,0,0,0,1,0,15,0.00
2024/09/17,6:40 PM.,AZ,COL,home,Clear.,74,0.1,0,0,0,1,0,0,11,0.00
2024/09/16,6:41 PM.,AZ,COL,home,Partly Cloudy.,80,1.0,1,0,0,1,0,0,13,0.00
2024/09/14,6:09 PM.,CHC,COL,home,Clear.,87,0.2,0,0,0,0,0,0,4,0.00
2024/09/12,1:10 PM.,DET,COL,away,Sunny.,82,0.1,0,0,0,0,1,0,3,0.00
2024/09/11,6:40 PM.,DET,COL,away,Clear.,82,1.0,1,0,0,1,2,0,16,0.00
2024/09/07,6:11 PM.,MIL,COL,away,Roof Closed.,64,0.2,0,0,0,0,1,0,8,0.00
2024/09/04,7:21 PM.,ATL,COL,away,Partly Cloudy.,80,1.0,1,0,0,1,2,0,23,0.00
2024/08/31,6:11 PM.,BAL,COL,home,Clear.,89,1.1,0,0,0,1,0,0,20,0.00
2024/08/30,6:40 PM.,BAL,COL,home,Clear.,85,0.1,0,0,0,0,0,0,3,0.00
2024/08/27,6:40 PM.,MIA,COL,home,Clear.,84,1.0,1,0,0,0,1,0,11,0.00
2024/08/24,2:09 PM.,NYY,COL,away,Partly Cloudy.,82,1.2,0,0,0,0,2,0,16,0.00
