date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/28,6:41 PM.,LAA,TEX,away,Clear.,71,1.0,0,0,0,0,1,0,9,1.17
2024/09/27,6:40 PM.,LAA,TEX,away,Partly Cloudy.,69,1.0,0,0,0,1,0,0,20,1.19
2024/09/22,1:37 PM.,SEA,TEX,home,Roof Closed.,74,1.0,0,0,0,0,1,0,17,1.21
2024/09/18,7:08 PM.,TOR,TEX,home,Roof Closed.,74,1.0,0,0,0,0,2,0,15,1.23
2024/09/17,7:09 PM.,TOR,TEX,home,Roof Closed.,74,1.0,0,0,0,2,0,0,27,1.25
2024/09/12,6:42 PM.,SEA,TEX,away,Partly Cloudy.,69,1.0,1,0,0,0,2,0,20,1.27
2024/09/08,1:37 PM.,LAA,TEX,home,Sunny.,81,1.0,0,0,0,1,0,0,16,1.29
2024/09/07,6:08 PM.,LAA,TEX,home,Clear.,85,1.0,0,0,0,0,1,0,12,1.32
2024/09/05,7:08 PM.,LAA,TEX,home,Roof Closed.,74,1.0,0,0,0,0,3,0,12,1.34
2024/09/04,7:09 PM.,NYY,TEX,home,Roof Closed.,74,0.1,0,0,0,0,0,0,6,1.37
2024/08/31,6:08 PM.,OAK,TEX,home,Roof Closed.,74,1.0,1,0,0,1,1,0,24,1.38
2024/08/29,1:09 PM.,CWS,TEX,away,Sunny.,81,1.0,1,1,1,0,1,1,21,1.40
2024/08/27,7:10 PM.,CWS,TEX,away,Cloudy.,77,1.0,0,0,0,1,2,0,19,1.25
2024/08/23,7:11 PM.,CLE,TEX,away,Partly Cloudy.,76,1.0,0,0,0,0,1,0,18,1.28
2024/08/21,1:38 PM.,PIT,TEX,home,Roof Closed.,74,1.0,0,0,0,0,2,0,12,1.30
2024/08/19,7:07 PM.,PIT,TEX,home,Roof Closed.,74,1.0,0,0,0,0,2,0,15,1.33
2024/08/18,1:38 PM.,MIN,TEX,home,Roof Closed.,74,1.0,1,1,1,0,2,1,17,1.36
2024/08/15,7:07 PM.,MIN,TEX,home,Roof Closed.,74,1.0,0,1,1,2,1,0,25,1.19
2024/08/14,6:11 PM.,BOS,TEX,away,Cloudy.,77,1.0,0,0,0,0,1,0,9,1.02
2024/08/12,7:12 PM.,BOS,TEX,away,Cloudy.,71,1.2,0,0,0,1,3,0,25,1.04
2024/08/05,7:07 PM.,HOU,TEX,home,Roof Closed.,74,2.0,0,1,0,1,4,0,25,1.08
2024/08/03,6:07 PM.,BOS,TEX,home,Roof Closed.,74,1.1,2,0,0,0,2,0,32,1.13
2024/07/29,6:46 PM.,STL,TEX,away,Partly Cloudy.,91,1.0,0,0,0,0,1,0,19,1.17
2024/07/26,7:07 PM.,TOR,TEX,away,Clear.,75,0.1,1,0,0,1,1,0,9,1.21
2024/07/23,7:07 PM.,CWS,TEX,home,Roof Closed.,74,0.2,0,0,0,0,1,0,6,1.22
2024/07/22,7:08 PM.,CWS,TEX,home,Roof Closed.,74,1.0,1,1,1,1,2,1,21,1.24
2024/07/21,1:39 PM.,BAL,TEX,home,Roof Closed.,74,1.0,0,0,0,0,2,0,13,1.02
2024/07/16,7:19 PM.,NL,AL,home,Roof Closed.,74,1.0,0,0,0,0,2,0,10,0.00
2024/07/14,1:10 PM.,HOU,TEX,away,Roof Closed.,73,1.0,1,1,1,1,0,0,12,1.05
2024/07/13,3:10 PM.,HOU,TEX,away,Roof Closed.,73,1.0,0,0,0,1,1,0,5,0.81
2024/07/09,6:38 PM.,LAA,TEX,away,Clear.,81,1.0,1,0,0,0,2,0,18,0.84
2024/07/06,3:07 PM.,TB,TEX,home,Roof Closed.,74,1.0,0,0,0,0,0,0,10,0.86
2024/07/05,7:07 PM.,TB,TEX,home,Roof Closed.,74,1.0,0,0,0,0,2,0,16,0.89
2024/07/03,7:07 PM.,SD,TEX,home,Roof Closed.,74,1.0,0,0,0,0,3,0,15,0.92
2024/06/26,1:10 PM.,MIL,TEX,away,Partly Cloudy.,83,1.0,1,0,0,1,2,0,19,0.95
2024/06/21,7:08 PM.,KC,TEX,home,Roof Closed.,74,1.0,1,0,0,0,2,0,14,0.99
2024/06/19,7:08 PM.,NYM,TEX,home,Roof Closed.,74,1.0,0,0,0,0,1,0,16,1.03
2024/06/18,7:08 PM.,NYM,TEX,home,Roof Closed.,74,1.0,1,1,0,1,1,0,21,1.07
2024/06/13,7:10 PM.,LAD,TEX,away,Clear.,68,1.0,0,0,0,1,3,0,26,1.11
2024/06/12,7:10 PM.,LAD,TEX,away,Clear.,69,1.0,2,1,1,1,0,0,23,1.16
2024/06/09,12:09 PM.,SF,TEX,home,Roof Closed.,74,1.0,0,0,0,0,2,0,16,0.81
2024/06/05,7:07 PM.,DET,TEX,home,Roof Closed.,74,1.0,0,0,0,0,2,0,15,0.84
2024/05/29,1:37 PM.,AZ,TEX,home,Roof Closed.,74,0.1,0,0,0,0,0,0,3,0.89
2024/05/28,7:09 PM.,AZ,TEX,home,Roof Closed.,74,1.0,1,0,0,1,2,0,23,0.90
2024/05/25,1:11 PM.,MIN,TEX,away,Partly Cloudy.,72,0.2,0,0,0,1,1,0,17,0.95
2024/05/18,6:15 PM.,LAA,TEX,home,Roof Closed.,74,1.0,0,0,0,1,2,0,16,0.98
2024/05/15,7:08 PM.,CLE,TEX,home,Roof Closed.,74,1.0,1,0,0,0,3,0,16,1.04
2024/05/14,7:08 PM.,CLE,TEX,home,Clear.,84,0.1,1,1,1,1,0,0,16,1.10
2024/05/08,3:35 PM.,OAK,TEX,away,Clear.,79,1.0,2,1,1,1,1,0,19,0.56
2024/05/06,6:41 PM.,OAK,TEX,away,Partly Cloudy.,59,1.0,0,0,0,1,0,0,17,0.00
2024/05/05,2:32 PM.,KC,TEX,away,Cloudy.,63,2.0,0,0,0,1,2,0,27,0.00
2024/04/28,1:37 PM.,CIN,TEX,home,Roof Closed.,74,1.0,1,0,0,1,1,0,24,0.00
2024/04/26,7:08 PM.,CIN,TEX,home,Roof Closed.,74,1.0,0,0,0,0,2,0,14,0.00
2024/04/21,7:10 PM.,ATL,TEX,away,Clear.,58,1.1,0,0,0,0,1,0,15,0.00
2024/04/18,1:10 PM.,DET,TEX,away,Sunny.,62,1.1,1,0,0,0,1,0,17,0.00
2024/04/17,1:10 PM.,DET,TEX,away,Cloudy.,69,1.1,0,0,0,1,4,0,24,0.00
2024/04/15,6:40 PM.,DET,TEX,away,Clear.,64,1.0,0,0,0,0,0,0,8,0.00
2024/04/12,7:10 PM.,HOU,TEX,away,Roof Closed.,73,1.0,0,0,0,1,1,0,20,0.00
2024/04/09,7:09 PM.,OAK,TEX,home,Roof Closed.,74,1.0,0,0,0,0,1,0,12,0.00
2024/04/06,6:08 PM.,HOU,TEX,home,Roof Closed.,74,1.0,0,0,0,0,2,0,13,0.00
2024/03/30,6:06 PM.,CHC,TEX,home,Roof Closed.,74,1.0,1,0,0,0,0,0,14,0.00
2024/03/28,6:41 PM.,CHC,TEX,home,Roof Closed.,74,1.0,0,0,0,0,1,0,22,0.00
