date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/10/09,6:08 PM.,NYY,KC,home,Clear.,81,5.0,2,2,2,4,2,0,87,2.89
2024/10/02,4:38 PM.,BAL,KC,away,Cloudy.,69,4.1,5,1,1,1,6,1,82,2.08
2024/09/28,7:20 PM.,ATL,KC,away,Cloudy.,72,2.0,1,0,0,1,3,0,36,3.00
2024/09/22,1:11 PM.,SF,KC,home,Drizzle.,64,7.0,3,2,2,0,5,0,89,3.03
2024/09/16,6:40 PM.,DET,KC,home,Partly Cloudy.,86,4.2,8,4,4,2,4,1,96,3.05
2024/09/10,7:08 PM.,NYY,KC,away,Clear.,76,7.0,3,0,0,0,10,0,105,2.94
2024/09/04,6:40 PM.,CLE,KC,home,Clear.,82,7.0,6,1,1,1,4,0,103,3.05
2024/08/30,7:11 PM.,HOU,KC,away,Roof Closed.,73,7.0,6,1,1,1,9,1,93,3.12
2024/08/25,1:11 PM.,PHI,KC,home,Sunny.,93,5.1,11,6,5,1,3,0,94,3.19
2024/08/19,7:10 PM.,LAA,KC,home,Clear.,84,7.0,4,2,2,3,8,0,97,3.02
2024/08/13,6:41 PM.,MIN,KC,away,Partly Cloudy.,81,4.0,9,8,7,2,4,1,83,3.04
2024/08/06,7:10 PM.,BOS,KC,home,Partly Cloudy.,77,5.1,6,6,4,4,4,1,101,2.72
2024/08/01,6:40 PM.,DET,KC,away,Partly Cloudy.,87,8.0,4,1,1,1,3,0,103,2.57
2024/07/27,6:10 PM.,CHC,KC,home,Cloudy.,73,6.1,5,6,6,2,2,1,90,2.66
2024/07/21,1:11 PM.,CWS,KC,home,Partly Cloudy.,77,9.0,3,1,1,0,6,0,103,2.38
2024/07/16,7:19 PM.,NL,AL,home,Roof Closed.,74,1.0,2,0,0,0,1,0,16,0.00
2024/07/13,4:13 PM.,BOS,KC,away,Partly Cloudy.,80,5.0,10,5,5,1,6,1,93,2.48
2024/07/06,7:09 PM.,COL,KC,away,Partly Cloudy.,89,6.0,5,3,2,2,5,1,101,2.21
2024/06/30,1:11 PM.,CLE,KC,home,Sunny.,78,6.0,4,0,0,1,10,0,93,2.17
2024/06/25,7:10 PM.,MIA,KC,home,Clear.,94,6.0,2,0,0,2,8,0,87,2.29
2024/06/20,12:37 PM.,OAK,KC,away,Partly Cloudy.,63,6.2,6,2,2,3,8,1,95,2.42
2024/06/15,6:10 PM.,LAD,KC,away,Clear.,77,6.0,6,2,2,1,4,0,98,2.40
2024/06/10,7:10 PM.,NYY,KC,home,Clear.,80,7.0,8,4,4,1,4,0,101,2.36
2024/06/04,6:40 PM.,CLE,KC,away,Cloudy.,81,6.0,6,5,5,1,5,2,98,2.13
2024/05/29,6:41 PM.,MIN,KC,away,Partly Cloudy.,71,6.0,6,1,1,3,5,0,100,1.72
2024/05/24,6:51 PM.,TB,KC,away,Dome.,72,7.0,4,1,1,2,3,0,104,1.74
2024/05/18,6:10 PM.,OAK,KC,home,Clear.,87,5.2,6,2,2,1,10,1,96,1.79
2024/05/12,1:07 PM.,LAA,KC,away,Sunny.,73,8.0,5,1,1,0,12,0,112,1.66
2024/05/07,6:40 PM.,MIL,KC,home,Clear.,77,6.2,5,3,2,1,5,2,77,1.74
2024/05/01,3:08 PM.,TOR,KC,away,Roof Closed.,68,7.0,2,1,1,2,8,1,101,1.60
2024/04/26,1:11 PM.,DET,KC,away,Sunny.,58,7.0,3,0,0,2,9,0,103,1.66
2024/04/21,1:11 PM.,BAL,KC,home,Sunny.,55,5.1,9,4,4,1,1,2,99,2.03
2024/04/15,6:41 PM.,CWS,KC,away,Clear.,65,7.0,4,0,0,1,4,0,99,1.05
2024/04/10,6:40 PM.,HOU,KC,home,Cloudy.,63,6.0,7,2,2,2,2,0,90,1.45
2024/04/04,6:40 PM.,CWS,KC,home,Clear.,60,6.2,8,1,1,2,3,0,86,0.71
2024/03/30,3:10 PM.,MIN,KC,home,Sunny.,66,6.0,2,0,0,1,4,0,86,0.00
