date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/29,3:08 PM.,TOR,MIA,away,Partly Cloudy.,69,6.1,3,1,1,2,6,0,97,3.63
2024/09/24,6:42 PM.,MIN,MIA,away,Partly Cloudy.,72,5.0,6,1,1,2,2,0,82,3.81
2024/09/18,6:40 PM.,LAD,MIA,home,Roof Closed.,72,4.1,8,6,5,0,5,3,74,3.94
2024/06/07,7:10 PM.,CLE,MIA,home,Roof Closed.,72,2.1,4,2,2,0,3,1,40,3.55
2024/06/01,4:11 PM.,TEX,MIA,home,Roof Closed.,72,6.0,9,4,4,0,11,0,96,3.41
2024/05/26,1:10 PM.,AZ,MIA,away,Roof Closed.,74,6.0,4,0,0,1,7,0,91,3.16
2024/05/20,6:41 PM.,MIL,MIA,home,Roof Closed.,72,7.0,2,2,1,3,8,1,94,3.49
2024/05/14,6:40 PM.,DET,MIA,away,Partly Cloudy.,68,8.0,3,0,0,0,4,0,97,3.81
2024/05/08,12:10 PM.,LAD,MIA,away,Sunny.,70,6.0,5,3,3,1,3,1,97,4.54
2024/05/03,6:40 PM.,OAK,MIA,away,Clear.,61,6.0,5,3,3,0,5,1,99,4.54
2024/04/28,1:41 PM.,WSH,MIA,home,Roof Closed.,72,4.0,5,6,6,3,3,1,87,4.55
2024/04/22,7:21 PM.,ATL,MIA,away,Clear.,62,5.2,6,3,3,3,1,1,96,3.16
2024/04/16,6:41 PM.,SF,MIA,home,Partly Cloudy.,78,6.0,5,2,2,1,10,1,90,2.70
2024/04/10,7:08 PM.,NYY,MIA,away,Overcast.,57,5.0,3,0,0,3,1,0,94,2.57
2024/04/04,3:20 PM.,STL,MIA,away,Overcast.,49,5.0,3,3,1,3,6,1,85,4.00
2024/03/30,4:11 PM.,PIT,MIA,home,Cloudy.,75,4.0,7,3,3,2,5,0,94,6.75
