date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/07,6:11 PM.,MIL,COL,away,Roof Closed.,64,3.2,6,5,5,0,1,3,57,6.94
2024/09/01,1:10 PM.,BAL,COL,home,Sunny.,82,4.0,5,5,5,2,1,1,63,6.65
2024/07/26,7:15 PM.,SF,COL,away,Overcast.,60,2.0,4,3,3,2,1,1,38,6.36
2024/07/23,6:41 PM.,BOS,COL,home,Clear.,89,2.1,7,6,6,1,1,2,59,6.13
2024/07/11,1:11 PM.,CIN,COL,away,Partly Cloudy.,84,1.1,1,0,0,0,0,0,23,5.46
2024/07/07,1:09 PM.,KC,COL,home,Partly Cloudy.,76,1.0,1,3,3,2,0,1,23,5.59
2024/07/02,6:41 PM.,MIL,COL,home,Partly Cloudy.,87,2.0,3,1,1,1,1,0,39,5.21
2024/06/26,1:10 PM.,HOU,COL,away,Roof Closed.,73,0.2,4,1,1,0,2,0,29,5.24
2024/06/20,1:10 PM.,LAD,COL,home,Partly Cloudy.,92,4.0,10,5,5,1,2,3,76,5.13
2024/06/15,7:10 PM.,PIT,COL,home,Cloudy.,89,5.2,7,2,2,1,5,1,78,4.65
2024/06/09,1:16 PM.,STL,COL,away,Overcast.,71,5.0,8,4,4,1,3,1,79,4.84
2024/06/04,6:40 PM.,CIN,COL,home,Partly Cloudy.,81,5.0,10,4,4,0,2,1,87,4.54
2024/05/29,6:40 PM.,CLE,COL,home,Clear.,78,7.0,6,2,2,2,5,0,94,4.15
2024/05/24,6:41 PM.,PHI,COL,home,Cloudy.,70,6.2,5,2,2,1,2,2,78,4.55
2024/05/18,1:06 PM.,SF,COL,away,Sunny.,63,3.0,7,6,6,1,3,1,64,5.14
2024/05/12,1:40 PM.,TEX,COL,home,Partly Cloudy.,52,5.0,7,1,1,0,2,0,70,3.00
2024/05/07,6:40 PM.,SF,COL,home,Partly Cloudy.,50,3.0,4,1,1,1,2,0,46,3.46
2024/05/02,12:10 PM.,MIA,COL,away,Roof Closed.,72,4.0,3,0,0,0,2,0,45,3.60
2024/04/24,6:40 PM.,SD,COL,home,Partly Cloudy.,73,5.0,5,4,4,2,0,0,76,6.00
2024/04/22,6:40 PM.,SD,COL,home,Partly Cloudy.,73,1.0,0,0,0,0,1,0,9,0.00
