date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/28,6:41 PM.,TEX,LAA,home,Clear.,71,1.0,3,2,2,0,2,0,22,5.82
2024/09/25,6:40 PM.,CWS,LAA,away,Clear.,70,1.0,0,0,0,0,1,0,9,5.45
2024/09/24,7:45 PM.,CWS,LAA,away,Cloudy.,64,0.2,1,0,0,0,0,0,6,5.63
2024/09/22,1:10 PM.,HOU,LAA,away,Roof Closed.,73,0.2,1,0,0,0,0,0,4,5.74
2024/09/20,7:10 PM.,HOU,LAA,away,Roof Closed.,73,1.0,0,0,0,0,0,0,7,5.87
2024/09/18,1:08 PM.,CWS,LAA,home,Partly Cloudy.,75,1.0,0,0,0,2,0,0,12,6.07
2024/09/17,6:39 PM.,CWS,LAA,home,Partly Cloudy.,71,1.0,0,0,0,0,1,0,12,6.28
2024/09/13,6:37 PM.,HOU,LAA,home,Clear.,73,1.0,2,1,1,1,0,1,14,6.51
2024/09/11,6:10 PM.,MIN,LAA,away,Clear.,85,1.0,2,2,2,1,2,0,17,6.41
2024/09/08,1:37 PM.,TEX,LAA,away,Sunny.,81,1.0,0,0,0,0,1,0,12,5.96
2024/09/06,7:07 PM.,TEX,LAA,away,Roof Closed.,74,1.0,1,0,0,0,1,0,15,6.20
2024/09/03,6:39 PM.,LAD,LAA,home,Clear.,82,0.1,1,0,0,0,1,0,7,6.46
2024/09/01,1:08 PM.,SEA,LAA,home,Sunny.,83,1.0,1,0,0,1,1,0,19,6.56
2024/08/31,6:38 PM.,SEA,LAA,home,Clear.,77,1.0,1,0,0,0,2,0,30,6.85
2024/08/28,8:30 PM.,DET,LAA,away,Cloudy.,79,1.0,0,0,0,0,2,0,15,7.17
2024/08/27,9:25 PM.,DET,LAA,away,Clear.,75,1.0,0,0,0,0,3,0,10,7.52
2024/08/24,3:08 PM.,TOR,LAA,away,Sunny.,76,1.0,0,0,0,0,2,0,9,7.91
2024/08/22,7:07 PM.,TOR,LAA,away,Partly Cloudy.,75,1.0,3,3,3,0,1,0,28,8.35
2024/08/19,7:10 PM.,KC,LAA,away,Clear.,84,1.0,0,0,0,0,1,0,13,7.27
2024/08/18,1:07 PM.,ATL,LAA,home,Sunny.,83,1.0,0,0,0,0,2,0,14,7.71
2024/08/16,6:38 PM.,ATL,LAA,home,Partly Cloudy.,81,1.2,0,0,0,2,2,0,30,8.22
2024/08/10,1:09 PM.,NYY,TEX,away,Sunny.,84,1.1,5,4,4,2,2,0,51,9.22
2024/08/07,1:38 PM.,HOU,TEX,home,Roof Closed.,74,1.0,2,1,1,1,0,0,25,7.30
2024/08/04,1:37 PM.,BOS,TEX,home,Roof Closed.,74,1.2,1,1,1,0,3,1,23,7.15
2024/06/29,7:16 PM.,BAL,TEX,away,Partly Cloudy.,90,1.1,0,1,1,1,0,0,16,7.45
2024/06/27,6:35 PM.,BAL,TEX,away,Partly Cloudy.,88,1.0,3,2,2,0,0,1,17,7.56
2024/06/25,7:11 PM.,MIL,TEX,away,Partly Cloudy.,87,0.2,0,0,0,3,0,0,26,6.14
2024/06/22,3:07 PM.,KC,TEX,home,Roof Closed.,74,1.0,1,0,0,0,2,0,12,6.75
2024/06/15,4:16 PM.,SEA,TEX,away,Partly Cloudy.,59,2.2,0,0,0,1,4,0,38,7.94
2024/04/12,7:10 PM.,HOU,TEX,away,Roof Closed.,73,0.2,3,4,4,0,2,1,21,15.00
2024/04/08,7:07 PM.,HOU,TEX,home,Roof Closed.,74,0.0,3,1,1,0,0,0,6,3.86
2024/04/06,6:08 PM.,HOU,TEX,home,Roof Closed.,74,0.1,1,0,0,0,0,0,7,0.00
2024/04/01,6:50 PM.,TB,TEX,away,Dome.,72,1.0,2,0,0,0,2,0,13,0.00
2024/03/30,6:06 PM.,CHC,TEX,home,Roof Closed.,74,1.0,0,0,0,1,1,0,15,0.00
