date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/29,3:12 PM.,DET,CWS,away,Overcast.,72,1.0,0,0,0,0,0,0,6,3.42
2024/09/28,3:30 PM.,DET,CWS,away,Drizzle.,70,1.0,1,0,0,0,0,0,14,3.55
2024/09/26,1:11 PM.,LAA,CWS,home,Sunny.,73,0.2,0,0,0,0,1,0,10,3.70
2024/09/24,7:45 PM.,LAA,CWS,home,Cloudy.,64,1.0,1,1,1,1,1,0,22,3.80
2024/09/22,1:11 PM.,SD,CWS,away,Sunny.,73,0.1,0,0,0,0,0,0,1,3.57
2024/09/20,6:45 PM.,SD,CWS,away,Partly Cloudy.,68,1.0,4,2,2,0,1,0,35,3.63
2024/09/18,1:08 PM.,LAA,CWS,away,Partly Cloudy.,75,2.0,0,0,0,1,4,0,27,2.95
2024/09/14,6:11 PM.,OAK,CWS,home,Partly Cloudy.,81,1.0,2,0,0,0,0,0,16,3.26
2024/09/13,6:40 PM.,OAK,CWS,home,Partly Cloudy.,78,1.0,3,1,1,0,1,0,24,3.44
2024/09/10,6:40 PM.,CLE,CWS,home,Clear.,80,0.2,1,1,1,0,1,1,10,3.12
2024/09/07,7:15 PM.,BOS,CWS,away,Cloudy.,71,1.0,3,2,2,0,0,0,11,2.70
2024/09/04,6:37 PM.,BAL,CWS,away,Partly Cloudy.,77,1.0,0,0,0,1,3,0,23,1.72
2024/09/01,1:10 PM.,NYM,CWS,home,Sunny.,73,0.2,0,0,0,0,1,0,7,1.84
2024/08/31,6:10 PM.,NYM,CWS,home,Clear.,82,1.0,3,1,1,0,2,0,26,1.93
2024/08/28,7:22 PM.,TEX,CWS,home,Partly Cloudy.,78,1.2,0,0,0,0,2,0,19,1.38
2024/08/24,6:10 PM.,DET,CWS,home,Cloudy.,86,2.1,0,0,0,0,3,0,33,1.59
2024/08/20,6:45 PM.,SF,CWS,away,Clear.,69,1.0,0,0,0,0,1,0,9,2.00
2024/08/19,6:45 PM.,SF,CWS,away,Clear.,68,1.0,3,0,0,0,0,0,16,2.25
2024/08/17,6:10 PM.,HOU,CWS,away,Roof Closed.,73,1.0,2,1,0,1,3,0,22,2.57
2024/05/14,6:46 PM.,SF,LAD,away,Partly Cloudy.,56,1.0,1,0,0,1,0,0,13,3.00
2024/05/12,1:10 PM.,SD,LAD,away,Sunny.,67,1.0,3,1,1,0,1,1,23,3.60
2024/05/11,5:41 PM.,SD,LAD,away,Cloudy.,63,1.0,0,0,0,0,1,0,13,2.25
2024/05/04,6:10 PM.,ATL,LAD,home,Cloudy.,61,1.0,1,0,0,1,0,0,21,3.00
2024/05/01,6:40 PM.,AZ,LAD,away,Partly Cloudy.,88,1.1,1,0,0,2,1,0,33,4.50
2024/04/07,1:19 PM.,CHC,LAD,away,Overcast.,47,0.1,1,2,1,0,0,0,19,13.50
