date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/18,1:10 PM.,AZ,COL,home,Sunny.,82,0.1,2,3,3,1,0,0,22,6.19
2024/09/14,6:09 PM.,CHC,COL,home,Clear.,87,1.0,0,0,0,0,2,0,11,5.80
2024/09/12,1:10 PM.,DET,COL,away,Sunny.,82,1.0,1,0,0,1,2,0,25,5.89
2024/09/08,1:11 PM.,MIL,COL,away,Partly Cloudy.,70,1.0,0,0,0,0,1,0,15,5.98
2024/09/06,5:12 PM.,MIL,COL,away,Roof Closed.,72,1.0,0,0,0,1,0,0,17,6.08
2024/09/05,7:21 PM.,ATL,COL,away,Partly Cloudy.,81,1.0,0,0,0,0,2,0,15,6.18
2024/08/31,6:11 PM.,BAL,COL,home,Clear.,89,1.0,0,0,0,1,3,0,23,6.29
2024/08/27,6:40 PM.,MIA,COL,home,Clear.,84,0.0,3,4,4,1,0,0,20,6.40
2024/08/26,6:40 PM.,MIA,COL,home,Partly Cloudy.,82,1.0,0,0,0,0,2,0,15,5.77
2024/08/20,6:45 PM.,WSH,COL,away,Partly Cloudy.,71,1.0,1,0,0,0,1,0,17,5.88
2024/08/18,1:09 PM.,SD,COL,home,Sunny.,92,1.0,1,1,1,0,1,1,18,5.98
2024/08/16,6:40 PM.,SD,COL,home,Clear.,91,1.1,1,0,0,0,2,0,18,5.93
2024/08/13,6:40 PM.,AZ,COL,away,Roof Closed.,78,1.0,0,0,0,0,1,0,11,6.08
2024/08/12,6:40 PM.,AZ,COL,away,Roof Closed.,78,1.1,0,0,0,0,1,0,19,6.19
2024/08/09,6:40 PM.,ATL,COL,home,Overcast.,69,1.0,1,0,0,0,1,0,15,6.35
2024/08/07,6:41 PM.,NYM,COL,home,Partly Cloudy.,73,1.0,0,0,0,1,1,0,21,6.48
2024/08/06,6:41 PM.,NYM,COL,home,Partly Cloudy.,87,1.0,0,0,0,0,2,0,7,6.61
2024/08/02,6:41 PM.,SD,COL,away,Clear.,78,1.0,0,0,0,0,0,0,10,6.75
2024/08/01,6:38 PM.,LAA,COL,away,Clear.,79,1.0,0,0,0,0,1,0,15,6.89
2024/07/31,6:38 PM.,LAA,COL,away,Clear.,80,1.0,0,0,0,1,2,0,20,7.04
2024/07/28,1:05 PM.,SF,COL,away,Sunny.,64,1.1,0,0,0,1,1,0,20,7.20
2024/07/26,7:15 PM.,SF,COL,away,Overcast.,60,1.0,1,2,2,1,1,1,22,7.42
2024/07/24,1:11 PM.,BOS,COL,home,Sunny.,93,1.0,0,0,0,0,1,0,9,7.17
2024/07/21,1:11 PM.,SF,COL,home,Cloudy.,78,1.0,1,0,0,0,0,0,10,7.34
2024/07/19,6:40 PM.,SF,COL,home,Cloudy.,81,0.2,2,0,0,1,2,0,20,7.52
2024/07/14,1:42 PM.,NYM,COL,away,Sunny.,92,1.0,1,0,0,0,2,0,17,7.65
2024/07/13,4:10 PM.,NYM,COL,away,Sunny.,85,1.0,1,0,0,0,1,0,17,7.85
2024/07/11,1:11 PM.,CIN,COL,away,Partly Cloudy.,84,1.0,1,0,0,0,1,0,18,8.05
2024/07/08,7:11 PM.,CIN,COL,away,Partly Cloudy.,87,0.2,3,4,4,1,2,1,34,8.27
2024/07/06,7:09 PM.,KC,COL,home,Partly Cloudy.,89,1.0,1,0,0,0,0,0,11,7.43
2024/07/04,6:10 PM.,MIL,COL,home,Partly Cloudy.,82,1.2,1,0,0,1,2,0,25,7.64
2024/07/01,6:40 PM.,MIL,COL,home,Partly Cloudy.,84,1.0,0,0,0,1,1,0,13,8.02
2024/06/30,1:10 PM.,CWS,COL,away,Sunny.,66,2.0,0,0,0,1,1,0,20,8.27
2024/06/26,1:10 PM.,HOU,COL,away,Roof Closed.,73,0.2,0,2,2,0,0,0,13,8.80
2024/06/21,6:40 PM.,WSH,COL,home,Partly Cloudy.,84,1.0,1,0,0,1,0,0,19,8.40
2024/06/20,1:10 PM.,LAD,COL,home,Partly Cloudy.,92,1.0,1,0,0,1,0,0,23,8.69
2024/06/18,6:40 PM.,LAD,COL,home,Cloudy.,72,0.1,2,4,4,2,1,1,27,9.00
2024/06/16,1:11 PM.,PIT,COL,home,Partly Cloudy.,82,1.0,1,0,0,1,1,0,23,7.81
2024/06/11,6:40 PM.,MIN,COL,away,Clear.,82,1.0,2,2,2,0,2,1,20,8.10
2024/06/08,3:16 PM.,STL,COL,away,Partly Cloudy.,81,1.0,1,0,0,0,1,0,13,7.71
2024/06/06,6:46 PM.,STL,COL,away,Clear.,80,0.1,1,0,0,0,1,0,9,8.03
2024/06/05,1:10 PM.,CIN,COL,home,Sunny.,84,1.0,1,2,2,1,2,0,19,8.14
2024/06/04,6:40 PM.,CIN,COL,home,Partly Cloudy.,81,1.0,0,0,0,0,1,0,11,7.71
2024/05/29,6:40 PM.,CLE,COL,home,Clear.,78,1.0,2,2,2,1,3,0,28,8.06
2024/05/26,1:10 PM.,PHI,COL,home,Partly Cloudy.,66,1.0,0,0,0,0,0,0,9,7.59
2024/05/24,6:41 PM.,PHI,COL,home,Cloudy.,70,1.0,0,0,0,0,2,0,12,7.97
2024/05/23,12:37 PM.,OAK,COL,away,Sunny.,65,1.0,2,2,2,0,1,1,17,8.38
2024/05/21,6:40 PM.,OAK,COL,away,Clear.,72,1.0,2,1,1,1,2,1,31,7.85
2024/05/19,1:06 PM.,SF,COL,away,Sunny.,61,1.0,1,0,0,0,1,0,14,7.79
2024/05/18,1:06 PM.,SF,COL,away,Sunny.,63,0.1,1,0,0,0,0,0,1,8.27
2024/05/14,6:40 PM.,SD,COL,away,Cloudy.,62,1.0,0,0,0,0,0,0,15,8.44
2024/05/12,1:40 PM.,TEX,COL,home,Partly Cloudy.,52,1.0,0,0,0,1,0,0,16,9.00
2024/05/11,6:10 PM.,TEX,COL,home,Cloudy.,64,1.1,0,0,0,0,1,0,19,9.64
2024/05/07,6:40 PM.,SF,COL,home,Partly Cloudy.,50,1.0,0,0,0,0,1,0,11,10.66
2024/05/05,1:35 PM.,PIT,COL,away,Cloudy.,73,1.1,1,0,0,0,2,0,22,11.57
2024/04/27,4:08 PM.,HOU,COL,home,Cloudy.,79,0.1,4,4,4,2,0,1,25,13.06
2024/04/25,1:09 PM.,SD,COL,home,Partly Cloudy.,68,1.0,3,1,1,0,1,0,26,9.90
2024/04/21,6:11 PM.,SEA,COL,home,Partly Cloudy.,63,1.0,0,0,0,0,2,0,16,10.00
2024/04/20,6:10 PM.,SEA,COL,home,Overcast.,33,1.0,1,0,0,0,0,0,12,11.25
2024/04/16,6:40 PM.,PHI,COL,away,Clear.,72,1.0,1,2,2,1,2,1,18,12.86
2024/04/12,7:08 PM.,TOR,COL,away,Roof Closed.,68,1.0,2,2,2,0,0,1,18,12.00
2024/04/09,6:39 PM.,AZ,COL,home,Partly Cloudy.,61,1.0,0,0,0,2,1,0,19,10.80
2024/04/07,1:10 PM.,TB,COL,home,Sunny.,52,1.0,1,0,0,0,1,0,16,13.50
2024/04/06,6:11 PM.,TB,COL,home,Cloudy.,46,0.2,3,3,3,0,0,1,18,18.00
2024/04/03,6:59 PM.,CHC,COL,away,Cloudy.,36,0.1,3,3,3,2,1,0,27,11.57
2024/03/30,5:10 PM.,AZ,COL,away,Roof Closed.,76,1.0,1,0,0,1,1,0,23,0.00
2024/03/29,6:40 PM.,AZ,COL,away,Clear.,81,1.0,1,0,0,2,1,0,25,0.00
