date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/29,12:09 PM.,LAA,TEX,away,Sunny.,75,7.0,4,0,0,1,5,0,92,3.80
2024/09/24,6:40 PM.,OAK,TEX,away,Partly Cloudy.,69,7.0,4,4,3,3,7,0,90,3.96
2024/09/17,7:09 PM.,TOR,TEX,home,Roof Closed.,74,4.2,11,7,7,2,4,1,93,3.96
2024/09/10,6:41 PM.,AZ,TEX,away,Roof Closed.,78,5.0,7,4,4,1,6,3,93,3.67
2024/09/04,7:09 PM.,NYY,TEX,home,Roof Closed.,74,7.0,4,2,2,3,6,1,99,3.55
2024/08/29,1:09 PM.,CWS,TEX,away,Sunny.,81,7.0,1,0,0,2,10,0,96,3.60
2024/08/23,7:11 PM.,CLE,TEX,away,Partly Cloudy.,76,6.0,7,3,3,1,5,0,106,3.79
2024/08/17,6:07 PM.,MIN,TEX,home,Roof Closed.,74,7.0,6,4,3,0,6,1,103,3.76
2024/08/10,1:09 PM.,NYY,TEX,away,Sunny.,84,3.0,6,3,3,2,4,0,81,3.75
2024/08/04,1:37 PM.,BOS,TEX,home,Roof Closed.,74,5.0,7,5,5,1,7,2,99,3.62
2024/07/29,6:46 PM.,STL,TEX,away,Partly Cloudy.,91,6.0,6,3,3,0,2,1,82,3.38
2024/07/24,7:09 PM.,CWS,TEX,home,Roof Closed.,74,7.0,4,2,2,0,10,1,98,3.31
2024/07/19,7:09 PM.,BAL,TEX,home,Roof Closed.,74,5.0,8,6,6,0,2,3,76,3.36
2024/07/13,3:10 PM.,HOU,TEX,away,Roof Closed.,73,7.0,8,1,1,0,7,0,95,2.97
2024/07/07,1:37 PM.,TB,TEX,home,Roof Closed.,74,7.0,4,2,2,0,5,1,88,3.10
2024/07/02,7:08 PM.,SD,TEX,home,Roof Closed.,74,7.0,1,0,0,0,6,0,92,3.15
2024/06/26,1:10 PM.,MIL,TEX,away,Partly Cloudy.,83,7.0,9,5,5,1,4,2,101,3.45
2024/06/21,7:08 PM.,KC,TEX,home,Roof Closed.,74,6.0,4,2,2,1,6,1,98,3.14
2024/06/15,4:16 PM.,SEA,TEX,away,Partly Cloudy.,59,3.0,4,4,4,4,6,1,75,3.15
2024/06/09,12:09 PM.,SF,TEX,home,Roof Closed.,74,7.0,5,2,2,1,5,1,90,2.68
2024/06/03,7:09 PM.,DET,TEX,home,Roof Closed.,74,5.2,3,1,1,0,7,1,71,2.70
2024/05/28,7:09 PM.,AZ,TEX,home,Roof Closed.,74,3.0,5,2,2,0,2,0,37,2.84
2024/05/02,1:37 PM.,WSH,TEX,home,Roof Closed.,74,5.1,2,0,0,2,8,0,92,2.61
2024/04/26,7:08 PM.,CIN,TEX,home,Roof Closed.,74,6.0,3,1,1,5,8,0,97,3.00
2024/04/20,7:20 PM.,ATL,TEX,away,Partly Cloudy.,69,5.1,5,3,3,6,6,0,105,3.30
2024/04/14,1:11 PM.,HOU,TEX,away,Roof Closed.,73,6.0,8,5,5,2,3,2,87,2.92
2024/04/09,7:09 PM.,OAK,TEX,home,Roof Closed.,74,5.2,3,1,1,2,8,1,95,1.45
2024/04/03,1:10 PM.,TB,TEX,away,Dome.,72,7.0,4,0,0,1,8,0,103,1.38
2024/03/28,6:41 PM.,CHC,TEX,home,Roof Closed.,74,6.0,4,2,2,1,3,0,88,3.00
