date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/08/12,6:41 PM.,CHC,CLE,home,Clear.,74,0.2,0,1,1,1,1,0,16,2.31
2024/08/09,7:10 PM.,MIN,CLE,away,Partly Cloudy.,65,0.2,1,1,1,1,0,0,9,1.64
2024/07/27,6:06 PM.,PHI,CLE,away,Partly Cloudy.,85,2.0,2,0,0,0,3,0,28,0.87
2024/07/25,1:11 PM.,DET,CLE,home,Cloudy.,75,1.0,1,0,0,0,0,0,22,1.08
2024/07/22,6:40 PM.,DET,CLE,home,Cloudy.,76,1.0,1,1,1,0,2,1,15,1.23
2024/07/21,1:40 PM.,SD,CLE,home,Partly Cloudy.,80,0.2,1,0,0,0,0,0,20,0.00
2024/05/15,7:08 PM.,TEX,CLE,away,Roof Closed.,74,1.2,1,0,0,1,1,0,31,0.00
2024/05/03,7:11 PM.,LAA,CLE,home,Overcast.,67,2.0,3,0,0,0,1,0,28,0.00
2024/04/13,12:10 PM.,NYY,CLE,home,Sunny.,49,1.0,0,0,0,0,0,0,12,0.00
2024/04/09,6:10 PM.,CWS,CLE,home,Cloudy.,75,1.0,1,0,0,0,1,0,11,0.00
