date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/09/28,6:41 PM.,LAA,TEX,away,Clear.,71,4.0,10,7,7,0,3,2,88,4.28
2024/09/22,1:37 PM.,SEA,TEX,home,Roof Closed.,74,5.2,7,4,4,1,4,1,94,3.98
2024/09/15,1:12 PM.,SEA,TEX,away,Cloudy.,58,5.0,7,3,3,1,3,1,89,3.89
2024/09/08,1:37 PM.,LAA,TEX,home,Sunny.,81,6.0,3,4,3,1,8,1,96,3.84
2024/09/03,7:07 PM.,NYY,TEX,home,Roof Closed.,74,5.0,3,0,0,1,8,0,86,3.81
2024/08/27,7:10 PM.,CWS,TEX,away,Cloudy.,77,5.0,5,1,1,1,2,0,71,3.95
2024/08/21,1:38 PM.,PIT,TEX,home,Roof Closed.,74,5.0,5,0,0,1,8,0,90,4.04
2024/08/16,7:07 PM.,MIN,TEX,home,Roof Closed.,74,4.1,5,4,4,1,8,2,97,4.20
2024/08/11,1:38 PM.,NYY,TEX,away,Partly Cloudy.,77,4.2,5,4,3,2,4,1,83,4.05
2024/08/05,7:07 PM.,HOU,TEX,home,Roof Closed.,74,6.0,1,1,1,1,4,1,80,3.98
2024/07/31,1:16 PM.,STL,TEX,away,Sunny.,94,4.1,6,6,6,1,2,0,86,4.12
2024/07/26,7:07 PM.,TOR,TEX,away,Clear.,75,5.0,7,4,4,1,4,0,83,3.77
2024/07/21,1:39 PM.,BAL,TEX,home,Roof Closed.,74,5.0,2,0,0,3,4,0,100,3.60
2024/07/12,7:10 PM.,HOU,TEX,away,Roof Closed.,73,5.0,5,3,2,2,5,2,84,3.79
2024/07/06,3:07 PM.,TB,TEX,home,Roof Closed.,74,5.1,3,0,0,2,7,0,92,3.80
2024/06/30,7:10 PM.,BAL,TEX,away,Partly Cloudy.,93,7.0,5,2,2,0,10,0,93,4.04
2024/06/25,7:11 PM.,MIL,TEX,away,Partly Cloudy.,87,5.0,6,2,2,2,4,1,90,4.17
2024/06/19,7:08 PM.,NYM,TEX,home,Roof Closed.,74,6.0,4,3,3,2,9,1,89,4.21
2024/06/14,7:10 PM.,SEA,TEX,away,Roof Closed.,58,4.2,6,3,3,3,4,1,81,4.19
2024/06/08,3:07 PM.,SF,TEX,home,Roof Closed.,74,5.2,5,3,3,1,5,1,83,4.06
2024/06/02,1:40 PM.,MIA,TEX,away,Roof Closed.,72,6.0,4,0,0,0,7,0,94,3.99
2024/05/28,7:09 PM.,AZ,TEX,home,Roof Closed.,74,2.1,2,0,0,1,1,0,41,4.47
2024/05/23,1:45 PM.,PHI,TEX,away,Cloudy.,80,3.1,9,4,3,2,1,1,82,4.69
2024/05/17,7:07 PM.,LAA,TEX,home,Clear.,81,3.2,5,3,2,2,5,1,83,4.43
2024/05/11,6:10 PM.,COL,TEX,away,Cloudy.,64,5.0,8,2,2,0,8,1,85,4.39
2024/05/06,6:41 PM.,OAK,TEX,away,Partly Cloudy.,59,6.0,7,2,1,0,5,0,97,4.50
2024/05/01,7:07 PM.,WSH,TEX,home,Roof Closed.,74,7.0,4,1,1,0,4,0,74,5.10
2024/04/25,1:38 PM.,SEA,TEX,home,Roof Closed.,74,6.0,5,4,4,0,7,2,79,6.26
2024/04/19,7:21 PM.,ATL,TEX,away,Cloudy.,80,5.0,3,3,3,2,5,2,90,6.35
2024/04/13,3:05 PM.,HOU,TEX,away,Roof Closed.,73,3.2,4,2,2,4,1,0,79,6.75
2024/04/08,7:07 PM.,HOU,TEX,home,Roof Closed.,74,3.2,4,6,6,3,2,1,82,7.56
2024/04/02,6:50 PM.,TB,TEX,away,Dome.,72,4.2,4,3,1,0,7,0,90,1.93
