date,time,opponent,team,location,weather,temp,ip,h,r,er,bb,k,hr,p,era
2024/10/09,6:08 PM.,LAD,SD,home,Clear.,67,1.2,4,3,3,1,1,1,38,14.40
2024/10/05,5:39 PM.,LAD,SD,away,Clear.,77,3.1,6,5,5,2,5,1,82,13.50
2024/09/25,7:11 PM.,LAD,SD,away,Clear.,69,5.0,5,3,3,3,4,0,97,3.47
2024/09/18,3:40 PM.,HOU,SD,home,Partly Cloudy.,71,8.1,2,0,0,0,5,0,103,3.42
2024/09/13,7:15 PM.,SF,SD,away,Clear.,62,6.0,4,0,0,2,10,0,97,3.58
2024/09/07,5:41 PM.,SF,SD,home,Clear.,88,6.0,6,4,4,2,4,1,102,3.71
2024/09/01,2:08 PM.,TB,SD,away,Dome.,72,5.0,2,3,3,3,4,0,84,3.62
2024/08/27,6:45 PM.,STL,SD,away,Clear.,98,4.1,7,4,4,4,4,0,96,3.57
2024/08/22,6:40 PM.,NYM,SD,home,Clear.,74,6.1,9,3,2,1,7,0,106,3.43
2024/08/17,6:35 PM.,COL,SD,away,Partly Cloudy.,95,5.2,3,3,3,5,5,1,101,3.46
2024/08/11,1:40 PM.,MIA,SD,away,Roof Closed.,72,5.0,6,5,2,2,5,1,91,3.41
2024/08/06,6:44 PM.,PIT,SD,away,Cloudy.,77,1.0,1,0,0,0,2,0,14,3.40
2024/07/31,5:40 PM.,LAD,SD,home,Clear.,73,5.2,3,1,1,3,6,0,101,3.42
2024/07/25,12:05 PM.,WSH,SD,away,Partly Cloudy.,83,9.0,0,0,0,3,9,0,114,3.50
2024/07/20,7:11 PM.,CLE,SD,away,Partly Cloudy.,77,7.0,1,0,0,1,10,0,97,3.76
2024/07/13,4:16 PM.,ATL,SD,home,Sunny.,74,6.0,1,0,0,3,11,0,106,3.99
2024/07/07,1:10 PM.,AZ,SD,home,Sunny.,75,7.0,5,3,3,1,8,2,103,4.21
2024/07/02,7:08 PM.,TEX,SD,away,Roof Closed.,74,3.2,8,6,6,2,5,2,84,4.24
2024/06/26,1:11 PM.,WSH,SD,home,Partly Cloudy.,75,7.0,1,0,0,2,9,0,102,3.84
2024/06/21,6:41 PM.,MIL,SD,home,Clear.,70,4.2,6,4,4,2,10,0,106,4.14
2024/06/16,1:42 PM.,NYM,SD,away,Sunny.,77,3.2,7,7,7,3,5,2,90,3.95
2024/06/10,6:40 PM.,OAK,SD,home,Cloudy.,66,6.0,8,1,1,1,8,1,104,3.36
2024/06/05,6:39 PM.,LAA,SD,away,Clear.,70,6.0,4,3,3,1,6,2,104,3.51
2024/05/31,7:10 PM.,KC,SD,away,Overcast.,69,5.1,5,3,3,1,5,0,98,3.42
2024/05/25,6:40 PM.,NYY,SD,home,Cloudy.,61,6.2,8,4,4,0,9,1,107,3.29
2024/05/20,12:21 PM.,ATL,SD,away,Sunny.,77,4.0,9,5,5,3,5,2,90,3.05
2024/05/14,6:40 PM.,COL,SD,home,Cloudy.,62,5.2,5,3,3,1,8,1,98,2.45
2024/05/08,1:20 PM.,CHC,SD,away,Sunny.,77,7.0,1,0,0,2,12,0,113,2.19
2024/05/03,6:40 PM.,AZ,SD,away,Clear.,91,6.2,3,1,1,0,8,0,102,2.55
2024/04/27,5:40 PM.,PHI,SD,home,Clear.,66,6.0,6,5,5,3,5,1,91,2.78
2024/04/22,6:40 PM.,COL,SD,away,Partly Cloudy.,73,7.0,1,1,1,0,8,0,90,1.82
2024/04/16,6:40 PM.,MIL,SD,away,Roof Closed.,56,6.0,2,1,1,5,7,0,110,1.99
2024/04/10,3:40 PM.,CHC,SD,home,Sunny.,71,6.0,2,2,0,2,7,1,100,2.16
2024/04/05,1:38 PM.,SF,SD,away,Partly Cloudy.,54,6.0,4,2,2,2,7,0,102,3.38
2024/03/30,4:15 PM.,SF,SD,home,Cloudy.,54,4.2,2,3,2,2,6,0,85,3.86
