date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,CU%,CH%,wFC/C,wFS/C,wSI/C,wCU/C,wCH/C,vFC,vFS,vCH,vSI,vCU,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff
2024-05-15,746397,Single,single,False,663550,605156,Trey Cabbage,Aaron Brooks,1,6581164b-e128-483f-b235-3b5a0ff25855,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,,,,87.0,107.0,99.0,,,,,,,0.243,,,,0.134,,,0.96,,-1.78,,,85.0,91.9,,,,,0.293,0.39,0.068,,,,,,,0.231,0.538,0.308,61.0,90.0,75.0,106.0,104.0,107.0,0.28,0.325,-3.06,-0.25,92.1,85.2,0.5,0.611,0.208,0.265,0.529,0.281,0.017,5.07,79.5,107.0,98.0,96.0,,,,,,,,,
2024-05-15,746397,Lineout,field_out,True,663550,605156,Trey Cabbage,Aaron Brooks,0,2d3e6550-efbf-47e9-8c05-104eeaf200c7,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,,,,87.0,107.0,99.0,,,,,,,0.243,,,,0.134,,,0.96,,-1.78,,,85.0,91.9,,,,,0.293,0.39,0.068,,,,,,,0.231,0.538,0.308,61.0,90.0,75.0,106.0,104.0,107.0,0.28,0.325,-3.06,-0.25,92.1,85.2,0.5,0.611,0.208,0.265,0.529,0.281,0.017,5.07,79.5,107.0,98.0,96.0,,,,,,,,,
2024-05-15,746397,Groundout,field_out,True,663550,605156,Trey Cabbage,Aaron Brooks,0,600e0434-54bc-4502-8a39-379c8319f957,605156.0,aaronbrooks,Brooks,Right,Aaron Brooks,OAK,5.06,6.58,26.2,101.0,88.0,96.0,0.81,4.05,2.7,11.14,1.35,1.39,0.224,0.429,0.071,0.357,0.4,98.0,100.0,104.0,,,,87.0,107.0,99.0,,,,,,,0.243,,,,0.134,,,0.96,,-1.78,,,85.0,91.9,,,,,0.293,0.39,0.068,,,,,,,0.231,0.538,0.308,61.0,90.0,75.0,106.0,104.0,107.0,0.28,0.325,-3.06,-0.25,92.1,85.2,0.5,0.611,0.208,0.265,0.529,0.281,0.017,5.07,79.5,107.0,98.0,96.0,,,,,,,,,
2024-05-16,746391,Strikeout,strikeout,True,663550,663687,Trey Cabbage,Hogan Harris,0,c74aedd4-a1e6-4442-ad8a-ace802f0a494,663687.0,hoganharris,"Harris, H",Left,Hogan Harris,OAK,3.4,5.8,47.2,96.0,86.0,94.0,0.817,6.61,4.34,8.69,1.13,0.83,0.24,0.397,0.123,0.356,0.458,118.0,93.0,99.0,57.0,98.0,101.0,,,,,,,,,,,,,0.146,0.156,,,,-0.4,0.81,,,81.0,,72.7,,,,,,,,,,0.259,0.296,0.304,0.154,0.192,0.273,85.0,97.0,91.0,90.0,98.0,100.0,0.583,0.116,-0.49,-2.85,93.2,79.3,0.283,0.485,0.173,0.25,0.536,0.222,,,,,,,,,,,,,,,
2024-06-05,746379,Strikeout,strikeout,True,663550,571945,Trey Cabbage,Miles Mikolas,0,74992193-3dc4-4930-91a4-df89c57c5894,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,79.0,110.0,98.0,,,,,,,0.238,,,0.119,0.098,,,3.63,-2.69,-1.48,,,85.6,92.3,76.3,,,,0.19,0.281,0.101,,,,0.271,0.625,0.25,0.333,0.5,0.174,64.0,108.0,98.0,116.0,112.0,115.0,0.257,0.286,-0.41,-2.01,93.0,85.3,0.287,0.511,0.169,0.217,0.391,0.27,0.002,1.43,68.8,,,,,,,,,,,,
2024-06-05,746379,Home Run,home_run,False,663550,571945,Trey Cabbage,Miles Mikolas,0,47b61f2c-42cb-47c5-8aca-79072c0bdd5b,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.13,4.33,112.1,109.0,87.0,102.0,0.857,6.17,1.44,9.53,1.36,1.04,0.249,0.408,0.145,0.332,0.488,86.0,105.0,100.0,94.0,105.0,102.0,79.0,110.0,98.0,,,,,,,0.238,,,0.119,0.098,,,3.63,-2.69,-1.48,,,85.6,92.3,76.3,,,,0.19,0.281,0.101,,,,0.271,0.625,0.25,0.333,0.5,0.174,64.0,108.0,98.0,116.0,112.0,115.0,0.257,0.286,-0.41,-2.01,93.0,85.3,0.287,0.511,0.169,0.217,0.391,0.27,0.002,1.43,68.8,,,,,,,,,,,,
2024-06-05,746379,Strikeout,strikeout,True,663550,668941,Trey Cabbage,JoJo Romero,0,a23164d2-d995-4c50-8892-2400e024c67e,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.43,4.86,40.2,97.0,85.0,96.0,0.767,7.52,1.99,7.3,0.89,1.7,0.284,0.448,0.155,0.31,0.415,69.0,103.0,92.0,,,,73.0,98.0,94.0,,,,,,,0.373,,,,0.182,,,1.52,,-4.01,,,85.9,93.7,,,,,0.259,0.315,0.098,,,,,,,0.379,0.759,0.27,67.0,98.0,92.0,114.0,94.0,101.0,0.119,0.326,-2.34,3.5,95.0,83.9,0.357,0.429,0.132,0.059,0.118,0.448,,,,,,,,,,,,,,,
2024-06-07,746220,Groundout,field_out,True,663550,656288,Trey Cabbage,Griffin Canning,0,f1e1ab4f-1a27-4d7d-95c8-6047cff3e711,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,77.0,92.0,80.0,,,,,,,0.024,,,0.123,0.271,,,-8.35,-1.15,0.71,,,88.7,93.0,80.7,,,,0.5,1.1,0.0,,,,0.297,0.432,0.21,0.254,0.377,0.253,72.0,93.0,86.0,103.0,101.0,111.0,0.354,0.228,-0.83,-1.29,93.6,88.0,0.243,0.521,0.158,0.303,0.449,0.292,,,,,,,,,,,,,,,
2024-06-07,746220,Flyout,field_out,True,663550,656288,Trey Cabbage,Griffin Canning,0,ce7103bc-48d9-4f60-b0f5-13e7cdf5d0b4,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,77.0,92.0,80.0,,,,,,,0.024,,,0.123,0.271,,,-8.35,-1.15,0.71,,,88.7,93.0,80.7,,,,0.5,1.1,0.0,,,,0.297,0.432,0.21,0.254,0.377,0.253,72.0,93.0,86.0,103.0,101.0,111.0,0.354,0.228,-0.83,-1.29,93.6,88.0,0.243,0.521,0.158,0.303,0.449,0.292,,,,,,,,,,,,,,,
2024-06-07,746220,Single,single,False,663550,656288,Trey Cabbage,Griffin Canning,0,d1efc371-1dc8-4371-9b39-4d9a1ea593bc,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.2,4.92,105.2,98.0,86.0,97.0,0.795,6.22,3.24,9.54,1.62,1.06,0.236,0.421,0.127,0.349,0.401,98.0,102.0,103.0,73.0,96.0,95.0,77.0,92.0,80.0,,,,,,,0.024,,,0.123,0.271,,,-8.35,-1.15,0.71,,,88.7,93.0,80.7,,,,0.5,1.1,0.0,,,,0.297,0.432,0.21,0.254,0.377,0.253,72.0,93.0,86.0,103.0,101.0,111.0,0.354,0.228,-0.83,-1.29,93.6,88.0,0.243,0.521,0.158,0.303,0.449,0.292,,,,,,,,,,,,,,,
2024-06-07,746220,Strikeout,strikeout,True,663550,672710,Trey Cabbage,Roansy Contreras,0,91b4e8a1-3ce7-435c-be1d-6500ae17015f,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,- - -,4.87,4.99,40.2,97.0,99.0,98.0,0.8,7.75,4.43,9.07,1.33,0.94,0.25,0.355,0.153,0.347,0.45,80.0,88.0,88.0,86.0,92.0,98.0,75.0,94.0,74.0,,,,,,,0.049,,,0.088,0.106,,,-2.07,1.03,-2.57,,,89.2,94.5,78.0,,,,0.571,0.571,0.056,,,,0.125,0.25,0.154,0.263,0.474,0.182,92.0,99.0,94.0,118.0,98.0,106.0,0.432,0.325,0.12,-1.01,94.8,83.5,0.274,0.384,0.189,0.1,0.25,0.302,,,,,,,,,,,,,,,
2024-06-09,746216,Strikeout,strikeout,True,663550,472610,Trey Cabbage,Luis García,0,d020ad35-c8d5-413a-9368-8492dca819b7,472610.0,luisgarcia,"García, L",Right,Luis García,LAA,4.08,3.99,39.2,98.0,104.0,102.0,0.762,8.39,3.18,7.94,0.91,2.07,0.184,0.5,0.105,0.351,0.408,,,,,,,95.0,100.0,101.0,90.0,70.0,85.0,112.0,101.0,115.0,0.504,0.019,0.188,,,0.39,0.98,0.93,,,88.0,86.7,,96.4,,0.206,0.206,0.362,0.231,0.385,0.122,,,,,,,,,,99.0,91.0,88.0,121.0,93.0,100.0,0.077,0.212,-1.93,-0.04,95.8,81.3,0.364,0.545,0.217,0.2,0.5,0.538,,,,,,,,,,,,,,,
2024-06-10,745334,Single,single,False,663550,669062,Trey Cabbage,Erik Miller,1,a0863700-bbe0-4725-9e45-59a0f140de11,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.35,3.05,43.0,97.0,109.0,99.0,0.715,10.05,4.6,6.28,1.26,1.59,0.163,0.519,0.202,0.317,0.393,116.0,98.0,105.0,,,,,,,,,,,,,,,,0.001,0.35,,,,3.88,1.88,,,85.1,,81.1,,,,,,,,,,,,,0.159,0.238,0.31,96.0,96.0,92.0,130.0,99.0,109.0,0.474,0.175,0.26,-1.79,96.8,82.6,0.219,0.406,0.293,0.25,0.5,0.341,,,,,,,,,,,,,,,
2024-06-11,745327,Forceout,force_out,True,663550,663855,Trey Cabbage,Jordan Hicks,1,03c52341-808f-43f8-b110-851c5412e052,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,,,,95.0,97.0,95.0,,,,121.0,92.0,106.0,0.507,,0.21,,,,-0.21,0.19,,,,84.2,,94.4,,0.165,0.271,0.399,0.337,0.484,0.122,,,,,,,,,,78.0,96.0,88.0,123.0,98.0,104.0,0.052,0.23,-3.81,0.18,95.5,81.0,0.263,0.421,0.194,0.145,0.319,0.377,,,,,,,,,,,,,,,
2024-06-11,745327,Single,single,False,663550,663855,Trey Cabbage,Jordan Hicks,0,c5a9515b-c835-4a64-bd02-614499f7bf8d,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,,,,95.0,97.0,95.0,,,,121.0,92.0,106.0,0.507,,0.21,,,,-0.21,0.19,,,,84.2,,94.4,,0.165,0.271,0.399,0.337,0.484,0.122,,,,,,,,,,78.0,96.0,88.0,123.0,98.0,104.0,0.052,0.23,-3.81,0.18,95.5,81.0,0.263,0.421,0.194,0.145,0.319,0.377,,,,,,,,,,,,,,,
2024-06-11,745327,Strikeout,strikeout,True,663550,573124,Trey Cabbage,Taylor Rogers,0,67106722-1514-4238-9abe-13385b90e54a,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,,,,79.0,96.0,90.0,,,,,,,0.495,,,,,,,1.7,,,,,,93.3,,,,,0.159,0.232,0.136,,,,,,,,,,,,,109.0,95.0,101.0,,0.505,,-1.03,,79.5,,,,0.306,0.569,0.333,,,,,,,,,,,,,,,
2024-06-11,745327,Grounded Into DP,grounded_into_double_play,True,663550,592426,Trey Cabbage,Luke Jackson,1,eff5a31d-f617-4d98-b096-6dd11c06bd12,592426.0,lukejackson,Jackson,Right,Luke Jackson,SFG,5.79,5.12,32.2,93.0,126.0,107.0,0.749,7.71,4.13,9.64,1.38,1.69,0.18,0.43,0.15,0.3,0.393,,,,133.0,106.0,115.0,,,,97.0,75.0,81.0,,,,,0.007,,0.111,,-1.69,,,-0.61,,90.8,,,,84.2,,,,,,,,,,0.294,0.471,0.258,,,,99.0,96.0,97.0,138.0,91.0,111.0,0.313,0.569,-0.65,-0.35,94.7,87.2,0.25,0.406,0.265,0.286,0.455,0.255,,,,,,,,,,,,,,,
2024-06-12,745328,Single,single,False,663550,657277,Trey Cabbage,Logan Webb,0,d5fd3c07-b1f2-4be7-9b27-0055bc57e79d,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,98.0,103.0,101.0,59.0,115.0,105.0,,,,0.388,0.011,,,0.329,5.55,,1.02,,0.28,90.3,,87.4,92.2,,,,,0.276,0.346,0.15,,,,,,,0.283,0.405,0.197,56.0,109.0,91.0,119.0,102.0,112.0,0.048,0.223,1.24,0.18,92.3,83.5,0.1,0.15,0.39,0.247,0.323,0.227,,,,,,,,,,,,,,,
2024-06-12,745328,Strikeout,strikeout,True,663550,657277,Trey Cabbage,Logan Webb,0,514b17b1-20ed-4cae-b3a7-e40b64460885,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,98.0,103.0,101.0,59.0,115.0,105.0,,,,0.388,0.011,,,0.329,5.55,,1.02,,0.28,90.3,,87.4,92.2,,,,,0.276,0.346,0.15,,,,,,,0.283,0.405,0.197,56.0,109.0,91.0,119.0,102.0,112.0,0.048,0.223,1.24,0.18,92.3,83.5,0.1,0.15,0.39,0.247,0.323,0.227,,,,,,,,,,,,,,,
2024-06-12,745328,Groundout,field_out,True,663550,676254,Trey Cabbage,Ryan Walker,0,905fef8a-1a87-45dd-a859-0246a81f6774,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,,,,92.0,101.0,97.0,,,,,,,0.537,,,,,,,1.69,,,,,,95.2,,,,,0.215,0.29,0.254,,,,,,,,,,65.0,122.0,100.0,126.0,101.0,113.0,0.008,0.456,-6.38,1.39,94.2,83.6,,,,0.195,0.299,0.35,,,,,,,,,,,,,,,
2024-06-15,746381,Double,double,False,663550,669438,Trey Cabbage,Mason Englert,1,e245f3da-dc42-48d4-acb9-aeda07736116,669438.0,masonenglert,Englert,Right,Mason Englert,DET,5.95,5.22,19.2,101.0,94.0,102.0,0.74,6.41,1.83,10.07,1.83,0.83,0.242,0.485,0.106,0.303,0.373,123.0,110.0,114.0,83.0,111.0,119.0,79.0,91.0,89.0,,,,,,,0.111,0.148,,0.048,0.292,-1.66,,-7.72,2.47,-0.87,88.5,,86.0,91.1,81.5,,,,0.375,1.0,0.167,0.3,0.7,0.261,0.167,0.333,0.3,0.278,0.5,0.36,75.0,96.0,88.0,103.0,104.0,116.0,0.274,0.127,-1.7,2.82,92.7,84.5,0.292,0.667,0.085,0.214,0.214,0.52,,,,,,,,,,,,,,,
2024-06-15,746381,Groundout,field_out,True,663550,666214,Trey Cabbage,Joey Wentz,0,ebf12c4f-1376-4138-ac75-80cb08b2ad52,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,101.0,95.0,99.0,94.0,110.0,105.0,,,,88.0,99.0,95.0,,,,,0.299,,0.131,0.196,-0.74,,,1.03,-1.05,86.1,,85.8,,79.4,,,,,,,0.231,0.423,0.336,0.211,0.211,0.289,0.29,0.387,0.409,84.0,96.0,92.0,,,,0.373,0.001,-1.7,-2.43,94.0,80.4,0.345,0.5,0.186,,,,,,,,,,,,,,,,,,
2024-06-16,746377,Flyout,field_out,True,663550,628317,Trey Cabbage,Kenta Maeda,0,070a59a5-947e-42fc-819e-7db0a7944eae,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,80.0,77.0,79.0,62.0,100.0,90.0,,,,109.0,104.0,107.0,0.069,,0.301,0.023,,,0.11,-0.54,-5.16,,,83.7,,90.4,76.5,0.2,0.388,0.273,0.3,0.35,0.143,,,,0.667,1.0,0.0,,,,65.0,95.0,88.0,99.0,95.0,97.0,0.251,0.355,-2.92,-0.92,90.5,81.6,0.362,0.707,0.125,0.24,0.32,0.267,,,,,,,,,,,,,,,
2024-06-16,746377,Lineout,field_out,True,663550,628317,Trey Cabbage,Kenta Maeda,0,76798708-b88b-4b11-8043-d18359265652,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,80.0,77.0,79.0,62.0,100.0,90.0,,,,109.0,104.0,107.0,0.069,,0.301,0.023,,,0.11,-0.54,-5.16,,,83.7,,90.4,76.5,0.2,0.388,0.273,0.3,0.35,0.143,,,,0.667,1.0,0.0,,,,65.0,95.0,88.0,99.0,95.0,97.0,0.251,0.355,-2.92,-0.92,90.5,81.6,0.362,0.707,0.125,0.24,0.32,0.267,,,,,,,,,,,,,,,
