date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff
2024-07-03,744915,Groundout,field_out,True,661531,669854,Brian Serven,Ronel Blanco,0,5e47cecf-da1d-40ec-b25d-94fadca4eaef,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,81.0,94.0,87.0,,,,84.0,103.0,100.0,,,,,0.368,,0.323,0.03,,,2.64,93.4,,,86.3,0.164,0.224,0.31,,,,,,,0.179,0.439,0.188,124.0,103.0,106.0,73.0,98.0,101.0,0.054,0.255,2.82,0.1,85.1,79.1,0.0,0.0,0.476,0.179,0.366,0.353,,,,,,,,,,,,,,,,,,,,,
2024-07-03,744915,Single,single,False,661531,669854,Brian Serven,Ronel Blanco,0,2c4686c8-caa3-48f8-825b-a36942c587a9,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.56,3.56,109.0,99.0,95.0,97.0,0.732,8.26,3.47,5.28,1.32,0.89,0.215,0.461,0.18,0.313,0.405,81.0,94.0,87.0,,,,84.0,103.0,100.0,,,,,0.368,,0.323,0.03,,,2.64,93.4,,,86.3,0.164,0.224,0.31,,,,,,,0.179,0.439,0.188,124.0,103.0,106.0,73.0,98.0,101.0,0.054,0.255,2.82,0.1,85.1,79.1,0.0,0.0,0.476,0.179,0.366,0.353,,,,,,,,,,,,,,,,,,,,,
2024-07-03,744915,Pop Out,field_out,True,661531,687911,Brian Serven,Bryan King,0,f6711be6-0e55-40b6-8e44-cd8daf8310f3,687911.0,bryanking,"King, B",Left,Bryan King,HOU,2.16,3.15,8.1,93.0,93.0,94.0,0.778,8.64,5.4,5.4,0.0,0.64,0.409,0.273,0.364,0.136,0.478,86.0,96.0,95.0,83.0,81.0,65.0,105.0,91.0,92.0,,,,0.007,0.53,,0.396,0.59,,-2.43,1.54,91.9,,90.2,82.4,0.154,0.231,0.296,,,,,,,0.143,0.286,0.235,,,,77.0,87.0,91.0,0.067,,-0.62,,,78.4,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,747039,Pop Out,field_out,True,661531,700249,Brian Serven,Cade Povich,0,90a3760e-bb8d-4e77-bb03-62d3b5ae0050,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.77,4.02,43.2,97.0,86.0,95.0,0.799,6.39,4.74,9.48,1.44,0.75,0.222,0.472,0.181,0.236,0.446,79.0,96.0,91.0,77.0,91.0,85.0,110.0,100.0,103.0,,,,0.061,0.409,,0.107,1.39,,1.27,-3.82,92.2,,91.4,82.9,,,,,,,0.111,0.111,0.111,0.167,0.217,0.143,63.0,98.0,92.0,93.0,101.0,104.0,0.187,0.104,-4.31,-0.32,86.1,76.0,0.441,0.706,0.3,0.2,0.35,0.225,97.0,94.0,94.0,0.132,-3.11,88.3,0.333,0.81,0.288,,,,,,,0.31,0.621,0.217,,,
2024-07-29,747039,Walk,walk,False,661531,700249,Brian Serven,Cade Povich,0,bc7d4436-7a23-41e0-aaea-cb94a8e71da2,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.77,4.02,43.2,97.0,86.0,95.0,0.799,6.39,4.74,9.48,1.44,0.75,0.222,0.472,0.181,0.236,0.446,79.0,96.0,91.0,77.0,91.0,85.0,110.0,100.0,103.0,,,,0.061,0.409,,0.107,1.39,,1.27,-3.82,92.2,,91.4,82.9,,,,,,,0.111,0.111,0.111,0.167,0.217,0.143,63.0,98.0,92.0,93.0,101.0,104.0,0.187,0.104,-4.31,-0.32,86.1,76.0,0.441,0.706,0.3,0.2,0.35,0.225,97.0,94.0,94.0,0.132,-3.11,88.3,0.333,0.81,0.288,,,,,,,0.31,0.621,0.217,,,
2024-07-29,747039,Pop Out,field_out,True,661531,700249,Brian Serven,Cade Povich,0,0b52c210-719b-42c5-a3cd-d95454e151eb,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.77,4.02,43.2,97.0,86.0,95.0,0.799,6.39,4.74,9.48,1.44,0.75,0.222,0.472,0.181,0.236,0.446,79.0,96.0,91.0,77.0,91.0,85.0,110.0,100.0,103.0,,,,0.061,0.409,,0.107,1.39,,1.27,-3.82,92.2,,91.4,82.9,,,,,,,0.111,0.111,0.111,0.167,0.217,0.143,63.0,98.0,92.0,93.0,101.0,104.0,0.187,0.104,-4.31,-0.32,86.1,76.0,0.441,0.706,0.3,0.2,0.35,0.225,97.0,94.0,94.0,0.132,-3.11,88.3,0.333,0.81,0.288,,,,,,,0.31,0.621,0.217,,,
2024-07-29,747039,Lineout,field_out,True,661531,608344,Brian Serven,Cole Irvin,0,0f0169c7-8b4d-4f82-bfe5-759a96949dbb,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.85,5.77,94.2,103.0,80.0,95.0,0.846,6.27,2.0,10.65,1.33,0.91,0.255,0.412,0.114,0.357,0.484,62.0,101.0,86.0,82.0,104.0,93.0,86.0,120.0,120.0,,,,0.172,0.289,,0.045,-1.32,,-0.54,-4.19,91.9,,91.9,78.0,0.276,0.483,0.163,,,,0.31,0.507,0.08,0.312,0.624,0.158,69.0,109.0,102.0,99.0,98.0,102.0,0.243,0.138,-0.03,0.4,85.0,77.3,0.275,0.388,0.196,0.227,0.333,0.261,86.0,104.0,93.0,0.112,-0.69,85.9,0.34,0.574,0.19,,,,,,,,,,,,
2024-07-29,747039,Strikeout,strikeout,True,661531,608344,Brian Serven,Cole Irvin,0,2b49257e-f38f-4fd5-8d8f-eb0f6fc5bc68,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.85,5.77,94.2,103.0,80.0,95.0,0.846,6.27,2.0,10.65,1.33,0.91,0.255,0.412,0.114,0.357,0.484,62.0,101.0,86.0,82.0,104.0,93.0,86.0,120.0,120.0,,,,0.172,0.289,,0.045,-1.32,,-0.54,-4.19,91.9,,91.9,78.0,0.276,0.483,0.163,,,,0.31,0.507,0.08,0.312,0.624,0.158,69.0,109.0,102.0,99.0,98.0,102.0,0.243,0.138,-0.03,0.4,85.0,77.3,0.275,0.388,0.196,0.227,0.333,0.261,86.0,104.0,93.0,0.112,-0.69,85.9,0.34,0.574,0.19,,,,,,,,,,,,
2024-07-30,747005,Strikeout,strikeout,True,661531,666974,Brian Serven,Yennier Cano,0,4949220e-8a78-45d9-9f37-3198d68113a0,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.75,3.65,52.1,107.0,116.0,107.0,0.751,9.29,3.44,8.25,1.03,3.1,0.148,0.451,0.176,0.324,0.392,64.0,104.0,93.0,111.0,104.0,108.0,144.0,99.0,113.0,,,,0.518,0.106,,0.124,0.92,,0.93,-1.61,96.6,,96.0,87.1,0.227,0.5,0.485,,,,0.28,0.409,0.206,0.143,0.143,0.35,135.0,117.0,110.0,,,,,0.253,,-0.14,90.9,,,,,0.224,0.343,0.307,,,,,,,,,,,,,,,,,,,,,
2024-07-31,747003,Strikeout,strikeout,True,661531,680570,Brian Serven,Grayson Rodriguez,0,c9b97199-87a0-44a0-a243-13b528903931,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.78,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.153,0.319,0.452,113.0,102.0,107.0,134.0,102.0,111.0,118.0,101.0,108.0,,,,0.012,0.465,,0.158,-0.36,,5.33,-0.93,96.1,,96.1,86.5,0.25,0.563,0.361,,,,0.167,0.333,0.294,0.291,0.413,0.269,142.0,101.0,108.0,114.0,103.0,107.0,0.155,0.21,0.31,1.65,83.1,81.3,0.26,0.38,0.241,0.161,0.306,0.348,,,,,,,,,,,,,,,,,,,,,
2024-07-31,747003,Groundout,field_out,True,661531,680570,Brian Serven,Grayson Rodriguez,0,f613d890-85a1-4c25-900c-7d73eb3c34bf,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.78,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.153,0.319,0.452,113.0,102.0,107.0,134.0,102.0,111.0,118.0,101.0,108.0,,,,0.012,0.465,,0.158,-0.36,,5.33,-0.93,96.1,,96.1,86.5,0.25,0.563,0.361,,,,0.167,0.333,0.294,0.291,0.413,0.269,142.0,101.0,108.0,114.0,103.0,107.0,0.155,0.21,0.31,1.65,83.1,81.3,0.26,0.38,0.241,0.161,0.306,0.348,,,,,,,,,,,,,,,,,,,,,
2024-07-31,747003,Field Error,field_error,False,661531,680570,Brian Serven,Grayson Rodriguez,1,2b8e16e2-04c2-4f10-9ee7-d89fdaabec70,680570.0,graysonrodriguez,"Rodriguez, G",Right,Grayson Rodriguez,BAL,3.86,3.78,116.2,102.0,119.0,107.0,0.728,10.03,2.78,8.41,1.16,1.07,0.219,0.419,0.153,0.319,0.452,113.0,102.0,107.0,134.0,102.0,111.0,118.0,101.0,108.0,,,,0.012,0.465,,0.158,-0.36,,5.33,-0.93,96.1,,96.1,86.5,0.25,0.563,0.361,,,,0.167,0.333,0.294,0.291,0.413,0.269,142.0,101.0,108.0,114.0,103.0,107.0,0.155,0.21,0.31,1.65,83.1,81.3,0.26,0.38,0.241,0.161,0.306,0.348,,,,,,,,,,,,,,,,,,,,,
2024-07-31,747003,Strikeout,strikeout,True,661531,518886,Brian Serven,Craig Kimbrel,0,1b58f0a7-d859-4a2d-b2ab-3ae0fec72f04,518886.0,craigkimbrel,Kimbrel,Right,Craig Kimbrel,BAL,3.78,3.92,47.2,97.0,114.0,101.0,0.727,12.46,4.91,5.85,1.32,0.69,0.302,0.349,0.151,0.33,0.436,112.0,97.0,98.0,,,,87.0,115.0,128.0,,,,,0.67,,0.057,0.25,,,1.25,93.9,,,85.6,,,,,,,,,,0.185,0.395,0.294,,,,,,,,,,,,,0.216,0.216,0.319,,,,,,,,,,,,,119.0,95.0,106.0,0.273,0.34,84.3,0.077,0.077,0.5,,,
2024-08-02,745719,Pop Out,field_out,True,661531,573186,Brian Serven,Marcus Stroman,0,f9b8347d-3785-4ee6-b373-e58cd392615b,573186.0,marcusstroman,Stroman,Right,Marcus Stroman,NYY,3.88,4.88,132.1,96.0,92.0,94.0,0.816,6.6,3.88,8.64,1.22,1.46,0.208,0.402,0.154,0.321,0.359,49.0,88.0,80.0,92.0,93.0,89.0,93.0,101.0,101.0,84.0,98.0,92.0,0.348,0.032,0.112,0.173,-4.53,0.75,-0.22,-2.06,89.9,83.2,89.9,85.4,0.242,0.375,0.279,0.167,0.241,0.246,0.294,0.481,0.126,0.5,0.7,0.24,,,,89.0,86.0,92.0,0.148,,0.46,,,81.5,0.0,0.0,0.2,,,,105.0,100.0,98.0,0.187,0.02,88.1,0.269,0.527,0.192,,,,,,,,,,0.25,0.458,0.323
2024-08-02,745719,Single,single,False,661531,543859,Brian Serven,Michael Tonkin,1,375af5ff-586e-49d0-9b9b-a2be006ae008,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,3.68,4.29,66.0,98.0,104.0,99.0,0.781,9.68,3.41,7.64,0.82,1.14,0.178,0.422,0.15,0.283,0.41,111.0,102.0,100.0,87.0,98.0,97.0,108.0,96.0,99.0,,,,0.177,0.375,,0.448,0.28,,0.79,-0.14,93.2,,92.5,83.0,0.18,0.28,0.296,,,,0.314,0.429,0.173,0.223,0.388,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444,0.556,0.25,,,
2024-08-02,745719,Single,single,False,661531,543859,Brian Serven,Michael Tonkin,0,cae50fb1-65a9-4eff-9a23-90e287fd069c,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,3.68,4.29,66.0,98.0,104.0,99.0,0.781,9.68,3.41,7.64,0.82,1.14,0.178,0.422,0.15,0.283,0.41,111.0,102.0,100.0,87.0,98.0,97.0,108.0,96.0,99.0,,,,0.177,0.375,,0.448,0.28,,0.79,-0.14,93.2,,92.5,83.0,0.18,0.28,0.296,,,,0.314,0.429,0.173,0.223,0.388,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444,0.556,0.25,,,
2024-08-02,745719,Lineout,field_out,True,661531,660853,Brian Serven,Enyel De Los Santos,0,df87c17b-5b0b-460a-8161-af90929ee8d4,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,- - -,5.8,5.07,49.2,104.0,91.0,100.0,0.719,10.51,3.08,9.97,2.36,0.62,0.348,0.411,0.199,0.333,0.475,78.0,105.0,97.0,,,,110.0,104.0,106.0,,,,,0.477,,0.445,-1.99,,,0.06,95.5,,,86.5,0.21,0.457,0.422,,,,,,,0.327,0.635,0.212,74.0,94.0,84.0,,,,,0.078,,-3.74,87.8,,,,,0.286,0.643,0.379,,,,,,,,,,,,,,,,,,,,,
2024-08-07,744903,Single,single,False,661531,669432,Brian Serven,Trevor Rogers,1,10218569-99e9-4b27-b46b-186c81b75c60,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,,,,0.24,0.316,,0.206,-0.23,,-0.35,-1.98,91.9,,91.5,82.4,0.312,0.506,0.259,,,,0.292,0.492,0.1,0.252,0.467,0.234,111.0,108.0,115.0,,,,,0.238,,-1.28,85.6,,,,,0.295,0.396,0.238,,,,,,,,,,,,,,,,,,,,,
2024-08-07,744903,Strikeout,strikeout,True,661531,669432,Brian Serven,Trevor Rogers,0,019c6353-2b65-420c-9a52-e96a61cbf9e4,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,,,,0.24,0.316,,0.206,-0.23,,-0.35,-1.98,91.9,,91.5,82.4,0.312,0.506,0.259,,,,0.292,0.492,0.1,0.252,0.467,0.234,111.0,108.0,115.0,,,,,0.238,,-1.28,85.6,,,,,0.295,0.396,0.238,,,,,,,,,,,,,,,,,,,,,
2024-08-07,744903,Groundout,field_out,True,661531,666974,Brian Serven,Yennier Cano,0,3119fb20-98a3-4e2f-9ffc-6decc88a22da,666974.0,yenniercano,Cano,Right,Yennier Cano,BAL,2.75,3.65,52.1,107.0,116.0,107.0,0.751,9.29,3.44,8.25,1.03,3.1,0.148,0.451,0.176,0.324,0.392,64.0,104.0,93.0,111.0,104.0,108.0,144.0,99.0,113.0,,,,0.518,0.106,,0.124,0.92,,0.93,-1.61,96.6,,96.0,87.1,0.227,0.5,0.485,,,,0.28,0.409,0.206,0.143,0.143,0.35,135.0,117.0,110.0,,,,,0.253,,-0.14,90.9,,,,,0.224,0.343,0.307,,,,,,,,,,,,,,,,,,,,,
2024-08-10,744897,Walk,walk,False,661531,674370,Brian Serven,Osvaldo Bido,0,ea9c8bba-dbdb-4ab5-b885-a2b25b6638e3,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,0.098,0.396,,0.222,0.13,,-0.8,1.87,94.7,,94.8,85.7,0.196,0.321,0.271,,,,0.316,0.474,0.15,0.206,0.27,0.272,77.0,102.0,103.0,,,,,0.146,,1.5,88.8,,,,,0.138,0.172,0.373,94.0,97.0,93.0,0.138,3.95,86.9,0.069,0.103,0.21,,,,,,,,,,,,
2024-08-10,744897,Strikeout,strikeout,True,661531,674370,Brian Serven,Osvaldo Bido,0,4cc3aaf4-16d0-4546-bf7b-450607bb8458,674370.0,osvaldobido,Bido,Right,Osvaldo Bido,OAK,3.21,2.6,56.0,96.0,102.0,95.0,0.761,9.0,3.86,5.79,0.32,0.61,0.234,0.397,0.255,0.241,0.42,101.0,91.0,88.0,103.0,86.0,84.0,131.0,104.0,111.0,,,,0.098,0.396,,0.222,0.13,,-0.8,1.87,94.7,,94.8,85.7,0.196,0.321,0.271,,,,0.316,0.474,0.15,0.206,0.27,0.272,77.0,102.0,103.0,,,,,0.146,,1.5,88.8,,,,,0.138,0.172,0.373,94.0,97.0,93.0,0.138,3.95,86.9,0.069,0.103,0.21,,,,,,,,,,,,
2024-08-13,746187,Strikeout,strikeout,True,661531,608334,Brian Serven,Carson Fulmer,0,be1e2d8b-7d93-4f43-9305-892136c67def,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,4.15,4.65,80.1,102.0,95.0,99.0,0.769,8.85,4.15,7.62,1.23,0.98,0.212,0.451,0.124,0.381,0.39,86.0,106.0,105.0,89.0,99.0,94.0,116.0,96.0,99.0,,,,0.24,0.228,,0.205,0.03,,0.85,1.35,93.1,,92.6,87.0,0.13,0.283,0.255,,,,0.271,0.371,0.123,0.222,0.458,0.201,91.0,104.0,103.0,110.0,104.0,105.0,0.058,0.269,-8.1,-0.18,87.8,82.3,0.471,1.118,0.407,0.187,0.297,0.38,,,,,,,,,,,,,,,,0.286,0.714,0.458,,,
2024-08-13,746187,Flyout,field_out,True,661531,670046,Brian Serven,Kenny Rosenberg,0,dd3b2907-4d9c-479d-9533-1f1013af33ea,670046.0,kennyrosenberg,Rosenberg,Left,Kenny Rosenberg,LAA,6.87,6.49,18.1,96.0,78.0,93.0,0.799,5.89,3.44,9.82,2.45,0.72,0.117,0.467,0.133,0.417,0.404,74.0,91.0,86.0,,,,,,,,,,,0.502,,,-0.64,,,,90.3,,,,,,,,,,,,,0.273,0.545,0.2,94.0,101.0,99.0,98.0,102.0,93.0,0.055,0.313,-3.74,-0.26,81.0,76.3,,,,0.231,0.538,0.255,51.0,101.0,104.0,0.13,-3.1,83.5,0.333,0.583,0.136,,,,,,,,,,,,
