date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FO%,wFO/C,vFO,vKN (sc),KN%,wKN/C,SV_ba,SV_slg,SV_whiff
2024-09-06,745611,Groundout,field_out,True,805779,663947,Jacob Wilson,Tyler Holton,0,73f42c97-f0a2-42f0-92d2-3bdfdbde2c91,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.29,2.99,82.2,104.0,84.0,100.0,0.768,6.97,1.52,5.66,0.65,1.24,0.214,0.362,0.179,0.266,0.419,62.0,104.0,101.0,80.0,102.0,92.0,78.0,105.0,97.0,113.0,97.0,105.0,0.214,0.154,0.157,0.194,4.96,1.98,2.4,-0.08,92.1,83.5,91.6,80.8,0.102,0.122,0.258,,,,0.264,0.403,0.278,0.176,0.382,0.099,106.0,90.0,98.0,0.015,2.53,79.3,,,,,,,,,,86.0,106.0,101.0,0.266,2.29,87.8,0.19,0.241,0.255,0.122,0.122,0.355,,,,,,,,,,,,,,,,,,
2024-09-08,745616,Lineout,field_out,True,805779,680744,Jacob Wilson,Ty Madden,0,65f0fdad-df2b-454b-b227-558f5618c3cb,680744.0,tymadden,Madden,Right,Ty Madden,DET,2.57,3.19,14.0,100.0,96.0,100.0,0.793,6.43,2.57,8.36,0.0,0.95,0.378,0.333,0.133,0.356,0.469,,,,93.0,103.0,106.0,74.0,112.0,103.0,102.0,92.0,91.0,0.044,0.447,0.186,,1.44,6.03,-1.44,,94.3,,92.1,83.6,0.208,0.208,0.113,0.375,0.5,0.35,,,,0.0,0.0,0.0,,,,,,,0.333,0.333,0.0,102.0,88.0,96.0,0.049,-2.28,79.4,108.0,104.0,93.0,0.137,-1.28,87.4,0.375,0.5,0.286,,,,91.0,105.0,105.0,0.137,3.48,84.9,0.125,0.125,0.474,,,,,,,,,
2024-09-08,745616,Lineout,field_out,True,805779,680744,Jacob Wilson,Ty Madden,0,92088b22-7700-41c5-8a28-05cebe6443de,680744.0,tymadden,Madden,Right,Ty Madden,DET,2.57,3.19,14.0,100.0,96.0,100.0,0.793,6.43,2.57,8.36,0.0,0.95,0.378,0.333,0.133,0.356,0.469,,,,93.0,103.0,106.0,74.0,112.0,103.0,102.0,92.0,91.0,0.044,0.447,0.186,,1.44,6.03,-1.44,,94.3,,92.1,83.6,0.208,0.208,0.113,0.375,0.5,0.35,,,,0.0,0.0,0.0,,,,,,,0.333,0.333,0.0,102.0,88.0,96.0,0.049,-2.28,79.4,108.0,104.0,93.0,0.137,-1.28,87.4,0.375,0.5,0.286,,,,91.0,105.0,105.0,0.137,3.48,84.9,0.125,0.125,0.474,,,,,,,,,
2024-09-08,745616,Single,single,False,805779,680744,Jacob Wilson,Ty Madden,0,23a4a4df-e565-46f5-8e64-67a7a669e479,680744.0,tymadden,Madden,Right,Ty Madden,DET,2.57,3.19,14.0,100.0,96.0,100.0,0.793,6.43,2.57,8.36,0.0,0.95,0.378,0.333,0.133,0.356,0.469,,,,93.0,103.0,106.0,74.0,112.0,103.0,102.0,92.0,91.0,0.044,0.447,0.186,,1.44,6.03,-1.44,,94.3,,92.1,83.6,0.208,0.208,0.113,0.375,0.5,0.35,,,,0.0,0.0,0.0,,,,,,,0.333,0.333,0.0,102.0,88.0,96.0,0.049,-2.28,79.4,108.0,104.0,93.0,0.137,-1.28,87.4,0.375,0.5,0.286,,,,91.0,105.0,105.0,0.137,3.48,84.9,0.125,0.125,0.474,,,,,,,,,
2024-09-08,745616,Flyout,field_out,True,805779,628317,Jacob Wilson,Kenta Maeda,0,e50aa3dc-b868-4642-8031-d9136e7f43e7,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,5.92,4.46,103.1,100.0,92.0,99.0,0.778,7.32,2.53,10.19,1.74,0.85,0.187,0.468,0.178,0.272,0.39,,,,66.0,97.0,90.0,60.0,105.0,95.0,99.0,95.0,96.0,0.072,0.231,0.352,,-3.05,0.55,-0.35,,90.7,,90.4,81.5,0.394,0.732,0.127,0.313,0.574,0.262,,,,0.273,0.303,0.121,80.0,77.0,79.0,0.016,-5.18,76.5,0.667,1.0,0.0,,,,,,,65.0,94.0,79.0,0.018,1.08,84.8,0.333,0.333,0.391,0.234,0.34,0.209,110.0,105.0,110.0,0.311,-0.12,83.9,0.211,0.398,0.298,,,,,,,,,
2024-09-10,746346,Lineout,field_out,True,805779,681293,Jacob Wilson,Spencer Arrighetti,0,33eb02e5-43d0-4279-8153-f1199685c55d,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,91.0,97.0,91.0,91.0,99.0,98.0,,,,117.0,93.0,100.0,,0.406,0.111,0.088,-1.59,,0.98,-2.85,94.1,85.5,,80.8,0.312,0.551,0.194,,,,0.415,0.537,0.38,,,,118.0,99.0,105.0,0.201,0.97,78.4,0.162,0.27,0.422,,,,,,,64.0,99.0,97.0,0.194,0.79,88.2,0.255,0.436,0.233,0.115,0.23,0.388,,,,,,,,,,,,,,,,,,
2024-09-10,746346,Groundout,field_out,True,805779,681293,Jacob Wilson,Spencer Arrighetti,0,1c17cec4-9448-4016-b691-3b650250951a,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,91.0,97.0,91.0,91.0,99.0,98.0,,,,117.0,93.0,100.0,,0.406,0.111,0.088,-1.59,,0.98,-2.85,94.1,85.5,,80.8,0.312,0.551,0.194,,,,0.415,0.537,0.38,,,,118.0,99.0,105.0,0.201,0.97,78.4,0.162,0.27,0.422,,,,,,,64.0,99.0,97.0,0.194,0.79,88.2,0.255,0.436,0.233,0.115,0.23,0.388,,,,,,,,,,,,,,,,,,
2024-09-10,746346,Single,single,False,805779,681293,Jacob Wilson,Spencer Arrighetti,0,d6ae2a30-2c10-4734-a3b9-94bfa8cd35bc,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.68,4.01,136.2,99.0,95.0,99.0,0.74,10.6,4.08,8.82,1.32,0.83,0.243,0.43,0.146,0.314,0.443,91.0,97.0,91.0,91.0,99.0,98.0,,,,117.0,93.0,100.0,,0.406,0.111,0.088,-1.59,,0.98,-2.85,94.1,85.5,,80.8,0.312,0.551,0.194,,,,0.415,0.537,0.38,,,,118.0,99.0,105.0,0.201,0.97,78.4,0.162,0.27,0.422,,,,,,,64.0,99.0,97.0,0.194,0.79,88.2,0.255,0.436,0.233,0.115,0.23,0.388,,,,,,,,,,,,,,,,,,
2024-09-10,746346,Groundout,field_out,True,805779,672391,Jacob Wilson,Kaleb Ort,0,b3a6439e-f768-46ff-aa81-dde0f2575c57,672391.0,kalebort,Ort,Right,Kaleb Ort,HOU,1.61,2.57,22.1,105.0,131.0,112.0,0.764,9.27,1.21,4.43,1.61,0.66,0.236,0.364,0.218,0.345,0.469,53.0,99.0,90.0,162.0,106.0,122.0,,,,104.0,114.0,117.0,,0.572,0.145,0.091,2.5,,1.91,-3.06,97.5,90.4,,83.7,0.128,0.34,0.278,,,,0.333,0.5,0.1,,,,,,,,,,,,,,,,,,,95.0,100.0,92.0,0.192,3.2,91.0,0.111,0.278,0.212,0.143,0.143,0.286,,,,,,,,,,,,,,,,,,
2024-09-10,746346,Sac Bunt,sac_bunt,True,805779,650556,Jacob Wilson,Bryan Abreu,1,f2e54492-372e-4a0b-a816-e2e66b6b3907,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.22,3.38,72.2,97.0,128.0,103.0,0.687,12.26,3.84,7.06,0.99,0.99,0.249,0.373,0.142,0.331,0.411,101.0,76.0,78.0,128.0,95.0,98.0,,,,127.0,98.0,108.0,,0.465,0.53,0.005,-0.71,,1.72,-4.52,96.7,89.9,,86.1,0.265,0.504,0.271,0.173,0.22,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,746346,Grounded Into DP,grounded_into_double_play,True,805779,593576,Jacob Wilson,Héctor Neris,1,a34da5ce-ae31-4ae0-869c-1a54a284e309,593576.0,hectorneris,Neris,Right,Héctor Neris,- - -,3.69,4.45,53.2,98.0,85.0,99.0,0.776,9.06,4.53,7.71,1.01,0.9,0.196,0.466,0.176,0.304,0.405,,,,83.0,101.0,94.0,90.0,91.0,86.0,86.0,90.0,91.0,0.092,0.468,0.037,,0.44,2.04,-3.64,,92.9,,92.8,85.5,0.222,0.433,0.159,0.667,1.333,0.364,,,,0.313,0.375,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,98.0,108.0,0.402,-0.51,82.7,0.213,0.315,0.36,,,,,,,,,
2024-09-11,746342,Groundout,field_out,True,805779,686613,Jacob Wilson,Hunter Brown,1,573763c3-4056-462f-a376-5a845429812b,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.59,3.26,158.0,101.0,103.0,101.0,0.779,9.57,3.19,8.43,0.97,1.61,0.275,0.349,0.193,0.218,0.422,85.0,101.0,102.0,110.0,101.0,101.0,93.0,102.0,98.0,112.0,106.0,110.0,0.174,0.351,0.051,0.13,-0.07,0.78,1.9,1.05,96.0,88.4,95.6,89.1,0.254,0.433,0.295,0.188,0.188,0.227,0.213,0.253,0.297,0.282,0.333,0.164,,,,,,,0.239,0.394,0.29,128.0,100.0,105.0,0.126,-0.69,82.8,91.0,102.0,100.0,0.169,0.01,92.3,0.236,0.377,0.207,,,,,,,,,,,,,,,,,,,,,
2024-09-11,746342,Groundout,field_out,True,805779,686613,Jacob Wilson,Hunter Brown,0,9f59a40f-4ad0-4b2d-9373-e855e1fe8d72,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.59,3.26,158.0,101.0,103.0,101.0,0.779,9.57,3.19,8.43,0.97,1.61,0.275,0.349,0.193,0.218,0.422,85.0,101.0,102.0,110.0,101.0,101.0,93.0,102.0,98.0,112.0,106.0,110.0,0.174,0.351,0.051,0.13,-0.07,0.78,1.9,1.05,96.0,88.4,95.6,89.1,0.254,0.433,0.295,0.188,0.188,0.227,0.213,0.253,0.297,0.282,0.333,0.164,,,,,,,0.239,0.394,0.29,128.0,100.0,105.0,0.126,-0.69,82.8,91.0,102.0,100.0,0.169,0.01,92.3,0.236,0.377,0.207,,,,,,,,,,,,,,,,,,,,,
2024-09-11,746342,Single,single,False,805779,686613,Jacob Wilson,Hunter Brown,0,837ee934-cd1d-47df-aef9-0515914c2463,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.59,3.26,158.0,101.0,103.0,101.0,0.779,9.57,3.19,8.43,0.97,1.61,0.275,0.349,0.193,0.218,0.422,85.0,101.0,102.0,110.0,101.0,101.0,93.0,102.0,98.0,112.0,106.0,110.0,0.174,0.351,0.051,0.13,-0.07,0.78,1.9,1.05,96.0,88.4,95.6,89.1,0.254,0.433,0.295,0.188,0.188,0.227,0.213,0.253,0.297,0.282,0.333,0.164,,,,,,,0.239,0.394,0.29,128.0,100.0,105.0,0.126,-0.69,82.8,91.0,102.0,100.0,0.169,0.01,92.3,0.236,0.377,0.207,,,,,,,,,,,,,,,,,,,,,
2024-09-11,746342,Flyout,field_out,True,805779,657571,Jacob Wilson,Caleb Ferguson,0,905204f0-0768-4485-a942-cd6da0b7e4da,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,- - -,4.67,4.3,52.0,103.0,88.0,98.0,0.766,10.73,4.33,9.35,1.04,1.59,0.255,0.329,0.188,0.282,0.432,,,,88.0,102.0,96.0,92.0,96.0,92.0,129.0,42.0,60.0,0.093,0.445,0.002,,-1.55,-0.79,-2.78,,93.8,,94.0,79.1,0.305,0.589,0.218,,,,,,,0.313,0.313,0.205,84.0,104.0,103.0,0.196,-0.25,81.0,,,,,,,,,,90.0,104.0,98.0,0.264,2.05,89.0,0.132,0.151,0.356,,,,,,,,,,,,,,,,,,,0.283,0.304,0.318
2024-09-12,746337,Groundout,field_out,True,805779,664285,Jacob Wilson,Framber Valdez,0,ec69236f-29b1-4817-840a-275d5cc6af8d,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.28,163.2,97.0,113.0,102.0,0.74,8.74,2.8,6.98,0.6,3.05,0.212,0.406,0.134,0.319,0.422,125.0,94.0,102.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,102.0,110.0,0.459,0.012,0.044,0.17,-5.01,1.64,-0.71,0.58,94.4,89.8,94.1,85.2,0.4,1.0,0.273,0.25,0.5,0.382,0.224,0.286,0.353,0.276,0.384,0.116,129.0,96.0,109.0,0.315,1.81,79.7,0.109,0.172,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12,746337,Single,single,False,805779,664285,Jacob Wilson,Framber Valdez,0,d8b0acba-765a-4d51-93ed-0727c81a38ce,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.28,163.2,97.0,113.0,102.0,0.74,8.74,2.8,6.98,0.6,3.05,0.212,0.406,0.134,0.319,0.422,125.0,94.0,102.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,102.0,110.0,0.459,0.012,0.044,0.17,-5.01,1.64,-0.71,0.58,94.4,89.8,94.1,85.2,0.4,1.0,0.273,0.25,0.5,0.382,0.224,0.286,0.353,0.276,0.384,0.116,129.0,96.0,109.0,0.315,1.81,79.7,0.109,0.172,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12,746337,Double,double,False,805779,664285,Jacob Wilson,Framber Valdez,0,2a30a299-055a-429c-b7fe-83e00c175d65,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,2.91,3.28,163.2,97.0,113.0,102.0,0.74,8.74,2.8,6.98,0.6,3.05,0.212,0.406,0.134,0.319,0.422,125.0,94.0,102.0,59.0,102.0,93.0,99.0,99.0,97.0,106.0,102.0,110.0,0.459,0.012,0.044,0.17,-5.01,1.64,-0.71,0.58,94.4,89.8,94.1,85.2,0.4,1.0,0.273,0.25,0.5,0.382,0.224,0.286,0.353,0.276,0.384,0.116,129.0,96.0,109.0,0.315,1.81,79.7,0.109,0.172,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12,746337,Strikeout,strikeout,True,805779,623352,Jacob Wilson,Josh Hader,0,b59aa303-9989-4c1a-9eba-cf0fb7d2201c,623352.0,joshhader,Hader,Left,Josh Hader,HOU,3.32,2.63,65.0,98.0,130.0,111.0,0.622,13.29,3.05,5.26,1.66,0.58,0.233,0.346,0.135,0.316,0.407,111.0,70.0,51.0,,,,137.0,98.0,113.0,115.0,97.0,109.0,0.72,,0.269,0.01,,0.88,2.38,-10.84,,89.3,96.1,85.7,,,,0.116,0.246,0.586,,,,0.185,0.369,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,746744,Flyout,field_out,True,805779,676979,Jacob Wilson,Garrett Crochet,0,36dc8e26-0367-4bab-900f-8b7fe154d0a7,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.78,2.95,138.0,103.0,102.0,103.0,0.697,12.72,2.09,7.7,1.17,1.24,0.26,0.395,0.174,0.341,0.459,66.0,101.0,101.0,104.0,104.0,103.0,126.0,82.0,84.0,138.0,101.0,106.0,0.009,0.545,0.099,0.059,1.67,0.76,-2.58,-0.09,97.1,90.9,97.0,84.2,0.198,0.298,0.316,,,,0.171,0.286,0.321,0.2,0.2,0.2,,,,,,,,,,,,,,,,94.0,104.0,103.0,0.289,-0.26,91.5,0.273,0.465,0.32,0.226,0.585,0.42,,,,,,,,,,,,,,,,,,
2024-09-13,746744,Flyout,field_out,True,805779,681402,Jacob Wilson,Gus Varland,0,ffebe3f4-6b32-4fc7-a728-288ac1b3d461,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,3.26,4.45,19.1,105.0,115.0,113.0,0.756,9.31,2.79,11.17,0.93,1.05,0.271,0.424,0.102,0.254,0.468,74.0,83.0,80.0,121.0,106.0,113.0,120.0,133.0,139.0,110.0,106.0,116.0,0.029,0.535,0.394,0.041,1.3,6.32,-3.26,-2.08,95.1,89.2,94.9,88.6,0.278,0.333,0.244,0.351,0.541,0.268,0.25,0.25,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,746744,Grounded Into DP,grounded_into_double_play,True,805779,672860,Jacob Wilson,Prelander Berroa,1,f3b7b4ea-ada8-47e9-9e8a-c5484fd920a7,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,2.92,1.85,12.1,94.0,122.0,102.0,0.663,13.86,3.65,5.84,0.73,0.83,0.28,0.4,0.16,0.16,0.358,,,,110.0,86.0,84.0,120.0,99.0,83.0,130.0,99.0,115.0,0.024,0.382,0.594,,0.47,-10.07,2.04,,97.7,,97.0,87.9,0.222,0.222,0.182,0.152,0.273,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,746744,Lineout,field_out,True,805779,605121,Jacob Wilson,Justin Anderson,0,07164c28-e4f0-4ace-a49a-51e489564e74,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.26,4.85,50.2,98.0,111.0,99.0,0.726,9.77,5.15,7.64,0.89,0.9,0.214,0.4,0.171,0.343,0.387,,,,104.0,97.0,95.0,98.0,97.0,92.0,127.0,98.0,104.0,0.149,0.318,0.453,,0.79,0.27,-0.03,,96.1,,94.8,85.6,0.177,0.274,0.248,0.205,0.361,0.417,,,,0.233,0.267,0.164,,,,,,,,,,,,,,,,74.0,105.0,102.0,0.08,-1.5,92.4,0.444,0.611,0.075,,,,,,,,,,,,,,,,,,,,,
2024-09-14,746740,Strikeout,strikeout,True,805779,623167,Jacob Wilson,Chris Flexen,0,5ba6b190-05ab-4c08-8a53-43321f075df3,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.09,4.85,148.2,97.0,56.0,92.0,0.79,6.84,3.63,10.11,1.33,0.8,0.25,0.409,0.163,0.314,0.37,125.0,99.0,104.0,0.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,0.002,0.365,0.085,0.156,-1.09,2.02,-2.12,-0.98,91.3,81.4,91.4,80.1,0.274,0.507,0.127,0.339,0.446,0.273,0.247,0.398,0.383,,,,84.0,99.0,102.0,0.123,0.64,72.1,0.233,0.383,0.313,,,,,,,47.0,101.0,91.0,0.268,-0.71,87.4,0.318,0.529,0.219,,,,,,,,,,,,,,,,,,,,,
2024-09-14,746740,Strikeout,strikeout,True,805779,623167,Jacob Wilson,Chris Flexen,0,1bbb09c0-80f5-4979-b410-1017587dc79d,623167.0,chrisflexen,Flexen,Right,Chris Flexen,CHW,5.09,4.85,148.2,97.0,56.0,92.0,0.79,6.84,3.63,10.11,1.33,0.8,0.25,0.409,0.163,0.314,0.37,125.0,99.0,104.0,0.0,92.0,81.0,74.0,108.0,87.0,150.0,103.0,104.0,0.002,0.365,0.085,0.156,-1.09,2.02,-2.12,-0.98,91.3,81.4,91.4,80.1,0.274,0.507,0.127,0.339,0.446,0.273,0.247,0.398,0.383,,,,84.0,99.0,102.0,0.123,0.64,72.1,0.233,0.383,0.313,,,,,,,47.0,101.0,91.0,0.268,-0.71,87.4,0.318,0.529,0.219,,,,,,,,,,,,,,,,,,,,,
2024-09-14,746740,Hit By Pitch,hit_by_pitch,False,805779,641771,Jacob Wilson,Chad Kuhl,0,b1615e42-d331-4cc6-9e41-9348c492be8a,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,5.29,4.09,51.0,92.0,105.0,92.0,0.757,9.35,4.06,9.35,0.88,1.33,0.255,0.414,0.179,0.29,0.378,76.0,90.0,90.0,79.0,97.0,96.0,85.0,83.0,79.0,138.0,97.0,105.0,0.254,0.094,0.448,0.111,-1.71,-1.88,1.33,-1.6,94.9,87.0,93.7,85.1,0.267,0.4,0.294,0.212,0.275,0.362,0.37,0.444,0.255,0.373,0.686,0.133,,,,,,,,,,,,,,,,79.0,96.0,89.0,0.093,-1.96,91.5,0.429,0.857,0.217,0.0,0.0,0.281,,,,,,,,,,,,,,,,,,
2024-09-14,746740,Groundout,field_out,True,805779,660853,Jacob Wilson,Enyel De Los Santos,0,a2a51306-0bb1-4c7f-95e0-8ce6c96e6e89,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,- - -,5.31,5.09,57.2,104.0,91.0,100.0,0.724,9.83,3.28,9.36,2.34,0.71,0.313,0.448,0.19,0.344,0.468,78.0,95.0,86.0,79.0,105.0,96.0,,,,110.0,104.0,107.0,,0.484,0.434,0.082,-1.94,,0.23,-2.53,95.5,87.6,,86.5,0.314,0.628,0.209,0.205,0.432,0.422,0.235,0.529,0.324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-16,746828,Triple,triple,False,805779,684007,Jacob Wilson,Shota Imanaga,0,1bddd426-7776-4513-b49e-0c155a5edd5d,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.03,3.5,166.1,105.0,90.0,103.0,0.734,9.2,1.52,7.74,1.46,0.78,0.218,0.454,0.163,0.313,0.437,84.0,102.0,100.0,96.0,104.0,105.0,76.0,102.0,92.0,103.0,105.0,104.0,0.02,0.519,0.079,0.043,0.34,2.03,0.56,0.43,91.7,81.6,88.8,81.7,0.225,0.475,0.176,,,,0.2,0.233,0.382,0.2,0.2,0.417,70.0,96.0,97.0,0.034,-0.58,72.7,0.444,0.556,0.0,,,,0.0,-76.31,53.9,51.0,107.0,96.0,0.005,-6.32,89.8,0.333,1.333,0.143,0.25,0.273,0.351,80.0,106.0,101.0,0.3,1.09,82.9,0.214,0.295,0.434,,,,,,,,,
2024-09-16,746828,Walk,walk,False,805779,684007,Jacob Wilson,Shota Imanaga,0,f11681e6-bb8e-4847-9f62-96035d1692c5,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.03,3.5,166.1,105.0,90.0,103.0,0.734,9.2,1.52,7.74,1.46,0.78,0.218,0.454,0.163,0.313,0.437,84.0,102.0,100.0,96.0,104.0,105.0,76.0,102.0,92.0,103.0,105.0,104.0,0.02,0.519,0.079,0.043,0.34,2.03,0.56,0.43,91.7,81.6,88.8,81.7,0.225,0.475,0.176,,,,0.2,0.233,0.382,0.2,0.2,0.417,70.0,96.0,97.0,0.034,-0.58,72.7,0.444,0.556,0.0,,,,0.0,-76.31,53.9,51.0,107.0,96.0,0.005,-6.32,89.8,0.333,1.333,0.143,0.25,0.273,0.351,80.0,106.0,101.0,0.3,1.09,82.9,0.214,0.295,0.434,,,,,,,,,
2024-09-16,746828,Flyout,field_out,True,805779,684007,Jacob Wilson,Shota Imanaga,0,aa34dfb4-7042-43e5-8fa4-ed4b59683de8,684007.0,shotaimanaga,Imanaga,Left,Shota Imanaga,CHC,3.03,3.5,166.1,105.0,90.0,103.0,0.734,9.2,1.52,7.74,1.46,0.78,0.218,0.454,0.163,0.313,0.437,84.0,102.0,100.0,96.0,104.0,105.0,76.0,102.0,92.0,103.0,105.0,104.0,0.02,0.519,0.079,0.043,0.34,2.03,0.56,0.43,91.7,81.6,88.8,81.7,0.225,0.475,0.176,,,,0.2,0.233,0.382,0.2,0.2,0.417,70.0,96.0,97.0,0.034,-0.58,72.7,0.444,0.556,0.0,,,,0.0,-76.31,53.9,51.0,107.0,96.0,0.005,-6.32,89.8,0.333,1.333,0.143,0.25,0.273,0.351,80.0,106.0,101.0,0.3,1.09,82.9,0.214,0.295,0.434,,,,,,,,,
2024-09-16,746828,Forceout,force_out,True,805779,622259,Jacob Wilson,Trey Wingenter,1,6c20d8b4-dd18-44a1-b6df-dc26fec36775,622259.0,treywingenter,Wingenter,Right,Trey Wingenter,- - -,12.79,6.5,6.1,98.0,108.0,97.0,0.742,5.68,4.26,15.63,2.84,2.0,0.077,0.462,0.077,0.423,0.437,,,,86.0,95.0,88.0,,,,139.0,100.0,107.0,,0.535,0.415,,-1.99,,-2.66,,97.1,,,86.2,0.375,0.625,0.114,0.333,0.583,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,121.0,120.0,0.049,-4.6,88.7,,,,,,,,,,,,
2024-09-16,746828,Single,single,False,805779,680891,Jacob Wilson,Jack Neely,1,4d70d1c9-cfd7-4a93-a0e7-82eb19a1b381,680891.0,jackneely,Neely,Right,Jack Neely,CHC,10.8,6.54,5.0,94.0,108.0,95.0,0.578,10.8,3.6,14.4,3.6,1.0,0.235,0.353,0.118,0.471,0.417,,,,104.0,93.0,92.0,,,,113.0,96.0,98.0,,0.56,0.44,,-5.82,,0.82,,96.1,,,87.3,0.5,1.0,0.292,0.182,0.182,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17,746830,Walk,walk,False,805779,696136,Jacob Wilson,Jordan Wicks,0,7b79701c-3c4e-411c-8d7c-b52a7a9788bc,696136.0,jordanwicks,Wicks,Left,Jordan Wicks,CHC,5.48,5.21,46.0,102.0,92.0,100.0,0.779,8.22,3.91,10.76,1.76,1.0,0.223,0.426,0.115,0.284,0.378,100.0,100.0,102.0,90.0,105.0,104.0,71.0,101.0,90.0,117.0,96.0,98.0,0.131,0.448,0.087,0.258,-0.12,-3.85,-4.43,1.19,92.6,82.2,91.7,84.2,0.264,0.425,0.163,0.444,0.889,0.217,0.17,0.358,0.419,0.419,0.677,0.161,93.0,92.0,90.0,0.061,-4.98,78.4,0.667,1.167,0.154,,,,,,,78.0,103.0,88.0,0.014,-9.24,87.5,0.667,0.667,0.0,,,,,,,,,,,,,,,,,,,,,
