date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff
2024-08-26,746915,Lineout,field_out,True,681508,621244,Mickey Gasper,José Berríos,0,0b076d7b-feb9-47af-9cc2-f5463b40f205,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.72,5.07,164.1,103.0,92.0,99.0,0.814,7.06,2.52,8.0,1.53,1.14,0.258,0.412,0.153,0.348,0.414,88.0,105.0,103.0,83.0,99.0,92.0,86.0,103.0,95.0,,,,0.335,0.185,,0.161,-1.7,0.68,,1.22,94.2,84.8,93.5,,0.282,0.388,0.123,0.167,0.377,0.253,,,,0.318,0.591,0.2,82.0,106.0,97.0,,,,0.032,,-1.18,,91.6,,,,,0.333,0.381,0.087,,,,109.0,102.0,106.0,0.287,0.44,83.2,,,,,,,,,,0.184,0.385,0.302
2024-08-29,746914,Lineout,field_out,True,681508,670102,Mickey Gasper,Bowden Francis,0,7caec713-4dc2-4531-9fb7-147b63590a3b,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,,,,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,0.015,0.523,0.083,,2.2,6.38,-3.78,,93.3,,91.7,82.5,0.25,0.25,0.071,,,,0.353,0.824,0.395,0.175,0.362,0.184,,,,106.0,105.0,110.0,,0.184,,2.01,,83.9,0.156,0.156,0.222,,,,,,,102.0,93.0,100.0,0.195,-2.19,73.6,0.318,0.614,0.221,,,,,,,,,
2024-08-29,746914,Flyout,field_out,True,681508,670102,Mickey Gasper,Bowden Francis,1,0f801b43-66ae-4d01-aa21-f9dc3ac6061b,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,,,,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,0.015,0.523,0.083,,2.2,6.38,-3.78,,93.3,,91.7,82.5,0.25,0.25,0.071,,,,0.353,0.824,0.395,0.175,0.362,0.184,,,,106.0,105.0,110.0,,0.184,,2.01,,83.9,0.156,0.156,0.222,,,,,,,102.0,93.0,100.0,0.195,-2.19,73.6,0.318,0.614,0.221,,,,,,,,,
2024-08-29,746914,Groundout,field_out,True,681508,670102,Mickey Gasper,Bowden Francis,0,18aaacc6-734c-4913-9ed6-062fae74bed4,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,,,,95.0,105.0,106.0,90.0,117.0,109.0,96.0,95.0,93.0,0.015,0.523,0.083,,2.2,6.38,-3.78,,93.3,,91.7,82.5,0.25,0.25,0.071,,,,0.353,0.824,0.395,0.175,0.362,0.184,,,,106.0,105.0,110.0,,0.184,,2.01,,83.9,0.156,0.156,0.222,,,,,,,102.0,93.0,100.0,0.195,-2.19,73.6,0.318,0.614,0.221,,,,,,,,,
2024-08-29,746914,Hit By Pitch,hit_by_pitch,False,681508,643338,Mickey Gasper,Chad Green,0,75079068-7074-415d-a345-0052feab0e22,643338.0,chadgreen,Green,Right,Chad Green,TOR,1.61,3.68,44.2,104.0,119.0,107.0,0.778,7.86,2.22,5.44,1.21,0.75,0.291,0.393,0.111,0.385,0.443,,,,121.0,108.0,110.0,,,,121.0,100.0,102.0,,0.617,0.374,,2.28,,0.65,,95.4,,,87.5,,,,,,,0.196,0.339,0.343,0.162,0.323,0.193,74.0,54.0,61.0,,,,0.009,,-0.89,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02,745779,Strikeout,strikeout,True,681508,664208,Mickey Gasper,Phil Maton,0,3a6ea1db-480f-497e-b8cf-803570c47d0b,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,3.81,4.55,56.2,94.0,96.0,102.0,0.751,8.42,3.65,6.83,1.11,1.31,0.176,0.497,0.196,0.333,0.397,,,,,,,53.0,100.0,94.0,143.0,92.0,102.0,0.079,,0.272,,,2.24,-0.96,,,,87.2,81.6,0.214,0.214,0.176,,,,0.333,1.333,0.111,,,,76.0,93.0,94.0,,,,0.354,,1.42,,88.7,,,,,0.169,0.203,0.275,0.302,0.585,0.221,97.0,96.0,110.0,0.296,-0.22,74.7,0.164,0.288,0.336,,,,,,,,,
2024-09-28,746902,Groundout,field_out,True,681508,669358,Mickey Gasper,Shane Baz,0,c1f557bb-fc0d-4804-9b1b-1a6a0b380297,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.06,3.57,79.1,100.0,115.0,103.0,0.779,7.83,3.06,6.47,1.02,0.91,0.269,0.402,0.142,0.342,0.456,85.0,97.0,94.0,121.0,101.0,104.0,,,,111.0,96.0,100.0,,0.479,0.213,0.103,0.81,,-0.08,2.88,95.6,88.1,,87.3,,,,0.115,0.115,0.276,0.164,0.4,0.214,0.252,0.37,0.221,,,,,,,,,,,,,,,,,,,,,,119.0,104.0,109.0,0.205,1.71,83.6,0.169,0.247,0.311,,,,,,,,,
2024-09-28,746902,Forceout,force_out,True,681508,669358,Mickey Gasper,Shane Baz,1,f1467152-53da-4dba-863e-3f1dc27bf650,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.06,3.57,79.1,100.0,115.0,103.0,0.779,7.83,3.06,6.47,1.02,0.91,0.269,0.402,0.142,0.342,0.456,85.0,97.0,94.0,121.0,101.0,104.0,,,,111.0,96.0,100.0,,0.479,0.213,0.103,0.81,,-0.08,2.88,95.6,88.1,,87.3,,,,0.115,0.115,0.276,0.164,0.4,0.214,0.252,0.37,0.221,,,,,,,,,,,,,,,,,,,,,,119.0,104.0,109.0,0.205,1.71,83.6,0.169,0.247,0.311,,,,,,,,,
2024-09-28,746902,Strikeout,strikeout,True,681508,669358,Mickey Gasper,Shane Baz,1,a84e6183-17e7-4d15-b3c2-9b7e979e49d4,669358.0,shanebaz,Baz,Right,Shane Baz,TBR,3.06,3.57,79.1,100.0,115.0,103.0,0.779,7.83,3.06,6.47,1.02,0.91,0.269,0.402,0.142,0.342,0.456,85.0,97.0,94.0,121.0,101.0,104.0,,,,111.0,96.0,100.0,,0.479,0.213,0.103,0.81,,-0.08,2.88,95.6,88.1,,87.3,,,,0.115,0.115,0.276,0.164,0.4,0.214,0.252,0.37,0.221,,,,,,,,,,,,,,,,,,,,,,119.0,104.0,109.0,0.205,1.71,83.6,0.169,0.247,0.311,,,,,,,,,
2024-09-28,746902,Strikeout,strikeout,True,681508,656876,Mickey Gasper,Drew Rasmussen,0,5959c62a-9288-45c8-b888-22c6ae53e843,656876.0,drewrasmussen,Rasmussen,Right,Drew Rasmussen,TBR,2.83,1.94,28.2,106.0,128.0,111.0,0.705,10.99,1.88,7.85,0.0,1.74,0.347,0.36,0.173,0.24,0.451,,,,136.0,110.0,117.0,125.0,105.0,107.0,137.0,116.0,128.0,0.292,0.377,0.054,,2.64,-1.1,5.27,,97.4,,96.2,85.4,0.316,0.395,0.167,,,,,,,0.171,0.2,0.308,117.0,101.0,102.0,,,,0.277,,0.79,,89.1,,,,,0.25,0.292,0.406,0.083,0.083,0.412,,,,,,,,,,,,,,,,,,
2024-09-29,746901,Strikeout,strikeout,True,681508,686752,Mickey Gasper,Ryan Pepiot,0,e4af553b-e6b6-4680-a37e-55c3cc709396,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.235,1.07,,0.51,-0.47,94.9,85.8,,89.0,,,,0.216,0.353,0.286,0.267,0.407,0.317,0.181,0.33,0.316,100.0,103.0,100.0,,,,0.06,,-0.88,,91.6,,,,,0.276,0.586,0.141,,,,140.0,75.0,84.0,0.027,-1.47,80.6,0.167,0.167,0.5,,,,,,,,,
2024-09-29,746901,Walk,walk,False,681508,686752,Mickey Gasper,Ryan Pepiot,1,08c7349d-f287-43ec-8e9d-f04f5a39d44d,686752.0,ryanpepiot,Pepiot,Right,Ryan Pepiot,TBR,3.6,3.64,130.0,99.0,116.0,106.0,0.73,9.83,3.32,7.06,1.18,0.77,0.276,0.405,0.17,0.308,0.422,118.0,105.0,117.0,115.0,98.0,102.0,,,,119.0,95.0,106.0,,0.506,0.173,0.235,1.07,,0.51,-0.47,94.9,85.8,,89.0,,,,0.216,0.353,0.286,0.267,0.407,0.317,0.181,0.33,0.316,100.0,103.0,100.0,,,,0.06,,-0.88,,91.6,,,,,0.276,0.586,0.141,,,,140.0,75.0,84.0,0.027,-1.47,80.6,0.167,0.167,0.5,,,,,,,,,
2024-09-29,746901,Grounded Into DP,grounded_into_double_play,True,681508,682254,Mickey Gasper,Mason Montgomery,1,017e1d7f-baac-475e-b436-fda8b1802ef3,682254.0,masonmontgomery,"Montgomery, M",Left,Mason Montgomery,TBR,1.86,3.59,9.2,103.0,139.0,113.0,0.53,15.83,4.66,5.59,0.0,2.25,0.133,0.4,0.067,0.4,0.424,,,,150.0,100.0,112.0,,,,110.0,110.0,115.0,,0.728,0.272,,2.86,,-0.36,,97.3,,,88.6,,,,,,,0.2,0.267,0.56,0.176,0.294,0.431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
