date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO
2024-09-14,746177,Double,double,False,676572,434378,Eric Wagaman,Justin Verlander,1,abfd3bbc-ee59-444f-9a97-ffeee433ef1d,434378.0,justinverlander,Verlander,Right,Justin Verlander,HOU,5.2,4.01,79.2,100.0,118.0,102.0,0.808,7.34,2.94,9.38,1.58,0.51,0.283,0.359,0.171,0.279,0.438,116.0,97.0,101.0,112.0,100.0,97.0,117.0,98.0,102.0,,,,127.0,108.0,112.0,,0.494,0.185,0.224,0.097,-0.64,,0.57,-1.4,0.91,93.5,84.0,,86.7,77.7,0.296,0.509,0.205,,,,0.148,0.148,0.273,0.341,0.523,0.216,,,,0.194,0.347,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,746177,Strikeout,strikeout,True,676572,672391,Eric Wagaman,Kaleb Ort,0,c4b92930-adef-4710-88d5-6009a2a6e2c8,672391.0,kalebort,Ort,Right,Kaleb Ort,HOU,1.61,2.57,22.1,105.0,131.0,112.0,0.764,9.27,1.21,4.43,1.61,0.66,0.236,0.364,0.218,0.345,0.469,53.0,99.0,90.0,,,,162.0,106.0,122.0,,,,104.0,114.0,117.0,,0.572,0.145,,0.091,2.5,,1.91,,-3.06,97.5,90.4,,83.7,,0.128,0.34,0.278,0.143,0.143,0.286,0.333,0.5,0.1,,,,,,,,,,,,,95.0,100.0,92.0,0.192,,3.2,,91.0,,0.111,0.278,0.212,,,,,,,,,,,,,,,
2024-09-14,746177,Flyout,field_out,True,676572,519151,Eric Wagaman,Ryan Pressly,0,37f6e5b7-012b-40fa-afe3-4a145fe2cd8b,519151.0,ryanpressly,Pressly,Right,Ryan Pressly,HOU,3.54,4.07,53.1,100.0,123.0,108.0,0.746,9.28,2.87,9.28,0.68,1.64,0.213,0.406,0.123,0.342,0.431,106.0,94.0,99.0,128.0,102.0,115.0,98.0,102.0,103.0,80.0,68.0,62.0,154.0,100.0,113.0,0.017,0.334,0.292,0.247,0.111,-0.46,-7.02,0.69,0.31,-0.95,93.8,89.5,93.5,89.6,82.4,0.317,0.5,0.169,,,,0.227,0.5,0.318,0.229,0.292,0.314,,,,0.25,0.342,0.316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,746180,Double,double,False,676572,669854,Eric Wagaman,Ronel Blanco,0,37053c00-8636-42ee-8ed0-ccb41093ea77,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.88,3.95,156.1,100.0,94.0,98.0,0.729,8.87,3.68,6.1,1.21,0.92,0.217,0.445,0.178,0.319,0.404,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,,,,88.0,103.0,101.0,,0.385,0.303,0.09,0.223,-0.29,,2.08,2.92,-0.2,93.5,85.2,,86.4,80.1,0.223,0.474,0.197,,,,0.19,0.367,0.351,0.075,0.075,0.4,,,,0.184,0.291,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,746180,Double,double,False,676572,669854,Eric Wagaman,Ronel Blanco,0,ffd9df28-5c2a-4c89-9013-3526af43e2f8,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,2.88,3.95,156.1,100.0,94.0,98.0,0.729,8.87,3.68,6.1,1.21,0.92,0.217,0.445,0.178,0.319,0.404,120.0,104.0,108.0,76.0,97.0,101.0,85.0,95.0,89.0,,,,88.0,103.0,101.0,,0.385,0.303,0.09,0.223,-0.29,,2.08,2.92,-0.2,93.5,85.2,,86.4,80.1,0.223,0.474,0.197,,,,0.19,0.367,0.351,0.075,0.075,0.4,,,,0.184,0.291,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,746180,Pop Out,field_out,True,676572,593576,Eric Wagaman,Héctor Neris,0,8233516a-751e-4580-a0cf-a5c64c309ccf,593576.0,hectorneris,Neris,Right,Héctor Neris,- - -,3.69,4.45,53.2,98.0,85.0,99.0,0.776,9.06,4.53,7.71,1.01,0.9,0.196,0.466,0.176,0.304,0.405,,,,,,,83.0,101.0,94.0,90.0,91.0,86.0,86.0,90.0,91.0,0.092,0.468,0.037,,,0.44,2.04,-3.64,,,92.9,,92.8,85.5,,0.222,0.433,0.159,,,,,,,,,,0.313,0.375,0.1,0.667,1.333,0.364,,,,,,,,,,,,,,,,85.0,98.0,108.0,0.402,-0.51,82.7,0.213,0.315,0.36,,,,,,
2024-09-15,746180,Strikeout,strikeout,True,676572,657571,Eric Wagaman,Caleb Ferguson,0,bb4c91b4-1b03-4adb-ba60-8fc16b37c34e,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,- - -,4.67,4.3,52.0,103.0,88.0,98.0,0.766,10.73,4.33,9.35,1.04,1.59,0.255,0.329,0.188,0.282,0.432,,,,84.0,104.0,103.0,88.0,102.0,96.0,92.0,96.0,92.0,129.0,42.0,60.0,0.093,0.445,0.002,0.196,,-1.55,-0.79,-2.78,-0.25,,93.8,,94.0,79.1,81.0,0.305,0.589,0.218,,,,,,,,,,0.313,0.313,0.205,,,,,,,90.0,104.0,98.0,0.264,,2.05,,89.0,,0.132,0.151,0.356,,,,,,,,,,0.283,0.304,0.318,,,
2024-09-16,746179,Home Run,home_run,False,676572,686563,Eric Wagaman,Jonathan Cannon,0,cbaea280-d9df-4c3f-966d-c50bd8e59e32,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.61,4.54,113.1,102.0,92.0,99.0,0.809,6.43,2.86,9.37,1.35,1.0,0.223,0.394,0.168,0.302,0.396,95.0,106.0,107.0,,,,74.0,104.0,97.0,86.0,100.0,94.0,117.0,101.0,108.0,0.282,0.116,0.216,,0.189,-1.07,-0.14,-1.64,,-0.19,94.4,85.7,93.3,81.9,,0.25,0.386,0.245,0.264,0.517,0.28,0.248,0.4,0.257,,,,0.31,0.484,0.132,,,,,,,79.0,101.0,94.0,0.196,,0.51,,90.2,,0.253,0.453,0.19,,,,,,,,,,,,,,,
2024-09-16,746179,Lineout,field_out,True,676572,686563,Eric Wagaman,Jonathan Cannon,0,9a9846e8-d086-4fa3-9556-9b881bc1900b,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.61,4.54,113.1,102.0,92.0,99.0,0.809,6.43,2.86,9.37,1.35,1.0,0.223,0.394,0.168,0.302,0.396,95.0,106.0,107.0,,,,74.0,104.0,97.0,86.0,100.0,94.0,117.0,101.0,108.0,0.282,0.116,0.216,,0.189,-1.07,-0.14,-1.64,,-0.19,94.4,85.7,93.3,81.9,,0.25,0.386,0.245,0.264,0.517,0.28,0.248,0.4,0.257,,,,0.31,0.484,0.132,,,,,,,79.0,101.0,94.0,0.196,,0.51,,90.2,,0.253,0.453,0.19,,,,,,,,,,,,,,,
2024-09-16,746179,Groundout,field_out,True,676572,686563,Eric Wagaman,Jonathan Cannon,1,b1e60da7-aedd-4ac1-9796-f6e604e38ff7,686563.0,jonathancannon,Cannon,Right,Jonathan Cannon,CHW,4.61,4.54,113.1,102.0,92.0,99.0,0.809,6.43,2.86,9.37,1.35,1.0,0.223,0.394,0.168,0.302,0.396,95.0,106.0,107.0,,,,74.0,104.0,97.0,86.0,100.0,94.0,117.0,101.0,108.0,0.282,0.116,0.216,,0.189,-1.07,-0.14,-1.64,,-0.19,94.4,85.7,93.3,81.9,,0.25,0.386,0.245,0.264,0.517,0.28,0.248,0.4,0.257,,,,0.31,0.484,0.132,,,,,,,79.0,101.0,94.0,0.196,,0.51,,90.2,,0.253,0.453,0.19,,,,,,,,,,,,,,,
2024-09-16,746179,Strikeout,strikeout,True,676572,605121,Eric Wagaman,Justin Anderson,0,ad2fbd8c-4b52-4895-83b5-7af99819b20a,605121.0,justinanderson,"Anderson, J",Right,Justin Anderson,CHW,4.26,4.85,50.2,98.0,111.0,99.0,0.726,9.77,5.15,7.64,0.89,0.9,0.214,0.4,0.171,0.343,0.387,,,,,,,104.0,97.0,95.0,98.0,97.0,92.0,127.0,98.0,104.0,0.149,0.318,0.453,,,0.79,0.27,-0.03,,,96.1,,94.8,85.6,,0.177,0.274,0.248,,,,,,,,,,0.233,0.267,0.164,0.205,0.361,0.417,,,,74.0,105.0,102.0,0.08,,-1.5,,92.4,,0.444,0.611,0.075,,,,,,,,,,,,,,,
2024-09-17,746176,Flyout,field_out,True,676572,663436,Eric Wagaman,Davis Martin,0,2b7d51e4-a9b7-4caa-ba16-97dba3921c99,663436.0,davismartin,Martin,Right,Davis Martin,CHW,4.27,4.12,46.1,100.0,105.0,99.0,0.758,8.35,3.5,9.13,0.97,1.31,0.197,0.46,0.212,0.299,0.409,145.0,103.0,107.0,94.0,92.0,94.0,93.0,95.0,92.0,,,,114.0,109.0,112.0,,0.279,0.261,0.081,0.198,-2.16,,1.72,-2.63,-0.46,93.7,89.3,,83.6,78.4,0.394,0.485,0.193,,,,0.354,0.417,0.184,0.357,0.429,0.318,,,,0.096,0.269,0.376,,,,78.0,97.0,88.0,0.181,,2.25,,89.1,,0.212,0.303,0.227,,,,,,,,,,,,,,,
2024-09-17,746176,Single,single,False,676572,663436,Eric Wagaman,Davis Martin,1,eeb8cd1d-31ef-41f7-b217-7aafa82b6e61,663436.0,davismartin,Martin,Right,Davis Martin,CHW,4.27,4.12,46.1,100.0,105.0,99.0,0.758,8.35,3.5,9.13,0.97,1.31,0.197,0.46,0.212,0.299,0.409,145.0,103.0,107.0,94.0,92.0,94.0,93.0,95.0,92.0,,,,114.0,109.0,112.0,,0.279,0.261,0.081,0.198,-2.16,,1.72,-2.63,-0.46,93.7,89.3,,83.6,78.4,0.394,0.485,0.193,,,,0.354,0.417,0.184,0.357,0.429,0.318,,,,0.096,0.269,0.376,,,,78.0,97.0,88.0,0.181,,2.25,,89.1,,0.212,0.303,0.227,,,,,,,,,,,,,,,
2024-09-17,746176,Home Run,home_run,False,676572,660853,Eric Wagaman,Enyel De Los Santos,0,a825d717-dc01-483a-b56a-bdf8f3283fea,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,- - -,5.43,5.25,61.1,104.0,91.0,100.0,0.726,9.68,3.52,9.24,2.49,0.67,0.31,0.454,0.184,0.339,0.464,79.0,94.0,86.0,,,,78.0,105.0,96.0,,,,110.0,104.0,107.0,,0.489,0.431,,0.08,-2.02,,0.05,,-2.14,95.5,87.6,,86.5,,0.313,0.641,0.209,,,,0.222,0.5,0.308,,,,,,,0.202,0.447,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17,746176,Single,single,False,676572,671109,Eric Wagaman,Jake Eder,0,dea6c523-b31c-4a8d-9564-0037d3d1f20e,671109.0,jakeeder,Eder,Left,Jake Eder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.429,,,,,,,,,,,,,,,
2024-09-18,746172,Pop Out,field_out,True,676572,694363,Eric Wagaman,Jared Shuster,0,b5ffdebc-368a-4caa-b2ed-1d5aa62ecffe,694363.0,jaredshuster,Shuster,Left,Jared Shuster,CHW,4.35,4.88,70.1,100.0,75.0,93.0,0.788,6.65,3.71,9.34,1.15,0.8,0.282,0.401,0.145,0.26,0.413,71.0,99.0,94.0,,,,71.0,98.0,86.0,68.0,105.0,92.0,86.0,105.0,102.0,0.046,0.38,0.286,,0.288,-0.54,-0.66,0.54,,-0.79,92.5,84.1,91.9,86.0,,0.277,0.491,0.162,,,,0.253,0.387,0.296,,,,0.313,0.5,0.088,0.25,0.319,0.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,746172,Strikeout,strikeout,True,676572,681402,Eric Wagaman,Gus Varland,0,04e84ba1-2d96-4b99-bbd5-0ce6eb5c9aee,681402.0,gusvarland,Varland,Right,Gus Varland,- - -,3.57,3.73,22.2,105.0,116.0,111.0,0.764,9.93,2.78,11.12,0.79,1.13,0.25,0.441,0.088,0.235,0.474,70.0,83.0,76.0,,,,122.0,106.0,113.0,108.0,106.0,98.0,113.0,106.0,113.0,0.03,0.531,0.39,,0.05,1.13,7.0,-3.01,,-1.12,95.3,89.7,95.2,88.6,,0.282,0.333,0.23,,,,0.2,0.2,0.2,,,,0.0,0.0,0.0,0.348,0.522,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,746172,Strikeout,strikeout,True,676572,672860,Eric Wagaman,Prelander Berroa,0,5d646bca-63a1-415d-a6fd-4a05c8681e9e,672860.0,prelanderberroa,Berroa,Right,Prelander Berroa,CHW,2.76,1.93,16.1,93.0,121.0,101.0,0.676,13.22,4.41,6.61,0.55,1.07,0.229,0.429,0.143,0.143,0.356,,,,,,,104.0,85.0,85.0,105.0,92.0,82.0,134.0,98.0,113.0,0.028,0.401,0.571,,,-0.67,-2.96,1.93,,,97.8,,97.0,87.9,,0.333,0.417,0.204,,,,,,,,,,0.333,0.667,0.0,0.159,0.25,0.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,746172,Flyout,field_out,True,676572,686642,Eric Wagaman,Fraser Ellard,0,29084f82-c659-4bf5-951a-334ac4f93e77,686642.0,fraserellard,Ellard,Left,Fraser Ellard,CHW,3.38,3.76,21.1,93.0,94.0,90.0,0.742,10.13,3.8,6.75,1.27,1.63,0.296,0.37,0.167,0.352,0.43,122.0,108.0,109.0,,,,96.0,94.0,91.0,73.0,101.0,97.0,115.0,87.0,89.0,0.086,0.567,0.222,,0.029,0.04,3.79,3.2,,-10.36,95.3,90.5,93.2,86.0,,0.2,0.533,0.25,,,,,,,,,,0.273,0.273,0.143,0.083,0.083,0.472,,,,46.0,98.0,84.0,0.096,,-0.61,,91.7,,0.375,0.375,0.167,,,,,,,,,,,,,,,
2024-09-18,746172,Single,single,False,676572,641771,Eric Wagaman,Chad Kuhl,1,57a85b12-c24b-4cee-94fa-c039d6489d0c,641771.0,chadkuhl,Kuhl,Right,Chad Kuhl,CHW,5.06,4.2,53.1,91.0,106.0,92.0,0.762,9.11,4.22,9.45,0.84,1.34,0.253,0.403,0.175,0.266,0.38,78.0,94.0,93.0,,,,80.0,95.0,94.0,85.0,84.0,80.0,137.0,96.0,104.0,0.231,0.091,0.459,,0.126,-1.54,-2.15,1.22,,-1.08,95.0,87.4,94.0,85.0,,0.231,0.385,0.313,0.0,0.0,0.278,0.324,0.412,0.237,,,,0.404,0.723,0.126,0.221,0.279,0.354,,,,80.0,96.0,89.0,0.093,,-2.66,,91.5,,0.5,0.875,0.2,,,,,,,,,,,,,,,
2024-09-18,746172,Flyout,field_out,True,676572,660853,Eric Wagaman,Enyel De Los Santos,0,57881741-ab0a-4117-b988-180b02ad73aa,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,- - -,5.43,5.25,61.1,104.0,91.0,100.0,0.726,9.68,3.52,9.24,2.49,0.67,0.31,0.454,0.184,0.339,0.464,79.0,94.0,86.0,,,,78.0,105.0,96.0,,,,110.0,104.0,107.0,,0.489,0.431,,0.08,-2.02,,0.05,,-2.14,95.5,87.6,,86.5,,0.313,0.641,0.209,,,,0.222,0.5,0.308,,,,,,,0.202,0.447,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,746341,Strikeout,strikeout,True,676572,579328,Eric Wagaman,Yusei Kikuchi,1,dced8187-0d69-4cb1-8ca1-f566bb71a9e4,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.19,3.84,169.2,101.0,109.0,105.0,0.735,10.5,2.28,8.65,1.33,1.09,0.279,0.399,0.13,0.367,0.442,99.0,93.0,92.0,99.0,105.0,105.0,114.0,103.0,107.0,,,,112.0,100.0,106.0,,0.475,0.231,0.182,0.112,-0.14,,1.23,-0.07,0.02,95.5,86.8,,88.4,82.5,0.277,0.515,0.277,,,,0.183,0.239,0.362,0.266,0.403,0.273,,,,0.216,0.289,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,746341,Lineout,field_out,True,676572,579328,Eric Wagaman,Yusei Kikuchi,0,39aa6348-b4f9-4cc1-ad01-3c6cc6c96344,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.19,3.84,169.2,101.0,109.0,105.0,0.735,10.5,2.28,8.65,1.33,1.09,0.279,0.399,0.13,0.367,0.442,99.0,93.0,92.0,99.0,105.0,105.0,114.0,103.0,107.0,,,,112.0,100.0,106.0,,0.475,0.231,0.182,0.112,-0.14,,1.23,-0.07,0.02,95.5,86.8,,88.4,82.5,0.277,0.515,0.277,,,,0.183,0.239,0.362,0.266,0.403,0.273,,,,0.216,0.289,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-19,746341,Strikeout,strikeout,True,676572,579328,Eric Wagaman,Yusei Kikuchi,0,09fab768-48cb-48ec-ac3f-6250113a2160,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,- - -,4.19,3.84,169.2,101.0,109.0,105.0,0.735,10.5,2.28,8.65,1.33,1.09,0.279,0.399,0.13,0.367,0.442,99.0,93.0,92.0,99.0,105.0,105.0,114.0,103.0,107.0,,,,112.0,100.0,106.0,,0.475,0.231,0.182,0.112,-0.14,,1.23,-0.07,0.02,95.5,86.8,,88.4,82.5,0.277,0.515,0.277,,,,0.183,0.239,0.362,0.266,0.403,0.273,,,,0.216,0.289,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
