date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
2024-04-05,746897,Flyout,field_out,True,543228,659275,Yan Gomes,Dinelson Lamet,0,d704e1f2-a2e2-4a18-beb4-3a5a0b0b2de5,659275.0,dinelsonlamet,Lamet,Right,Dinelson Lamet,LAD,2.08,5.36,4.1,86.0,82.0,85.0,0.853,6.23,4.15,4.15,2.08,0.63,0.462,0.385,0.077,0.231,0.446,,,,55.0,79.0,73.0,121.0,100.0,107.0,,,,,,,0.514,,,0.459,,-1.23,,,4.61,,93.7,,,84.5,,0.25,0.625,0.118,,,,,,,,,,0.0,0.0,0.167,10.0,75.0,64.0,111.0,79.0,119.0,0.014,0.014,6.89,-2.43,89.0,93.3,,,,,,,,,,,,
2024-04-05,746897,Single,single,False,543228,675627,Yan Gomes,Michael Grove,1,1e1b3901-18e6-4e2b-a540-38348ec1fc59,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,,,,58.0,109.0,103.0,112.0,105.0,117.0,107.0,98.0,97.0,,,,0.013,0.181,,0.533,,-3.67,-1.58,,1.59,,94.0,92.8,,86.7,,,,,,,,0.316,0.474,0.16,0.5,0.5,0.385,0.184,0.287,0.339,,,,77.0,104.0,99.0,0.21,,-0.65,,,95.9,0.286,0.393,0.222,,,,109.0,95.0,103.0,0.064,-1.75,79.8
2024-04-05,746897,Groundout,field_out,True,543228,675627,Yan Gomes,Michael Grove,0,16d81bbc-9ef5-4694-8447-2d7e25c7ad3f,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,,,,58.0,109.0,103.0,112.0,105.0,117.0,107.0,98.0,97.0,,,,0.013,0.181,,0.533,,-3.67,-1.58,,1.59,,94.0,92.8,,86.7,,,,,,,,0.316,0.474,0.16,0.5,0.5,0.385,0.184,0.287,0.339,,,,77.0,104.0,99.0,0.21,,-0.65,,,95.9,0.286,0.393,0.222,,,,109.0,95.0,103.0,0.064,-1.75,79.8
2024-04-06,746896,Double,double,False,543228,808967,Yan Gomes,Yoshinobu Yamamoto,0,d8ef6b60-f21a-437f-b39f-9fed4e6f1e40,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,0.93,0.52,95.5,91.3,90.1,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.231,0.308,0.242,0.23,0.41,0.319,0.133,0.133,0.333,,,,102.0,110.0,103.0,0.033,,-0.61,,,94.9,0.3,0.5,0.143,,,,,,,,,
2024-04-06,746896,Groundout,field_out,True,543228,808967,Yan Gomes,Yoshinobu Yamamoto,0,d3a8a36d-5eb3-4ccd-a484-cbcb7de865b6,808967.0,yoshinobuyamamoto,Yamamoto,Right,Yoshinobu Yamamoto,LAD,2.92,3.17,74.0,105.0,99.0,106.0,0.758,10.22,2.07,7.54,0.73,1.5,0.251,0.402,0.156,0.332,0.441,106.0,105.0,113.0,83.0,103.0,95.0,120.0,113.0,120.0,86.0,95.0,89.0,122.0,111.0,119.0,0.407,0.053,0.248,0.033,0.226,1.22,2.17,-0.01,0.93,0.52,95.5,91.3,90.1,86.5,77.9,0.248,0.396,0.194,0.188,0.3,0.348,0.231,0.308,0.242,0.23,0.41,0.319,0.133,0.133,0.333,,,,102.0,110.0,103.0,0.033,,-0.61,,,94.9,0.3,0.5,0.143,,,,,,,,,
2024-04-06,746896,Groundout,field_out,True,543228,523260,Yan Gomes,Joe Kelly,0,0601631d-4622-4a33-8e1b-f2df2c10b787,523260.0,joekelly,"Kelly, J",Right,Joe Kelly,LAD,4.73,3.77,13.1,94.0,102.0,99.0,0.798,9.45,3.38,8.78,0.0,2.71,0.222,0.361,0.222,0.194,0.469,,,,94.0,105.0,99.0,135.0,115.0,144.0,,,,,,,0.246,,,0.268,,-0.69,,,1.81,,98.6,,,90.4,,0.364,0.455,0.241,,,,,,,0.333,0.333,0.417,0.211,0.263,0.25,91.0,79.0,64.0,77.0,83.0,76.0,0.317,0.027,0.36,-9.26,89.2,98.0,0.214,0.214,0.097,,,,115.0,76.0,89.0,0.143,-3.02,88.1
2024-04-09,745433,Strikeout,strikeout,True,543228,605397,Yan Gomes,Joe Musgrove,0,801fc4f8-0728-4bb9-b858-2962db8ea5d7,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,5.66,5.95,49.1,101.0,116.0,102.0,0.733,8.03,2.74,10.58,1.82,1.17,0.176,0.453,0.101,0.338,0.425,142.0,106.0,111.0,90.0,98.0,93.0,148.0,91.0,101.0,96.0,104.0,100.0,,,,0.242,0.189,,0.221,0.211,-3.58,-0.26,,0.31,-0.49,92.4,89.9,,81.6,81.2,0.349,0.698,0.208,,,,0.405,0.541,0.247,0.237,0.421,0.342,0.211,0.579,0.333,129.0,97.0,107.0,59.0,110.0,96.0,0.051,0.086,1.06,-3.04,86.8,92.1,0.364,0.364,0.136,0.35,0.65,0.389,,,,,,
2024-04-09,745433,Home Run,home_run,False,543228,605397,Yan Gomes,Joe Musgrove,0,2469ca47-d526-4e69-96d0-e49a1582f095,605397.0,joemusgrove,Musgrove,Right,Joe Musgrove,SDP,5.66,5.95,49.1,101.0,116.0,102.0,0.733,8.03,2.74,10.58,1.82,1.17,0.176,0.453,0.101,0.338,0.425,142.0,106.0,111.0,90.0,98.0,93.0,148.0,91.0,101.0,96.0,104.0,100.0,,,,0.242,0.189,,0.221,0.211,-3.58,-0.26,,0.31,-0.49,92.4,89.9,,81.6,81.2,0.349,0.698,0.208,,,,0.405,0.541,0.247,0.237,0.421,0.342,0.211,0.579,0.333,129.0,97.0,107.0,59.0,110.0,96.0,0.051,0.086,1.06,-3.04,86.8,92.1,0.364,0.364,0.136,0.35,0.65,0.389,,,,,,
2024-04-09,745433,Single,single,False,543228,663568,Yan Gomes,Stephen Kolek,0,5bfa2fdd-04b5-481b-bb50-f60375ebf30e,663568.0,stephenkolek,Kolek,Right,Stephen Kolek,SDP,5.52,4.36,44.0,108.0,107.0,108.0,0.807,7.57,2.05,11.45,0.82,2.79,0.327,0.313,0.129,0.252,0.448,,,,102.0,114.0,108.0,123.0,102.0,110.0,95.0,107.0,100.0,,,,0.131,0.189,,0.202,,2.23,-1.23,,-3.35,,95.8,92.2,,85.8,,0.111,0.111,0.254,,,,0.359,0.487,0.185,,,,0.286,0.429,0.242,113.0,111.0,119.0,106.0,108.0,109.0,0.409,0.068,0.15,0.72,88.8,95.2,0.329,0.371,0.187,0.214,0.214,0.182,,,,,,
2024-04-09,745433,Grounded Into DP,grounded_into_double_play,True,543228,666745,Yan Gomes,Jhony Brito,1,ed19b763-661d-4236-addd-30e800bcb83f,666745.0,jhonybrito,Brito,Right,Jhony Brito,SDP,4.35,4.02,41.1,99.0,89.0,98.0,0.841,5.66,1.96,10.45,0.87,1.31,0.275,0.303,0.183,0.303,0.446,,,,76.0,99.0,90.0,94.0,89.0,97.0,,,,,,,0.265,,,0.119,,0.62,,,-2.91,,96.3,,,86.0,,0.216,0.405,0.164,,,,,,,0.333,0.333,0.0,0.6,0.6,0.143,89.0,104.0,105.0,98.0,99.0,99.0,0.242,0.351,-1.03,1.47,89.8,96.2,0.375,0.458,0.088,0.234,0.328,0.271,123.0,82.0,110.0,0.023,-0.28,81.4
2024-04-12,745274,Strikeout,strikeout,True,543228,682243,Yan Gomes,Bryce Miller,0,df756fb5-7755-45ea-8d51-2aed4d97964f,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,92.0,78.0,84.0,88.0,107.0,108.0,0.439,0.015,0.174,0.169,,1.42,-3.96,0.84,-1.33,,95.1,92.3,83.8,83.8,,0.197,0.349,0.276,0.181,0.266,0.256,0.5,0.75,0.1,0.0,0.0,0.25,0.333,0.593,0.118,,,,99.0,100.0,98.0,0.189,,1.27,,,94.6,0.245,0.362,0.094,,,,66.0,82.0,91.0,0.014,4.17,85.5
2024-04-12,745274,Strikeout,strikeout,True,543228,682243,Yan Gomes,Bryce Miller,0,08411f3d-67f4-4468-8804-9d51a183d20c,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,3.63,4.16,109.0,102.0,110.0,104.0,0.787,8.09,2.39,7.18,1.24,0.89,0.259,0.41,0.148,0.305,0.455,,,,122.0,103.0,106.0,120.0,95.0,99.0,92.0,78.0,84.0,88.0,107.0,108.0,0.439,0.015,0.174,0.169,,1.42,-3.96,0.84,-1.33,,95.1,92.3,83.8,83.8,,0.197,0.349,0.276,0.181,0.266,0.256,0.5,0.75,0.1,0.0,0.0,0.25,0.333,0.593,0.118,,,,99.0,100.0,98.0,0.189,,1.27,,,94.6,0.245,0.362,0.094,,,,66.0,82.0,91.0,0.014,4.17,85.5
2024-04-12,745274,Field Error,field_error,False,543228,663423,Yan Gomes,Trent Thornton,1,0bb32b4b-3edc-4ab5-8593-08b9a1b23955,663423.0,trentthornton,Thornton,Right,Trent Thornton,SEA,3.77,3.54,43.0,100.0,113.0,109.0,0.755,9.42,2.3,6.49,0.84,1.03,0.2,0.427,0.191,0.309,0.434,116.0,101.0,118.0,117.0,108.0,114.0,116.0,100.0,111.0,,,,,,,0.16,,,0.595,0.09,-0.04,,,1.33,2.67,95.6,,,85.7,82.0,0.273,0.545,0.302,,,,,,,0.111,0.167,0.382,0.194,0.306,0.267,108.0,143.0,138.0,87.0,91.0,85.0,0.128,0.027,2.1,-4.87,88.0,94.7,0.176,0.353,0.178,0.375,0.375,0.091,,,,,,
2024-04-14,745271,Single,single,False,543228,622491,Yan Gomes,Luis Castillo,1,8eac6d54-56f3-4265-b775-55b5160ff720,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,,,,119.0,105.0,102.0,77.0,105.0,108.0,,,,,,,0.442,,,0.236,,0.96,,,1.27,,95.4,,,85.8,,0.2,0.357,0.278,,,,,,,,,,0.189,0.311,0.351,90.0,104.0,97.0,102.0,101.0,98.0,0.168,0.154,-0.32,-1.2,88.1,95.5,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,
2024-04-14,745271,Strikeout,strikeout,True,543228,622491,Yan Gomes,Luis Castillo,0,0a35acd6-0145-4838-9e0f-fdcac0a97188,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,,,,119.0,105.0,102.0,77.0,105.0,108.0,,,,,,,0.442,,,0.236,,0.96,,,1.27,,95.4,,,85.8,,0.2,0.357,0.278,,,,,,,,,,0.189,0.311,0.351,90.0,104.0,97.0,102.0,101.0,98.0,0.168,0.154,-0.32,-1.2,88.1,95.5,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,
2024-04-14,745271,Groundout,field_out,True,543228,676969,Yan Gomes,Brett de Geus,0,b1ecd12e-f066-46df-b625-92b925cf332d,676969.0,brettdegeus,de Geus,Right,Brett de Geus,SEA,2.7,4.96,3.1,106.0,99.0,105.0,0.826,5.4,0.0,10.8,0.0,1.33,0.5,0.2,0.2,0.2,0.446,,,,,,,,,,95.0,85.0,62.0,,,,,0.196,,,,,7.79,,,,,89.7,,,,,,,,,,,,,0.4,0.4,0.0,,,,,,,91.0,109.0,114.0,0.446,0.036,-1.49,1.69,89.3,96.3,0.4,0.6,0.25,,,,169.0,158.0,147.0,0.321,-5.1,85.1
2024-04-15,747213,Strikeout,strikeout,True,543228,686826,Yan Gomes,Bryce Jarvis,0,b82c9cfc-0dbb-48ef-81e9-1bb2bfb39d16,686826.0,brycejarvis,Jarvis,Right,Bryce Jarvis,ARI,3.52,5.19,53.2,96.0,99.0,94.0,0.803,5.53,4.86,8.05,1.01,1.16,0.263,0.407,0.084,0.383,0.448,121.0,83.0,88.0,86.0,99.0,91.0,124.0,94.0,102.0,113.0,100.0,91.0,,,,0.344,0.133,,0.242,0.008,1.29,-1.94,,0.9,5.82,95.6,89.6,,86.4,83.2,0.234,0.313,0.147,,,,0.364,0.773,0.224,,,,0.221,0.279,0.298,86.0,91.0,95.0,87.0,94.0,90.0,0.132,0.141,0.74,-1.82,85.1,95.2,0.28,0.52,0.132,0.176,0.353,0.326,,,,,,
2024-04-17,747212,Strikeout,strikeout,True,543228,694297,Yan Gomes,Brandon Pfaadt,0,6bcd8e59-e524-41ad-80bc-23bb48dc9142,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,97.0,102.0,105.0,92.0,104.0,101.0,141.0,111.0,118.0,,,,,,,0.35,,0.01,0.286,0.041,1.3,,0.39,0.32,-1.37,93.5,,89.6,84.5,80.1,0.246,0.388,0.201,0.2,0.8,0.0,,,,0.5,0.5,0.261,0.186,0.421,0.35,95.0,99.0,94.0,90.0,106.0,105.0,0.211,0.102,0.11,0.12,87.6,93.3,0.273,0.364,0.119,0.289,0.316,0.3,,,,,,
2024-04-17,747212,Single,single,False,543228,694297,Yan Gomes,Brandon Pfaadt,1,e22c6a40-ceb3-478c-9fd4-b309dc289994,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,97.0,102.0,105.0,92.0,104.0,101.0,141.0,111.0,118.0,,,,,,,0.35,,0.01,0.286,0.041,1.3,,0.39,0.32,-1.37,93.5,,89.6,84.5,80.1,0.246,0.388,0.201,0.2,0.8,0.0,,,,0.5,0.5,0.261,0.186,0.421,0.35,95.0,99.0,94.0,90.0,106.0,105.0,0.211,0.102,0.11,0.12,87.6,93.3,0.273,0.364,0.119,0.289,0.316,0.3,,,,,,
2024-04-17,747212,Groundout,field_out,True,543228,694297,Yan Gomes,Brandon Pfaadt,1,0a9b8dea-ff0e-4031-b1fd-8726b09304c0,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,97.0,102.0,105.0,92.0,104.0,101.0,141.0,111.0,118.0,,,,,,,0.35,,0.01,0.286,0.041,1.3,,0.39,0.32,-1.37,93.5,,89.6,84.5,80.1,0.246,0.388,0.201,0.2,0.8,0.0,,,,0.5,0.5,0.261,0.186,0.421,0.35,95.0,99.0,94.0,90.0,106.0,105.0,0.211,0.102,0.11,0.12,87.6,93.3,0.273,0.364,0.119,0.289,0.316,0.3,,,,,,
2024-04-17,747212,Strikeout,strikeout,True,543228,679885,Yan Gomes,Justin Martinez,0,51fe710a-9599-4055-b073-99df4889fd76,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,1.54,3.27,41.0,101.0,110.0,104.0,0.71,9.88,4.17,6.59,0.22,3.94,0.275,0.402,0.225,0.275,0.428,,,,78.0,94.0,95.0,118.0,100.0,108.0,,,,103.0,108.0,108.0,0.094,,0.226,0.218,,0.24,,1.83,2.47,,100.0,,89.8,89.5,,0.231,0.231,0.306,0.091,0.114,0.486,,,,,,,0.091,0.227,0.492,,,,115.0,101.0,103.0,0.462,,1.03,,,100.1,0.318,0.333,0.203,,,,,,,,,
2024-04-20,746891,Flyout,field_out,True,543228,682610,Yan Gomes,Roddery Muñoz,0,c61533b3-2f78-4909-beda-5da7d6cdd424,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,,,,96.0,99.0,92.0,108.0,99.0,104.0,91.0,96.0,90.0,,,,0.257,0.247,,0.173,,-2.9,1.93,,-0.77,,95.7,89.8,,85.8,,0.286,0.738,0.173,,,,0.14,0.28,0.262,,,,0.222,0.361,0.328,52.0,96.0,89.0,91.0,95.0,93.0,0.229,0.094,-1.48,-4.22,89.5,95.1,0.273,0.614,0.141,0.318,0.727,0.356,,,,,,
2024-04-20,746891,Strikeout,strikeout,True,543228,682610,Yan Gomes,Roddery Muñoz,0,4997c690-00be-42c6-ba71-e882e610c4da,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,,,,96.0,99.0,92.0,108.0,99.0,104.0,91.0,96.0,90.0,,,,0.257,0.247,,0.173,,-2.9,1.93,,-0.77,,95.7,89.8,,85.8,,0.286,0.738,0.173,,,,0.14,0.28,0.262,,,,0.222,0.361,0.328,52.0,96.0,89.0,91.0,95.0,93.0,0.229,0.094,-1.48,-4.22,89.5,95.1,0.273,0.614,0.141,0.318,0.727,0.356,,,,,,
