date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,CU%,wCU/C,vCU,Stf+ CU,Loc+ CU,Pit+ CU,EP%,wEP/C,vEP,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,SV_ba,SV_slg,SV_whiff
2024-04-05,745361,Strikeout,strikeout,True,688363,663855,Graham Pauley,Jordan Hicks,0,811d65cf-cc21-4075-8288-a6d29c92e320,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,123.0,98.0,104.0,,,,,,,0.052,,0.23,,,-3.81,,0.18,,,95.5,,,81.0,,0.145,0.319,0.377,0.263,0.421,0.194,,,,,,,,,,95.0,97.0,95.0,121.0,92.0,106.0,0.507,0.21,-0.21,0.19,84.2,94.4,0.337,0.484,0.122,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,
2024-04-05,745361,Strikeout,strikeout,True,688363,643511,Graham Pauley,Tyler Rogers,0,940e0e9a-86b0-4648-a036-db8c2bbaf0c7,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.15,2.48,45.2,106.0,126.0,105.0,0.839,6.7,0.59,9.66,0.79,2.1,0.304,0.372,0.284,0.236,0.532,,,,109.0,106.0,94.0,145.0,97.0,103.0,,,,,,,0.008,,0.371,,,-4.89,,-1.38,,,82.3,,,73.8,,0.246,0.478,0.28,,,,,,,,,,,,,114.0,111.0,106.0,,,,0.622,,,1.34,,82.4,0.284,0.358,0.143,,,,,,,,,,,,,,,,,,,,,
2024-04-07,745362,Strikeout,strikeout,True,688363,666808,Graham Pauley,Camilo Doval,0,bb0caad2-76fc-4cec-b5d4-023998d3ccba,666808.0,camilodoval,Doval,Right,Camilo Doval,SFG,4.38,3.67,37.0,96.0,113.0,98.0,0.655,11.92,5.84,8.76,0.73,2.15,0.204,0.48,0.204,0.306,0.393,,,,,,,140.0,94.0,106.0,,,,94.0,102.0,95.0,,0.373,0.487,,,,-0.42,0.2,,,,99.6,,88.7,,0.216,0.311,0.468,,,,,,,0.26,0.5,0.241,,,,71.0,91.0,80.0,,,,0.14,,,-1.95,,98.0,0.333,0.476,0.175,,,,,,,,,,,,,,,,,,,,,
2024-04-08,745432,Flyout,field_out,True,688363,593576,Graham Pauley,Héctor Neris,0,0ba24202-aba4-4713-9c78-2d6fc72d29b3,593576.0,hectorneris,Neris,Right,Héctor Neris,CHC,3.86,4.89,32.2,97.0,88.0,97.0,0.789,9.64,6.34,7.71,1.1,1.33,0.165,0.482,0.2,0.318,0.397,,,,85.0,100.0,94.0,88.0,85.0,86.0,,,,,,,0.469,,0.026,,,-0.32,,1.63,,,92.9,,,85.4,,,,,0.264,0.491,0.146,,,,,,,,,,90.0,92.0,85.0,91.0,95.0,105.0,0.098,0.407,-0.06,-2.0,83.0,92.9,0.364,0.727,0.04,0.185,0.241,0.364,,,,,,,,,,,,,,,,,,
2024-04-20,745431,Groundout,field_out,True,688363,621244,Graham Pauley,José Berríos,0,fd529225-37ee-40be-8fe1-9a28e4753850,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,,,,,,,80.0,100.0,94.0,0.175,0.031,,,0.163,-1.98,-2.81,,,1.45,94.0,91.7,84.5,,,,,,0.333,0.648,0.183,,,,0.375,0.438,0.03,0.153,0.376,0.241,85.0,102.0,95.0,,,,0.329,,,0.53,,93.5,0.288,0.378,0.124,,,,0.301,0.16,83.0,107.0,101.0,105.0,,,,,,,,,,0.202,0.403,0.286
2024-04-20,745431,Strikeout,strikeout,True,688363,621244,Graham Pauley,José Berríos,0,8f5f325e-72d6-4ff7-b642-85a31217a1ab,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,,,,,,,80.0,100.0,94.0,0.175,0.031,,,0.163,-1.98,-2.81,,,1.45,94.0,91.7,84.5,,,,,,0.333,0.648,0.183,,,,0.375,0.438,0.03,0.153,0.376,0.241,85.0,102.0,95.0,,,,0.329,,,0.53,,93.5,0.288,0.378,0.124,,,,0.301,0.16,83.0,107.0,101.0,105.0,,,,,,,,,,0.202,0.403,0.286
2024-04-23,746566,Strikeout,strikeout,True,688363,663372,Graham Pauley,Ryan Feltner,0,165c9806-d6a3-4399-846a-050f53a67b99,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,,,,0.34,,0.291,,0.147,-0.09,,-1.06,,-1.33,94.9,,85.4,88.1,,0.182,0.545,0.235,0.257,0.405,0.182,0.2,0.333,0.299,,,,0.321,0.5,0.422,91.0,91.0,87.0,,,,0.14,,,0.41,,94.4,0.286,0.375,0.164,,,,0.083,-0.09,79.2,104.0,110.0,116.0,,,,,,,,,,,,
2024-04-23,746566,Flyout,field_out,True,688363,663372,Graham Pauley,Ryan Feltner,0,7d95cf70-9f21-4b7f-ad41-5836227965ab,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,83.0,102.0,97.0,110.0,99.0,104.0,,,,,,,0.34,,0.291,,0.147,-0.09,,-1.06,,-1.33,94.9,,85.4,88.1,,0.182,0.545,0.235,0.257,0.405,0.182,0.2,0.333,0.299,,,,0.321,0.5,0.422,91.0,91.0,87.0,,,,0.14,,,0.41,,94.4,0.286,0.375,0.164,,,,0.083,-0.09,79.2,104.0,110.0,116.0,,,,,,,,,,,,
2024-04-23,746566,Strikeout,strikeout,True,688363,656222,Graham Pauley,Jalen Beeks,0,a4476d2a-1f87-422f-b79a-b5bd21995443,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,COL,4.75,3.72,47.1,93.0,79.0,90.0,0.803,7.23,3.42,8.75,0.95,1.09,0.288,0.377,0.171,0.315,0.405,82.0,90.0,90.0,75.0,94.0,89.0,,,,,,,89.0,97.0,92.0,0.57,0.159,,,0.255,0.42,0.58,,,-0.52,94.5,85.2,89.0,,,,,,0.286,0.403,0.143,0.2,0.2,0.167,0.167,0.389,0.255,0.211,0.289,0.407,,,,,,,0.002,,,-0.45,,89.3,,,,,,,0.014,1.3,74.5,92.0,124.0,129.0,,,,,,,,,,,,
2024-04-23,746566,Strikeout,strikeout,True,688363,656234,Graham Pauley,Jake Bird,0,2fd22638-1054-4ae7-9b37-78c1a543ea68,656234.0,jakebird,Bird,Right,Jake Bird,COL,6.26,4.96,23.0,93.0,114.0,93.0,0.79,6.26,7.04,9.78,1.17,1.4,0.315,0.356,0.151,0.26,0.411,,,,49.0,90.0,88.0,137.0,101.0,104.0,,,,119.0,90.0,96.0,0.015,0.074,0.305,,,-6.25,-4.3,0.62,,,94.5,91.2,,85.0,,0.185,0.259,0.302,,,,0.273,0.545,0.304,0.5,1.25,0.278,,,,91.0,86.0,82.0,,,,0.437,,,-1.3,,95.3,0.318,0.432,0.123,,,,0.169,-2.8,81.4,133.0,94.0,101.0,,,,,,,,,,,,
2024-04-26,745424,Flyout,field_out,True,688363,605400,Graham Pauley,Aaron Nola,0,8b64fdbb-a74a-47b5-a38b-a8b8fecce174,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.259,0.102,,0.324,0.103,1.43,-2.53,,2.0,-2.18,92.3,87.4,85.4,,79.2,,,,0.117,0.252,0.226,0.194,0.306,0.35,0.389,0.75,0.143,0.289,0.5,0.154,100.0,109.0,106.0,,,,0.212,,,-0.12,,91.4,0.29,0.47,0.137,,,,,,,,,,,,,,,,,,,,,
2024-04-26,745424,Strikeout,strikeout,True,688363,605400,Graham Pauley,Aaron Nola,0,edb4e95d-61dc-4d01-9403-eeae7b55e6b8,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.259,0.102,,0.324,0.103,1.43,-2.53,,2.0,-2.18,92.3,87.4,85.4,,79.2,,,,0.117,0.252,0.226,0.194,0.306,0.35,0.389,0.75,0.143,0.289,0.5,0.154,100.0,109.0,106.0,,,,0.212,,,-0.12,,91.4,0.29,0.47,0.137,,,,,,,,,,,,,,,,,,,,,
2024-04-26,745424,Home Run,home_run,False,688363,605400,Graham Pauley,Aaron Nola,1,c9a13185-982d-4be7-ba64-d96d7752cf64,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.54,3.39,124.2,106.0,103.0,105.0,0.78,8.66,2.02,7.36,1.23,1.37,0.191,0.483,0.162,0.286,0.421,80.0,103.0,90.0,90.0,105.0,100.0,,,,133.0,109.0,116.0,68.0,100.0,93.0,0.259,0.102,,0.324,0.103,1.43,-2.53,,2.0,-2.18,92.3,87.4,85.4,,79.2,,,,0.117,0.252,0.226,0.194,0.306,0.35,0.389,0.75,0.143,0.289,0.5,0.154,100.0,109.0,106.0,,,,0.212,,,-0.12,,91.4,0.29,0.47,0.137,,,,,,,,,,,,,,,,,,,,,
2024-04-26,745424,Lineout,field_out,True,688363,622554,Graham Pauley,Seranthony Domínguez,0,ad677a2a-b1a8-4bee-9c2a-8a070a5ffc9e,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,123.0,94.0,95.0,134.0,100.0,107.0,,,,,,,0.402,,0.394,,0.008,0.27,,0.55,,-14.14,97.5,,91.5,88.5,,0.133,0.383,0.379,0.233,0.372,0.22,,,,,,,,,,102.0,98.0,103.0,,,,0.196,,,-1.98,,97.9,0.355,0.452,0.065,,,,,,,,,,,,,,,,,,,,,
2024-04-28,745428,Lineout,field_out,True,688363,592836,Graham Pauley,Taijuan Walker,0,ff47af3f-e2f9-4a76-bbb1-869144ae47ac,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,61.0,95.0,84.0,30.0,112.0,104.0,,,,97.0,91.0,86.0,0.136,0.114,0.193,,,0.24,-5.12,2.76,,,91.3,87.2,,84.8,,0.1,0.175,0.313,0.176,0.176,0.194,0.133,0.333,0.189,0.4,1.0,0.093,,,,76.0,98.0,93.0,121.0,102.0,109.0,0.279,0.174,-5.91,-1.25,86.2,90.9,0.31,0.534,0.074,0.426,0.704,0.141,0.104,1.79,74.5,90.0,90.0,92.0,,,,,,,,,,,,
2024-04-28,745428,Strikeout,strikeout,True,688363,592836,Graham Pauley,Taijuan Walker,0,6e9d9845-2ab8-436a-928f-6e93a2df13bb,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,61.0,95.0,84.0,30.0,112.0,104.0,,,,97.0,91.0,86.0,0.136,0.114,0.193,,,0.24,-5.12,2.76,,,91.3,87.2,,84.8,,0.1,0.175,0.313,0.176,0.176,0.194,0.133,0.333,0.189,0.4,1.0,0.093,,,,76.0,98.0,93.0,121.0,102.0,109.0,0.279,0.174,-5.91,-1.25,86.2,90.9,0.31,0.534,0.074,0.426,0.704,0.141,0.104,1.79,74.5,90.0,90.0,92.0,,,,,,,,,,,,
2024-04-28,745428,Single,single,False,688363,592836,Graham Pauley,Taijuan Walker,1,61c690cb-43d1-4170-bfe7-e8a475365443,592836.0,taijuanwalker,"Walker, T",Right,Taijuan Walker,PHI,5.6,6.38,53.0,97.0,89.0,94.0,0.848,7.3,3.57,9.85,2.04,0.81,0.189,0.415,0.134,0.421,0.455,,,,61.0,95.0,84.0,30.0,112.0,104.0,,,,97.0,91.0,86.0,0.136,0.114,0.193,,,0.24,-5.12,2.76,,,91.3,87.2,,84.8,,0.1,0.175,0.313,0.176,0.176,0.194,0.133,0.333,0.189,0.4,1.0,0.093,,,,76.0,98.0,93.0,121.0,102.0,109.0,0.279,0.174,-5.91,-1.25,86.2,90.9,0.31,0.534,0.074,0.426,0.704,0.141,0.104,1.79,74.5,90.0,90.0,92.0,,,,,,,,,,,,
2024-04-29,745427,Strikeout,strikeout,True,688363,518585,Graham Pauley,Fernando Cruz,0,51006cd5-5d09-495d-bf14-4d28d54474d2,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.65,3.82,40.2,95.0,118.0,101.0,0.618,14.39,4.65,6.64,0.89,0.81,0.188,0.412,0.165,0.365,0.375,,,,90.0,95.0,89.0,,,,,,,82.0,94.0,95.0,0.301,0.268,,,,-0.28,-1.25,,,,94.7,88.8,,,,,,,0.316,0.553,0.178,,,,0.344,0.719,0.317,,,,,,,159.0,95.0,113.0,,0.431,2.35,,81.7,,,,,0.09,0.128,0.573,,,,,,,,,,,,,,,,,,
2024-05-01,745423,Strikeout,strikeout,True,688363,668933,Graham Pauley,Graham Ashcraft,0,15f25caa-ce16-4224-876a-42baf70711f7,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,119.0,98.0,109.0,,,,125.0,99.0,92.0,,0.479,0.319,,0.03,,-1.58,1.37,,-3.79,,95.6,90.5,88.4,,0.145,0.217,0.367,,,,,,,0.329,0.52,0.161,0.333,0.333,0.2,71.0,100.0,84.0,,,,0.172,,,-2.75,,94.8,0.333,0.5,0.119,,,,,,,,,,,,,,,,,,,,,
2024-05-01,745423,Groundout,field_out,True,688363,668933,Graham Pauley,Graham Ashcraft,0,5bfd55f8-0f6e-416f-9e86-fedbacc1644c,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,119.0,98.0,109.0,,,,125.0,99.0,92.0,,0.479,0.319,,0.03,,-1.58,1.37,,-3.79,,95.6,90.5,88.4,,0.145,0.217,0.367,,,,,,,0.329,0.52,0.161,0.333,0.333,0.2,71.0,100.0,84.0,,,,0.172,,,-2.75,,94.8,0.333,0.5,0.119,,,,,,,,,,,,,,,,,,,,,
2024-05-01,745423,Flyout,field_out,True,688363,668933,Graham Pauley,Graham Ashcraft,0,caeed442-88c3-4777-8782-b1eba230a170,668933.0,grahamashcraft,Ashcraft,Right,Graham Ashcraft,CIN,5.24,5.02,77.1,98.0,113.0,96.0,0.795,6.63,3.14,10.36,1.28,1.54,0.273,0.369,0.154,0.277,0.43,87.0,78.0,79.0,,,,119.0,98.0,109.0,,,,125.0,99.0,92.0,,0.479,0.319,,0.03,,-1.58,1.37,,-3.79,,95.6,90.5,88.4,,0.145,0.217,0.367,,,,,,,0.329,0.52,0.161,0.333,0.333,0.2,71.0,100.0,84.0,,,,0.172,,,-2.75,,94.8,0.333,0.5,0.119,,,,,,,,,,,,,,,,,,,,,
