date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
2024-04-23,745917,Strikeout,strikeout,True,664901,543351,Danny Mendick,Jay Jackson,0,25ef8978-71b8-4fbc-9245-930231b9ccfe,543351.0,jayjackson,"Jackson, J",Right,Jay Jackson,MIN,7.52,4.7,26.1,102.0,98.0,97.0,0.765,9.91,3.08,9.57,2.39,0.84,0.171,0.447,0.171,0.289,0.464,88.0,100.0,101.0,70.0,104.0,90.0,77.0,119.0,111.0,115.0,101.0,99.0,,,,0.05,0.265,,0.554,0.131,1.98,,3.21,-2.47,-2.99,91.9,,86.0,91.3,84.9,0.276,0.672,0.307,0.286,0.286,0.077,0.4,0.7,0.217,,,,0.2,0.233,0.203,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-24,745919,Strikeout,strikeout,True,664901,657746,Danny Mendick,Joe Ryan,0,4a7b4f5a-9137-47f8-9973-0728942d84bf,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,,,,0.051,0.485,,0.235,,1.28,,-1.2,0.03,,94.1,,,93.2,83.6,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,0.198,0.381,0.275,,,,,,,,,,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26,,,,,,,,,
2024-04-24,745919,Pop Out,field_out,True,664901,657746,Danny Mendick,Joe Ryan,0,956510c6-6184-4a23-900b-7b7687f3a0a8,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,,,,0.051,0.485,,0.235,,1.28,,-1.2,0.03,,94.1,,,93.2,83.6,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,0.198,0.381,0.275,,,,,,,,,,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26,,,,,,,,,
2024-04-24,745919,Strikeout,strikeout,True,664901,657746,Danny Mendick,Joe Ryan,1,a491ab54-f0cc-4d35-b8a9-e9bbd3278d82,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,,,,0.051,0.485,,0.235,,1.28,,-1.2,0.03,,94.1,,,93.2,83.6,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,0.198,0.381,0.275,,,,,,,,,,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26,,,,,,,,,
2024-04-24,745919,Strikeout,strikeout,True,664901,592779,Danny Mendick,Brock Stewart,0,09e92e7b-9ec3-4e03-b91b-43ed7a62b04e,592779.0,brockstewart,Stewart,Right,Brock Stewart,MIN,0.68,3.17,13.1,100.0,120.0,102.0,0.713,11.48,4.05,5.4,0.68,1.2,0.138,0.345,0.241,0.345,0.431,109.0,179.0,189.0,124.0,98.0,99.0,81.0,120.0,121.0,139.0,96.0,108.0,98.0,94.0,89.0,0.096,0.464,0.172,0.258,0.01,1.87,0.42,4.74,1.36,0.0,97.4,94.3,89.8,97.1,84.5,0.143,0.357,0.5,0.0,0.0,0.111,,,,0.3,0.4,0.143,0.158,0.158,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-25,745918,Strikeout,strikeout,True,664901,680573,Danny Mendick,Simeon Woods Richardson,0,20efbf91-6db5-49ac-a568-65d1b855f2d2,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,72.0,101.0,89.0,,,,95.0,112.0,109.0,,,,,0.4,,0.309,0.213,1.41,,,1.55,-2.69,93.1,,82.9,,86.7,0.181,0.284,0.257,,,,0.268,0.571,0.18,,,,0.248,0.291,0.201,96.0,102.0,101.0,0.078,0.19,75.4,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,
2024-04-25,745918,Strikeout,strikeout,True,664901,680573,Danny Mendick,Simeon Woods Richardson,0,15ceb4e1-6cc7-45d4-87e8-2a389f5c8dec,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,72.0,101.0,89.0,,,,95.0,112.0,109.0,,,,,0.4,,0.309,0.213,1.41,,,1.55,-2.69,93.1,,82.9,,86.7,0.181,0.284,0.257,,,,0.268,0.571,0.18,,,,0.248,0.291,0.201,96.0,102.0,101.0,0.078,0.19,75.4,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,
2024-04-25,745918,Groundout,field_out,True,664901,680573,Danny Mendick,Simeon Woods Richardson,0,a76ad22f-7978-4a65-b8da-13973e953442,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,72.0,101.0,89.0,,,,95.0,112.0,109.0,,,,,0.4,,0.309,0.213,1.41,,,1.55,-2.69,93.1,,82.9,,86.7,0.181,0.284,0.257,,,,0.268,0.571,0.18,,,,0.248,0.291,0.201,96.0,102.0,101.0,0.078,0.19,75.4,0.278,0.556,0.225,,,,,,,,,,,,,,,,,,
2024-04-25,745918,Flyout,field_out,True,664901,573204,Danny Mendick,Caleb Thielbar,0,7b0806a8-32a3-4143-a9fb-14f125acb61a,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.64,5.19,22.1,103.0,102.0,101.0,0.765,9.67,4.84,10.88,1.21,0.73,0.167,0.444,0.167,0.278,0.432,,,,81.0,102.0,95.0,,,,126.0,104.0,107.0,,,,,0.446,,0.315,,-1.71,,,-0.89,,93.3,,,,80.9,0.28,0.48,0.302,,,,,,,,,,0.333,0.471,0.171,109.0,106.0,109.0,0.239,-0.82,74.0,0.167,0.333,0.412,,,,,,,,,,,,,,,,,,
2024-04-25,745918,Walk,walk,False,664901,595345,Danny Mendick,Steven Okert,1,caf6b434-47d6-408e-9a75-a9829b8000fe,595345.0,stevenokert,Okert,Left,Steven Okert,MIN,3.86,3.64,28.0,95.0,99.0,99.0,0.763,8.68,3.54,8.36,0.96,0.74,0.317,0.317,0.244,0.207,0.448,56.0,101.0,92.0,72.0,98.0,90.0,73.0,101.0,97.0,116.0,93.0,103.0,,,,0.091,0.252,,0.597,0.06,-3.65,,-0.01,1.62,0.4,92.8,,88.4,92.8,80.7,0.133,0.267,0.323,0.3,0.4,0.063,0.3,0.4,0.333,,,,0.414,0.655,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-26,746808,Strikeout,strikeout,True,664901,621107,Danny Mendick,Zach Eflin,0,744bbe33-b355-480d-b979-9426025dfe37,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,86.0,103.0,97.0,0.31,0.095,0.265,0.101,0.032,-1.29,0.53,0.08,2.39,-2.78,92.6,87.8,85.0,91.7,80.0,0.167,0.361,0.25,0.269,0.403,0.134,0.278,0.5,0.13,0.253,0.424,0.167,0.25,0.425,0.278,111.0,116.0,112.0,0.197,-1.41,79.2,0.297,0.451,0.293,,,,,,,,,,,,,,,,,,
2024-04-26,746808,Double,double,False,664901,621107,Danny Mendick,Zach Eflin,0,b6754b27-44e9-4d36-89c0-e95a65dbe4b0,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,86.0,103.0,97.0,0.31,0.095,0.265,0.101,0.032,-1.29,0.53,0.08,2.39,-2.78,92.6,87.8,85.0,91.7,80.0,0.167,0.361,0.25,0.269,0.403,0.134,0.278,0.5,0.13,0.253,0.424,0.167,0.25,0.425,0.278,111.0,116.0,112.0,0.197,-1.41,79.2,0.297,0.451,0.293,,,,,,,,,,,,,,,,,,
2024-04-26,746808,Single,single,False,664901,621107,Danny Mendick,Zach Eflin,0,a2598949-3f98-45c2-820f-8ad07638b13c,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.14,3.39,104.1,108.0,94.0,104.0,0.816,7.16,1.12,9.4,1.12,1.16,0.215,0.44,0.153,0.31,0.463,84.0,107.0,111.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,86.0,103.0,97.0,0.31,0.095,0.265,0.101,0.032,-1.29,0.53,0.08,2.39,-2.78,92.6,87.8,85.0,91.7,80.0,0.167,0.361,0.25,0.269,0.403,0.134,0.278,0.5,0.13,0.253,0.424,0.167,0.25,0.425,0.278,111.0,116.0,112.0,0.197,-1.41,79.2,0.297,0.451,0.293,,,,,,,,,,,,,,,,,,
2024-04-26,746808,Groundout,field_out,True,664901,541640,Danny Mendick,Erasmo Ramírez,0,5d4d0582-924c-4481-9e51-cb555de1a872,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,TBR,4.5,4.16,16.0,107.0,87.0,99.0,0.829,5.06,3.38,6.19,2.25,0.73,0.12,0.4,0.16,0.26,0.468,120.0,96.0,98.0,75.0,156.0,139.0,82.0,113.0,108.0,,,,84.0,97.0,91.0,0.407,0.039,0.398,,0.065,11.59,-5.46,4.04,,1.34,90.7,89.0,83.3,91.0,,,,,0.16,0.16,0.176,,,,0.353,0.941,0.184,0.0,0.0,0.333,83.0,122.0,90.0,0.091,-1.21,80.3,0.111,0.444,0.182,,,,,,,,,,,,,,,,,,
2024-04-27,746803,Flyout,field_out,True,664901,650644,Danny Mendick,Aaron Civale,0,03ef1001-0fa1-468f-8c31-3ebe9feaa681,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,0.224,0.091,0.315,0.18,,-3.64,-0.11,0.25,0.36,,91.9,88.1,,92.7,80.3,0.239,0.398,0.288,0.23,0.46,0.169,,,,0.294,0.454,0.231,0.391,0.739,0.125,103.0,102.0,108.0,0.169,-0.89,77.2,0.226,0.419,0.3,72.0,93.0,99.0,0.021,-3.76,85.9,0.417,0.5,0.313,,,,,,,,,
2024-04-27,746803,Groundout,field_out,True,664901,650644,Danny Mendick,Aaron Civale,0,2e32c307-00ad-465d-ae7c-57df2d7ee43c,650644.0,aaroncivale,Civale,Right,Aaron Civale,- - -,4.94,4.16,98.1,100.0,99.0,101.0,0.79,8.97,2.93,9.52,1.74,0.8,0.247,0.414,0.142,0.319,0.395,,,,70.0,97.0,92.0,65.0,93.0,83.0,158.0,105.0,117.0,94.0,98.0,100.0,0.224,0.091,0.315,0.18,,-3.64,-0.11,0.25,0.36,,91.9,88.1,,92.7,80.3,0.239,0.398,0.288,0.23,0.46,0.169,,,,0.294,0.454,0.231,0.391,0.739,0.125,103.0,102.0,108.0,0.169,-0.89,77.2,0.226,0.419,0.3,72.0,93.0,99.0,0.021,-3.76,85.9,0.417,0.5,0.313,,,,,,,,,
2024-04-27,746803,Pop Out,field_out,True,664901,542888,Danny Mendick,Shawn Armstrong,0,fdef7a54-5abf-4140-90f8-9d0da9f0c5d9,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,TBR,6.05,5.72,41.2,106.0,96.0,102.0,0.819,9.29,3.89,11.02,1.08,0.82,0.308,0.331,0.185,0.369,0.463,,,,87.0,112.0,107.0,96.0,98.0,95.0,112.0,113.0,111.0,105.0,104.0,102.0,0.283,0.358,0.308,0.051,,0.53,-0.4,-2.52,-4.27,,93.2,90.1,,93.6,83.3,0.286,0.571,0.25,0.424,0.492,0.09,,,,0.25,0.5,0.212,0.21,0.387,0.336,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-28,746805,Grounded Into DP,grounded_into_double_play,True,664901,641793,Danny Mendick,Zack Littell,1,81b9bf29-8be4-48a2-852e-89a3e9beef87,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,-0.92,,-1.56,1.08,,92.6,,,91.9,85.7,0.375,0.5,0.085,0.309,0.485,0.147,,,,,,,0.313,0.484,0.209,,,,,,,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,
2024-04-28,746805,Single,single,False,664901,641793,Danny Mendick,Zack Littell,1,65d1b78a-52ec-42fd-89b7-9d34bf8034c9,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,-0.92,,-1.56,1.08,,92.6,,,91.9,85.7,0.375,0.5,0.085,0.309,0.485,0.147,,,,,,,0.313,0.484,0.209,,,,,,,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,
2024-04-28,746805,Flyout,field_out,True,664901,641793,Danny Mendick,Zack Littell,0,0bd40967-d320-4086-88bf-cf7f8d22e088,641793.0,zacklittell,Littell,Right,Zack Littell,TBR,4.26,4.24,101.1,104.0,82.0,99.0,0.792,8.35,1.69,10.66,1.24,0.79,0.237,0.374,0.146,0.29,0.462,,,,56.0,111.0,91.0,73.0,103.0,91.0,101.0,104.0,102.0,,,,0.154,0.207,,0.413,,-0.92,,-1.56,1.08,,92.6,,,91.9,85.7,0.375,0.5,0.085,0.309,0.485,0.147,,,,,,,0.313,0.484,0.209,,,,,,,,,,99.0,106.0,112.0,0.226,-1.86,83.0,0.283,0.485,0.346,,,,,,,,,
2024-04-28,746805,Grounded Into DP,grounded_into_double_play,True,664901,541640,Danny Mendick,Erasmo Ramírez,1,74761da6-04f4-46ef-a81f-d94722e47e68,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,TBR,4.5,4.16,16.0,107.0,87.0,99.0,0.829,5.06,3.38,6.19,2.25,0.73,0.12,0.4,0.16,0.26,0.468,120.0,96.0,98.0,75.0,156.0,139.0,82.0,113.0,108.0,,,,84.0,97.0,91.0,0.407,0.039,0.398,,0.065,11.59,-5.46,4.04,,1.34,90.7,89.0,83.3,91.0,,,,,0.16,0.16,0.176,,,,0.353,0.941,0.184,0.0,0.0,0.333,83.0,122.0,90.0,0.091,-1.21,80.3,0.111,0.444,0.182,,,,,,,,,,,,,,,,,,
2024-04-29,746804,Groundout,field_out,True,664901,657746,Danny Mendick,Joe Ryan,0,f30f56b5-3755-4974-bb99-9afc5e2f1a72,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,,,,0.051,0.485,,0.235,,1.28,,-1.2,0.03,,94.1,,,93.2,83.6,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,0.198,0.381,0.275,,,,,,,,,,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26,,,,,,,,,
2024-04-29,746804,Single,single,False,664901,657746,Danny Mendick,Joe Ryan,1,421e5200-3955-4897-b2a5-c4f017289034,657746.0,joeryan,Ryan,Right,Joe Ryan,MIN,3.53,3.08,114.2,107.0,100.0,105.0,0.757,9.73,1.49,7.53,1.26,0.74,0.244,0.431,0.203,0.283,0.481,,,,96.0,110.0,106.0,114.0,106.0,104.0,105.0,104.0,113.0,,,,0.051,0.485,,0.235,,1.28,,-1.2,0.03,,94.1,,,93.2,83.6,0.333,0.606,0.222,0.348,0.478,0.096,,,,,,,0.198,0.381,0.275,,,,,,,,,,103.0,104.0,95.0,0.229,0.01,88.6,0.211,0.413,0.26,,,,,,,,,
2024-04-29,746804,Strikeout,strikeout,True,664901,592779,Danny Mendick,Brock Stewart,0,58cdcfd7-02c2-457c-b68d-aa1c0313b5ea,592779.0,brockstewart,Stewart,Right,Brock Stewart,MIN,0.68,3.17,13.1,100.0,120.0,102.0,0.713,11.48,4.05,5.4,0.68,1.2,0.138,0.345,0.241,0.345,0.431,109.0,179.0,189.0,124.0,98.0,99.0,81.0,120.0,121.0,139.0,96.0,108.0,98.0,94.0,89.0,0.096,0.464,0.172,0.258,0.01,1.87,0.42,4.74,1.36,0.0,97.4,94.3,89.8,97.1,84.5,0.143,0.357,0.5,0.0,0.0,0.111,,,,0.3,0.4,0.143,0.158,0.158,0.346,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-29,746804,Walk,walk,False,664901,573204,Danny Mendick,Caleb Thielbar,0,4f1fc264-b66b-4e3b-b87a-fb7a73500ccc,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.64,5.19,22.1,103.0,102.0,101.0,0.765,9.67,4.84,10.88,1.21,0.73,0.167,0.444,0.167,0.278,0.432,,,,81.0,102.0,95.0,,,,126.0,104.0,107.0,,,,,0.446,,0.315,,-1.71,,,-0.89,,93.3,,,,80.9,0.28,0.48,0.302,,,,,,,,,,0.333,0.471,0.171,109.0,106.0,109.0,0.239,-0.82,74.0,0.167,0.333,0.412,,,,,,,,,,,,,,,,,,
