date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),EP%,KN%,wEP/C,wKN/C,vEP,KC_ba,KC_slg,KC_whiff
2024-08-16,746843,Strikeout,strikeout,True,695238,592767,Will Wagner,Drew Smyly,0,78d5270d-9a4e-4a47-b7e7-b0f9a9f9aec1,592767.0,drewsmyly,Smyly,Left,Drew Smyly,CHC,2.91,3.44,52.2,102.0,94.0,102.0,0.761,8.2,3.08,7.69,1.37,0.76,0.238,0.457,0.172,0.298,0.433,,,,,,,,,,,,,,0.001,,,,3.94,,,,,82.1,,,,,,,,,,,0.196,0.346,0.336,77.0,98.0,90.0,,,,0.487,,,0.5,,92.6,,,,0.262,0.44,0.164,111.0,106.0,116.0,0.031,0.481,-3.48,0.36,88.8,80.1,85.0,98.0,87.0,0.333,0.333,0.3,,,,,,,,,,,,,,,
2024-08-16,746843,Single,single,False,695238,593576,Will Wagner,Héctor Neris,1,f16f27cd-4926-4d40-8fad-6162cad8153c,593576.0,hectorneris,Neris,Right,Héctor Neris,- - -,3.74,4.56,45.2,97.0,85.0,98.0,0.779,9.46,5.12,8.08,0.79,0.96,0.2,0.456,0.192,0.304,0.412,,,,,,,84.0,101.0,94.0,85.0,90.0,92.0,0.486,0.038,,,0.33,-3.98,,,93.0,,85.6,,0.235,0.432,0.163,0.667,1.333,0.4,,,,,,,92.0,87.0,83.0,86.0,96.0,108.0,0.08,0.396,-0.56,0.91,82.9,92.9,0.216,0.297,0.358,0.308,0.385,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,746841,Groundout,field_out,True,695238,657006,Will Wagner,Justin Steele,0,9b54ebcd-997e-4738-a96f-e5b7cd1aa083,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.09,2.77,128.0,103.0,100.0,102.0,0.791,9.21,2.39,7.38,0.77,1.15,0.288,0.385,0.173,0.271,0.512,70.0,93.0,95.0,92.0,120.0,109.0,89.0,101.0,99.0,131.0,105.0,110.0,0.596,0.297,0.022,0.032,0.35,1.79,2.93,0.23,91.6,86.4,83.2,79.9,0.257,0.406,0.221,0.157,0.239,0.285,0.235,0.235,0.154,0.0,0.0,0.2,62.0,104.0,96.0,,,,0.053,,,2.29,,91.7,,,,0.227,0.273,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,746841,Walk,walk,False,695238,663878,Will Wagner,Nate Pearson,1,71d425c8-7bb2-4851-bbda-7676668edad3,663878.0,natepearson,Pearson,Right,Nate Pearson,- - -,4.89,4.47,53.1,97.0,126.0,104.0,0.749,10.8,3.21,8.94,1.86,0.81,0.199,0.411,0.13,0.384,0.447,,,,128.0,94.0,104.0,123.0,94.0,98.0,130.0,101.0,111.0,0.465,0.407,0.113,,-1.71,1.35,-0.37,,97.5,,87.8,80.7,0.311,0.528,0.176,0.188,0.362,0.406,,,,0.2,0.32,0.37,99.0,101.0,96.0,76.0,153.0,162.0,0.014,0.001,16.54,-20.24,88.3,97.2,,,,0.5,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,746841,Single,single,False,695238,657240,Will Wagner,Julian Merryweather,0,251b6283-8460-4085-a41e-13f2dce2c3e5,657240.0,julianmerryweather,Merryweather,Right,Julian Merryweather,CHC,6.6,6.05,15.0,97.0,103.0,101.0,0.78,8.4,5.4,10.8,0.0,1.12,0.277,0.383,0.064,0.426,0.449,90.0,94.0,109.0,,,,104.0,97.0,94.0,113.0,99.0,106.0,0.438,0.441,,0.121,-0.59,-3.08,,0.63,96.0,78.6,84.6,,0.222,0.407,0.173,0.44,0.6,0.283,0.125,0.25,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-17,746841,Strikeout,strikeout,True,695238,687863,Will Wagner,Porter Hodge,0,c72d8c3a-48df-4c64-ad98-455bdbd8b705,687863.0,porterhodge,Hodge,Right,Porter Hodge,CHC,1.85,2.46,34.0,93.0,113.0,104.0,0.709,11.38,3.71,4.24,0.26,0.93,0.282,0.31,0.211,0.254,0.431,,,,,,,109.0,90.0,101.0,123.0,100.0,110.0,0.651,0.335,,,1.33,3.91,,,95.4,,82.6,,0.183,0.282,0.203,,,,,,,,,,,,,52.0,93.0,96.0,,0.014,-1.78,,89.6,,,,,,,,,,,,,,,,,,,,,,,0.07,0.093,0.5,,,,,,,,,,,,
2024-08-19,744898,Single,single,False,695238,687924,Will Wagner,Julian Aguiar,0,081c3838-0101-43a2-bcbe-50b560592d36,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,,,,81.0,112.0,119.0,,0.177,0.097,0.204,,1.52,-17.48,-0.1,,83.5,79.3,78.2,,,,0.143,0.143,0.25,0.231,0.308,0.391,0.6,1.8,0.0,87.0,100.0,100.0,,,,0.522,,,-0.9,,94.0,,,,0.303,0.667,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-19,744898,Flyout,field_out,True,695238,687924,Will Wagner,Julian Aguiar,0,cbd97391-8fc9-4031-88d9-3edeed97ee33,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.43,7.88,14.0,100.0,88.0,102.0,0.796,4.5,2.57,10.93,3.21,0.79,0.196,0.451,0.137,0.314,0.465,101.0,99.0,96.0,81.0,90.0,96.0,,,,81.0,112.0,119.0,,0.177,0.097,0.204,,1.52,-17.48,-0.1,,83.5,79.3,78.2,,,,0.143,0.143,0.25,0.231,0.308,0.391,0.6,1.8,0.0,87.0,100.0,100.0,,,,0.522,,,-0.9,,94.0,,,,0.303,0.667,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-19,744898,Strikeout,strikeout,True,695238,594580,Will Wagner,Sam Moll,0,4941e6bf-16f6-4825-86b7-fc3772726104,594580.0,sammoll,Moll,Left,Sam Moll,CIN,2.8,2.54,35.1,100.0,106.0,100.0,0.755,9.42,2.8,6.62,0.51,1.27,0.198,0.473,0.132,0.22,0.433,67.0,94.0,101.0,,,,149.0,105.0,107.0,94.0,98.0,109.0,0.386,0.241,,0.089,-0.36,2.94,,-0.58,93.3,85.2,81.2,,0.25,0.404,0.261,,,,0.3,0.3,0.375,,,,72.0,98.0,84.0,,,,0.284,,,3.34,,92.0,,,,0.2,0.3,0.097,,,,,,,,,,,,,,,,0.118,0.147,0.4,,,,,,,,,,,,
2024-08-19,744898,Lineout,field_out,True,695238,458677,Will Wagner,Justin Wilson,0,ca3c70e7-f606-40cf-aae8-0d70593541de,458677.0,justinwilson,Wilson,Left,Justin Wilson,CIN,4.66,3.18,38.2,103.0,105.0,104.0,0.765,10.71,1.86,9.31,1.4,0.86,0.391,0.327,0.218,0.336,0.457,,,,,,,102.0,104.0,104.0,130.0,107.0,109.0,0.498,0.248,,,-1.53,0.25,,,95.3,,88.3,,0.309,0.544,0.299,0.2,0.289,0.392,,,,,,,,,,44.0,61.0,88.0,,0.012,2.12,,86.4,,,,,,,,,,,0.242,,2.4,,92.1,,88.0,103.0,102.0,0.25,0.375,0.151,,,,,,,,,,,,,,,
2024-08-20,744896,Single,single,False,695238,686730,Will Wagner,Carson Spiers,1,a16f65a0-2b47-4b7c-8706-0de6a58610d4,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,70.0,102.0,90.0,,,,74.0,103.0,95.0,121.0,108.0,114.0,0.281,0.226,,0.136,-0.69,-1.29,,-5.15,92.2,86.5,81.3,,0.209,0.384,0.219,0.0,0.0,0.167,0.388,0.735,0.185,,,,76.0,109.0,101.0,,,,0.174,,,1.2,,92.0,,,,0.286,0.518,0.14,,,,0.183,,-0.26,,87.8,,82.0,103.0,98.0,0.292,0.458,0.198,0.3,0.567,0.322,,,,,,,,,,,,
2024-08-20,744896,Grounded Into DP,grounded_into_double_play,True,695238,686730,Will Wagner,Carson Spiers,1,5a06f723-84e3-404f-b699-df878d9b1829,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,70.0,102.0,90.0,,,,74.0,103.0,95.0,121.0,108.0,114.0,0.281,0.226,,0.136,-0.69,-1.29,,-5.15,92.2,86.5,81.3,,0.209,0.384,0.219,0.0,0.0,0.167,0.388,0.735,0.185,,,,76.0,109.0,101.0,,,,0.174,,,1.2,,92.0,,,,0.286,0.518,0.14,,,,0.183,,-0.26,,87.8,,82.0,103.0,98.0,0.292,0.458,0.198,0.3,0.567,0.322,,,,,,,,,,,,
2024-08-20,744896,Field Error,field_error,False,695238,686730,Will Wagner,Carson Spiers,1,9c092234-33ea-4245-bdee-ec21206ec719,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.13,4.2,73.2,104.0,87.0,100.0,0.803,7.94,2.08,10.38,1.71,0.86,0.236,0.422,0.186,0.346,0.459,70.0,102.0,90.0,,,,74.0,103.0,95.0,121.0,108.0,114.0,0.281,0.226,,0.136,-0.69,-1.29,,-5.15,92.2,86.5,81.3,,0.209,0.384,0.219,0.0,0.0,0.167,0.388,0.735,0.185,,,,76.0,109.0,101.0,,,,0.174,,,1.2,,92.0,,,,0.286,0.518,0.14,,,,0.183,,-0.26,,87.8,,82.0,103.0,98.0,0.292,0.458,0.198,0.3,0.567,0.322,,,,,,,,,,,,
2024-08-20,744896,Strikeout,strikeout,True,695238,596001,Will Wagner,Jakob Junis,0,a2050a39-3e98-4a54-ace8-bb6d764a06bf,596001.0,jakobjunis,Junis,Right,Jakob Junis,- - -,3.19,4.23,42.1,107.0,99.0,108.0,0.748,7.02,1.28,7.87,1.28,1.0,0.272,0.408,0.096,0.272,0.508,90.0,98.0,103.0,,,,79.0,111.0,101.0,121.0,107.0,116.0,0.072,0.467,,0.094,0.45,2.21,,-4.67,92.9,86.3,82.9,,0.222,0.222,0.286,0.159,0.29,0.333,0.278,0.833,0.269,,,,78.0,109.0,101.0,,,,0.362,,,0.78,,92.2,,,,0.31,0.431,0.2,,,,0.005,,0.91,,89.0,,97.0,119.0,106.0,0.333,0.333,0.0,,,,,,,,,,,,,,,
2024-08-21,744893,Flyout,field_out,True,695238,641941,Will Wagner,Emilio Pagán,0,31f32c15-2bda-4cd2-a5f3-631ff58cd7f0,641941.0,emiliopagan,Pagán,Right,Emilio Pagán,CIN,4.4,3.3,28.2,106.0,108.0,107.0,0.752,9.73,2.83,9.1,1.57,0.68,0.269,0.436,0.179,0.372,0.431,,,,,,,117.0,103.0,107.0,,,,0.58,,,,0.1,,,,94.5,,,,0.246,0.431,0.238,,,,,,,,,,,,,101.0,106.0,98.0,,0.142,0.28,,84.1,,0.214,0.286,0.414,,,,,,,0.279,,-0.71,,86.4,,91.0,115.0,110.0,0.357,0.607,0.309,,,,,,,,,,,,,,,
2024-08-22,744894,Single,single,False,695238,656271,Will Wagner,Brock Burke,1,fbf4063e-dfb8-4158-9d24-3b6965d9f796,656271.0,brockburke,Burke,Left,Brock Burke,- - -,7.17,3.22,21.1,99.0,93.0,98.0,0.722,12.23,4.64,10.13,1.27,1.33,0.246,0.316,0.193,0.298,0.455,101.0,106.0,107.0,,,,97.0,99.0,97.0,79.0,95.0,94.0,0.53,0.262,,0.154,-2.23,-0.87,,2.79,95.4,88.9,87.0,,0.293,0.634,0.226,0.294,0.353,0.349,0.238,0.286,0.432,,,,93.0,103.0,99.0,,,,0.054,,,-0.36,,93.8,,,,0.333,0.5,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22,744894,Groundout,field_out,True,695238,656288,Will Wagner,Griffin Canning,0,04e8848e-cd0e-4a89-92a4-d8663dbea909,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,72.0,96.0,95.0,73.0,94.0,86.0,104.0,102.0,111.0,0.373,0.231,0.113,0.271,-0.91,-1.22,-0.67,0.9,93.5,88.6,87.9,80.6,0.249,0.534,0.149,0.308,0.481,0.311,0.245,0.353,0.281,0.286,0.405,0.245,78.0,88.0,76.0,,,,0.011,,,-7.81,,93.0,,,,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22,744894,Groundout,field_out,True,695238,656288,Will Wagner,Griffin Canning,0,87a3e8e0-3cf9-403c-86ec-af51f086ef16,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,72.0,96.0,95.0,73.0,94.0,86.0,104.0,102.0,111.0,0.373,0.231,0.113,0.271,-0.91,-1.22,-0.67,0.9,93.5,88.6,87.9,80.6,0.249,0.534,0.149,0.308,0.481,0.311,0.245,0.353,0.281,0.286,0.405,0.245,78.0,88.0,76.0,,,,0.011,,,-7.81,,93.0,,,,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-22,744894,Groundout,field_out,True,695238,656288,Will Wagner,Griffin Canning,0,07e9b9d4-1f34-48fc-9120-b568227e8318,656288.0,griffincanning,Canning,Right,Griffin Canning,LAA,5.19,4.88,144.0,98.0,87.0,97.0,0.778,6.63,3.25,9.25,1.56,1.05,0.223,0.442,0.123,0.361,0.401,96.0,103.0,103.0,72.0,96.0,95.0,73.0,94.0,86.0,104.0,102.0,111.0,0.373,0.231,0.113,0.271,-0.91,-1.22,-0.67,0.9,93.5,88.6,87.9,80.6,0.249,0.534,0.149,0.308,0.481,0.311,0.245,0.353,0.281,0.286,0.405,0.245,78.0,88.0,76.0,,,,0.011,,,-7.81,,93.0,,,,0.5,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,744889,Lineout,field_out,True,695238,686799,Will Wagner,Jack Kochanowicz,0,bea8289d-25ab-44e0-a2e9-bf2596553205,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,,,,0.024,,0.237,0.046,-11.92,,-1.08,-4.85,95.9,88.3,,85.6,,,,,,,0.429,0.571,0.083,0.208,0.458,0.283,98.0,100.0,97.0,,,,0.693,,,0.27,,95.7,,,,0.326,0.457,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,744889,Groundout,field_out,True,695238,686799,Will Wagner,Jack Kochanowicz,1,1ac61f2b-9ac4-4ec1-9553-d55d722e7d23,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,,,,0.024,,0.237,0.046,-11.92,,-1.08,-4.85,95.9,88.3,,85.6,,,,,,,0.429,0.571,0.083,0.208,0.458,0.283,98.0,100.0,97.0,,,,0.693,,,0.27,,95.7,,,,0.326,0.457,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,744889,Grounded Into DP,grounded_into_double_play,True,695238,686799,Will Wagner,Jack Kochanowicz,1,ca0e425e-2360-4b65-8906-b65426a837c0,686799.0,jackkochanowicz,Kochanowicz,Right,Jack Kochanowicz,LAA,4.96,5.49,32.2,99.0,100.0,100.0,0.875,3.31,1.93,10.74,1.1,2.48,0.228,0.351,0.123,0.325,0.501,70.0,100.0,96.0,112.0,99.0,110.0,91.0,95.0,106.0,,,,0.024,,0.237,0.046,-11.92,,-1.08,-4.85,95.9,88.3,,85.6,,,,,,,0.429,0.571,0.083,0.208,0.458,0.283,98.0,100.0,97.0,,,,0.693,,,0.27,,95.7,,,,0.326,0.457,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-23,744889,Groundout,field_out,True,695238,690829,Will Wagner,Ben Joyce,1,191fbbd8-7e69-4724-b73e-397020e153a5,690829.0,benjoyce,Joyce,Right,Ben Joyce,LAA,2.27,3.22,31.2,94.0,117.0,96.0,0.737,8.24,3.98,6.82,0.28,2.58,0.271,0.376,0.224,0.282,0.448,112.0,88.0,103.0,,,,123.0,96.0,94.0,142.0,89.0,105.0,0.44,0.154,,0.028,0.49,0.13,,5.75,102.0,91.7,86.2,,0.203,0.288,0.286,0.231,0.231,0.308,0.0,0.0,0.333,,,,102.0,99.0,97.0,,,,0.378,,,2.2,,97.0,,,,0.243,0.243,0.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
