date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,KC%,wKC/C,vKC,Stf+ KC,Loc+ KC,Pit+ KC,ST_ba,ST_slg,ST_whiff,vKN (sc),EP%,KN%,wEP/C,wKN/C,vEP,KC_ba,KC_slg,KC_whiff,SV_ba,SV_slg,SV_whiff
2024-07-10,746689,Single,single,False,677956,607536,Rece Hinds,Kyle Freeland,1,04bbc41f-835e-4872-9a7d-e9bc2cf1c12a,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,6.0,4.76,42.0,100.0,82.0,96.0,0.821,6.43,2.79,11.79,1.07,1.31,0.219,0.425,0.116,0.288,0.432,61.0,98.0,86.0,,,,66.0,98.0,91.0,60.0,98.0,99.0,0.255,0.196,,0.098,0.24,-1.66,,-2.67,92.0,87.1,87.0,,0.234,0.362,0.074,0.367,0.633,0.191,0.455,0.545,0.16,0.231,0.282,0.478,84.0,105.0,97.0,0.247,-2.67,91.8,0.404,0.617,0.077,,,,,,,,,,,,,,,,,,,0.205,-0.57,83.6,129.0,98.0,102.0,,,,,,,,,,,,,,,
2024-07-10,746689,Lineout,field_out,True,677956,656222,Rece Hinds,Jalen Beeks,0,339a0b31-ff2d-4128-8ac8-3b880c16b01c,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,COL,4.75,3.72,47.1,93.0,79.0,90.0,0.803,7.23,3.42,8.75,0.95,1.09,0.288,0.377,0.171,0.315,0.405,82.0,90.0,90.0,92.0,124.0,129.0,75.0,94.0,89.0,,,,0.57,,0.014,0.255,0.42,,1.3,-0.52,94.5,89.0,,74.5,0.286,0.403,0.143,,,,0.211,0.289,0.407,0.2,0.2,0.167,,,,0.002,-0.45,89.3,,,,89.0,97.0,92.0,,,,0.159,,0.58,,85.2,,,,,0.167,0.389,0.255,,,,,,,,,,,,,,,,,,,,,
2024-07-11,746688,Flyout,field_out,True,677956,596295,Rece Hinds,Austin Gomber,0,14c76d73-50b8-4ff2-8c76-c6158083c3c7,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,,,,73.0,98.0,90.0,86.0,102.0,100.0,0.412,0.158,,0.211,-1.25,-0.33,,-0.09,90.4,80.9,83.8,,0.312,0.567,0.093,0.274,0.532,0.162,0.274,0.369,0.275,0.188,0.337,0.266,51.0,110.0,96.0,0.001,-43.05,90.1,,,,,,,,,,,,,,,,,,,,,,0.218,0.82,77.1,78.0,111.0,105.0,,,,,,,,,,,,,,,
2024-07-11,746688,Strikeout,strikeout,True,677956,596295,Rece Hinds,Austin Gomber,0,6319bb3b-8098-4454-9daf-7b8fbaba2bdb,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,,,,73.0,98.0,90.0,86.0,102.0,100.0,0.412,0.158,,0.211,-1.25,-0.33,,-0.09,90.4,80.9,83.8,,0.312,0.567,0.093,0.274,0.532,0.162,0.274,0.369,0.275,0.188,0.337,0.266,51.0,110.0,96.0,0.001,-43.05,90.1,,,,,,,,,,,,,,,,,,,,,,0.218,0.82,77.1,78.0,111.0,105.0,,,,,,,,,,,,,,,
2024-07-11,746688,Single,single,False,677956,641755,Rece Hinds,Tyler Kinley,0,242f7063-ebe7-45bb-8550-131414e03d9b,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,,,,74.0,88.0,84.0,92.0,104.0,101.0,0.366,0.589,,0.043,-3.61,-0.4,,0.7,95.8,87.2,89.6,,0.431,0.621,0.106,0.226,0.5,0.404,0.0,0.0,0.636,,,,16.0,56.0,52.0,0.003,-2.92,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-11,746688,Double,double,False,677956,683627,Rece Hinds,Anthony Molina,0,297a5aa6-4a01-4ddd-8bf4-5ee1e49e3e90,683627.0,anthonymolina,Molina,Right,Anthony Molina,COL,6.94,5.26,35.0,99.0,85.0,96.0,0.871,4.89,3.86,11.83,0.77,1.65,0.29,0.347,0.137,0.363,0.436,94.0,91.0,92.0,121.0,110.0,112.0,76.0,98.0,92.0,91.0,107.0,107.0,0.49,0.249,0.024,0.235,-1.66,-1.65,-1.97,0.35,94.6,84.9,88.5,82.4,0.373,0.537,0.136,0.349,0.488,0.115,0.179,0.286,0.254,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,3.88,76.8,,,,,,,,,,,,,,,,,,
2024-07-12,746685,Walk,walk,False,677956,630023,Rece Hinds,Yonny Chirinos,0,344ad9e3-b9f3-4ffc-85ed-cf2e3dde501d,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,,,,67.0,97.0,86.0,153.0,99.0,109.0,0.176,0.373,,,-4.05,1.09,,,93.0,,85.1,,0.3,0.65,0.308,0.2,0.3,0.238,,,,,,,101.0,101.0,102.0,0.292,-6.55,92.8,0.514,0.811,0.134,,,,99.0,97.0,92.0,,0.159,,0.12,,85.6,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,746685,Home Run,home_run,False,677956,630023,Rece Hinds,Yonny Chirinos,1,1eb5f1a6-0e5d-4461-a637-39b943a9704b,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,,,,67.0,97.0,86.0,153.0,99.0,109.0,0.176,0.373,,,-4.05,1.09,,,93.0,,85.1,,0.3,0.65,0.308,0.2,0.3,0.238,,,,,,,101.0,101.0,102.0,0.292,-6.55,92.8,0.514,0.811,0.134,,,,99.0,97.0,92.0,,0.159,,0.12,,85.6,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,746685,Flyout,field_out,True,677956,630023,Rece Hinds,Yonny Chirinos,0,9808db3c-edbe-43a5-989a-fce0e27e777a,630023.0,yonnychirinos,"Chirinos, Y",Right,Yonny Chirinos,MIA,5.76,4.07,25.0,99.0,114.0,100.0,0.8,7.56,3.24,12.24,1.8,0.73,0.271,0.341,0.2,0.294,0.451,,,,,,,67.0,97.0,86.0,153.0,99.0,109.0,0.176,0.373,,,-4.05,1.09,,,93.0,,85.1,,0.3,0.65,0.308,0.2,0.3,0.238,,,,,,,101.0,101.0,102.0,0.292,-6.55,92.8,0.514,0.811,0.134,,,,99.0,97.0,92.0,,0.159,,0.12,,85.6,0.158,0.316,0.194,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,746685,Strikeout,strikeout,True,677956,608638,Rece Hinds,JT Chargois,0,b044366c-da51-41ed-90e3-0acb6e400485,608638.0,jtchargois,Chargois,Right,JT Chargois,MIA,1.32,4.42,13.2,95.0,95.0,94.0,0.815,7.9,3.29,5.93,1.32,0.71,0.289,0.368,0.211,0.395,0.455,,,,,,,84.0,124.0,110.0,104.0,90.0,93.0,0.021,0.397,,,7.77,2.65,,,94.1,,85.7,,,,,0.095,0.095,0.349,,,,,,,90.0,96.0,94.0,0.582,0.36,94.2,0.25,0.5,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,746687,Home Run,home_run,False,677956,665795,Rece Hinds,Edward Cabrera,0,ec14b09c-1649-4fa8-977d-31b201b51a2f,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.36,5.5,33.0,96.0,101.0,98.0,0.711,11.73,5.45,9.55,2.45,1.31,0.159,0.58,0.136,0.398,0.367,90.0,95.0,102.0,102.0,103.0,104.0,102.0,86.0,81.0,122.0,107.0,112.0,0.244,0.122,0.241,0.353,-4.35,0.24,-0.94,-0.21,96.0,92.5,88.5,84.3,0.406,0.75,0.154,0.211,0.368,0.368,0.22,0.415,0.37,0.219,0.5,0.375,111.0,75.0,74.0,0.041,-0.84,96.3,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,746687,Hit By Pitch,hit_by_pitch,False,677956,665795,Rece Hinds,Edward Cabrera,1,d1d2208f-bb87-4a5c-995e-ada86a32711b,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,7.36,5.5,33.0,96.0,101.0,98.0,0.711,11.73,5.45,9.55,2.45,1.31,0.159,0.58,0.136,0.398,0.367,90.0,95.0,102.0,102.0,103.0,104.0,102.0,86.0,81.0,122.0,107.0,112.0,0.244,0.122,0.241,0.353,-4.35,0.24,-0.94,-0.21,96.0,92.5,88.5,84.3,0.406,0.75,0.154,0.211,0.368,0.368,0.22,0.415,0.37,0.219,0.5,0.375,111.0,75.0,74.0,0.041,-0.84,96.3,0.333,0.333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,746687,Home Run,home_run,False,677956,677053,Rece Hinds,Andrew Nardi,1,4ba47e51-0519-4914-91e4-9e0ac4b3313a,677053.0,andrewnardi,Nardi,Left,Andrew Nardi,MIA,5.45,3.12,36.1,103.0,106.0,104.0,0.733,11.15,2.72,8.92,1.24,0.7,0.255,0.408,0.173,0.276,0.402,57.0,130.0,124.0,,,,98.0,101.0,102.0,118.0,105.0,107.0,0.577,0.414,,0.009,0.41,-0.68,,-6.5,94.0,91.5,82.7,,0.247,0.4,0.277,0.264,0.547,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,746687,Strikeout,strikeout,True,677956,640462,Rece Hinds,A.J. Puk,0,1bb68722-aae8-4b0c-b7ba-b9eb6f0f9f7a,640462.0,ajpuk,Puk,Left,A.J. Puk,MIA,4.61,3.64,41.0,100.0,109.0,101.0,0.753,8.78,5.05,7.68,0.66,0.98,0.222,0.385,0.214,0.282,0.432,118.0,111.0,110.0,,,,111.0,99.0,98.0,99.0,105.0,108.0,0.377,0.366,,0.024,1.89,-0.37,,-2.0,94.9,90.3,82.7,,0.152,0.197,0.286,0.071,0.071,0.488,0.4,0.4,0.4,,,,108.0,96.0,97.0,0.191,-1.99,94.4,0.37,0.593,0.056,,,,115.0,103.0,113.0,,0.042,,-4.04,,84.4,0.444,0.667,0.111,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14,746686,Flyout,field_out,True,677956,669432,Rece Hinds,Trevor Rogers,0,3eea5d41-44cb-408b-b79f-4bbc4b6a8924,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,,,,69.0,100.0,93.0,73.0,89.0,89.0,0.325,0.21,,0.233,-0.74,-1.71,,-0.95,92.1,85.8,82.5,,0.261,0.486,0.23,0.262,0.475,0.288,0.299,0.393,0.251,,,,87.0,96.0,91.0,0.231,0.22,91.6,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14,746686,Groundout,field_out,True,677956,669432,Rece Hinds,Trevor Rogers,0,dacccb6b-e052-4c81-8573-709131ad387c,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,,,,69.0,100.0,93.0,73.0,89.0,89.0,0.325,0.21,,0.233,-0.74,-1.71,,-0.95,92.1,85.8,82.5,,0.261,0.486,0.23,0.262,0.475,0.288,0.299,0.393,0.251,,,,87.0,96.0,91.0,0.231,0.22,91.6,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14,746686,Flyout,field_out,True,677956,686539,Rece Hinds,Declan Cronin,0,bad48a24-065e-494b-bb89-1185decf088f,686539.0,declancronin,Cronin,Right,Declan Cronin,MIA,3.72,3.67,46.0,98.0,72.0,97.0,0.753,9.59,3.33,9.78,0.0,2.06,0.273,0.364,0.121,0.326,0.442,,,,,,,120.0,107.0,112.0,74.0,91.0,98.0,0.046,0.544,,,2.05,0.85,,,93.5,,86.8,,0.111,0.111,0.313,0.262,0.291,0.341,,,,,,,66.0,99.0,88.0,0.41,0.02,93.3,0.328,0.418,0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-14,746686,Groundout,field_out,True,677956,656945,Rece Hinds,Tanner Scott,1,fb693eae-5d3f-42c2-9a13-9bcb62ea5d62,656945.0,tannerscott,"Scott, Tan",Left,Tanner Scott,MIA,1.3,3.1,41.2,97.0,144.0,107.0,0.692,9.94,5.4,3.89,0.43,1.42,0.333,0.313,0.25,0.229,0.441,,,,,,,151.0,95.0,105.0,134.0,98.0,109.0,0.596,0.403,,0.001,2.0,1.59,,-2.0,96.8,92.0,88.2,,0.093,0.107,0.269,0.175,0.286,0.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,744829,Groundout,field_out,True,677956,571578,Rece Hinds,Patrick Corbin,0,be18c737-3ad3-46c2-ad7c-5707c1e8637f,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,,,,54.0,97.0,83.0,85.0,96.0,96.0,0.103,0.316,,0.05,-1.09,0.02,,-4.62,91.3,81.2,79.7,,0.324,0.541,0.117,0.25,0.384,0.352,0.4,0.65,0.275,,,,71.0,102.0,92.0,0.352,-1.8,91.4,0.326,0.578,0.089,79.0,106.0,99.0,,,,0.179,,0.23,,84.5,,,,,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,,,,
2024-07-19,744829,Strikeout,strikeout,True,677956,571578,Rece Hinds,Patrick Corbin,0,5b48538f-26cb-4067-8695-c56dbd83372b,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,,,,54.0,97.0,83.0,85.0,96.0,96.0,0.103,0.316,,0.05,-1.09,0.02,,-4.62,91.3,81.2,79.7,,0.324,0.541,0.117,0.25,0.384,0.352,0.4,0.65,0.275,,,,71.0,102.0,92.0,0.352,-1.8,91.4,0.326,0.578,0.089,79.0,106.0,99.0,,,,0.179,,0.23,,84.5,,,,,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,,,,
2024-07-19,744829,Double,double,False,677956,607179,Rece Hinds,Jordan Weems,0,e51a8c19-aff8-46a1-8a68-5ad709b41db4,607179.0,jordanweems,Weems,Right,Jordan Weems,WSN,5.54,4.36,39.0,96.0,108.0,95.0,0.814,7.62,4.38,9.46,1.15,0.98,0.281,0.306,0.207,0.355,0.432,104.0,82.0,96.0,144.0,94.0,115.0,100.0,94.0,90.0,122.0,99.0,103.0,0.605,0.358,0.009,0.028,0.22,-0.74,-8.86,-14.18,96.1,87.4,87.7,79.7,0.247,0.371,0.173,0.241,0.466,0.289,0.8,1.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,744829,Strikeout,strikeout,True,677956,571882,Rece Hinds,Derek Law,0,e09d850f-37b9-47c7-a4f6-df8522a13669,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,100.0,94.0,99.0,80.0,103.0,95.0,112.0,113.0,107.0,0.133,0.287,0.046,0.043,-1.25,2.56,-7.81,1.29,95.1,88.4,87.2,77.8,0.292,0.5,0.186,0.171,0.256,0.405,0.222,0.222,0.238,0.75,2.25,0.0,85.0,97.0,89.0,0.092,-2.66,94.4,0.455,0.545,0.109,81.0,100.0,94.0,,,,0.399,,0.36,,91.5,,,,,0.293,0.387,0.252,,,,,,,,,,,,,,,,,,,,,
2024-07-20,744830,Groundout,field_out,True,677956,669022,Rece Hinds,MacKenzie Gore,0,143e461d-9fd9-4802-b225-40e2cd74d513,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,107.0,104.0,105.0,130.0,99.0,105.0,93.0,87.0,91.0,0.549,0.161,0.198,0.092,0.21,-0.7,0.66,-1.82,96.4,85.9,91.0,83.3,0.284,0.408,0.239,0.429,0.714,0.25,0.321,0.607,0.512,0.217,0.265,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
