date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
2024-09-21,746983,Groundout,field_out,True,669288,689225,Daniel Johnson,Beau Brieske,0,8a845239-d49b-4308-836b-881242d310c8,689225.0,beaubrieske,Brieske,Right,Beau Brieske,DET,3.65,3.65,61.2,101.0,110.0,102.0,0.777,9.49,4.38,7.74,0.44,1.0,0.194,0.358,0.152,0.327,0.395,104.0,107.0,110.0,,,,119.0,98.0,99.0,84.0,106.0,96.0,122.0,93.0,100.0,,,,0.162,0.393,,0.177,,0.268,0.57,,1.83,-1.84,,0.85,95.9,,88.3,95.6,86.1,,0.247,0.301,0.201,,,,,,,0.208,0.338,0.329,0.25,0.313,0.128,,,,0.25,0.571,0.262,,,,,,,,,
