date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-05-03,746890,Strikeout,strikeout,True,672012,640470,Tyler Black,Adbert Alzolay,0,dc7b2c8e-cec0-4ab6-903a-f43a01e2b8ad,640470.0,adbertalzolay,Alzolay,Right,Adbert Alzolay,CHC,4.67,6.79,17.1,98.0,112.0,98.0,0.792,6.75,3.12,9.87,3.12,1.0,0.236,0.545,0.073,0.291,0.392,77.0,77.0,74.0,,,,93.0,106.0,99.0,126.0,109.0,116.0,0.204,0.477,,0.006,0.4,-2.17,,1.69,94.7,87.1,87.2,,0.273,0.364,0.214,0.273,0.545,0.275,,,,,,,94.0,84.0,78.0,101.0,96.0,93.0,0.237,0.076,-1.03,-1.82,90.7,94.3,0.143,0.571,0.385,0.313,0.688,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,746884,Groundout,field_out,True,672012,592791,Tyler Black,Jameson Taillon,0,e771eb97-88f4-4eec-936d-c33e4ef05973,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,106.0,113.0,113.0,69.0,106.0,96.0,106.0,117.0,121.0,0.325,0.168,0.165,0.029,0.37,-0.43,-0.02,-3.72,92.5,85.9,80.8,80.0,0.263,0.434,0.128,0.224,0.395,0.315,0.273,0.818,0.087,0.227,0.303,0.227,74.0,99.0,89.0,92.0,105.0,99.0,0.079,0.234,2.55,-0.39,86.8,93.0,0.256,0.267,0.187,0.318,0.5,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,746884,Flyout,field_out,True,672012,592791,Tyler Black,Jameson Taillon,0,5653d615-94d8-4a74-8a7c-3bec73cb11bd,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,106.0,113.0,113.0,69.0,106.0,96.0,106.0,117.0,121.0,0.325,0.168,0.165,0.029,0.37,-0.43,-0.02,-3.72,92.5,85.9,80.8,80.0,0.263,0.434,0.128,0.224,0.395,0.315,0.273,0.818,0.087,0.227,0.303,0.227,74.0,99.0,89.0,92.0,105.0,99.0,0.079,0.234,2.55,-0.39,86.8,93.0,0.256,0.267,0.187,0.318,0.5,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,746884,Strikeout,strikeout,True,672012,592791,Tyler Black,Jameson Taillon,0,879be3a8-e11b-47e5-8137-f958f5110414,592791.0,jamesontaillon,Taillon,Right,Jameson Taillon,CHC,3.1,3.72,93.0,108.0,87.0,104.0,0.822,7.26,1.74,8.71,1.16,0.81,0.228,0.422,0.149,0.318,0.467,77.0,102.0,102.0,106.0,113.0,113.0,69.0,106.0,96.0,106.0,117.0,121.0,0.325,0.168,0.165,0.029,0.37,-0.43,-0.02,-3.72,92.5,85.9,80.8,80.0,0.263,0.434,0.128,0.224,0.395,0.315,0.273,0.818,0.087,0.227,0.303,0.227,74.0,99.0,89.0,92.0,105.0,99.0,0.079,0.234,2.55,-0.39,86.8,93.0,0.256,0.267,0.187,0.318,0.5,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,746884,Strikeout,strikeout,True,672012,643410,Tyler Black,Mark Leiter Jr.,0,ec0ab865-362a-4a28-8dbd-942f62098bf4,643410.0,markleiterjr,Leiter Jr.,Right,Mark Leiter Jr.,CHC,4.78,2.9,32.0,97.0,92.0,96.0,0.653,12.66,3.66,7.59,0.56,1.86,0.275,0.488,0.2,0.238,0.384,,,,82.0,102.0,103.0,,,,99.0,101.0,102.0,0.006,0.111,0.109,,2.42,-3.28,-0.79,,95.8,,79.7,73.6,,,,0.444,0.778,0.4,,,,0.429,0.714,0.542,74.0,96.0,86.0,79.0,99.0,94.0,0.343,0.107,-2.34,1.5,88.5,91.3,0.313,0.563,0.179,0.273,0.273,0.094,116.0,95.0,105.0,0.324,2.95,84.3,0.061,0.061,0.618,,,,,,,,,,,,,,,,,,
2024-05-04,746884,Strikeout,strikeout,True,672012,593576,Tyler Black,Héctor Neris,0,b697f047-c7fb-438b-a8dd-bc0a57c2fa17,593576.0,hectorneris,Neris,Right,Héctor Neris,CHC,3.86,4.89,32.2,97.0,88.0,97.0,0.789,9.64,6.34,7.71,1.1,1.33,0.165,0.482,0.2,0.318,0.397,,,,,,,85.0,100.0,94.0,88.0,85.0,86.0,0.469,0.026,,,-0.32,1.63,,,92.9,,85.4,,0.264,0.491,0.146,,,,,,,,,,90.0,92.0,85.0,,,,0.098,,,-2.0,,92.9,,,,0.364,0.727,0.04,91.0,95.0,105.0,0.407,-0.06,83.0,0.185,0.241,0.364,,,,,,,,,,,,,,,,,,
2024-05-05,746883,Groundout,field_out,True,672012,665871,Tyler Black,Javier Assad,1,0c18d296-9b5c-44d1-9fd7-b5e2b98f9a4e,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,121.0,99.0,106.0,0.185,0.096,0.11,0.037,-0.69,-3.1,0.3,-1.03,91.9,84.3,80.2,76.7,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,0.163,0.245,0.31,78.0,99.0,91.0,98.0,97.0,94.0,0.37,0.202,-1.88,1.32,87.9,91.7,0.333,0.737,0.174,0.213,0.309,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,746883,Single,single,False,672012,665871,Tyler Black,Javier Assad,0,ba68c11f-10d9-4f4c-9c17-5669f36e2927,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,121.0,99.0,106.0,0.185,0.096,0.11,0.037,-0.69,-3.1,0.3,-1.03,91.9,84.3,80.2,76.7,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,0.163,0.245,0.31,78.0,99.0,91.0,98.0,97.0,94.0,0.37,0.202,-1.88,1.32,87.9,91.7,0.333,0.737,0.174,0.213,0.309,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,746883,Strikeout,strikeout,True,672012,665871,Tyler Black,Javier Assad,0,27cdbbdd-393a-4db5-b782-faecd1811734,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.27,4.73,85.1,100.0,87.0,95.0,0.851,8.33,3.69,8.44,1.27,1.08,0.284,0.36,0.144,0.288,0.428,79.0,90.0,86.0,98.0,106.0,101.0,72.0,106.0,97.0,121.0,99.0,106.0,0.185,0.096,0.11,0.037,-0.69,-3.1,0.3,-1.03,91.9,84.3,80.2,76.7,0.326,0.478,0.238,0.261,0.609,0.318,0.25,0.25,0.091,0.163,0.245,0.31,78.0,99.0,91.0,98.0,97.0,94.0,0.37,0.202,-1.88,1.32,87.9,91.7,0.333,0.737,0.174,0.213,0.309,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,746883,Flyout,field_out,True,672012,622075,Tyler Black,Yency Almonte,0,bb3dde98-0166-4e05-8fc5-6cb9073b0cf8,622075.0,yencyalmonte,Almonte,Right,Yency Almonte,CHC,3.45,3.1,15.2,95.0,114.0,99.0,0.718,11.49,4.6,5.17,0.57,1.14,0.216,0.432,0.297,0.297,0.36,70.0,102.0,105.0,,,,71.0,101.0,89.0,137.0,99.0,106.0,0.112,0.356,,0.026,4.03,1.59,,-2.59,94.0,87.8,81.5,,0.125,0.125,0.214,0.053,0.211,0.588,,,,,,,122.0,91.0,99.0,69.0,95.0,92.0,0.375,0.131,1.25,-0.57,92.4,93.7,0.25,0.5,0.25,0.238,0.286,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,746315,Single,single,False,672012,607625,Tyler Black,Seth Lugo,0,179d0945-3ffa-4e03-9378-855d3dc84f16,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,127.0,99.0,106.0,0.248,0.141,0.268,0.057,1.99,-0.63,1.06,0.16,92.4,87.5,85.3,79.3,0.183,0.275,0.159,0.278,0.556,0.172,0.2,0.25,0.321,0.175,0.275,0.366,71.0,102.0,92.0,105.0,95.0,94.0,0.191,0.069,0.22,0.6,91.0,92.3,0.375,0.375,0.186,0.278,0.426,0.124,,,,0.026,0.95,85.6,0.091,0.364,0.273,,,,,,,0.269,0.365,0.326,,,,,,,,,
2024-05-07,746315,Strikeout,strikeout,True,672012,607625,Tyler Black,Seth Lugo,0,36931296-d3a9-40f0-af79-5514c65fe06d,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,127.0,99.0,106.0,0.248,0.141,0.268,0.057,1.99,-0.63,1.06,0.16,92.4,87.5,85.3,79.3,0.183,0.275,0.159,0.278,0.556,0.172,0.2,0.25,0.321,0.175,0.275,0.366,71.0,102.0,92.0,105.0,95.0,94.0,0.191,0.069,0.22,0.6,91.0,92.3,0.375,0.375,0.186,0.278,0.426,0.124,,,,0.026,0.95,85.6,0.091,0.364,0.273,,,,,,,0.269,0.365,0.326,,,,,,,,,
2024-05-07,746315,Groundout,field_out,True,672012,607625,Tyler Black,Seth Lugo,0,684a47c0-e139-4926-b848-2fc207e9dab9,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,124.0,103.0,112.0,76.0,103.0,95.0,127.0,99.0,106.0,0.248,0.141,0.268,0.057,1.99,-0.63,1.06,0.16,92.4,87.5,85.3,79.3,0.183,0.275,0.159,0.278,0.556,0.172,0.2,0.25,0.321,0.175,0.275,0.366,71.0,102.0,92.0,105.0,95.0,94.0,0.191,0.069,0.22,0.6,91.0,92.3,0.375,0.375,0.186,0.278,0.426,0.124,,,,0.026,0.95,85.6,0.091,0.364,0.273,,,,,,,0.269,0.365,0.326,,,,,,,,,
2024-06-20,745401,Walk,walk,False,672012,800049,Tyler Black,Adam Mazur,0,485893e2-16f0-4bb4-aa57-6fbe878b506a,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.84,5.26,31.0,95.0,99.0,97.0,0.845,6.1,5.52,11.03,1.45,0.78,0.219,0.39,0.133,0.333,0.415,81.0,84.0,86.0,113.0,104.0,109.0,78.0,95.0,89.0,124.0,98.0,108.0,0.382,0.347,0.132,0.099,-3.09,1.08,-2.61,-2.66,94.7,90.0,86.8,80.7,0.34,0.64,0.131,0.224,0.347,0.244,0.429,0.571,0.316,0.364,0.818,0.083,91.0,90.0,79.0,,,,0.04,,,-4.98,,93.9,,,,0.429,0.429,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,745401,Lineout,field_out,True,672012,800049,Tyler Black,Adam Mazur,0,d428232c-0f56-48e4-8986-0489fcb7ed7f,800049.0,adammazur,Mazur,Right,Adam Mazur,SDP,7.84,5.26,31.0,95.0,99.0,97.0,0.845,6.1,5.52,11.03,1.45,0.78,0.219,0.39,0.133,0.333,0.415,81.0,84.0,86.0,113.0,104.0,109.0,78.0,95.0,89.0,124.0,98.0,108.0,0.382,0.347,0.132,0.099,-3.09,1.08,-2.61,-2.66,94.7,90.0,86.8,80.7,0.34,0.64,0.131,0.224,0.347,0.244,0.429,0.571,0.316,0.364,0.818,0.083,91.0,90.0,79.0,,,,0.04,,,-4.98,,93.9,,,,0.429,0.429,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,745401,Groundout,field_out,True,672012,670970,Tyler Black,Adrian Morejon,0,02258294-6ed4-417c-b596-4c90d60d113b,670970.0,adrianmorejon,Morejon,Left,Adrian Morejon,SDP,2.23,2.72,40.1,107.0,122.0,113.0,0.736,9.6,2.68,8.03,0.22,1.54,0.306,0.369,0.243,0.306,0.468,,,,,,,126.0,102.0,108.0,122.0,112.0,119.0,0.288,0.377,,,-0.51,0.27,,,96.9,,85.6,,0.3,0.45,0.26,0.375,0.75,0.167,,,,,,,124.0,103.0,110.0,,,,0.294,,,2.34,,97.5,,,,0.261,0.304,0.159,77.0,102.0,106.0,0.041,3.79,86.5,0.0,0.0,0.75,,,,,,,,,,,,,,,,,,
2024-06-21,745403,Groundout,field_out,True,672012,656302,Tyler Black,Dylan Cease,0,22866f68-a8f5-4cab-8372-6724aa22dea1,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,0.435,0.462,,0.013,-0.1,1.62,,-4.3,96.8,69.5,87.1,,0.244,0.445,0.225,0.182,0.273,0.379,0.25,1.0,0.2,0.242,0.455,0.333,,,,113.0,89.0,90.0,,0.01,-5.15,,91.8,,0.25,1.0,0.0,,,,,,,,,,,,,108.0,99.0,104.0,0.081,-0.64,82.7,,,,,,,,,,,,
2024-06-21,745403,Walk,walk,False,672012,656302,Tyler Black,Dylan Cease,0,2d945120-f307-4d78-a3c5-7fe7069a0abd,656302.0,dylancease,Cease,Right,Dylan Cease,SDP,3.99,3.51,115.0,101.0,124.0,108.0,0.691,11.66,2.82,6.89,1.17,0.74,0.205,0.428,0.155,0.32,0.399,55.0,72.0,68.0,,,,124.0,97.0,104.0,113.0,101.0,105.0,0.435,0.462,,0.013,-0.1,1.62,,-4.3,96.8,69.5,87.1,,0.244,0.445,0.225,0.182,0.273,0.379,0.25,1.0,0.2,0.242,0.455,0.333,,,,113.0,89.0,90.0,,0.01,-5.15,,91.8,,0.25,1.0,0.0,,,,,,,,,,,,,108.0,99.0,104.0,0.081,-0.64,82.7,,,,,,,,,,,,
2024-06-21,745403,Flyout,field_out,True,672012,676680,Tyler Black,Tom Cosgrove,0,5b30da9b-83d5-4f1a-958f-e3f79d916332,676680.0,tomcosgrove,Cosgrove,Left,Tom Cosgrove,SDP,11.66,4.79,14.2,98.0,106.0,95.0,0.831,9.2,3.68,14.11,1.84,1.06,0.26,0.4,0.16,0.28,0.443,,,,,,,90.0,110.0,99.0,121.0,94.0,100.0,0.232,0.511,,,-5.3,-0.15,,,90.3,,76.8,,0.444,0.667,0.222,0.208,0.333,0.226,,,,,,,90.0,93.0,78.0,,,,0.257,,,-3.0,,89.9,,,,0.435,0.609,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,745403,Strikeout,strikeout,True,672012,663568,Tyler Black,Stephen Kolek,0,8c861a1b-1c22-4c23-a2e2-f3c44279a1d1,663568.0,stephenkolek,Kolek,Right,Stephen Kolek,SDP,5.52,4.36,44.0,108.0,107.0,108.0,0.807,7.57,2.05,11.45,0.82,2.79,0.327,0.313,0.129,0.252,0.448,113.0,111.0,119.0,,,,102.0,114.0,108.0,123.0,102.0,110.0,0.131,0.202,,0.068,2.23,-3.35,,0.72,95.8,88.8,85.8,,0.111,0.111,0.254,0.286,0.429,0.242,0.214,0.214,0.182,,,,106.0,108.0,109.0,95.0,107.0,100.0,0.409,0.189,-1.23,0.15,92.2,95.2,0.359,0.487,0.185,0.329,0.371,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-22,745402,Single,single,False,672012,681190,Tyler Black,Randy Vásquez,1,27cc3145-00df-4862-b9f8-d22e6d8c5fa5,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.57,6.3,63.0,102.0,107.0,100.0,0.833,6.14,2.14,11.86,1.57,1.12,0.177,0.4,0.186,0.335,0.429,98.0,100.0,98.0,127.0,103.0,106.0,92.0,103.0,99.0,138.0,99.0,108.0,0.319,0.104,0.196,0.128,-0.51,-1.05,0.58,-4.57,94.3,88.5,82.5,82.3,0.319,0.493,0.227,0.276,0.483,0.25,0.405,0.73,0.118,0.186,0.349,0.237,103.0,102.0,96.0,104.0,99.0,94.0,0.146,0.106,1.09,-2.74,90.2,94.2,0.308,0.423,0.197,0.423,0.615,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,
