date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FO%,wFO/C,vFO,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2024-04-04,745843,Strikeout,strikeout,True,668670,676130,Jake Rogers,José Buttó,0,756441fa-33b0-4856-9269-6edd79d419dd,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,98.0,89.0,94.0,,,,0.318,,0.263,0.191,1.91,,1.27,-0.09,93.7,,86.6,84.2,0.174,0.217,0.281,,,,0.25,0.375,0.25,0.146,0.341,0.411,77.0,78.0,74.0,,,,0.228,,2.43,,92.9,,0.111,0.222,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-04,745843,Strikeout,strikeout,True,668670,676130,Jake Rogers,José Buttó,0,ea59a561-eba0-43a3-b25f-620ceae3253e,676130.0,josebutto,Buttó,Right,José Buttó,NYM,2.56,3.93,45.2,91.0,89.0,89.0,0.729,9.07,4.73,4.73,0.59,1.02,0.262,0.393,0.14,0.28,0.318,77.0,96.0,86.0,97.0,94.0,93.0,98.0,89.0,94.0,,,,0.318,,0.263,0.191,1.91,,1.27,-0.09,93.7,,86.6,84.2,0.174,0.217,0.281,,,,0.25,0.375,0.25,0.146,0.341,0.411,77.0,78.0,74.0,,,,0.228,,2.43,,92.9,,0.111,0.222,0.151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-04,745843,Strikeout,strikeout,True,668670,657585,Jake Rogers,Reed Garrett,0,745abde5-d164-4201-b11b-850ffdeddf8d,657585.0,reedgarrett,"Garrett, R",Right,Reed Garrett,NYM,3.64,3.19,42.0,92.0,118.0,97.0,0.642,13.5,4.71,8.14,1.29,1.14,0.247,0.454,0.237,0.258,0.347,,,,126.0,86.0,90.0,120.0,97.0,105.0,109.0,93.0,89.0,0.162,0.234,0.208,,-4.83,0.88,1.05,,96.4,91.3,,84.7,0.44,0.84,0.269,0.273,0.485,0.353,0.167,0.208,0.333,,,,92.0,88.0,82.0,,,,0.123,,-2.61,,96.2,,0.4,0.733,0.25,,,,,,,,,,122.0,93.0,101.0,0.273,1.93,87.9,0.129,0.145,0.529,,,,,,,,,,,,,,,
2024-04-05,746497,Lineout,field_out,True,668670,676664,Jake Rogers,JP Sears,0,a542cee5-a38b-4a4c-8a21-66579d3748d4,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,119.0,101.0,107.0,,,,0.321,,0.382,0.182,-1.73,,0.08,0.69,92.2,,84.3,78.9,0.25,0.556,0.258,,,,0.242,0.636,0.257,0.304,0.354,0.219,95.0,99.0,85.0,,,,0.116,,0.67,,90.1,,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,746497,Walk,walk,False,668670,676664,Jake Rogers,JP Sears,1,2462ffb5-3196-4741-95bb-976588207abb,676664.0,jpsears,Sears,Left,JP Sears,OAK,4.49,4.67,106.1,99.0,98.0,96.0,0.796,6.77,2.71,8.8,1.35,0.81,0.241,0.413,0.157,0.346,0.454,91.0,95.0,85.0,81.0,100.0,95.0,119.0,101.0,107.0,,,,0.321,,0.382,0.182,-1.73,,0.08,0.69,92.2,,84.3,78.9,0.25,0.556,0.258,,,,0.242,0.636,0.257,0.304,0.354,0.219,95.0,99.0,85.0,,,,0.116,,0.67,,90.1,,0.298,0.447,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,746497,Strikeout,strikeout,True,668670,613534,Jake Rogers,Austin Adams,1,56d428af-57ab-4e11-a606-e04bbef8c0f8,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,101.0,91.0,83.0,103.0,89.0,103.0,,,,0.259,,0.741,,-1.12,,-1.16,,93.5,,,87.8,0.235,0.647,0.226,,,,0.267,0.381,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,745520,Single,single,False,668670,656605,Jake Rogers,Mitch Keller,0,70b71109-71eb-4a4b-9f2a-8db24e3576da,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,89.0,103.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.297,0.132,0.245,0.01,-0.08,0.01,-0.49,-11.3,94.6,90.6,90.2,85.0,0.277,0.42,0.249,0.23,0.475,0.197,0.311,0.533,0.247,0.75,1.25,0.0,84.0,102.0,96.0,,,,0.224,,0.17,,93.7,,0.243,0.369,0.107,0.217,0.391,0.333,114.0,98.0,106.0,0.093,0.77,78.5,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,745520,Lineout,field_out,True,668670,656605,Jake Rogers,Mitch Keller,0,e15d7b4c-facb-4a67-a8fb-4fe12f43a500,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,89.0,103.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.297,0.132,0.245,0.01,-0.08,0.01,-0.49,-11.3,94.6,90.6,90.2,85.0,0.277,0.42,0.249,0.23,0.475,0.197,0.311,0.533,0.247,0.75,1.25,0.0,84.0,102.0,96.0,,,,0.224,,0.17,,93.7,,0.243,0.369,0.107,0.217,0.391,0.333,114.0,98.0,106.0,0.093,0.77,78.5,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,745520,Groundout,field_out,True,668670,676596,Jake Rogers,Josh Fleming,0,8bd6ae9a-21f5-4748-9746-c800210b3983,676596.0,joshfleming,Fleming,Left,Josh Fleming,PIT,3.99,3.72,29.1,96.0,68.0,89.0,0.833,5.22,3.99,9.51,0.61,2.08,0.219,0.375,0.177,0.271,0.339,71.0,98.0,89.0,142.0,135.0,123.0,,,,82.0,101.0,93.0,0.004,0.264,,0.286,1.94,1.27,,1.63,89.8,87.2,83.2,,,,,0.261,0.304,0.172,,,,0.171,0.22,0.178,51.0,91.0,86.0,,,,0.389,,-2.07,,90.4,,0.381,0.571,0.226,0.286,0.429,0.308,97.0,87.0,89.0,0.057,-2.56,78.1,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,745520,Groundout,field_out,True,668670,656924,Jake Rogers,Ryder Ryan,0,acc6017e-9bd5-421f-8969-ddbff560e5bd,656924.0,ryderryan,Ryan,Right,Ryder Ryan,PIT,5.29,4.73,17.0,96.0,97.0,96.0,0.811,8.47,4.24,8.47,0.53,0.91,0.224,0.49,0.163,0.388,0.448,,,,64.0,92.0,81.0,111.0,96.0,105.0,,,,0.146,,0.42,,1.95,,-0.66,,94.2,,,84.1,0.0,0.0,0.19,,,,0.233,0.433,0.328,,,,96.0,97.0,93.0,,,,0.434,,-0.88,,94.4,,0.321,0.464,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,745517,Strikeout,strikeout,True,668670,527048,Jake Rogers,Martín Pérez,0,cb8900f4-83ac-4af5-8bcf-a56f6508dd73,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,,,,65.0,105.0,94.0,0.055,0.254,,0.215,-5.77,-0.81,,-3.51,91.4,88.4,83.4,,0.375,0.625,0.036,0.304,0.609,0.196,,,,0.338,0.588,0.275,75.0,103.0,96.0,,,,0.375,,-0.23,,90.9,,0.3,0.423,0.1,0.364,0.409,0.306,71.0,98.0,96.0,0.101,0.23,78.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,745517,Strikeout,strikeout,True,668670,527048,Jake Rogers,Martín Pérez,0,05197857-e249-4edf-90e2-545ef2599289,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,,,,65.0,105.0,94.0,0.055,0.254,,0.215,-5.77,-0.81,,-3.51,91.4,88.4,83.4,,0.375,0.625,0.036,0.304,0.609,0.196,,,,0.338,0.588,0.275,75.0,103.0,96.0,,,,0.375,,-0.23,,90.9,,0.3,0.423,0.1,0.364,0.409,0.306,71.0,98.0,96.0,0.101,0.23,78.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,745517,Groundout,field_out,True,668670,527048,Jake Rogers,Martín Pérez,0,a0bb36c5-8cb8-4bf2-8840-af35d79ce239,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,,,,65.0,105.0,94.0,0.055,0.254,,0.215,-5.77,-0.81,,-3.51,91.4,88.4,83.4,,0.375,0.625,0.036,0.304,0.609,0.196,,,,0.338,0.588,0.275,75.0,103.0,96.0,,,,0.375,,-0.23,,90.9,,0.3,0.423,0.1,0.364,0.409,0.306,71.0,98.0,96.0,0.101,0.23,78.3,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,745517,Single,single,False,668670,670280,Jake Rogers,David Bednar,1,225da5b4-4dc8-475d-b587-f745c2903746,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,146.0,105.0,115.0,,,,,,,0.597,,,,0.22,,,,97.0,,,,0.256,0.439,0.244,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.167,97.0,94.0,100.0,0.207,1.61,77.0,125.0,107.0,112.0,0.196,-0.81,92.2,0.233,0.467,0.385,,,,,,,,,,,,,,,
2024-04-13,746490,Lineout,field_out,True,668670,680573,Jake Rogers,Simeon Woods Richardson,1,aabaa154-9081-416b-a93f-76c2e7fcba47,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,72.0,101.0,89.0,95.0,112.0,109.0,,,,0.4,,0.309,0.213,1.41,,1.55,-2.69,93.1,,82.9,86.7,0.248,0.291,0.201,,,,0.181,0.284,0.257,0.268,0.571,0.18,,,,,,,,,,,,,,,,0.278,0.556,0.225,96.0,102.0,101.0,0.078,0.19,75.4,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,746490,Lineout,field_out,True,668670,680573,Jake Rogers,Simeon Woods Richardson,0,2e0c2971-aded-47a0-b591-1b3c25b9dc09,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.51,3.82,82.0,106.0,87.0,101.0,0.81,7.79,2.63,7.68,0.88,0.88,0.31,0.401,0.145,0.293,0.439,101.0,107.0,112.0,72.0,101.0,89.0,95.0,112.0,109.0,,,,0.4,,0.309,0.213,1.41,,1.55,-2.69,93.1,,82.9,86.7,0.248,0.291,0.201,,,,0.181,0.284,0.257,0.268,0.571,0.18,,,,,,,,,,,,,,,,0.278,0.556,0.225,96.0,102.0,101.0,0.078,0.19,75.4,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,746491,Groundout,field_out,True,668670,641154,Jake Rogers,Pablo López,0,ccdbba74-70ff-4070-89be-5af5955102bf,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.183,0.34,0.303,,,,0.247,0.464,0.318,0.293,0.387,0.25,97.0,108.0,106.0,,,,0.076,,-3.1,,94.2,,0.452,0.677,0.095,0.255,0.574,0.338,83.0,102.0,107.0,0.11,-2.56,81.9,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,746491,Walk,walk,False,668670,641154,Jake Rogers,Pablo López,0,c3526dae-e734-47b0-b534-aa581837a265,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,5.11,3.44,104.0,103.0,97.0,104.0,0.734,10.47,1.99,8.65,1.56,0.99,0.227,0.441,0.136,0.287,0.431,92.0,101.0,101.0,97.0,104.0,101.0,107.0,104.0,110.0,,,,0.394,,0.227,0.194,1.98,,-0.94,-0.41,94.6,,88.4,84.1,0.183,0.34,0.303,,,,0.247,0.464,0.318,0.293,0.387,0.25,97.0,108.0,106.0,,,,0.076,,-3.1,,94.2,,0.452,0.677,0.095,0.255,0.574,0.338,83.0,102.0,107.0,0.11,-2.56,81.9,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,746491,Hit By Pitch,hit_by_pitch,False,668670,543859,Jake Rogers,Michael Tonkin,0,ea89c3a0-02f6-4fee-80e5-1837c48f4f10,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,2.36,3.41,45.2,98.0,105.0,100.0,0.76,9.46,3.35,5.91,0.59,1.26,0.176,0.496,0.16,0.286,0.399,,,,114.0,105.0,108.0,108.0,98.0,103.0,,,,0.394,,0.476,,0.92,,0.95,,93.0,,,83.0,0.176,0.311,0.213,,,,0.5,0.5,0.375,,,,98.0,98.0,97.0,,,,0.13,,0.04,,92.4,,0.333,0.5,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,746491,Strikeout,strikeout,True,668670,543859,Jake Rogers,Michael Tonkin,0,30aabe08-80eb-4eb0-bf62-ac7f1463eb6c,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,2.36,3.41,45.2,98.0,105.0,100.0,0.76,9.46,3.35,5.91,0.59,1.26,0.176,0.496,0.16,0.286,0.399,,,,114.0,105.0,108.0,108.0,98.0,103.0,,,,0.394,,0.476,,0.92,,0.95,,93.0,,,83.0,0.176,0.311,0.213,,,,0.5,0.5,0.375,,,,98.0,98.0,97.0,,,,0.13,,0.04,,92.4,,0.333,0.5,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,746486,Pop Out,field_out,True,668670,592351,Jake Rogers,Jon Gray,0,24038c88-92fa-46ca-b4bc-dda627c6a983,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,72.0,103.0,91.0,94.0,105.0,104.0,,,,0.447,,0.438,0.069,-0.49,,0.93,-2.38,94.8,,88.6,88.7,0.303,0.419,0.146,,,,0.218,0.327,0.338,0.308,0.654,0.235,,,,,,,,,,,,,,,,0.5,0.5,0.273,98.0,96.0,103.0,0.045,-1.3,78.9,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,746486,Groundout,field_out,True,668670,592351,Jake Rogers,Jon Gray,0,201ddf11-c470-472e-a8db-81dd24826278,592351.0,jongray,"Gray, Jn",Right,Jon Gray,TEX,3.96,4.83,86.1,103.0,83.0,97.0,0.769,7.61,2.4,9.49,0.83,1.0,0.239,0.386,0.136,0.382,0.447,74.0,97.0,92.0,72.0,103.0,91.0,94.0,105.0,104.0,,,,0.447,,0.438,0.069,-0.49,,0.93,-2.38,94.8,,88.6,88.7,0.303,0.419,0.146,,,,0.218,0.327,0.338,0.308,0.654,0.235,,,,,,,,,,,,,,,,0.5,0.5,0.273,98.0,96.0,103.0,0.045,-1.3,78.9,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,746486,Groundout,field_out,True,668670,570632,Jake Rogers,José Ureña,0,1566ff3d-beaf-4884-b970-9e46c896d81c,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,87.0,97.0,93.0,87.0,99.0,98.0,,,,0.067,,0.365,0.174,-2.63,,-0.1,-0.43,96.2,,88.7,86.7,0.429,1.0,0.229,,,,0.226,0.333,0.363,0.238,0.548,0.336,93.0,99.0,97.0,,,,0.394,,1.6,,95.9,,0.234,0.298,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
