date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff
2024-08-16,746438,Strikeout,strikeout,True,672724,669724,Oswald Peraza,Brenan Hanifee,0,2d337f69-4199-4ec7-8445-44d93e3f8c74,669724.0,brenanhanifee,Hanifee,Right,Brenan Hanifee,DET,1.72,2.71,15.2,103.0,88.0,101.0,0.838,5.17,1.72,6.89,1.15,2.21,0.18,0.52,0.28,0.24,0.43,101.0,89.0,84.0,67.0,93.0,90.0,78.0,103.0,99.0,114.0,109.0,115.0,0.604,0.109,0.226,0.061,4.36,1.57,1.61,-12.33,95.5,88.8,95.0,87.5,0.0,0.0,0.643,0.5,1.25,0.167,0.205,0.282,0.077,0.182,0.364,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-16,746438,Home Run,home_run,False,672724,676428,Oswald Peraza,Brant Hurter,0,4b738d10-f464-4863-931d-c08782fba7fa,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.0,0.0,0.333,0.25,0.5,0.211,0.229,0.375,0.082,,,,,,,,,,,,,,,,,,,,,,0.167,0.458,0.351,,,,,,,,,,,,,,,,,,
2024-08-16,746438,Pop Out,field_out,True,672724,676428,Oswald Peraza,Brant Hurter,0,d35c505a-d99d-466e-a3fe-75abea9ccc4e,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.57,2.66,22.2,103.0,91.0,97.0,0.827,8.34,1.19,6.75,1.19,1.95,0.182,0.424,0.182,0.273,0.489,58.0,95.0,81.0,52.0,108.0,97.0,96.0,105.0,95.0,108.0,104.0,107.0,0.498,0.08,0.291,0.131,2.84,2.1,-1.01,-1.11,92.3,86.2,92.6,83.6,0.0,0.0,0.333,0.25,0.5,0.211,0.229,0.375,0.082,,,,,,,,,,,,,,,,,,,,,,0.167,0.458,0.351,,,,,,,,,,,,,,,,,,
2024-08-18,746431,Lineout,field_out,True,672724,669373,Oswald Peraza,Tarik Skubal,0,4d05c53a-5d95-4a86-ba6a-30627d9f1951,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,0.207,0.328,0.153,0.267,1.45,1.65,0.82,0.78,96.9,86.1,96.6,88.7,0.206,0.311,0.253,0.231,0.355,0.472,0.181,0.283,0.164,0.188,0.375,0.349,94.0,91.0,101.0,,,,,0.045,,2.67,,78.5,0.118,0.118,0.167,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-18,746431,Strikeout,strikeout,True,672724,669373,Oswald Peraza,Tarik Skubal,0,3ae0a86e-cd40-4f25-85c7-82b3fbc0ed73,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.58,2.84,160.1,103.0,103.0,106.0,0.721,10.83,1.85,6.74,0.73,1.27,0.251,0.396,0.172,0.266,0.476,97.0,104.0,115.0,111.0,103.0,102.0,95.0,106.0,105.0,111.0,99.0,103.0,0.207,0.328,0.153,0.267,1.45,1.65,0.82,0.78,96.9,86.1,96.6,88.7,0.206,0.311,0.253,0.231,0.355,0.472,0.181,0.283,0.164,0.188,0.375,0.349,94.0,91.0,101.0,,,,,0.045,,2.67,,78.5,0.118,0.118,0.167,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-20,745707,Single,single,False,672724,571510,Oswald Peraza,Matthew Boyd,1,664da2d8-02af-4c7c-bff2-cc5cc34f39e7,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.249,1.98,2.91,3.22,-2.72,92.2,81.5,91.9,79.8,0.154,0.154,0.294,0.278,0.556,0.182,0.154,0.385,0.125,0.083,0.167,0.238,,,,,,,,,,,,,0.0,0.0,0.667,,,,,,,84.0,78.0,81.0,,,,,0.078,,1.99,,74.3,,,,,,
2024-08-20,745707,Strikeout,strikeout,True,672724,571510,Oswald Peraza,Matthew Boyd,0,e0e5c7bf-473f-4734-93d8-a5a547dffa2f,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.7,3.55,16.2,99.0,74.0,92.0,0.778,6.48,2.7,5.4,1.08,0.68,0.313,0.333,0.125,0.375,0.437,81.0,106.0,100.0,61.0,97.0,88.0,78.0,101.0,87.0,80.0,100.0,96.0,0.167,0.331,0.176,0.249,1.98,2.91,3.22,-2.72,92.2,81.5,91.9,79.8,0.154,0.154,0.294,0.278,0.556,0.182,0.154,0.385,0.125,0.083,0.167,0.238,,,,,,,,,,,,,0.0,0.0,0.667,,,,,,,84.0,78.0,81.0,,,,,0.078,,1.99,,74.3,,,,,,
2024-08-21,745704,Groundout,field_out,True,672724,676282,Oswald Peraza,Joey Cantillo,0,e28c825a-e7f3-45f2-aeb8-be3b3a1b8823,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,99.0,92.0,89.0,,,,122.0,100.0,98.0,,0.476,0.113,0.239,-4.26,,2.04,-0.77,92.3,78.2,,82.2,0.438,0.938,0.203,0.167,0.25,0.457,,,,0.167,0.417,0.429,,,,,,,,,,,,,0.167,0.333,0.222,,,,,,,91.0,110.0,98.0,,,,,0.172,,1.51,,76.0,,,,,,
2024-08-21,745704,Walk,walk,False,672724,676282,Oswald Peraza,Joey Cantillo,1,9b8d9b8f-365a-4d55-a6e2-b44f0131dbad,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,7.71,6.13,18.2,93.0,97.0,92.0,0.737,7.23,4.34,10.13,2.89,1.13,0.254,0.39,0.186,0.356,0.423,85.0,78.0,92.0,99.0,92.0,89.0,,,,122.0,100.0,98.0,,0.476,0.113,0.239,-4.26,,2.04,-0.77,92.3,78.2,,82.2,0.438,0.938,0.203,0.167,0.25,0.457,,,,0.167,0.417,0.429,,,,,,,,,,,,,0.167,0.333,0.222,,,,,,,91.0,110.0,98.0,,,,,0.172,,1.51,,76.0,,,,,,
2024-08-21,745704,Groundout,field_out,True,672724,658648,Oswald Peraza,Pedro Avila,0,a32b9eba-0880-4e13-b7fc-8291123878f9,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,3.99,4.47,70.0,96.0,89.0,95.0,0.769,9.39,3.99,7.46,0.9,1.31,0.27,0.344,0.127,0.307,0.39,118.0,99.0,114.0,72.0,95.0,88.0,85.0,96.0,86.0,104.0,94.0,97.0,0.136,0.384,0.089,0.22,0.36,-1.17,-0.35,1.6,93.6,83.4,93.2,80.7,0.226,0.387,0.198,0.195,0.329,0.361,0.333,0.5,0.066,0.571,0.714,0.429,,,,,,,,,,,,,0.176,0.235,0.321,,,,0.111,0.111,0.267,83.0,98.0,95.0,,,,,0.17,,0.45,,77.6,,,,,,
2024-08-21,745704,Groundout,field_out,True,672724,669212,Oswald Peraza,Eli Morgan,0,6818adb3-1616-49d7-9776-52edf5da4ee0,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,2.36,2.08,26.2,104.0,84.0,101.0,0.772,7.43,2.03,6.75,0.68,0.51,0.346,0.333,0.218,0.179,0.444,94.0,114.0,114.0,65.0,104.0,94.0,,,,104.0,100.0,101.0,,0.43,0.348,0.222,0.09,,0.81,3.03,92.1,78.7,,86.7,0.243,0.432,0.196,0.143,0.214,0.25,,,,0.212,0.333,0.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
