date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,KC%,wFA/C,wFC/C,wKC/C,vFA,vFC,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff
2024-04-01,745675,Single,single,False,676116,502624,Ryan Noda,Chase Anderson,0,5b301a3b-6e9d-4b8a-b3e3-7f574d8ae73e,502624.0,chaseanderson,Anderson,Right,Chase Anderson,BOS,4.59,4.27,49.0,100.0,107.0,100.0,0.761,5.88,2.94,7.16,1.65,0.66,0.261,0.386,0.19,0.275,0.419,122.0,107.0,111.0,83.0,91.0,82.0,123.0,98.0,101.0,0.019,0.164,0.3,4.28,2.12,1.79,83.9,92.9,80.5,0.0,0.0,0.125,0.132,0.237,0.273,0.148,0.279,0.327,77.0,95.0,85.0,,,,101.0,100.0,98.0,0.139,0.333,,-1.5,-1.81,,93.5,88.7,,0.3,0.35,0.25,0.333,0.667,0.178,,,,94.0,94.0,88.0,0.045,1.44,78.8,,,,,,,,,,,,,,,
2024-04-02,745680,Strikeout,strikeout,True,676116,678394,Ryan Noda,Brayan Bello,0,27102c6e-0690-4584-b92a-09f7bad9dde7,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.285,0.29,-1.35,-1.46,0.33,87.3,95.8,86.9,0.364,0.536,0.12,0.291,0.465,0.352,0.168,0.345,0.363,73.0,108.0,97.0,,,,,,,0.023,,,6.0,,,96.3,,,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,745680,Single,single,False,676116,678394,Ryan Noda,Brayan Bello,0,d2bb5d6d-58c7-40dd-998b-1ba143022e18,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.285,0.29,-1.35,-1.46,0.33,87.3,95.8,86.9,0.364,0.536,0.12,0.291,0.465,0.352,0.168,0.345,0.363,73.0,108.0,97.0,,,,,,,0.023,,,6.0,,,96.3,,,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,745680,Strikeout,strikeout,True,676116,678394,Ryan Noda,Brayan Bello,0,c026a7c4-e922-4403-bc6c-77e7f9d00c9e,678394.0,brayanbello,Bello,Right,Brayan Bello,BOS,5.32,4.64,89.2,100.0,103.0,104.0,0.754,8.53,3.31,9.94,1.41,2.03,0.216,0.363,0.165,0.275,0.404,90.0,101.0,100.0,104.0,102.0,104.0,117.0,98.0,111.0,0.402,0.285,0.29,-1.35,-1.46,0.33,87.3,95.8,86.9,0.364,0.536,0.12,0.291,0.465,0.352,0.168,0.345,0.363,73.0,108.0,97.0,,,,,,,0.023,,,6.0,,,96.3,,,0.0,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,745680,Groundout,field_out,True,676116,663462,Ryan Noda,Isaiah Campbell,1,ee0994c1-a730-4f0c-b62d-799cc46c2fcd,663462.0,isaiahcampbell,Campbell,Right,Isaiah Campbell,BOS,16.2,8.13,6.2,97.0,145.0,112.0,0.789,8.1,2.7,18.9,4.05,2.5,0.207,0.448,0.138,0.345,0.445,,,,79.0,83.0,84.0,154.0,100.0,117.0,0.017,0.79,,8.41,-3.89,,,91.1,84.7,,,,0.417,0.833,0.2,,,,98.0,101.0,109.0,,,,,,,0.193,,,-13.43,,,93.6,,,0.5,1.25,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,745680,Strikeout,strikeout,True,676116,445276,Ryan Noda,Kenley Jansen,0,4e03a4f0-6f3d-46aa-ac88-9b554392122f,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,BOS,2.16,3.19,33.1,108.0,122.0,114.0,0.763,10.26,3.51,6.21,0.0,0.61,0.284,0.37,0.16,0.247,0.51,,,,106.0,112.0,127.0,100.0,112.0,116.0,0.057,0.047,,1.61,3.0,,,94.0,83.1,0.2,0.2,0.35,0.0,0.0,0.0,,,,,,,,,,125.0,108.0,113.0,,0.895,,,1.25,,,92.1,,,,,0.21,0.26,0.258,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-03,745678,Flyout,field_out,True,676116,601713,Ryan Noda,Nick Pivetta,0,b3e60f04-5e2f-45c5-80cd-136a59849a53,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,,,,152.0,102.0,107.0,,0.281,,,0.51,,,,83.0,,,,0.333,0.583,0.345,,,,129.0,107.0,111.0,,,,111.0,100.0,87.0,0.485,0.078,,1.51,-6.7,,94.3,88.4,,0.204,0.354,0.213,0.414,0.966,0.19,0.172,0.31,0.229,111.0,106.0,107.0,0.155,0.97,80.1,,,,,,,,,,,,,,,
2024-04-03,745678,Flyout,field_out,True,676116,601713,Ryan Noda,Nick Pivetta,0,ba3a7179-5311-4cd8-8090-2024a4e65ba8,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,,,,152.0,102.0,107.0,,0.281,,,0.51,,,,83.0,,,,0.333,0.583,0.345,,,,129.0,107.0,111.0,,,,111.0,100.0,87.0,0.485,0.078,,1.51,-6.7,,94.3,88.4,,0.204,0.354,0.213,0.414,0.966,0.19,0.172,0.31,0.229,111.0,106.0,107.0,0.155,0.97,80.1,,,,,,,,,,,,,,,
2024-04-03,745678,Single,single,False,676116,601713,Ryan Noda,Nick Pivetta,1,75d00c05-cb19-4697-8a54-42f7c783b21e,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,3.87,3.56,81.1,106.0,135.0,109.0,0.773,10.62,2.32,7.52,1.44,0.67,0.248,0.386,0.124,0.376,0.465,,,,,,,152.0,102.0,107.0,,0.281,,,0.51,,,,83.0,,,,0.333,0.583,0.345,,,,129.0,107.0,111.0,,,,111.0,100.0,87.0,0.485,0.078,,1.51,-6.7,,94.3,88.4,,0.204,0.354,0.213,0.414,0.966,0.19,0.172,0.31,0.229,111.0,106.0,107.0,0.155,0.97,80.1,,,,,,,,,,,,,,,
2024-04-03,745678,Groundout,field_out,True,676116,455119,Ryan Noda,Chris Martin,0,5f0a94f6-a3e8-446d-bcc7-087a735c8db8,455119.0,chrismartin,Martin,Right,Chris Martin,BOS,3.42,3.51,26.1,111.0,103.0,107.0,0.772,9.91,0.68,8.54,1.37,1.21,0.3,0.286,0.157,0.314,0.49,,,,84.0,107.0,96.0,104.0,136.0,160.0,0.078,0.016,,-3.06,-16.5,,,94.2,85.0,0.25,1.0,0.25,0.667,0.667,0.0,,,,89.0,112.0,107.0,,,,106.0,111.0,104.0,0.333,0.432,,1.41,1.25,,95.0,92.1,,0.194,0.323,0.217,0.256,0.436,0.309,,,,,,,,,,139.0,112.0,117.0,0.141,0.08,88.2,0.286,0.286,0.31,,,,,,
2024-04-03,745678,Strikeout,strikeout,True,676116,445276,Ryan Noda,Kenley Jansen,0,37f6a0c1-0648-4097-b23c-632137688c3d,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,BOS,2.16,3.19,33.1,108.0,122.0,114.0,0.763,10.26,3.51,6.21,0.0,0.61,0.284,0.37,0.16,0.247,0.51,,,,106.0,112.0,127.0,100.0,112.0,116.0,0.057,0.047,,1.61,3.0,,,94.0,83.1,0.2,0.2,0.35,0.0,0.0,0.0,,,,,,,,,,125.0,108.0,113.0,,0.895,,,1.25,,,92.1,,,,,0.21,0.26,0.258,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,746497,Double,double,False,676116,676684,Ryan Noda,Will Vest,1,0a47b939-3a5e-4c69-8c15-0395b0466fed,676684.0,willvest,Vest,Right,Will Vest,DET,3.24,3.72,41.2,102.0,96.0,101.0,0.767,7.78,2.38,8.64,0.43,1.82,0.407,0.285,0.146,0.358,0.477,83.0,89.0,91.0,94.0,98.0,95.0,102.0,98.0,99.0,0.137,0.255,0.077,0.47,-1.7,3.23,88.4,94.4,86.6,0.318,0.455,0.216,0.347,0.51,0.337,0.0,0.0,0.35,96.0,107.0,105.0,,,,,,,0.532,,,1.94,,,95.8,,,0.219,0.26,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,746497,Walk,walk,False,676116,605177,Ryan Noda,Andrew Chafin,1,0910a1b3-76a5-45a2-83ee-59aebb9663d2,605177.0,andrewchafin,Chafin,Left,Andrew Chafin,DET,3.55,3.03,33.0,93.0,85.0,95.0,0.677,11.45,4.09,9.27,0.55,0.8,0.275,0.308,0.11,0.264,0.316,,,,77.0,95.0,87.0,98.0,89.0,105.0,0.388,0.456,,-2.43,1.36,,,92.0,82.1,0.5,0.674,0.127,0.131,0.164,0.52,,,,72.0,95.0,84.0,,,,,,,0.156,,,4.95,,,91.9,,,0.125,0.125,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,746498,Pop Out,field_out,True,676116,628317,Ryan Noda,Kenta Maeda,0,2947041a-9c5a-4865-9dea-cc5951ca7989,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,62.0,100.0,90.0,99.0,95.0,97.0,0.069,0.355,,-0.54,-0.92,,,90.4,81.6,0.3,0.35,0.143,0.24,0.32,0.267,,,,65.0,95.0,88.0,,,,,,,0.251,,,-2.92,,,90.5,,,0.362,0.707,0.125,,,,0.667,1.0,0.0,80.0,77.0,79.0,0.023,-5.16,76.5,109.0,104.0,107.0,0.301,0.11,83.7,0.2,0.388,0.273,,,,,,
2024-04-06,746498,Walk,walk,False,676116,628317,Ryan Noda,Kenta Maeda,0,a30d96aa-fbb6-4ef4-af18-70d75cd85a49,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,62.0,100.0,90.0,99.0,95.0,97.0,0.069,0.355,,-0.54,-0.92,,,90.4,81.6,0.3,0.35,0.143,0.24,0.32,0.267,,,,65.0,95.0,88.0,,,,,,,0.251,,,-2.92,,,90.5,,,0.362,0.707,0.125,,,,0.667,1.0,0.0,80.0,77.0,79.0,0.023,-5.16,76.5,109.0,104.0,107.0,0.301,0.11,83.7,0.2,0.388,0.273,,,,,,
2024-04-06,746498,Strikeout,strikeout,True,676116,628317,Ryan Noda,Kenta Maeda,0,95b88f1a-ec40-4296-9a79-13d14990bb57,628317.0,kentamaeda,Maeda,Right,Kenta Maeda,DET,6.88,4.7,69.1,99.0,90.0,97.0,0.792,7.14,2.99,10.64,1.95,0.84,0.211,0.444,0.166,0.291,0.389,,,,62.0,100.0,90.0,99.0,95.0,97.0,0.069,0.355,,-0.54,-0.92,,,90.4,81.6,0.3,0.35,0.143,0.24,0.32,0.267,,,,65.0,95.0,88.0,,,,,,,0.251,,,-2.92,,,90.5,,,0.362,0.707,0.125,,,,0.667,1.0,0.0,80.0,77.0,79.0,0.023,-5.16,76.5,109.0,104.0,107.0,0.301,0.11,83.7,0.2,0.388,0.273,,,,,,
2024-04-06,746498,Strikeout,strikeout,True,676116,666214,Ryan Noda,Joey Wentz,0,69d6e1a3-2095-4ad8-a782-e1940aa9b071,666214.0,joeywentz,Wentz,Left,Joey Wentz,DET,5.22,4.57,39.2,99.0,91.0,97.0,0.741,9.98,4.99,10.21,1.13,1.5,0.218,0.496,0.101,0.345,0.383,101.0,95.0,99.0,,,,,,,,0.001,0.196,,-2.43,-1.05,85.8,,80.4,,,,,,,0.29,0.387,0.409,84.0,96.0,92.0,,,,88.0,99.0,95.0,0.373,0.299,,-1.7,-0.74,,94.0,86.1,,0.345,0.5,0.186,0.231,0.423,0.336,0.211,0.211,0.289,94.0,110.0,105.0,0.131,1.03,79.4,,,,,,,,,,,,,,,
2024-04-06,746498,Strikeout,strikeout,True,676116,676684,Ryan Noda,Will Vest,0,7a8fef10-7b29-4186-99b2-f0f408dc6600,676684.0,willvest,Vest,Right,Will Vest,DET,3.24,3.72,41.2,102.0,96.0,101.0,0.767,7.78,2.38,8.64,0.43,1.82,0.407,0.285,0.146,0.358,0.477,83.0,89.0,91.0,94.0,98.0,95.0,102.0,98.0,99.0,0.137,0.255,0.077,0.47,-1.7,3.23,88.4,94.4,86.6,0.318,0.455,0.216,0.347,0.51,0.337,0.0,0.0,0.35,96.0,107.0,105.0,,,,,,,0.532,,,1.94,,,95.8,,,0.219,0.26,0.233,,,,,,,,,,,,,,,,,,,,,,,,,,,
