date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO,EP%,wEP/C,vEP,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff,ST_ba,ST_slg,ST_whiff
2024-05-29,745817,Strikeout,strikeout,True,678246,656849,Miguel Vargas,David Peterson,0,3db432a0-46df-4e33-8ef2-bd7b45a36715,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,68.0,102.0,91.0,102.0,99.0,98.0,111.0,98.0,103.0,,,,,,,0.318,0.236,,0.207,,0.165,-0.1,,1.06,-3.49,,0.9,93.5,,84.8,92.2,85.5,,0.2,0.257,0.189,0.327,0.418,0.125,,,,0.2,0.3,0.333,0.333,0.564,0.318,0.107,0.214,0.213,88.0,102.0,102.0,0.074,-0.18,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745817,Walk,walk,False,678246,656849,Miguel Vargas,David Peterson,0,e5800828-aa7a-407e-a6c3-f07772394680,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,3.09,5.36,43.2,98.0,93.0,97.0,0.799,6.6,3.92,8.86,0.82,2.14,0.267,0.296,0.096,0.289,0.429,88.0,90.0,93.0,68.0,102.0,91.0,102.0,99.0,98.0,111.0,98.0,103.0,,,,,,,0.318,0.236,,0.207,,0.165,-0.1,,1.06,-3.49,,0.9,93.5,,84.8,92.2,85.5,,0.2,0.257,0.189,0.327,0.418,0.125,,,,0.2,0.3,0.333,0.333,0.564,0.318,0.107,0.214,0.213,88.0,102.0,102.0,0.074,-0.18,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745817,Strikeout,strikeout,True,678246,656887,Miguel Vargas,Sean Reid-Foley,0,f974e0a1-7890-4c5f-8f8b-c780df4be203,656887.0,seanreidfoley,Reid-Foley,Right,Sean Reid-Foley,NYM,1.66,2.83,21.2,93.0,104.0,95.0,0.735,10.38,5.82,5.4,0.0,2.38,0.275,0.353,0.137,0.353,0.41,153.0,99.0,107.0,89.0,95.0,93.0,153.0,95.0,93.0,106.0,74.0,80.0,,,,,,,0.005,0.673,,0.125,,0.197,1.41,,-2.4,-0.02,,1.13,94.9,,88.7,95.3,86.6,,0.149,0.191,0.217,,,,,,,,,,0.143,0.143,0.688,0.238,0.238,0.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,745817,Double,double,False,678246,605347,Miguel Vargas,Jorge López,1,d67d881a-5b65-4ab5-9293-660ceef0bbfe,605347.0,jorgelopez,"López, Jo",Right,Jorge López,- - -,3.09,4.04,35.0,99.0,108.0,100.0,0.826,6.43,3.86,8.23,0.77,1.28,0.288,0.385,0.163,0.317,0.465,106.0,109.0,107.0,74.0,104.0,93.0,109.0,95.0,96.0,137.0,99.0,108.0,116.0,96.0,102.0,,,,0.403,0.18,,0.173,0.124,0.121,3.79,,-1.1,1.14,-2.64,2.89,95.4,,87.2,95.2,86.2,82.8,0.167,0.3,0.207,0.4,0.556,0.12,,,,0.267,0.6,0.19,0.158,0.211,0.2,0.1,0.1,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-02,746141,Single,single,False,678246,596295,Miguel Vargas,Austin Gomber,0,cf4b5668-148f-4a6d-ae13-acf07960280e,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,,,,0.001,0.412,,0.158,0.218,0.211,-1.25,,-43.05,-0.33,0.82,-0.09,90.4,,80.9,90.1,83.8,77.1,0.312,0.567,0.093,,,,,,,0.188,0.337,0.266,0.274,0.532,0.162,0.274,0.369,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-02,746141,Pop Out,field_out,True,678246,596295,Miguel Vargas,Austin Gomber,0,957c54aa-6507-44f2-8c44-7e1652dd2396,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,,,,0.001,0.412,,0.158,0.218,0.211,-1.25,,-43.05,-0.33,0.82,-0.09,90.4,,80.9,90.1,83.8,77.1,0.312,0.567,0.093,,,,,,,0.188,0.337,0.266,0.274,0.532,0.162,0.274,0.369,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-02,746141,Flyout,field_out,True,678246,663567,Miguel Vargas,Peter Lambert,0,9d73d921-aafd-427a-8eca-b4e935542192,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,,,,,,,0.032,0.382,,0.306,,0.228,-0.75,,-1.55,0.45,,0.42,94.5,,86.9,93.8,85.8,,0.276,0.534,0.11,0.333,0.333,0.0,,,,0.25,0.875,0.2,0.182,0.182,0.316,0.237,0.263,0.42,80.0,96.0,95.0,0.052,-5.77,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,745495,Walk,walk,False,678246,663559,Miguel Vargas,Bailey Falter,1,1c655b07-276b-409b-a3fc-7fee7cb38c28,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,,,,0.144,0.511,,0.161,,,1.03,,1.24,-0.06,,,91.7,,,91.9,85.6,,0.229,0.36,0.167,0.262,0.492,0.144,,,,0.256,0.488,0.197,0.245,0.286,0.32,,,,100.0,100.0,99.0,0.174,-0.34,77.0,0.01,-6.89,87.0,0.333,1.333,0.125,37.0,97.0,75.0,,,,,,,,,,,,,,,,,,
2024-06-06,745495,Double,double,False,678246,663559,Miguel Vargas,Bailey Falter,0,aa5da946-70c0-485e-b8d3-5f585181397a,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,,,,0.144,0.511,,0.161,,,1.03,,1.24,-0.06,,,91.7,,,91.9,85.6,,0.229,0.36,0.167,0.262,0.492,0.144,,,,0.256,0.488,0.197,0.245,0.286,0.32,,,,100.0,100.0,99.0,0.174,-0.34,77.0,0.01,-6.89,87.0,0.333,1.333,0.125,37.0,97.0,75.0,,,,,,,,,,,,,,,,,,
2024-06-06,745495,Fielders Choice Out,fielders_choice_out,True,678246,621294,Miguel Vargas,Ben Heller,1,9c5b351e-cc7a-4532-b4f9-3eda84c888a8,621294.0,benheller,Heller,Right,Ben Heller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,1.0,1.75,0.091,0.667,1.333,0.222,,,,,,,0.2,0.4,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,745495,Double Play,double_play,True,678246,693312,Miguel Vargas,Kyle Nicolas,1,1d235d18-8058-448e-8918-00bc903b5955,693312.0,kylenicolas,Nicolas,Right,Kyle Nicolas,PIT,3.82,2.92,30.2,92.0,128.0,94.0,0.739,10.86,4.99,6.46,0.29,1.38,0.307,0.333,0.12,0.293,0.37,,,,124.0,88.0,88.0,,,,138.0,107.0,110.0,,,,,,,0.005,0.571,,0.244,,,1.21,,-6.82,0.68,,,97.7,,,94.8,91.1,,0.193,0.246,0.222,,,,,,,0.25,0.313,0.485,0.189,0.243,0.369,,,,128.0,87.0,92.0,0.179,-0.99,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,745495,Flyout,field_out,True,678246,669387,Miguel Vargas,Carmen Mlodzinski,0,9a2caa4e-294e-439c-ba56-34b73ea14ebe,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.26,3.19,30.1,97.0,95.0,98.0,0.769,8.01,3.26,7.42,0.3,1.03,0.284,0.432,0.148,0.295,0.418,114.0,81.0,85.0,92.0,98.0,95.0,,,,107.0,99.0,110.0,,,,87.0,97.0,94.0,,0.399,0.236,0.359,,0.006,0.76,1.73,,0.62,,-28.1,95.9,92.2,88.6,,86.7,,0.189,0.324,0.26,,,,0.238,0.286,0.193,,,,0.313,0.375,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,746139,Sac Fly,sac_fly,True,678246,668800,Miguel Vargas,Andrew Knizner,1,0438956e-de6b-4e8a-8ac9-ed357cd301a8,668800.0,andrewknizner,Knizner,Right,Andrew Knizner,TEX,0.0,4.54,3.0,,,,1.0,0.0,6.0,3.0,0.0,2.0,0.0,0.444,0.222,0.333,0.194,,,,,,,,,,,,,,,,,,,,0.028,,,,,-3.42,,,,,,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972,2.73,47.3,,,,,,,,,
2024-06-18,746542,Flyout,field_out,True,678246,596295,Miguel Vargas,Austin Gomber,0,46f3efc2-4dda-4412-a87c-c6e372fd1138,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,,,,0.001,0.412,,0.158,0.218,0.211,-1.25,,-43.05,-0.33,0.82,-0.09,90.4,,80.9,90.1,83.8,77.1,0.312,0.567,0.093,,,,,,,0.188,0.337,0.266,0.274,0.532,0.162,0.274,0.369,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-18,746542,Single,single,False,678246,596295,Miguel Vargas,Austin Gomber,0,684b39ff-2fbb-44a1-a7c7-063a4df62c66,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,,,,0.001,0.412,,0.158,0.218,0.211,-1.25,,-43.05,-0.33,0.82,-0.09,90.4,,80.9,90.1,83.8,77.1,0.312,0.567,0.093,,,,,,,0.188,0.337,0.266,0.274,0.532,0.162,0.274,0.369,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-18,746542,Double,double,False,678246,596295,Miguel Vargas,Austin Gomber,1,76f40833-d839-4121-bf8c-e68175e7ba73,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,78.0,111.0,105.0,,,,0.001,0.412,,0.158,0.218,0.211,-1.25,,-43.05,-0.33,0.82,-0.09,90.4,,80.9,90.1,83.8,77.1,0.312,0.567,0.093,,,,,,,0.188,0.337,0.266,0.274,0.532,0.162,0.274,0.369,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-18,746542,Walk,walk,False,678246,641755,Miguel Vargas,Tyler Kinley,1,97c344e6-4842-4a72-aad4-2dc0f67c24e1,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,74.0,88.0,84.0,16.0,56.0,52.0,92.0,104.0,101.0,,,,,,,0.003,0.366,,0.589,,0.043,-3.61,,-2.92,-0.4,,0.7,95.8,,87.2,93.9,89.6,,0.431,0.621,0.106,,,,,,,,,,0.226,0.5,0.404,0.0,0.0,0.636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,746539,Flyout,field_out,True,678246,621389,Miguel Vargas,Ty Blach,0,53b19787-3978-4fb2-824c-9fbf82491690,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,,,,77.0,106.0,90.0,,,,,,,79.0,107.0,89.0,0.51,,0.121,,,0.247,,0.63,-1.47,,,-2.76,,83.2,80.0,89.1,,,,,,0.376,0.576,0.092,0.211,0.5,0.203,0.174,0.348,0.191,,,,0.367,0.517,0.217,37.0,94.0,92.0,0.122,-0.42,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,746539,Single,single,False,678246,621389,Miguel Vargas,Ty Blach,1,b51c7e41-c86d-4aaf-bc39-109d15818d82,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,,,,77.0,106.0,90.0,,,,,,,79.0,107.0,89.0,0.51,,0.121,,,0.247,,0.63,-1.47,,,-2.76,,83.2,80.0,89.1,,,,,,0.376,0.576,0.092,0.211,0.5,0.203,0.174,0.348,0.191,,,,0.367,0.517,0.217,37.0,94.0,92.0,0.122,-0.42,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,746539,Lineout,field_out,True,678246,683627,Miguel Vargas,Anthony Molina,0,82af2d49-7981-405b-8915-227cd6c30a83,683627.0,anthonymolina,Molina,Right,Anthony Molina,COL,6.94,5.26,35.0,99.0,85.0,96.0,0.871,4.89,3.86,11.83,0.77,1.65,0.29,0.347,0.137,0.363,0.436,94.0,91.0,92.0,76.0,98.0,92.0,,,,91.0,107.0,107.0,,,,,,,,0.49,,0.249,0.002,0.235,-1.66,,,-1.65,3.88,0.35,94.6,,84.9,,88.5,76.8,0.373,0.537,0.136,,,,,,,0.333,0.333,0.0,0.349,0.488,0.115,0.179,0.286,0.254,121.0,110.0,112.0,0.024,-1.97,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,746131,Single,single,False,678246,663776,Miguel Vargas,Patrick Sandoval,0,94f0d0a6-6648-42d3-a8f5-7877d6203600,663776.0,patricksandoval,Sandoval,Left,Patrick Sandoval,LAA,5.08,4.19,79.2,98.0,98.0,99.0,0.748,9.15,3.95,9.6,0.9,1.33,0.192,0.415,0.141,0.308,0.421,96.0,101.0,104.0,56.0,95.0,83.0,63.0,96.0,88.0,149.0,98.0,106.0,,,,,,,0.174,0.16,,0.293,,0.283,-2.17,,-1.82,0.25,,0.72,93.7,,82.9,93.7,86.8,,0.381,0.524,0.16,0.413,0.565,0.142,,,,0.118,0.118,0.256,0.235,0.471,0.281,0.208,0.292,0.385,96.0,94.0,100.0,0.09,2.02,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,746131,Flyout,field_out,True,678246,519326,Miguel Vargas,Hunter Strickland,0,7cb0160b-f592-4476-a4c4-551a0f6be503,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.48,3.22,44.0,102.0,109.0,107.0,0.78,7.77,2.45,6.75,1.02,0.7,0.208,0.44,0.168,0.296,0.434,82.0,107.0,102.0,80.0,101.0,99.0,69.0,104.0,93.0,133.0,103.0,115.0,,,,,,,0.105,0.282,0.003,0.549,,0.061,-0.79,-71.24,-1.13,2.24,,3.81,94.2,90.6,87.6,92.7,84.0,,0.27,0.486,0.186,0.375,0.5,0.103,,,,,,,0.158,0.284,0.283,0.077,0.077,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,746780,Single,single,False,678246,676979,Miguel Vargas,Garrett Crochet,0,153bd7e6-0b10-492b-b779-6660106d8ce5,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,,,,138.0,99.0,103.0,,,,92.0,107.0,104.0,,0.552,0.273,0.114,,0.061,1.77,2.05,,-2.87,,-0.38,97.0,91.4,90.8,,84.1,,0.188,0.274,0.31,,,,0.213,0.283,0.351,,,,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
