date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,CH%,wSI/C,wKC/C,wCH/C,vCH,vSI,vKC,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FO%,wFO/C,vFO,EP%,wEP/C,vEP,vSC (sc),SC%,wSC/C,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C
2024-06-07,746466,Walk,walk,False,669234,668964,Justyn-Henry Malloy,Tobias Myers,0,4d663ea4-02bd-41cf-8fd0-62b3f5cc88ad,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,93.0,106.0,104.0,96.0,101.0,91.0,,,,0.4,0.229,,0.192,0.051,1.01,-1.06,,2.07,-3.98,92.7,89.4,,85.4,77.7,0.207,0.413,0.174,,,,0.333,0.509,0.152,0.5,0.7,0.1,0.18,0.2,0.324,108.0,81.0,87.0,75.0,91.0,71.0,,,,0.007,,0.12,13.69,,0.93,81.2,91.2,,0.091,0.091,0.431,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2024-06-07,746466,Strikeout,strikeout,True,669234,668964,Justyn-Henry Malloy,Tobias Myers,0,d12edb52-1207-42f0-896a-a45b514850a6,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,93.0,106.0,104.0,96.0,101.0,91.0,,,,0.4,0.229,,0.192,0.051,1.01,-1.06,,2.07,-3.98,92.7,89.4,,85.4,77.7,0.207,0.413,0.174,,,,0.333,0.509,0.152,0.5,0.7,0.1,0.18,0.2,0.324,108.0,81.0,87.0,75.0,91.0,71.0,,,,0.007,,0.12,13.69,,0.93,81.2,91.2,,0.091,0.091,0.431,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2024-06-07,746466,Walk,walk,False,669234,668964,Justyn-Henry Malloy,Tobias Myers,0,32d2515f-b7e0-4825-af4b-659dcdb1081c,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,72.0,100.0,102.0,85.0,106.0,102.0,93.0,106.0,104.0,96.0,101.0,91.0,,,,0.4,0.229,,0.192,0.051,1.01,-1.06,,2.07,-3.98,92.7,89.4,,85.4,77.7,0.207,0.413,0.174,,,,0.333,0.509,0.152,0.5,0.7,0.1,0.18,0.2,0.324,108.0,81.0,87.0,75.0,91.0,71.0,,,,0.007,,0.12,13.69,,0.93,81.2,91.2,,0.091,0.091,0.431,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
2024-06-08,746461,Flyout,field_out,True,669234,642547,Justyn-Henry Malloy,Freddy Peralta,0,9efa0c81-30fd-48d7-9ad7-48d3a88d1d46,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,,,,,,,0.536,,,0.248,0.046,0.0,,,0.53,-1.65,94.5,,,81.1,77.3,0.238,0.411,0.277,,,,,,,0.308,0.538,0.233,0.194,0.337,0.393,76.0,94.0,88.0,,,,,,,,,0.17,,,1.06,88.0,,,0.22,0.254,0.386,,,,,,,,,,,,,,,,,,,,,
2024-06-08,746461,Walk,walk,False,669234,642547,Justyn-Henry Malloy,Freddy Peralta,0,2517cd37-ed71-4587-9d35-6b788d44e60c,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,4.11,3.74,103.0,99.0,107.0,102.0,0.71,11.36,3.15,7.6,1.22,0.92,0.248,0.38,0.233,0.31,0.387,103.0,102.0,111.0,121.0,99.0,103.0,99.0,104.0,110.0,,,,,,,0.536,,,0.248,0.046,0.0,,,0.53,-1.65,94.5,,,81.1,77.3,0.238,0.411,0.277,,,,,,,0.308,0.538,0.233,0.194,0.337,0.393,76.0,94.0,88.0,,,,,,,,,0.17,,,1.06,88.0,,,0.22,0.254,0.386,,,,,,,,,,,,,,,,,,,,,
2024-06-08,746461,Strikeout,strikeout,True,669234,657649,Justyn-Henry Malloy,Jared Koenig,0,d4636e9d-1f8c-4cf0-9a8d-da91c0b8b6f5,657649.0,jaredkoenig,Koenig,Left,Jared Koenig,MIL,1.66,3.08,38.0,102.0,89.0,99.0,0.763,8.53,2.61,6.39,0.71,1.35,0.223,0.427,0.223,0.282,0.488,95.0,109.0,104.0,81.0,117.0,116.0,,,,91.0,101.0,99.0,,,,0.002,0.238,,,0.154,-3.7,1.4,,,1.05,95.0,90.4,,,80.8,,,,,,,0.194,0.323,0.278,0.19,0.19,0.471,,,,66.0,87.0,87.0,89.0,100.0,97.0,,,,0.586,,0.02,1.64,,3.47,84.8,94.5,,,,,0.2,0.282,0.178,,,,,,,,,,,,,,,,,,
2024-06-08,746461,Strikeout,strikeout,True,669234,663542,Justyn-Henry Malloy,Bryan Hudson,0,12c9b22e-681c-4b52-92be-98f35a06a648,663542.0,bryanhudson,"Hudson, B",Left,Bryan Hudson,MIL,1.49,2.94,48.1,104.0,84.0,103.0,0.781,9.87,2.23,4.47,1.12,1.14,0.286,0.321,0.205,0.241,0.481,,,,84.0,106.0,103.0,113.0,105.0,107.0,50.0,97.0,98.0,,,,0.526,0.221,,0.253,,1.88,-0.05,,2.78,,91.7,86.7,,81.9,,0.185,0.346,0.197,,,,0.219,0.531,0.187,,,,0.039,0.078,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,746463,Sac Fly,sac_fly,True,669234,669060,Justyn-Henry Malloy,Bryse Wilson,1,bbfb5298-e15a-4892-9982-ce10f6ca8245,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,107.0,108.0,107.0,88.0,111.0,105.0,,,,97.0,97.0,93.0,,,,0.145,0.338,,,0.154,-2.82,0.87,,,-1.78,93.6,88.9,,,80.3,0.268,0.482,0.24,,,,0.234,0.372,0.248,0.261,0.587,0.245,,,,56.0,94.0,83.0,90.0,106.0,96.0,,,,0.317,,0.046,1.33,,-1.63,88.1,93.2,,0.25,0.375,0.15,0.228,0.36,0.159,,,,,,,,,,,,,,,,,,
2024-06-09,746463,Lineout,field_out,True,669234,669060,Justyn-Henry Malloy,Bryse Wilson,0,45ed14a1-0f76-4502-a785-de0b05415eff,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,107.0,108.0,107.0,88.0,111.0,105.0,,,,97.0,97.0,93.0,,,,0.145,0.338,,,0.154,-2.82,0.87,,,-1.78,93.6,88.9,,,80.3,0.268,0.482,0.24,,,,0.234,0.372,0.248,0.261,0.587,0.245,,,,56.0,94.0,83.0,90.0,106.0,96.0,,,,0.317,,0.046,1.33,,-1.63,88.1,93.2,,0.25,0.375,0.15,0.228,0.36,0.159,,,,,,,,,,,,,,,,,,
2024-06-09,746463,Walk,walk,False,669234,669060,Justyn-Henry Malloy,Bryse Wilson,1,b013b2db-4dc0-4db6-b069-203d704db475,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,107.0,108.0,107.0,88.0,111.0,105.0,,,,97.0,97.0,93.0,,,,0.145,0.338,,,0.154,-2.82,0.87,,,-1.78,93.6,88.9,,,80.3,0.268,0.482,0.24,,,,0.234,0.372,0.248,0.261,0.587,0.245,,,,56.0,94.0,83.0,90.0,106.0,96.0,,,,0.317,,0.046,1.33,,-1.63,88.1,93.2,,0.25,0.375,0.15,0.228,0.36,0.159,,,,,,,,,,,,,,,,,,
2024-06-09,746463,Single,single,False,669234,622694,Justyn-Henry Malloy,Elieser Hernández,1,44430814-9101-428c-a21d-816c2e3b2d11,622694.0,elieserhernandez,"Hernández, El",Right,Elieser Hernández,- - -,6.32,6.18,15.2,101.0,79.0,99.0,0.804,4.6,2.87,8.04,2.87,0.37,0.333,0.412,0.137,0.333,0.446,,,,79.0,97.0,98.0,87.0,97.0,105.0,81.0,105.0,104.0,,,,0.434,0.283,,0.032,,0.53,-3.92,,-5.92,,91.8,83.6,,79.4,,0.207,0.448,0.17,,,,0.417,0.75,0.367,,,,0.333,0.667,0.0,83.0,102.0,98.0,64.0,105.0,87.0,,,,0.068,,0.183,-10.74,,3.74,84.9,91.3,,0.0,0.0,0.273,0.286,1.143,0.111,,,,,,,,,,,,,,,,,,
2024-06-11,746464,Walk,walk,False,669234,680730,Justyn-Henry Malloy,Mitchell Parker,1,d19047fc-b664-4083-8ab0-0c5fe9d8a6eb,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,,,,88.0,96.0,95.0,0.49,,0.173,0.09,0.246,0.85,,-0.37,-1.59,1.0,92.6,,85.8,84.6,80.5,0.241,0.382,0.12,0.203,0.359,0.361,,,,0.25,0.369,0.264,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,746464,Lineout,field_out,True,669234,680730,Justyn-Henry Malloy,Mitchell Parker,0,81d372a2-77b5-4562-a513-4ad3bd1e2c6d,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,98.0,98.0,98.0,79.0,102.0,97.0,106.0,106.0,110.0,,,,88.0,96.0,95.0,0.49,,0.173,0.09,0.246,0.85,,-0.37,-1.59,1.0,92.6,,85.8,84.6,80.5,0.241,0.382,0.12,0.203,0.359,0.361,,,,0.25,0.369,0.264,0.243,0.514,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,746464,Strikeout,strikeout,True,669234,571882,Justyn-Henry Malloy,Derek Law,0,3a5e6c58-5ca0-4ad6-a50b-5640066c666c,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,100.0,94.0,99.0,80.0,103.0,95.0,112.0,113.0,107.0,81.0,100.0,94.0,,,,0.133,0.399,,0.287,0.046,-1.25,0.36,,2.56,-7.81,95.1,91.5,,87.2,77.8,0.292,0.5,0.186,,,,0.293,0.387,0.252,0.75,2.25,0.0,0.171,0.256,0.405,85.0,106.0,104.0,85.0,97.0,89.0,,,,0.092,,0.043,-2.66,,1.29,88.4,94.4,,0.222,0.222,0.238,0.455,0.545,0.109,,,,,,,,,,,,,,,,,,
2024-06-11,746464,Strikeout,strikeout,True,669234,640451,Justyn-Henry Malloy,Hunter Harvey,0,7201eff0-42bf-481b-bfab-9b9a1ecc8025,640451.0,hunterharvey,"Harvey, H",Right,Hunter Harvey,WSN,4.2,4.19,45.0,105.0,110.0,107.0,0.745,10.0,2.4,8.6,0.8,1.51,0.258,0.452,0.161,0.363,0.463,101.0,96.0,101.0,117.0,107.0,108.0,119.0,96.0,108.0,,,,95.0,107.0,110.0,0.632,,0.226,0.043,0.098,0.4,,-0.54,-7.36,1.44,97.8,,89.1,85.5,82.3,0.245,0.388,0.23,0.265,0.449,0.374,,,,0.158,0.263,0.303,0.429,1.0,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,746462,Strikeout,strikeout,True,669234,640451,Justyn-Henry Malloy,Hunter Harvey,0,83be22e2-86dd-4d3a-a5e4-c9011749da2c,640451.0,hunterharvey,"Harvey, H",Right,Hunter Harvey,WSN,4.2,4.19,45.0,105.0,110.0,107.0,0.745,10.0,2.4,8.6,0.8,1.51,0.258,0.452,0.161,0.363,0.463,101.0,96.0,101.0,117.0,107.0,108.0,119.0,96.0,108.0,,,,95.0,107.0,110.0,0.632,,0.226,0.043,0.098,0.4,,-0.54,-7.36,1.44,97.8,,89.1,85.5,82.3,0.245,0.388,0.23,0.265,0.449,0.374,,,,0.158,0.263,0.303,0.429,1.0,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,746465,Hit By Pitch,hit_by_pitch,False,669234,571578,Justyn-Henry Malloy,Patrick Corbin,1,fc013784-ca56-44a1-9c18-f897525dca79,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,85.0,96.0,96.0,79.0,106.0,99.0,,,,0.103,0.179,,0.316,,-1.09,0.23,,0.02,,91.3,84.5,,79.7,,0.324,0.541,0.117,,,,0.253,0.38,0.236,,,,0.25,0.384,0.352,88.0,95.0,96.0,71.0,102.0,92.0,,,,0.352,,0.05,-1.8,,-4.62,81.2,91.4,,0.4,0.65,0.275,0.326,0.578,0.089,,,,,,,,,,,,,,,,,,
2024-06-13,746465,Strikeout,strikeout,True,669234,571578,Justyn-Henry Malloy,Patrick Corbin,0,e40e0444-c73c-477a-976a-06158cdcfc69,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,,,,54.0,97.0,83.0,85.0,96.0,96.0,79.0,106.0,99.0,,,,0.103,0.179,,0.316,,-1.09,0.23,,0.02,,91.3,84.5,,79.7,,0.324,0.541,0.117,,,,0.253,0.38,0.236,,,,0.25,0.384,0.352,88.0,95.0,96.0,71.0,102.0,92.0,,,,0.352,,0.05,-1.8,,-4.62,81.2,91.4,,0.4,0.65,0.275,0.326,0.578,0.089,,,,,,,,,,,,,,,,,,
2024-06-13,746465,Home Run,home_run,False,669234,571882,Justyn-Henry Malloy,Derek Law,0,c5a16829-0217-4bb7-a673-2c87e447ac7d,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,100.0,94.0,99.0,80.0,103.0,95.0,112.0,113.0,107.0,81.0,100.0,94.0,,,,0.133,0.399,,0.287,0.046,-1.25,0.36,,2.56,-7.81,95.1,91.5,,87.2,77.8,0.292,0.5,0.186,,,,0.293,0.387,0.252,0.75,2.25,0.0,0.171,0.256,0.405,85.0,106.0,104.0,85.0,97.0,89.0,,,,0.092,,0.043,-2.66,,1.29,88.4,94.4,,0.222,0.222,0.238,0.455,0.545,0.109,,,,,,,,,,,,,,,,,,
2024-06-13,746465,Double,double,False,669234,676395,Justyn-Henry Malloy,Robert Garcia,1,dc25de7b-8f73-414b-b7e7-ea0be8aba1b5,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.68,2.52,32.2,105.0,105.0,104.0,0.755,12.95,3.03,8.82,0.83,1.7,0.301,0.422,0.229,0.265,0.439,,,,114.0,103.0,104.0,107.0,114.0,118.0,,,,,,,0.562,,,0.175,,0.35,,,-0.82,,94.4,,,84.8,,0.25,0.397,0.238,,,,,,,,,,0.269,0.462,0.294,85.0,105.0,97.0,,,,,,,,,0.264,,,1.41,87.4,,,0.235,0.235,0.366,,,,,,,,,,,,,,,,,,,,,
2024-06-14,746378,Strikeout,strikeout,True,669234,686613,Justyn-Henry Malloy,Hunter Brown,0,8a073875-1384-4fa0-b02a-ceebff5e146f,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,,,,0.376,0.157,,0.071,,-0.55,0.16,,1.74,,95.7,92.3,,89.0,,0.272,0.483,0.287,,,,0.236,0.375,0.185,0.28,0.5,0.281,0.192,0.192,0.25,88.0,102.0,105.0,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.134,0.46,-1.93,1.13,88.4,95.5,82.4,0.208,0.271,0.327,0.268,0.304,0.172,,,,,,,,,,,,,,,,,,
