date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C
2024-07-08,747181,Flyout,field_out,True,677950,656550,Alek Thomas,Grant Holmes,0,1faa47c0-ae7d-43d6-9c02-819108259771,656550.0,grantholmes,"Holmes, G",Right,Grant Holmes,ATL,1.06,2.46,17.0,101.0,100.0,100.0,0.703,7.41,2.12,5.29,0.0,1.46,0.318,0.273,0.091,0.25,0.462,90.0,109.0,54.0,85.0,102.0,94.0,,,,120.0,102.0,109.0,,,,98.0,84.0,87.0,,0.41,0.094,0.193,,0.005,6.32,0.1,,-0.36,,-4.78,95.1,93.7,91.2,,87.5,,0.115,0.115,0.244,0.133,0.2,0.364,,,,0.308,0.385,0.417,0.333,0.333,0.222,,,,110.0,105.0,107.0,0.297,2.98,84.4,,,,,,,,,,,,,,,,,,
2024-07-08,747181,Sac Bunt,sac_bunt,True,677950,628452,Alek Thomas,Raisel Iglesias,1,a427a723-028f-49a1-862d-cb61ce2a3aa2,628452.0,raiseliglesias,"Iglesias, R",Right,Raisel Iglesias,ATL,2.02,2.81,35.2,105.0,113.0,105.0,0.713,7.82,1.77,5.3,0.5,1.29,0.26,0.344,0.156,0.281,0.404,116.0,116.0,111.0,103.0,103.0,103.0,107.0,91.0,90.0,131.0,105.0,116.0,,,,,,,0.205,0.28,,0.173,,0.342,2.86,,3.32,-1.01,,2.6,95.3,,89.4,95.3,84.3,,0.167,0.306,0.213,,,,0.163,0.245,0.361,0.25,0.35,0.395,,,,0.105,0.105,0.088,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,747180,Strikeout,strikeout,True,677950,519242,Alek Thomas,Chris Sale,0,87bb81b9-94f0-4a31-8f5e-ae68cc248efd,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,,,,0.082,0.379,,0.392,,0.147,-0.27,,-0.89,2.27,,4.04,94.9,,87.2,94.1,78.7,,0.27,0.475,0.241,,,,0.116,0.145,0.231,0.165,0.233,0.419,,,,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,747180,Strikeout,strikeout,True,677950,519242,Alek Thomas,Chris Sale,0,55db5caa-41ef-4f2d-a478-b8b2480f9b7a,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.7,2.7,110.0,103.0,103.0,102.0,0.711,11.45,1.96,6.63,0.57,1.51,0.262,0.449,0.194,0.228,0.454,59.0,108.0,97.0,97.0,105.0,101.0,111.0,101.0,97.0,122.0,100.0,105.0,,,,,,,0.082,0.379,,0.392,,0.147,-0.27,,-0.89,2.27,,4.04,94.9,,87.2,94.1,78.7,,0.27,0.475,0.241,,,,0.116,0.145,0.231,0.165,0.233,0.419,,,,0.324,0.471,0.153,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-09,747180,Strikeout,strikeout,True,677950,445926,Alek Thomas,Jesse Chavez,0,dd9dfc2b-a137-4dbd-b52e-097c0cb86afd,445926.0,jessechavez,Chavez,Right,Jesse Chavez,ATL,1.74,3.54,41.1,103.0,85.0,98.0,0.837,7.84,2.18,7.19,1.31,1.21,0.299,0.325,0.205,0.291,0.431,63.0,113.0,103.0,,,,92.0,102.0,97.0,98.0,133.0,127.0,,,,84.0,102.0,97.0,0.263,,0.523,0.011,,0.112,,1.99,-0.24,-4.71,,-2.0,,88.8,85.2,90.7,81.8,,,,,0.214,0.286,0.267,0.3,0.55,0.111,0.333,0.667,0.25,0.162,0.257,0.196,0.282,0.538,0.121,93.0,96.0,96.0,0.092,0.54,75.7,,,,,,,,,,,,,,,,,,
2024-07-09,747180,Groundout,field_out,True,677950,621345,Alek Thomas,A.J. Minter,0,ea01660d-ec69-43bf-a812-8c1a7ea1113d,621345.0,ajminter,Minter,Left,A.J. Minter,ATL,3.16,3.27,25.2,102.0,106.0,102.0,0.71,9.12,2.45,6.31,2.1,1.03,0.333,0.333,0.167,0.348,0.432,70.0,105.0,99.0,119.0,99.0,103.0,,,,,,,,,,107.0,106.0,101.0,,0.504,0.311,,,0.185,0.94,-0.5,,,,1.8,94.8,89.8,86.8,,,,0.227,0.432,0.204,,,,0.1,0.1,0.371,,,,0.222,0.556,0.424,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-10,747179,Groundout,field_out,True,677950,450203,Alek Thomas,Charlie Morton,0,d7263ee5-61cd-4087-9afe-d6264e0d6f7f,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,70.0,100.0,88.0,82.0,101.0,93.0,,,,,,,75.0,92.0,87.0,0.094,0.277,0.095,,,0.123,-2.02,-1.28,0.73,,,0.94,93.8,88.6,85.0,93.4,,,0.292,0.563,0.182,0.179,0.256,0.336,0.186,0.302,0.347,,,,0.304,0.739,0.159,0.303,0.455,0.094,119.0,99.0,107.0,0.412,1.39,81.4,,,,,,,,,,,,,,,,,,
2024-07-10,747179,Groundout,field_out,True,677950,450203,Alek Thomas,Charlie Morton,0,2ae84c39-2a54-416d-801e-41cb9d6832b9,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,70.0,100.0,88.0,82.0,101.0,93.0,,,,,,,75.0,92.0,87.0,0.094,0.277,0.095,,,0.123,-2.02,-1.28,0.73,,,0.94,93.8,88.6,85.0,93.4,,,0.292,0.563,0.182,0.179,0.256,0.336,0.186,0.302,0.347,,,,0.304,0.739,0.159,0.303,0.455,0.094,119.0,99.0,107.0,0.412,1.39,81.4,,,,,,,,,,,,,,,,,,
2024-07-10,747179,Strikeout,strikeout,True,677950,572955,Alek Thomas,Pierce Johnson,0,96e9068d-4501-48df-9a7e-612d49491428,572955.0,piercejohnson,Johnson,Right,Pierce Johnson,ATL,3.13,3.12,31.2,102.0,140.0,105.0,0.709,11.65,3.69,7.39,0.57,1.32,0.182,0.325,0.156,0.325,0.439,,,,96.0,93.0,88.0,,,,,,,,,,104.0,33.0,39.0,,0.191,0.022,,,,-0.29,-0.7,,,,,95.5,92.2,,,,,0.2,0.2,0.188,0.228,0.347,0.328,,,,,,,,,,,,,152.0,106.0,111.0,0.787,0.86,85.6,,,,,,,,,,,,,,,,,,
2024-07-12,747175,Flyout,field_out,True,677950,684320,Alek Thomas,Yariel Rodríguez,0,4190d3c9-663a-4e49-acc4-7a89b98ea156,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,,,,,,,0.093,0.441,,0.271,,,0.9,,3.88,-0.9,,,94.2,,,93.6,84.4,,0.22,0.341,0.206,0.333,0.778,0.25,,,,0.245,0.429,0.344,,,,0.154,0.154,0.125,92.0,92.0,98.0,0.115,-3.05,77.7,75.0,115.0,106.0,0.08,-1.28,89.2,0.182,0.273,0.235,,,,,,,,,
2024-07-12,747175,Walk,walk,False,677950,684320,Alek Thomas,Yariel Rodríguez,0,2f8c5697-524f-4734-9434-cccb3f07180d,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.67,4.19,34.1,98.0,96.0,97.0,0.773,9.44,4.98,7.34,0.79,1.15,0.253,0.418,0.176,0.264,0.403,,,,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,,,,,,,0.093,0.441,,0.271,,,0.9,,3.88,-0.9,,,94.2,,,93.6,84.4,,0.22,0.341,0.206,0.333,0.778,0.25,,,,0.245,0.429,0.344,,,,0.154,0.154,0.125,92.0,92.0,98.0,0.115,-3.05,77.7,75.0,115.0,106.0,0.08,-1.28,89.2,0.182,0.273,0.235,,,,,,,,,
2024-07-12,747175,Strikeout,strikeout,True,677950,621114,Alek Thomas,Ryan Burr,0,04bb3d99-93b7-4450-b38a-f0adb0a1ffae,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,2.35,5.58,7.2,108.0,101.0,108.0,0.746,9.39,2.35,5.87,1.17,1.0,0.15,0.6,0.15,0.55,0.469,,,,80.0,100.0,100.0,,,,112.0,113.0,112.0,,,,,,,,0.336,,0.664,,,1.21,,,1.81,,,94.2,,,,85.3,,0.25,0.5,0.136,,,,,,,0.15,0.3,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-12,747175,Single,single,False,677950,670950,Alek Thomas,Trevor Richards,1,43193b3c-5111-493c-bd4e-2e390f48e394,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,83.0,96.0,92.0,,,,,,,,,,,,,0.001,0.412,,,,0.587,1.05,,-3.42,,,0.94,92.1,,79.0,91.4,,,0.197,0.303,0.139,,,,0.131,0.293,0.317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,747177,Lineout,field_out,True,677950,621244,Alek Thomas,José Berríos,1,2a7cc06d-2812-4efe-bffb-557bb5b71b00,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,,,,80.0,100.0,94.0,0.329,0.175,0.031,,,0.163,-1.98,-2.81,0.53,,,1.45,94.0,91.7,84.5,93.5,,,0.333,0.648,0.183,,,,0.153,0.376,0.241,,,,0.375,0.438,0.03,0.288,0.378,0.124,107.0,101.0,105.0,0.301,0.16,83.0,,,,,,,,,,0.202,0.403,0.286,,,,,,
2024-07-13,747177,Groundout,field_out,True,677950,621244,Alek Thomas,José Berríos,0,ed3db417-e341-4e60-a807-af23140745c3,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,82.0,100.0,92.0,85.0,102.0,95.0,,,,,,,80.0,100.0,94.0,0.329,0.175,0.031,,,0.163,-1.98,-2.81,0.53,,,1.45,94.0,91.7,84.5,93.5,,,0.333,0.648,0.183,,,,0.153,0.376,0.241,,,,0.375,0.438,0.03,0.288,0.378,0.124,107.0,101.0,105.0,0.301,0.16,83.0,,,,,,,,,,0.202,0.403,0.286,,,,,,
2024-07-13,747177,Flyout,field_out,True,677950,670102,Alek Thomas,Bowden Francis,0,05320171-0718-40fa-8901-bdb3621f5808,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,5.82,4.76,38.2,100.0,101.0,103.0,0.813,7.91,3.26,10.01,1.86,0.82,0.211,0.496,0.179,0.325,0.455,,,,98.0,102.0,103.0,,,,89.0,97.0,97.0,,,,,,,,0.536,,0.059,,,0.67,,,-7.31,,,93.3,,,,83.8,,0.233,0.442,0.182,0.297,0.486,0.225,,,,0.4,1.1,0.294,,,,,,,103.0,95.0,100.0,0.284,-1.52,73.5,118.0,106.0,110.0,0.121,-2.38,84.5,0.348,0.348,0.205,,,,,,,,,
2024-07-13,747177,Field Error,field_error,False,677950,647315,Alek Thomas,Zach Pop,0,38ca3319-0b8c-4d19-902a-9b9106bfefd2,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,95.0,100.0,101.0,140.0,93.0,103.0,,,,95.0,92.0,94.0,0.731,,0.119,0.145,,0.002,,-3.48,-0.94,0.31,,-3.7,,93.7,87.4,96.3,86.3,,,,,,,,,,,0.143,0.214,0.24,0.273,0.818,0.25,0.279,0.5,0.207,,,,0.002,3.88,82.8,,,,,,,,,,,,,,,,,,
2024-07-13,747177,Single,single,False,677950,663878,Alek Thomas,Nate Pearson,0,de2bcf7a-802c-4d33-abdb-cfd049c54778,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,,,,125.0,91.0,94.0,107.0,107.0,112.0,130.0,101.0,112.0,,,,,,,0.012,0.448,,0.412,,,-2.31,,-30.79,0.95,,,97.6,,,97.4,87.7,,0.342,0.548,0.182,0.158,0.316,0.381,,,,0.212,0.385,0.42,,,,0.667,2.667,0.167,132.0,92.0,102.0,0.127,-0.74,80.8,76.0,153.0,162.0,0.002,16.57,88.3,,,,,,,,,,,,
2024-07-19,746854,Forceout,force_out,True,677950,657006,Alek Thomas,Justin Steele,1,699351bd-90e7-462a-835a-95153c0d743e,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,,,,0.05,0.598,,0.298,,0.027,0.43,,2.99,1.39,,3.98,91.7,,86.6,92.0,83.2,,0.255,0.401,0.206,0.0,0.0,0.214,0.133,0.133,0.111,0.171,0.279,0.299,,,,0.188,0.25,0.2,90.0,122.0,109.0,0.027,3.31,79.8,,,,,,,,,,,,,,,,,,
2024-07-19,746854,Groundout,field_out,True,677950,657006,Alek Thomas,Justin Steele,0,46869497-801f-46b6-a226-a4888387241a,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,,,,0.05,0.598,,0.298,,0.027,0.43,,2.99,1.39,,3.98,91.7,,86.6,92.0,83.2,,0.255,0.401,0.206,0.0,0.0,0.214,0.133,0.133,0.111,0.171,0.279,0.299,,,,0.188,0.25,0.2,90.0,122.0,109.0,0.027,3.31,79.8,,,,,,,,,,,,,,,,,,
2024-07-19,746854,Double,double,False,677950,669713,Alek Thomas,Hayden Wesneski,0,2b877611-574d-4148-84c8-bfc5b87e3033,669713.0,haydenwesneski,Wesneski,Right,Hayden Wesneski,CHC,3.94,4.36,61.2,100.0,91.0,98.0,0.764,8.46,3.06,7.74,1.61,1.11,0.275,0.418,0.214,0.269,0.402,94.0,101.0,101.0,50.0,100.0,85.0,91.0,100.0,95.0,132.0,100.0,111.0,,,,76.0,97.0,98.0,0.121,0.368,0.085,0.399,,0.027,-0.5,2.33,-0.74,0.19,,1.36,94.5,88.1,86.9,93.5,82.2,,0.25,0.444,0.132,,,,0.143,0.143,0.214,0.185,0.383,0.428,0.182,0.182,0.209,0.273,0.545,0.123,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-19,746854,Strikeout,strikeout,True,677950,622786,Alek Thomas,Jesus Tinoco,0,a9ee2a57-5a4d-4cd2-8b65-8b3128de1a56,622786.0,jesustinoco,Tinoco,Right,Jesus Tinoco,- - -,6.75,5.4,12.0,102.0,122.0,106.0,0.702,8.25,5.25,9.0,1.5,1.5,0.278,0.306,0.194,0.417,0.355,67.0,70.0,91.0,115.0,114.0,114.0,99.0,88.0,88.0,135.0,107.0,113.0,,,,115.0,136.0,96.0,0.289,0.096,0.004,0.601,,0.009,-11.1,21.43,-0.03,1.01,,-27.95,96.1,92.4,89.8,95.9,86.2,,0.6,1.4,0.182,,,,,,,0.13,0.261,0.424,,,,0.294,0.294,0.219,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-20,746852,Lineout,field_out,True,677950,543294,Alek Thomas,Kyle Hendricks,0,1c1cbb8a-c8c9-45b8-ac08-12134e2da8ac,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,,,,,,,0.365,0.119,,,,0.39,-3.58,,-0.85,,,-1.24,87.8,,80.9,87.8,,,0.4,1.067,0.128,0.12,0.24,0.381,0.278,0.421,0.244,,,,,,,0.357,0.504,0.101,88.0,108.0,105.0,0.127,1.57,74.3,,,,,,,,,,,,,,,,,,
2024-07-20,746852,Home Run,home_run,False,677950,543294,Alek Thomas,Kyle Hendricks,0,17d134f1-90a9-40cd-a497-877df65d256f,543294.0,kylehendricks,Hendricks,Right,Kyle Hendricks,CHC,6.78,4.99,70.1,105.0,97.0,101.0,0.829,6.4,2.69,10.88,1.66,1.34,0.226,0.385,0.218,0.256,0.411,109.0,107.0,108.0,60.0,92.0,84.0,98.0,106.0,98.0,,,,,,,,,,0.365,0.119,,,,0.39,-3.58,,-0.85,,,-1.24,87.8,,80.9,87.8,,,0.4,1.067,0.128,0.12,0.24,0.381,0.278,0.421,0.244,,,,,,,0.357,0.504,0.101,88.0,108.0,105.0,0.127,1.57,74.3,,,,,,,,,,,,,,,,,,
2024-07-20,746852,Flyout,field_out,True,677950,592767,Alek Thomas,Drew Smyly,0,31186215-c3ae-4440-acec-5bb88279a874,592767.0,drewsmyly,Smyly,Left,Drew Smyly,CHC,3.09,3.44,35.0,101.0,95.0,102.0,0.766,8.23,4.11,7.97,1.29,0.69,0.26,0.42,0.2,0.26,0.435,,,,,,,79.0,97.0,89.0,,,,110.0,105.0,114.0,92.0,104.0,93.0,0.461,,0.031,,0.507,,,-5.44,0.62,,-0.22,,,88.8,,92.7,,80.1,,,,0.218,0.372,0.314,,,,,,,0.333,0.333,0.333,0.26,0.42,0.165,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-20,746852,Single,single,False,677950,685801,Alek Thomas,Hunter Bigge,1,593f2c14-fc9b-407c-8b7b-c68c58ae5239,685801.0,hunterbigge,Bigge,Right,Hunter Bigge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,746280,Double,double,False,677950,666142,Alek Thomas,Cole Ragans,1,055ae290-6842-4884-9488-7f689de2676f,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.23,3.3,122.2,100.0,108.0,104.0,0.698,10.71,2.93,7.41,0.66,1.03,0.274,0.382,0.166,0.312,0.409,109.0,99.0,102.0,108.0,101.0,107.0,,,,133.0,103.0,113.0,100.0,93.0,100.0,89.0,98.0,93.0,,0.41,0.125,0.121,0.101,0.243,1.12,1.33,,-1.23,1.04,0.85,95.7,91.2,85.3,,86.6,81.0,0.205,0.346,0.234,0.19,0.19,0.34,0.212,0.314,0.489,0.231,0.369,0.371,0.313,0.354,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,746280,Walk,walk,False,677950,666142,Alek Thomas,Cole Ragans,0,c9601637-ed54-4569-80a6-198b99eb9650,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.23,3.3,122.2,100.0,108.0,104.0,0.698,10.71,2.93,7.41,0.66,1.03,0.274,0.382,0.166,0.312,0.409,109.0,99.0,102.0,108.0,101.0,107.0,,,,133.0,103.0,113.0,100.0,93.0,100.0,89.0,98.0,93.0,,0.41,0.125,0.121,0.101,0.243,1.12,1.33,,-1.23,1.04,0.85,95.7,91.2,85.3,,86.6,81.0,0.205,0.346,0.234,0.19,0.19,0.34,0.212,0.314,0.489,0.231,0.369,0.371,0.313,0.354,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,746280,Groundout,field_out,True,677950,670167,Alek Thomas,John Schreiber,0,03791706-0012-4783-8cd3-b7d631d3c7c1,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.17,3.65,36.2,99.0,98.0,95.0,0.824,7.36,3.19,9.57,0.25,1.85,0.291,0.368,0.188,0.308,0.417,79.0,110.0,98.0,80.0,99.0,86.0,113.0,96.0,99.0,111.0,99.0,103.0,,,,92.0,103.0,92.0,0.262,0.243,0.156,0.263,,0.076,-1.44,1.58,0.95,0.06,,-3.87,92.7,88.7,86.1,91.8,80.9,,0.333,0.519,0.183,,,,0.429,0.5,0.214,0.118,0.206,0.265,0.261,0.348,0.273,0.292,0.354,0.113,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-22,746280,Groundout,field_out,True,677950,519293,Alek Thomas,Will Smith,0,2aa62e2c-bb2e-44e3-8940-9a294c782b99,519293.0,willsmith,"Smith, W",Left,Will Smith,KCR,4.7,5.24,30.2,98.0,89.0,96.0,0.769,5.87,3.52,9.1,1.17,0.58,0.245,0.422,0.196,0.284,0.423,81.0,101.0,91.0,63.0,96.0,86.0,,,,115.0,100.0,106.0,,,,,,,,0.32,,0.451,,0.134,-1.7,,,1.12,,-0.76,91.2,,85.8,,80.5,,0.356,0.533,0.089,0.25,0.25,0.308,0.222,0.444,0.355,0.184,0.286,0.308,,,,,,,72.0,93.0,97.0,0.095,-0.09,76.2,,,,,,,,,,,,,,,,,,
2024-07-24,746279,Groundout,field_out,True,677950,608379,Alek Thomas,Michael Wacha,0,4cc3043d-e04c-40b3-86e8-528ac500e7aa,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.65,3.88,101.0,102.0,91.0,99.0,0.791,7.66,2.58,8.38,1.07,1.11,0.257,0.467,0.207,0.29,0.433,111.0,111.0,115.0,82.0,100.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,,,,81.0,96.0,91.0,0.152,0.237,0.105,0.1,,0.32,-0.38,-0.86,0.54,-1.26,,1.66,93.5,88.7,81.4,93.5,84.0,,0.316,0.506,0.144,0.278,0.556,0.138,0.19,0.366,0.339,0.333,0.476,0.434,0.302,0.442,0.136,0.221,0.299,0.063,71.0,88.0,91.0,0.087,-0.96,75.0,,,,,,,,,,,,,,,,,,
2024-07-24,746279,Strikeout,strikeout,True,677950,608379,Alek Thomas,Michael Wacha,0,611c3d17-509c-4011-94e0-bff76e58df78,608379.0,michaelwacha,Wacha,Right,Michael Wacha,KCR,3.65,3.88,101.0,102.0,91.0,99.0,0.791,7.66,2.58,8.38,1.07,1.11,0.257,0.467,0.207,0.29,0.433,111.0,111.0,115.0,82.0,100.0,97.0,79.0,101.0,87.0,97.0,94.0,93.0,,,,81.0,96.0,91.0,0.152,0.237,0.105,0.1,,0.32,-0.38,-0.86,0.54,-1.26,,1.66,93.5,88.7,81.4,93.5,84.0,,0.316,0.506,0.144,0.278,0.556,0.138,0.19,0.366,0.339,0.333,0.476,0.434,0.302,0.442,0.136,0.221,0.299,0.063,71.0,88.0,91.0,0.087,-0.96,75.0,,,,,,,,,,,,,,,,,,
2024-07-26,747174,Walk,walk,False,677950,682847,Alek Thomas,Luis L. Ortiz,1,5698c155-5ddf-476d-a7d5-4705abbeb91f,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.333,0.255,,,,,,,0.207,0.359,0.291,0.234,0.277,0.153,0.25,0.347,0.138,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,747174,Grounded Into DP,grounded_into_double_play,True,677950,682847,Alek Thomas,Luis L. Ortiz,1,1b4fa809-e051-4cb1-840f-20af42965159,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.231,0.333,0.255,,,,,,,0.207,0.359,0.291,0.234,0.277,0.153,0.25,0.347,0.138,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-26,747174,Groundout,field_out,True,677950,669387,Alek Thomas,Carmen Mlodzinski,1,adcfd3a8-1961-4424-925f-f01306206e65,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.27,3.5,33.0,98.0,96.0,99.0,0.778,7.91,3.27,7.64,0.27,1.08,0.292,0.438,0.156,0.292,0.412,114.0,81.0,85.0,93.0,97.0,95.0,,,,108.0,102.0,113.0,,,,87.0,98.0,95.0,,0.406,0.221,0.368,,0.005,0.87,1.74,,0.29,,-28.1,96.0,92.2,88.6,,86.9,,0.179,0.308,0.276,,,,,,,0.244,0.244,0.253,0.227,0.273,0.19,,,,,,,,,,,,,,,,,,,,,,0.278,0.333,0.378,,,
2024-07-26,747174,Caught Stealing 2B,caught_stealing_2b,True,677950,693312,Alek Thomas,Kyle Nicolas,0,d450213e-b933-4383-b1c6-80a1d71b63ad,693312.0,kylenicolas,Nicolas,Right,Kyle Nicolas,PIT,3.48,3.13,33.2,93.0,128.0,94.0,0.75,10.43,5.08,6.95,0.27,1.59,0.302,0.36,0.105,0.337,0.384,,,,123.0,89.0,88.0,,,,139.0,106.0,110.0,,,,,,,0.005,0.569,,0.244,,,1.07,,-6.71,0.54,,,97.7,,,94.8,91.0,,0.203,0.266,0.218,0.235,0.294,0.474,,,,0.214,0.262,0.342,,,,,,,127.0,88.0,94.0,0.182,-0.63,85.3,,,,,,,,,,,,,,,,,,
2024-07-28,747173,Groundout,field_out,True,677950,656605,Alek Thomas,Mitch Keller,1,bf5a8da3-8618-4016-84b3-83e04bbf8c14,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.84,3.92,152.1,102.0,100.0,100.0,0.809,8.15,2.48,8.68,1.0,1.09,0.289,0.384,0.14,0.318,0.446,104.0,105.0,101.0,88.0,103.0,96.0,83.0,101.0,94.0,132.0,104.0,113.0,,,,96.0,99.0,98.0,0.224,0.313,0.123,0.241,,0.007,0.37,-0.11,0.37,-0.54,,-11.28,94.5,90.5,90.2,93.6,85.0,,0.25,0.388,0.236,0.265,0.529,0.286,0.75,1.25,0.0,0.302,0.54,0.233,0.243,0.514,0.207,0.248,0.355,0.129,112.0,98.0,105.0,0.093,-0.46,78.4,,,,,,,,,,,,,0.208,0.352,0.237,,,
