date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CU%,CH%,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,wFA/C,wFS/C,vFA,vFS,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,KC_ba,KC_slg,KC_whiff,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff
2024-04-23,745516,Strikeout,strikeout,True,686894,663559,Joey Wiemer,Bailey Falter,0,134f704c-2219-4024-87b0-9cd4d9a7579e,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,100.0,100.0,99.0,99.0,102.0,98.0,88.0,95.0,94.0,,,,0.144,,0.161,0.174,,,1.24,-0.06,-0.34,,,,91.9,85.6,77.0,,,,0.256,0.488,0.197,0.245,0.286,0.32,,,,0.262,0.492,0.144,84.0,101.0,95.0,37.0,97.0,75.0,0.511,0.01,1.03,-6.89,91.7,87.0,0.229,0.36,0.167,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,
2024-04-25,745512,Pop Out,field_out,True,686894,656605,Joey Wiemer,Mitch Keller,0,6e31042c-984e-4fd8-8686-d4562d45b167,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,114.0,98.0,106.0,84.0,102.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.224,0.132,0.245,0.093,0.01,0.01,0.17,-0.49,0.77,-11.3,90.6,90.2,93.7,85.0,78.5,0.23,0.475,0.197,0.217,0.391,0.333,0.311,0.533,0.247,0.75,1.25,0.0,0.243,0.369,0.107,89.0,103.0,96.0,,,,0.297,,-0.08,,94.6,,0.277,0.42,0.249,,,,,,,,,,,,,,,,,,,,,
2024-04-25,745512,Pop Out,field_out,True,686894,656605,Joey Wiemer,Mitch Keller,0,5712f8b5-0b05-403c-a37b-ef4e349ca028,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,3.46,3.93,114.1,101.0,101.0,100.0,0.806,8.27,2.36,8.9,0.94,1.15,0.275,0.383,0.135,0.313,0.448,104.0,105.0,101.0,114.0,98.0,106.0,84.0,102.0,96.0,131.0,103.0,112.0,96.0,98.0,97.0,0.224,0.132,0.245,0.093,0.01,0.01,0.17,-0.49,0.77,-11.3,90.6,90.2,93.7,85.0,78.5,0.23,0.475,0.197,0.217,0.391,0.333,0.311,0.533,0.247,0.75,1.25,0.0,0.243,0.369,0.107,89.0,103.0,96.0,,,,0.297,,-0.08,,94.6,,0.277,0.42,0.249,,,,,,,,,,,,,,,,,,,,,
2024-04-25,745512,Flyout,field_out,True,686894,656924,Joey Wiemer,Ryder Ryan,0,74955470-54eb-4795-a7a8-d67699f85cea,656924.0,ryderryan,Ryan,Right,Ryder Ryan,PIT,5.29,4.73,17.0,96.0,97.0,96.0,0.811,8.47,4.24,8.47,0.53,0.91,0.224,0.49,0.163,0.388,0.448,,,,,,,96.0,97.0,93.0,111.0,96.0,105.0,,,,0.434,,0.42,,,,-0.88,-0.66,,,,,94.4,84.1,,,,,,,,0.233,0.433,0.328,,,,0.321,0.464,0.156,64.0,92.0,81.0,,,,0.146,,1.95,,94.2,,0.0,0.0,0.19,,,,,,,,,,,,,,,,,,,,,
2024-04-25,745512,Strikeout,strikeout,True,686894,547973,Joey Wiemer,Aroldis Chapman,0,4fd00a89-bddb-4626-9d1a-a9f4d3dc388b,547973.0,aroldischapman,Chapman,Left,Aroldis Chapman,PIT,4.15,4.02,34.2,92.0,132.0,101.0,0.704,14.54,8.31,6.23,1.04,0.87,0.304,0.348,0.188,0.304,0.424,,,,,,,228.0,109.0,122.0,100.0,86.0,102.0,,,,0.263,,0.286,,,,-1.42,0.1,,,,,99.3,86.6,,,,,,,,0.207,0.276,0.311,,,,0.222,0.467,0.316,97.0,80.0,82.0,91.0,104.0,105.0,0.342,0.11,-0.41,1.87,97.5,91.3,0.185,0.333,0.265,0.136,0.182,0.514,,,,,,,,,,,,,,,,,,
2024-04-27,745998,Strikeout,strikeout,True,686894,607074,Joey Wiemer,Carlos Rodón,0,b5f43024-6272-43c7-af14-38cafb59930b,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.056,0.265,0.07,0.114,-3.1,,-1.56,-1.37,1.54,91.8,85.3,,86.8,81.0,0.353,0.647,0.255,0.333,0.4,0.35,0.237,0.43,0.388,0.171,0.195,0.49,,,,116.0,99.0,103.0,,,,0.496,,0.17,,95.5,,0.261,0.531,0.202,,,,,,,,,,,,,,,,,,,,,
2024-04-27,745998,Strikeout,strikeout,True,686894,607074,Joey Wiemer,Carlos Rodón,0,35e222d4-27c5-410f-8d94-68bf1e3604fb,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,,,,143.0,103.0,112.0,100.0,83.0,83.0,,0.056,0.265,0.07,0.114,-3.1,,-1.56,-1.37,1.54,91.8,85.3,,86.8,81.0,0.353,0.647,0.255,0.333,0.4,0.35,0.237,0.43,0.388,0.171,0.195,0.49,,,,116.0,99.0,103.0,,,,0.496,,0.17,,95.5,,0.261,0.531,0.202,,,,,,,,,,,,,,,,,,,,,
2024-04-27,745998,Groundout,field_out,True,686894,596133,Joey Wiemer,Luke Weaver,0,f27fb806-8867-4f68-b5f4-4bc18d1af94b,596133.0,lukeweaver,Weaver,Right,Luke Weaver,NYY,2.47,3.59,54.2,99.0,121.0,105.0,0.726,9.55,2.14,5.1,0.99,0.83,0.243,0.375,0.14,0.279,0.37,107.0,103.0,104.0,,,,,,,,,,108.0,98.0,103.0,,0.28,,,0.264,1.38,,,,1.5,91.2,88.4,,,,0.18,0.443,0.194,,,,,,,0.138,0.241,0.44,,,,137.0,99.0,106.0,,,,0.444,,1.14,,95.4,,0.171,0.3,0.28,,,,119.0,75.0,96.0,0.012,2.43,83.3,,,,,,,,,,,,
2024-04-28,746001,Pop Out,field_out,True,686894,624647,Joey Wiemer,Victor González,0,fdad3073-d246-4faf-8493-99e9fb32856b,624647.0,victorgonzalez,"González, V",Left,Victor González,NYY,3.86,5.29,23.1,89.0,88.0,85.0,0.824,4.24,5.01,5.01,1.16,1.46,0.3,0.4,0.086,0.329,0.352,74.0,92.0,82.0,,,,94.0,86.0,77.0,89.0,91.0,101.0,,,,0.479,,0.285,,0.236,,1.44,0.59,,-0.11,,86.2,93.3,85.9,,,,,,,,0.071,0.071,0.175,0.136,0.455,0.231,0.2,0.289,0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,745997,Single,single,False,686894,641302,Joey Wiemer,Tyler Alexander,1,0cf4d57c-48ed-4e07-88c4-a92c9fb4feba,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,,,,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.336,0.178,,0.158,-0.32,1.15,-0.41,,-2.47,84.4,80.9,88.9,76.5,,0.257,0.529,0.206,,,,0.31,0.5,0.128,0.308,0.513,0.186,0.238,0.238,0.029,91.0,109.0,104.0,,,,0.228,,-1.79,,89.0,,0.283,0.604,0.241,,,,,,,,,,,,,,,,,,,,,
2024-04-30,745997,Single,single,False,686894,641302,Joey Wiemer,Tyler Alexander,0,b309a52d-ee61-4f8c-b57b-9af287245f30,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,,,,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.336,0.178,,0.158,-0.32,1.15,-0.41,,-2.47,84.4,80.9,88.9,76.5,,0.257,0.529,0.206,,,,0.31,0.5,0.128,0.308,0.513,0.186,0.238,0.238,0.029,91.0,109.0,104.0,,,,0.228,,-1.79,,89.0,,0.283,0.604,0.241,,,,,,,,,,,,,,,,,,,,,
2024-04-30,745997,Strikeout,strikeout,True,686894,682052,Joey Wiemer,Jacob Lopez,0,d9b7bf7c-6a33-43d3-973f-397444cc7f6d,682052.0,jacoblopez,"Lopez, Ja",Left,Jacob Lopez,TBR,8.44,4.07,5.1,77.0,86.0,75.0,0.806,3.38,8.44,5.06,1.69,0.31,0.333,0.333,0.167,0.278,0.368,80.0,79.0,81.0,,,,91.0,73.0,71.0,81.0,82.0,78.0,,,,0.491,,0.462,,0.047,,-2.28,0.2,,-5.17,,82.6,90.6,77.9,,,,,,,,0.1,0.1,0.222,,,,0.2,0.6,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-30,745997,Groundout,field_out,True,686894,682052,Joey Wiemer,Jacob Lopez,1,d8443e3a-9bcd-4ef7-ba2d-355766cf70f0,682052.0,jacoblopez,"Lopez, Ja",Left,Jacob Lopez,TBR,8.44,4.07,5.1,77.0,86.0,75.0,0.806,3.38,8.44,5.06,1.69,0.31,0.333,0.333,0.167,0.278,0.368,80.0,79.0,81.0,,,,91.0,73.0,71.0,81.0,82.0,78.0,,,,0.491,,0.462,,0.047,,-2.28,0.2,,-5.17,,82.6,90.6,77.9,,,,,,,,0.1,0.1,0.222,,,,0.2,0.6,0.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-01,745996,Flyout,field_out,True,686894,541640,Joey Wiemer,Erasmo Ramírez,0,87d183f4-1236-4a97-bc66-33beaa8f05c4,541640.0,erasmoramirez,"Ramírez, E",Right,Erasmo Ramírez,TBR,4.5,4.16,16.0,107.0,87.0,99.0,0.829,5.06,3.38,6.19,2.25,0.73,0.12,0.4,0.16,0.26,0.468,120.0,96.0,98.0,83.0,122.0,90.0,82.0,113.0,108.0,,,,84.0,97.0,91.0,0.407,0.398,,0.091,0.065,-5.46,4.04,,-1.21,1.34,89.0,83.3,91.0,,80.3,0.353,0.941,0.184,0.111,0.444,0.182,,,,,,,0.16,0.16,0.176,75.0,156.0,139.0,,,,0.039,,11.59,,90.7,,0.0,0.0,0.333,,,,,,,,,,,,,,,,,,,,,
2024-05-20,746066,Groundout,field_out,True,686894,677960,Joey Wiemer,Ryan Weathers,0,7a478f72-561b-41ca-bc2d-4b31f4cf8025,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,,,,83.0,97.0,92.0,125.0,88.0,100.0,,,,0.122,,0.219,,0.258,,0.21,0.13,,0.93,,86.2,94.5,82.7,,,,,,,,0.25,0.5,0.5,0.193,0.398,0.394,0.279,0.442,0.066,97.0,99.0,99.0,,,,0.402,,0.13,,95.9,,0.289,0.389,0.142,,,,,,,,,,,,,,,,,,,,,
2024-05-20,746066,Groundout,field_out,True,686894,677960,Joey Wiemer,Ryan Weathers,0,47801b44-0ca2-4078-ac90-45af6504285f,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,,,,83.0,97.0,92.0,125.0,88.0,100.0,,,,0.122,,0.219,,0.258,,0.21,0.13,,0.93,,86.2,94.5,82.7,,,,,,,,0.25,0.5,0.5,0.193,0.398,0.394,0.279,0.442,0.066,97.0,99.0,99.0,,,,0.402,,0.13,,95.9,,0.289,0.389,0.142,,,,,,,,,,,,,,,,,,,,,
2024-05-20,746066,Strikeout,strikeout,True,686894,677960,Joey Wiemer,Ryan Weathers,0,75efd423-46be-4e85-89c9-8651a0f1fbe5,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,,,,83.0,97.0,92.0,125.0,88.0,100.0,,,,0.122,,0.219,,0.258,,0.21,0.13,,0.93,,86.2,94.5,82.7,,,,,,,,0.25,0.5,0.5,0.193,0.398,0.394,0.279,0.442,0.066,97.0,99.0,99.0,,,,0.402,,0.13,,95.9,,0.289,0.389,0.142,,,,,,,,,,,,,,,,,,,,,
2024-08-04,746680,Walk,walk,False,686894,669062,Joey Wiemer,Erik Miller,0,d7833ca0-eded-4854-af64-e1ce540a7663,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.86,3.15,56.0,96.0,110.0,99.0,0.716,11.09,5.3,6.27,1.13,1.38,0.168,0.481,0.183,0.344,0.377,118.0,97.0,105.0,,,,,,,137.0,100.0,109.0,,,,,,0.175,0.001,0.337,,,-1.21,3.94,0.64,,85.2,,83.1,81.1,,,,,,,0.257,0.457,0.381,0.19,0.329,0.283,,,,95.0,94.0,90.0,,,,0.487,,0.77,,96.9,,0.176,0.318,0.295,,,,,,,,,,,,,,,,,,,,,
