date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff
2024-09-10,745535,Lineout,field_out,True,686482,624133,Logan Driscoll,Ranger Suárez,0,aba304a3-eb3f-415e-a51f-e6b5781b6543,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.13,3.38,143.2,104.0,82.0,101.0,0.801,8.71,2.26,8.02,0.69,1.93,0.194,0.459,0.157,0.278,0.401,73.0,102.0,100.0,68.0,102.0,92.0,87.0,106.0,104.0,22.0,85.0,77.0,101.0,98.0,94.0,0.319,0.191,0.12,0.001,0.165,0.8,-1.35,0.95,-4.74,-0.26,91.8,86.5,80.0,90.8,81.3,0.22,0.308,0.349,0.213,0.319,0.191,,,,,,,84.0,107.0,109.0,0.204,1.59,74.5,0.18,0.29,0.332,0.265,0.377,0.096,0.288,0.577,0.145,,,,,,,,,,,,,,,,,,
2024-09-10,745535,Groundout,field_out,True,686482,624133,Logan Driscoll,Ranger Suárez,0,60580737-2f78-4010-8cdd-acc38271b813,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.13,3.38,143.2,104.0,82.0,101.0,0.801,8.71,2.26,8.02,0.69,1.93,0.194,0.459,0.157,0.278,0.401,73.0,102.0,100.0,68.0,102.0,92.0,87.0,106.0,104.0,22.0,85.0,77.0,101.0,98.0,94.0,0.319,0.191,0.12,0.001,0.165,0.8,-1.35,0.95,-4.74,-0.26,91.8,86.5,80.0,90.8,81.3,0.22,0.308,0.349,0.213,0.319,0.191,,,,,,,84.0,107.0,109.0,0.204,1.59,74.5,0.18,0.29,0.332,0.265,0.377,0.096,0.288,0.577,0.145,,,,,,,,,,,,,,,,,,
2024-09-10,745535,Single,single,False,686482,624133,Logan Driscoll,Ranger Suárez,0,7acdb22b-4ceb-4cf9-9581-1ecfeae30159,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,3.13,3.38,143.2,104.0,82.0,101.0,0.801,8.71,2.26,8.02,0.69,1.93,0.194,0.459,0.157,0.278,0.401,73.0,102.0,100.0,68.0,102.0,92.0,87.0,106.0,104.0,22.0,85.0,77.0,101.0,98.0,94.0,0.319,0.191,0.12,0.001,0.165,0.8,-1.35,0.95,-4.74,-0.26,91.8,86.5,80.0,90.8,81.3,0.22,0.308,0.349,0.213,0.319,0.191,,,,,,,84.0,107.0,109.0,0.204,1.59,74.5,0.18,0.29,0.332,0.265,0.377,0.096,0.288,0.577,0.145,,,,,,,,,,,,,,,,,,
2024-09-10,745535,Flyout,field_out,True,686482,621237,Logan Driscoll,José Alvarado,0,7cfd94e2-bcfc-49fe-b30c-4084af6d55f5,621237.0,josealvarado,Alvarado,Left,José Alvarado,PHI,4.17,3.93,58.1,96.0,85.0,94.0,0.734,9.41,4.17,7.25,0.93,1.35,0.28,0.401,0.178,0.325,0.409,,,,,,,97.0,95.0,95.0,,,,67.0,97.0,93.0,0.593,,0.404,,,,0.33,0.79,,,,92.5,,97.8,,,,,,,,,,,,,,,,,0.003,6.3,85.4,,,,0.254,0.408,0.162,0.163,0.256,0.454,,,,,,,,,,,,,,,,,,
2024-09-12,746591,Sac Fly,sac_fly,True,686482,689958,Logan Driscoll,Andrew Walters,1,2a42d681-b583-4da4-a5a0-48366afdfbad,689958.0,andrewwalters,Walters,Right,Andrew Walters,CLE,0.0,1.83,3.0,103.0,123.0,107.0,0.591,6.0,3.0,0.0,0.0,0.4,0.429,0.143,0.143,0.143,0.417,,,,133.0,103.0,109.0,,,,110.0,104.0,104.0,,,,,0.583,,0.417,,5.46,,,6.32,,96.5,,,,86.2,,,,0.0,0.0,0.429,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,746586,Home Run,home_run,False,686482,676440,Logan Driscoll,Tanner Bibee,1,c453108b-6d47-40f8-a755-7d68cc4f5c4f,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,92.0,103.0,99.0,,,,113.0,103.0,111.0,,,,0.0,0.441,,0.272,0.181,-0.76,,-3.5,1.69,-0.12,94.6,,82.5,92.5,86.2,0.244,0.439,0.279,0.283,0.488,0.208,0.155,0.25,0.357,,,,120.0,109.0,113.0,0.106,-1.27,81.4,0.205,0.474,0.227,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,746586,Lineout,field_out,True,686482,676440,Logan Driscoll,Tanner Bibee,1,9c2ea677-dd12-450a-979b-e36f390e9f89,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.6,3.9,160.0,103.0,99.0,105.0,0.767,9.84,2.31,7.93,1.24,0.74,0.283,0.414,0.143,0.308,0.451,82.0,100.0,109.0,92.0,103.0,99.0,,,,113.0,103.0,111.0,,,,0.0,0.441,,0.272,0.181,-0.76,,-3.5,1.69,-0.12,94.6,,82.5,92.5,86.2,0.244,0.439,0.279,0.283,0.488,0.208,0.155,0.25,0.357,,,,120.0,109.0,113.0,0.106,-1.27,81.4,0.205,0.474,0.227,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,746586,Groundout,field_out,True,686482,689958,Logan Driscoll,Andrew Walters,0,92f502cf-b2a4-492a-bf3d-91d7a4615f20,689958.0,andrewwalters,Walters,Right,Andrew Walters,CLE,0.0,1.83,3.0,103.0,123.0,107.0,0.591,6.0,3.0,0.0,0.0,0.4,0.429,0.143,0.143,0.143,0.417,,,,133.0,103.0,109.0,,,,110.0,104.0,104.0,,,,,0.583,,0.417,,5.46,,,6.32,,96.5,,,,86.2,,,,0.0,0.0,0.429,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,746584,Strikeout,strikeout,True,686482,676282,Logan Driscoll,Joey Cantillo,0,469ca283-1a95-4826-95a9-bd6ed272521b,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,4.99,4.09,30.2,94.0,95.0,92.0,0.713,9.1,2.93,7.63,1.76,1.33,0.229,0.47,0.169,0.349,0.417,89.0,87.0,91.0,96.0,93.0,88.0,,,,114.0,104.0,103.0,,,,,0.491,,0.1,0.267,-1.48,,,2.54,0.41,92.3,,77.9,,82.5,0.185,0.259,0.475,0.294,0.608,0.214,0.188,0.375,0.452,,,,90.0,107.0,98.0,0.143,2.08,76.1,0.15,0.3,0.257,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,746584,Groundout,field_out,True,686482,676282,Logan Driscoll,Joey Cantillo,0,ee67b73e-78e2-4111-85b1-23e31283b7ab,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,4.99,4.09,30.2,94.0,95.0,92.0,0.713,9.1,2.93,7.63,1.76,1.33,0.229,0.47,0.169,0.349,0.417,89.0,87.0,91.0,96.0,93.0,88.0,,,,114.0,104.0,103.0,,,,,0.491,,0.1,0.267,-1.48,,,2.54,0.41,92.3,,77.9,,82.5,0.185,0.259,0.475,0.294,0.608,0.214,0.188,0.375,0.452,,,,90.0,107.0,98.0,0.143,2.08,76.1,0.15,0.3,0.257,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-14,746584,Groundout,field_out,True,686482,683769,Logan Driscoll,Hunter Gaddis,0,16c0d83c-aa0c-4129-bcee-400e467885d1,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.44,2.69,68.2,105.0,106.0,107.0,0.771,8.26,1.83,4.85,0.52,0.76,0.24,0.429,0.154,0.297,0.449,96.0,90.0,108.0,94.0,105.0,101.0,,,,119.0,110.0,113.0,,,,,0.389,,0.443,0.168,1.21,,,2.81,1.99,95.4,,80.3,,89.0,0.056,0.083,0.309,0.216,0.409,0.182,0.142,0.221,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17,745044,Groundout,field_out,True,686482,601713,Logan Driscoll,Nick Pivetta,0,dc3732a2-81cd-49bf-83a4-5e534756da5c,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,,,,123.0,105.0,108.0,,,,156.0,104.0,112.0,104.0,96.0,82.0,,0.483,0.061,0.295,,0.55,-4.41,,-0.12,,93.9,88.3,,,82.6,,,,0.247,0.416,0.211,0.143,0.393,0.326,0.225,0.444,0.352,118.0,105.0,104.0,0.161,0.66,80.0,0.161,0.393,0.207,,,,0.375,0.875,0.217,,,,,,,,,,,,,,,,,,
2024-09-17,745044,Strikeout,strikeout,True,686482,601713,Logan Driscoll,Nick Pivetta,0,03134239-e975-446f-baef-98959a9ffc45,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.21,3.65,139.0,104.0,134.0,108.0,0.778,10.75,2.27,8.03,1.81,0.68,0.233,0.415,0.141,0.371,0.45,,,,123.0,105.0,108.0,,,,156.0,104.0,112.0,104.0,96.0,82.0,,0.483,0.061,0.295,,0.55,-4.41,,-0.12,,93.9,88.3,,,82.6,,,,0.247,0.416,0.211,0.143,0.393,0.326,0.225,0.444,0.352,118.0,105.0,104.0,0.161,0.66,80.0,0.161,0.393,0.207,,,,0.375,0.875,0.217,,,,,,,,,,,,,,,,,,
2024-09-17,745044,Single,single,False,686482,670174,Logan Driscoll,Josh Winckowski,0,08cc44de-593d-4a06-b7ee-46ea3eddeb20,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.05,4.5,73.1,102.0,102.0,100.0,0.81,6.75,3.19,9.2,1.1,1.85,0.224,0.409,0.165,0.321,0.439,102.0,96.0,97.0,74.0,119.0,109.0,104.0,102.0,101.0,125.0,108.0,113.0,94.0,101.0,94.0,0.342,0.047,0.346,0.136,0.129,0.86,-0.32,0.14,0.77,-2.25,95.1,90.4,91.5,95.1,85.2,0.349,0.465,0.098,0.167,0.167,0.31,0.143,0.2,0.315,,,,,,,,,,,,,0.288,0.442,0.179,0.262,0.488,0.223,,,,,,,,,,,,,,,,,,
2024-09-17,745044,Strikeout,strikeout,True,686482,670174,Logan Driscoll,Josh Winckowski,0,99b806fe-fdb3-441f-9a41-ace7955a81c7,670174.0,joshwinckowski,Winckowski,Right,Josh Winckowski,BOS,4.05,4.5,73.1,102.0,102.0,100.0,0.81,6.75,3.19,9.2,1.1,1.85,0.224,0.409,0.165,0.321,0.439,102.0,96.0,97.0,74.0,119.0,109.0,104.0,102.0,101.0,125.0,108.0,113.0,94.0,101.0,94.0,0.342,0.047,0.346,0.136,0.129,0.86,-0.32,0.14,0.77,-2.25,95.1,90.4,91.5,95.1,85.2,0.349,0.465,0.098,0.167,0.167,0.31,0.143,0.2,0.315,,,,,,,,,,,,,0.288,0.442,0.179,0.262,0.488,0.223,,,,,,,,,,,,,,,,,,
2024-09-18,745040,Strikeout,strikeout,True,686482,445276,Logan Driscoll,Kenley Jansen,1,a6379b83-4e24-4839-80c5-a43d0e62a855,445276.0,kenleyjansen,Jansen,Right,Kenley Jansen,BOS,3.29,3.3,54.2,105.0,121.0,110.0,0.765,10.21,3.29,6.26,0.66,0.57,0.274,0.385,0.156,0.267,0.504,,,,,,,100.0,99.0,106.0,111.0,109.0,112.0,123.0,106.0,111.0,0.074,,0.849,0.077,,,0.83,1.76,4.27,,,92.2,,93.2,82.2,,,,,,,0.0,0.0,0.077,,,,,,,,,,,,,0.2,0.2,0.297,0.215,0.348,0.276,,,,,,,,,,,,,,,,,,
2024-09-20,745043,Strikeout,strikeout,True,686482,621244,Logan Driscoll,José Berríos,0,6469f931-039d-4edd-9026-a392430df9e7,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.38,4.75,189.1,103.0,92.0,99.0,0.807,7.08,2.42,7.7,1.43,1.18,0.256,0.421,0.153,0.35,0.414,86.0,105.0,101.0,82.0,100.0,93.0,86.0,103.0,95.0,,,,83.0,108.0,98.0,0.337,0.182,0.034,,0.158,-1.32,-0.93,1.13,,0.99,94.1,91.5,84.8,93.4,,0.173,0.37,0.263,0.309,0.564,0.193,,,,,,,111.0,102.0,106.0,0.288,0.51,83.2,,,,0.264,0.36,0.128,0.333,0.375,0.13,,,,,,,,,,,,,,,,0.18,0.385,0.311
2024-09-20,745043,Groundout,field_out,True,686482,621244,Logan Driscoll,José Berríos,0,6f5683fc-7619-4a1d-be19-fd15b18536eb,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.38,4.75,189.1,103.0,92.0,99.0,0.807,7.08,2.42,7.7,1.43,1.18,0.256,0.421,0.153,0.35,0.414,86.0,105.0,101.0,82.0,100.0,93.0,86.0,103.0,95.0,,,,83.0,108.0,98.0,0.337,0.182,0.034,,0.158,-1.32,-0.93,1.13,,0.99,94.1,91.5,84.8,93.4,,0.173,0.37,0.263,0.309,0.564,0.193,,,,,,,111.0,102.0,106.0,0.288,0.51,83.2,,,,0.264,0.36,0.128,0.333,0.375,0.13,,,,,,,,,,,,,,,,0.18,0.385,0.311
2024-09-20,745043,Groundout,field_out,True,686482,621114,Logan Driscoll,Ryan Burr,0,aa2374fa-569b-45e5-b7d0-1f66449970c0,621114.0,ryanburr,Burr,Right,Ryan Burr,TOR,3.56,3.65,30.1,99.0,99.0,102.0,0.691,12.76,3.56,6.82,0.89,0.64,0.239,0.451,0.155,0.394,0.384,,,,78.0,94.0,90.0,,,,112.0,103.0,109.0,,,,,0.386,,0.614,,-0.7,,,1.47,,94.1,,,,85.4,,,,0.256,0.487,0.205,0.173,0.307,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,746420,Single,single,False,686482,672456,Logan Driscoll,Keider Montero,1,20e58c06-a6ee-48a6-bd89-d786c71a0c45,672456.0,keidermontero,Montero,Right,Keider Montero,DET,4.76,5.1,98.1,100.0,96.0,100.0,0.805,7.05,2.84,9.15,1.74,1.07,0.236,0.442,0.133,0.346,0.467,83.0,95.0,94.0,92.0,100.0,96.0,90.0,101.0,97.0,110.0,99.0,104.0,,,,0.078,0.421,,0.28,0.109,-0.19,,1.09,0.02,-2.78,94.8,,86.0,94.1,83.5,0.289,0.474,0.329,0.27,0.486,0.18,0.235,0.391,0.259,,,,,,,,,,0.269,0.615,0.224,0.32,0.32,0.038,,,,,,,,,,,,,95.0,102.0,111.0,0.112,-3.94,78.8,,,
2024-09-25,746420,Strikeout,strikeout,True,686482,674944,Logan Driscoll,Sean Guenther,0,34f5dd43-7365-4f88-a768-d423c890bf8d,674944.0,seanguenther,Guenther,Left,Sean Guenther,DET,0.86,2.05,21.0,104.0,72.0,102.0,0.819,5.14,0.86,3.86,0.0,2.25,0.105,0.544,0.14,0.298,0.424,,,,62.0,102.0,99.0,74.0,103.0,95.0,113.0,111.0,114.0,,,,0.379,0.033,,0.276,,3.18,,5.02,5.3,,90.3,,,90.1,79.7,,,,,,,0.045,0.045,0.265,,,,,,,,,,,,,0.136,0.136,0.103,,,,34.0,98.0,101.0,0.313,0.53,82.2,0.217,0.391,0.225,,,,,,,,,
2024-09-27,746904,Groundout,field_out,True,686482,601713,Logan Driscoll,Nick Pivetta,0,d8e44709-47ee-42bf-9530-e7f98cb0f231,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.14,3.59,145.2,104.0,133.0,108.0,0.775,10.63,2.22,7.91,1.73,0.69,0.238,0.42,0.142,0.378,0.449,,,,122.0,105.0,108.0,,,,155.0,103.0,111.0,104.0,96.0,82.0,,0.486,0.059,0.291,,0.73,-4.63,,-0.1,,93.9,88.3,,,82.6,,,,0.239,0.399,0.218,0.143,0.393,0.326,0.224,0.436,0.35,118.0,104.0,104.0,0.163,0.61,80.0,0.167,0.4,0.206,,,,0.394,0.879,0.211,,,,,,,,,,,,,,,,,,
2024-09-27,746904,Groundout,field_out,True,686482,601713,Logan Driscoll,Nick Pivetta,0,0bb740cb-936b-4f1a-b85c-f87a243075b6,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.14,3.59,145.2,104.0,133.0,108.0,0.775,10.63,2.22,7.91,1.73,0.69,0.238,0.42,0.142,0.378,0.449,,,,122.0,105.0,108.0,,,,155.0,103.0,111.0,104.0,96.0,82.0,,0.486,0.059,0.291,,0.73,-4.63,,-0.1,,93.9,88.3,,,82.6,,,,0.239,0.399,0.218,0.143,0.393,0.326,0.224,0.436,0.35,118.0,104.0,104.0,0.163,0.61,80.0,0.167,0.4,0.206,,,,0.394,0.879,0.211,,,,,,,,,,,,,,,,,,
2024-09-29,746901,Forceout,force_out,True,686482,682990,Logan Driscoll,Quinn Priester,1,ef8d024f-df4b-4156-8c01-5f9e55ce063b,682990.0,quinnpriester,Priester,Right,Quinn Priester,- - -,4.71,4.34,49.2,100.0,94.0,98.0,0.793,5.98,2.54,10.15,1.27,2.41,0.164,0.456,0.158,0.316,0.425,87.0,91.0,92.0,59.0,103.0,93.0,99.0,100.0,94.0,108.0,103.0,106.0,,,,0.302,0.144,,0.279,0.129,-1.72,,0.06,-0.99,1.51,93.0,,88.5,93.1,87.1,0.161,0.194,0.212,0.4,0.4,0.186,0.246,0.443,0.254,,,,98.0,99.0,101.0,0.145,-1.2,80.6,0.375,0.5,0.438,0.29,0.493,0.132,,,,,,,,,,,,,,,,,,,,,
