date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff
2024-04-26,746482,Lineout,field_out,True,671083,519293,Buddy Kennedy,Will Smith,0,960eff57-93f5-4439-8bc9-c8b986fc96bc,519293.0,willsmith,"Smith, W",Left,Will Smith,KCR,4.85,5.47,29.2,98.0,87.0,96.0,0.764,5.76,3.34,9.1,1.21,0.55,0.242,0.434,0.192,0.293,0.428,80.0,101.0,92.0,71.0,93.0,98.0,62.0,97.0,87.0,113.0,100.0,105.0,,,,0.322,,0.445,0.097,0.136,-1.31,,0.85,-0.01,-0.65,91.3,,85.8,80.5,76.2,0.341,0.523,0.091,0.222,0.444,0.355,,,,0.196,0.304,0.32,,,,,,,,,,0.25,0.25,0.308,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,746484,Groundout,field_out,True,671083,672582,Buddy Kennedy,Angel Zerpa,0,e12ff605-b432-4136-bf45-9910ccc7f2e9,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,KCR,3.31,4.1,35.1,105.0,89.0,103.0,0.868,8.41,2.55,10.19,0.76,2.48,0.36,0.243,0.162,0.288,0.481,58.0,102.0,90.0,,,,71.0,99.0,89.0,113.0,108.0,114.0,,,,0.215,,0.251,,0.114,0.75,,0.58,,-3.88,95.4,,88.5,86.3,,0.273,0.273,0.146,0.313,0.688,0.2,,,,0.233,0.367,0.176,94.0,106.0,106.0,0.42,-0.16,96.0,0.297,0.311,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,746484,Strikeout,strikeout,True,671083,608717,Buddy Kennedy,Chris Stratton,0,2041d239-aee0-4c9c-a0ef-6927de3c9500,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,4.85,3.85,39.0,95.0,94.0,97.0,0.771,8.54,5.77,6.23,0.69,1.43,0.286,0.371,0.276,0.19,0.403,88.0,98.0,99.0,123.0,98.0,108.0,80.0,94.0,89.0,107.0,97.0,101.0,,,,0.381,,0.225,0.204,0.072,-0.05,,1.37,0.57,1.81,92.0,,85.2,85.9,79.2,0.231,0.333,0.25,0.2,0.2,0.4,,,,0.176,0.294,0.172,76.0,97.0,97.0,0.119,0.21,91.7,0.211,0.474,0.179,0.156,0.281,0.322,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,746017,Strikeout,strikeout,True,671083,665795,Buddy Kennedy,Edward Cabrera,0,f5d42482-3812-4c83-b961-4f8dbcaa81de,665795.0,edwardcabrera,"Cabrera, E",Right,Edward Cabrera,MIA,4.88,4.74,83.0,97.0,102.0,99.0,0.742,9.76,4.66,7.92,1.52,1.42,0.204,0.466,0.136,0.367,0.393,96.0,98.0,104.0,107.0,101.0,105.0,98.0,91.0,87.0,115.0,103.0,106.0,,,,0.272,,0.088,0.211,0.339,-1.86,,1.45,-0.16,0.32,96.3,,92.9,89.2,84.7,0.317,0.537,0.148,0.204,0.327,0.329,,,,0.143,0.25,0.333,111.0,91.0,93.0,0.091,0.04,96.6,0.258,0.387,0.123,0.214,0.482,0.407,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-08,746017,Walk,walk,False,671083,642834,Buddy Kennedy,Jonathan Bermúdez,1,d848266d-a7be-4977-a8d1-d718e5bc9e09,642834.0,jonathanbermudez,Bermúdez,Left,Jonathan Bermúdez,MIA,5.79,4.14,4.2,88.0,70.0,81.0,0.844,7.71,1.93,15.43,1.93,0.86,0.188,0.375,0.0,0.25,0.44,61.0,74.0,80.0,,,,44.0,84.0,71.0,87.0,81.0,84.0,,,,0.493,,0.36,,0.147,-6.03,,-0.46,,-1.14,89.0,,82.2,76.2,,0.556,0.667,0.143,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,0.714,0.333
2024-09-09,745534,Walk,walk,False,671083,664076,Buddy Kennedy,Garrett Cleavinger,1,de22fba7-e19c-4264-affa-0e832b406cc1,664076.0,garrettcleavinger,Cleavinger,Left,Garrett Cleavinger,TBR,3.44,4.43,55.0,95.0,116.0,100.0,0.721,10.8,4.58,7.85,0.82,1.2,0.204,0.43,0.19,0.324,0.411,,,,,,,103.0,94.0,95.0,130.0,97.0,108.0,116.0,95.0,96.0,0.229,0.279,0.407,,,1.23,-0.18,0.36,,,96.3,90.7,,84.5,,0.088,0.176,0.247,,,,0.3,0.5,0.314,0.194,0.242,0.378,92.0,95.0,93.0,0.085,-2.48,95.7,0.389,0.556,0.111,,,,,,,,,,,,,,,,,,,,,,,,,0.262,0.286,0.342
2024-09-10,745535,Strikeout,strikeout,True,671083,671737,Buddy Kennedy,Taj Bradley,0,66b4103c-2d51-4d1d-8b15-6a8d35e439ef,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.39,4.24,127.0,98.0,116.0,104.0,0.746,10.13,3.12,8.01,1.56,1.0,0.242,0.399,0.099,0.397,0.423,,,,101.0,91.0,93.0,129.0,97.0,102.0,,,,91.0,100.0,99.0,0.408,0.222,,0.094,,-0.22,0.97,,-1.33,,96.3,90.8,,,79.1,0.274,0.521,0.217,,,,0.212,0.384,0.327,,,,,,,,,,,,,0.222,0.481,0.327,122.0,101.0,113.0,0.276,0.39,90.8,0.211,0.323,0.326,,,,,,,,,,,,,,,
2024-09-10,745535,Groundout,field_out,True,671083,655889,Buddy Kennedy,Manuel Rodríguez,0,2905d978-1e90-4978-9e09-7c88bf4b735d,655889.0,manuelrodriguez,"Rodríguez, M",Right,Manuel Rodríguez,TBR,2.08,3.16,34.2,97.0,122.0,102.0,0.747,8.31,2.86,6.23,0.52,1.39,0.181,0.415,0.128,0.277,0.427,,,,,,,90.0,88.0,86.0,145.0,105.0,116.0,,,,0.224,,0.48,,,2.25,,2.19,,,96.7,,,89.3,,0.08,0.08,0.308,,,,,,,0.167,0.288,0.326,105.0,94.0,94.0,0.296,-0.98,96.8,0.355,0.419,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,745535,Single,single,False,671083,670955,Buddy Kennedy,Edwin Uceta,1,628e2649-7081-4b59-93d0-0498407cf411,670955.0,edwinuceta,Uceta,Right,Edwin Uceta,TBR,1.42,1.87,38.0,104.0,117.0,105.0,0.692,12.55,1.42,5.45,0.47,0.75,0.217,0.47,0.241,0.241,0.409,103.0,110.0,106.0,101.0,122.0,108.0,,,,96.0,100.0,100.0,126.0,102.0,106.0,,0.217,0.043,0.005,0.348,,0.06,2.06,5.39,2.49,,89.2,88.3,81.0,81.6,,,,0.155,0.207,0.396,0.273,0.485,0.23,,,,135.0,100.0,105.0,0.387,3.01,94.2,0.122,0.146,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-13,745529,Groundout,field_out,True,671083,500779,Buddy Kennedy,Jose Quintana,0,bfdb3ee9-5e99-4cdc-8cf0-3251012faa76,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,3.91,4.6,159.0,97.0,83.0,93.0,0.804,6.91,3.34,8.09,1.25,1.28,0.225,0.416,0.173,0.341,0.338,70.0,100.0,97.0,110.0,101.0,100.0,70.0,92.0,85.0,,,,,,,0.23,,,0.278,0.197,-0.37,,,0.01,0.5,90.7,,85.7,,77.6,0.229,0.438,0.162,0.212,0.271,0.346,,,,,,,75.0,98.0,91.0,0.295,0.43,90.8,0.257,0.455,0.129,0.264,0.446,0.262,,,,,,,,,,,,,,,,0.189,0.378,0.269,,,,,,
2024-09-13,745529,Groundout,field_out,True,671083,500779,Buddy Kennedy,Jose Quintana,0,a3c2cc75-8405-4670-8703-0b437f07ca34,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,3.91,4.6,159.0,97.0,83.0,93.0,0.804,6.91,3.34,8.09,1.25,1.28,0.225,0.416,0.173,0.341,0.338,70.0,100.0,97.0,110.0,101.0,100.0,70.0,92.0,85.0,,,,,,,0.23,,,0.278,0.197,-0.37,,,0.01,0.5,90.7,,85.7,,77.6,0.229,0.438,0.162,0.212,0.271,0.346,,,,,,,75.0,98.0,91.0,0.295,0.43,90.8,0.257,0.455,0.129,0.264,0.446,0.262,,,,,,,,,,,,,,,,0.189,0.378,0.269,,,,,,
2024-09-13,745529,Lineout,field_out,True,671083,664208,Buddy Kennedy,Phil Maton,0,516f44d4-7cc8-41bd-bdca-8abef34c17c4,664208.0,philmaton,"Maton, P",Right,Phil Maton,- - -,3.72,4.42,58.0,95.0,96.0,102.0,0.75,8.38,3.57,6.67,1.09,1.27,0.186,0.487,0.199,0.327,0.4,,,,97.0,96.0,110.0,,,,141.0,91.0,101.0,76.0,93.0,94.0,,0.355,0.269,0.294,,,1.46,-0.98,-0.08,,,88.7,,81.6,74.7,,,,,,,0.167,0.2,0.276,0.333,1.333,0.111,52.0,101.0,97.0,0.083,2.67,87.3,0.2,0.2,0.171,0.16,0.28,0.338,,,,,,,,,,,,,,,,,,,,,,0.302,0.585,0.221
2024-09-15,745530,Lineout,field_out,True,671083,656849,Buddy Kennedy,David Peterson,0,d19ba0b1-590f-43e7-82e5-2a41af024682,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.85,4.76,110.1,98.0,94.0,96.0,0.775,7.26,3.51,8.24,0.65,1.78,0.244,0.366,0.122,0.308,0.416,96.0,89.0,92.0,83.0,103.0,101.0,69.0,103.0,94.0,116.0,99.0,105.0,,,,0.258,,0.186,0.075,0.168,0.13,,-1.73,0.15,0.15,93.1,,84.7,85.1,79.0,0.239,0.283,0.283,0.203,0.319,0.259,,,,0.279,0.43,0.339,104.0,97.0,94.0,0.313,1.76,91.9,0.252,0.367,0.149,0.214,0.357,0.25,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,745530,Groundout,field_out,True,671083,656849,Buddy Kennedy,David Peterson,0,1dfe5dba-8f88-43cc-ab62-8bdfbf69c46c,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.85,4.76,110.1,98.0,94.0,96.0,0.775,7.26,3.51,8.24,0.65,1.78,0.244,0.366,0.122,0.308,0.416,96.0,89.0,92.0,83.0,103.0,101.0,69.0,103.0,94.0,116.0,99.0,105.0,,,,0.258,,0.186,0.075,0.168,0.13,,-1.73,0.15,0.15,93.1,,84.7,85.1,79.0,0.239,0.283,0.283,0.203,0.319,0.259,,,,0.279,0.43,0.339,104.0,97.0,94.0,0.313,1.76,91.9,0.252,0.367,0.149,0.214,0.357,0.25,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,745530,Double,double,False,671083,656849,Buddy Kennedy,David Peterson,1,84dd97d2-e4f0-4af2-824d-e2c9ebdda257,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.85,4.76,110.1,98.0,94.0,96.0,0.775,7.26,3.51,8.24,0.65,1.78,0.244,0.366,0.122,0.308,0.416,96.0,89.0,92.0,83.0,103.0,101.0,69.0,103.0,94.0,116.0,99.0,105.0,,,,0.258,,0.186,0.075,0.168,0.13,,-1.73,0.15,0.15,93.1,,84.7,85.1,79.0,0.239,0.283,0.283,0.203,0.319,0.259,,,,0.279,0.43,0.339,104.0,97.0,94.0,0.313,1.76,91.9,0.252,0.367,0.149,0.214,0.357,0.25,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,744798,Strikeout,strikeout,True,671083,571882,Buddy Kennedy,Derek Law,0,71f2266a-7031-4ccd-b45a-a9382d856f5c,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,2.6,3.62,90.0,102.0,90.0,98.0,0.734,7.6,2.4,8.2,0.7,1.74,0.212,0.413,0.133,0.242,0.398,82.0,106.0,105.0,116.0,87.0,94.0,83.0,105.0,95.0,108.0,111.0,109.0,78.0,98.0,93.0,0.136,0.379,0.3,0.036,0.051,-0.06,0.23,2.95,-6.87,2.84,95.1,91.5,88.0,87.3,77.9,0.25,0.409,0.184,0.176,0.176,0.222,0.306,0.407,0.271,0.157,0.22,0.396,83.0,99.0,89.0,0.098,-0.12,94.7,0.364,0.424,0.134,0.75,2.25,0.0,,,,,,,,,,,,,,,,,,,,,,,,
