date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,wSI/C,wCU/C,vSI,vCU,SI_ba,SI_slg,SI_whiff,FS%,wFS/C,vFS,SV_ba,SV_slg,SV_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS
2024-03-31,746332,Double,double,False,666135,663903,Alex Kirilloff,Brady Singer,0,566d8980-6b65-4253-840d-74d9e945a410,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.2,4.89,104.0,101.0,86.0,94.0,0.768,8.57,2.77,8.31,1.13,1.71,0.173,0.392,0.146,0.349,0.413,80.0,78.0,69.0,58.0,97.0,86.0,104.0,101.0,100.0,,,,,,,0.137,,0.453,,0.028,-1.75,,0.21,,-3.58,91.6,,88.0,82.8,,0.297,0.541,0.184,0.3,0.4,0.143,0.333,1.0,0.267,,,,,,,,,,79.0,102.0,92.0,0.382,,0.62,,92.1,,0.278,0.418,0.103,,,,,,,,,,,,
2024-03-31,746332,Groundout,field_out,True,666135,669422,Alex Kirilloff,Matt Sauer,0,a7c1f156-ea2a-4d4a-9dcb-a9fd8756a342,669422.0,mattsauer,Sauer,Right,Matt Sauer,KCR,7.71,5.58,16.1,92.0,101.0,90.0,0.86,4.96,6.06,12.67,1.65,0.61,0.19,0.349,0.175,0.302,0.382,,,,90.0,87.0,82.0,123.0,98.0,104.0,,,,,,,0.453,,0.232,,,-3.62,,-2.24,,,95.1,,,85.7,,0.414,0.655,0.099,,,,0.3,0.6,0.244,,,,0.333,0.417,0.174,106.0,114.0,107.0,84.0,92.0,80.0,0.089,0.162,4.1,-2.16,95.0,81.8,0.111,0.222,0.125,0.064,-1.92,85.1,,,,,,,101.0,66.0,69.0
2024-04-02,746009,Groundout,field_out,True,666135,596001,Alex Kirilloff,Jakob Junis,0,904097df-f088-45bc-b765-2c2f11e441d2,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,77.0,133.0,119.0,116.0,105.0,112.0,,,,97.0,119.0,106.0,0.049,0.011,0.441,,0.103,3.85,0.71,-0.16,,-1.46,92.9,89.0,85.9,82.5,,,,,0.222,0.556,0.357,0.226,0.452,0.314,0.333,0.333,0.0,,,,,,,75.0,108.0,97.0,0.395,,2.69,,92.1,,0.217,0.304,0.264,,,,,,,,,,,,
2024-04-02,746009,Single,single,False,666135,596001,Alex Kirilloff,Jakob Junis,0,77ce45ad-dc8a-42e7-83d2-8fa9f88d6e55,596001.0,jakobjunis,Junis,Right,Jakob Junis,MIL,2.84,4.99,19.0,106.0,94.0,104.0,0.738,7.58,1.89,7.11,1.42,1.0,0.208,0.453,0.132,0.302,0.513,82.0,96.0,94.0,77.0,133.0,119.0,116.0,105.0,112.0,,,,97.0,119.0,106.0,0.049,0.011,0.441,,0.103,3.85,0.71,-0.16,,-1.46,92.9,89.0,85.9,82.5,,,,,0.222,0.556,0.357,0.226,0.452,0.314,0.333,0.333,0.0,,,,,,,75.0,108.0,97.0,0.395,,2.69,,92.1,,0.217,0.304,0.264,,,,,,,,,,,,
2024-04-02,746009,Strikeout,strikeout,True,666135,665625,Alex Kirilloff,Elvis Peguero,0,dce74298-4e77-4667-9127-a75dfa8b960c,665625.0,elvispeguero,"Peguero, E",Right,Elvis Peguero,MIL,3.29,4.02,38.1,99.0,123.0,103.0,0.726,8.22,4.7,8.92,0.7,2.18,0.255,0.373,0.164,0.318,0.391,,,,,,,145.0,101.0,110.0,,,,,,,,,0.513,,,,,0.15,,,,,,90.2,,,,,,,,0.259,0.362,0.413,,,,,,,53.0,40.0,52.0,99.0,97.0,96.0,0.485,0.002,0.11,-3.42,96.8,69.1,0.264,0.379,0.148,,,,,,,,,,,,
2024-04-02,746009,Groundout,field_out,True,666135,606303,Alex Kirilloff,Joel Payamps,0,47982de8-013f-4a35-9a18-883e388dbbf8,606303.0,joelpayamps,Payamps,Right,Joel Payamps,MIL,4.41,5.58,34.2,101.0,104.0,102.0,0.767,8.05,2.86,7.79,1.56,0.95,0.155,0.466,0.146,0.33,0.445,104.0,92.0,92.0,99.0,102.0,98.0,113.0,104.0,110.0,,,,,,,0.303,,0.386,,0.106,0.1,,-0.5,,-0.89,94.7,,89.6,83.7,,0.176,0.471,0.365,0.313,0.375,0.219,0.245,0.415,0.275,,,,,,,,,,95.0,99.0,97.0,0.205,,0.86,,94.7,,0.207,0.414,0.123,,,,,,,,,,,,
2024-04-03,746008,Single,single,False,666135,605452,Alex Kirilloff,Joe Ross,0,f19a3a51-7e59-42ae-aa74-b8be2dd7a0dd,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,80.0,107.0,95.0,101.0,101.0,104.0,,,,,,,0.171,,0.38,,0.087,-2.54,,-0.43,,0.99,94.6,,90.3,86.4,,0.286,0.514,0.288,0.278,0.333,0.133,0.246,0.386,0.414,,,,0.0,0.0,0.333,110.0,105.0,101.0,84.0,95.0,90.0,0.335,0.027,0.25,1.84,94.5,83.2,0.255,0.333,0.189,,,,,,,,,,,,
2024-04-03,746008,Walk,walk,False,666135,605452,Alex Kirilloff,Joe Ross,0,7c4a7812-8da8-450c-85e8-63c419e60428,605452.0,joeross,Ross,Right,Joe Ross,MIL,4.5,4.42,42.0,100.0,90.0,97.0,0.724,7.5,3.43,9.0,0.86,1.06,0.235,0.394,0.212,0.311,0.428,84.0,106.0,96.0,80.0,107.0,95.0,101.0,101.0,104.0,,,,,,,0.171,,0.38,,0.087,-2.54,,-0.43,,0.99,94.6,,90.3,86.4,,0.286,0.514,0.288,0.278,0.333,0.133,0.246,0.386,0.414,,,,0.0,0.0,0.333,110.0,105.0,101.0,84.0,95.0,90.0,0.335,0.027,0.25,1.84,94.5,83.2,0.255,0.333,0.189,,,,,,,,,,,,
2024-04-03,746008,Single,single,False,666135,571948,Alex Kirilloff,Hoby Milner,0,d2db22e6-1e61-41ee-b72b-57c7a83a96aa,571948.0,hobymilner,Milner,Left,Hoby Milner,MIL,4.91,3.17,44.0,107.0,102.0,104.0,0.842,8.59,2.05,9.2,1.02,1.78,0.26,0.412,0.214,0.252,0.437,86.0,106.0,95.0,100.0,119.0,111.0,122.0,103.0,109.0,,,,,,,0.178,,0.346,,0.131,1.4,,1.03,,1.39,88.7,,81.2,79.4,,0.1,0.233,0.242,0.158,0.368,0.3,0.22,0.36,0.271,,,,,,,,,,86.0,105.0,99.0,0.346,,-2.37,,88.4,,0.418,0.597,0.044,,,,,,,,,,,,
2024-04-03,746008,Double,double,False,666135,606303,Alex Kirilloff,Joel Payamps,0,357e024d-032d-4a7f-81a9-d1995960c3f2,606303.0,joelpayamps,Payamps,Right,Joel Payamps,MIL,4.41,5.58,34.2,101.0,104.0,102.0,0.767,8.05,2.86,7.79,1.56,0.95,0.155,0.466,0.146,0.33,0.445,104.0,92.0,92.0,99.0,102.0,98.0,113.0,104.0,110.0,,,,,,,0.303,,0.386,,0.106,0.1,,-0.5,,-0.89,94.7,,89.6,83.7,,0.176,0.471,0.365,0.313,0.375,0.219,0.245,0.415,0.275,,,,,,,,,,95.0,99.0,97.0,0.205,,0.86,,94.7,,0.207,0.414,0.123,,,,,,,,,,,,
2024-04-03,746008,Triple,triple,False,666135,669060,Alex Kirilloff,Bryse Wilson,0,f3bd7e19-b911-47fa-a8dd-80c008382cac,669060.0,brysewilson,"Wilson, B",Right,Bryse Wilson,MIL,4.12,5.12,83.0,103.0,93.0,98.0,0.817,7.16,3.04,8.35,1.63,0.93,0.269,0.36,0.154,0.387,0.455,56.0,94.0,83.0,88.0,111.0,105.0,,,,,,,97.0,97.0,93.0,0.145,0.338,,,0.046,-2.82,0.87,,,-1.63,93.6,88.9,88.1,,,0.268,0.482,0.24,0.25,0.375,0.15,,,,0.234,0.372,0.248,0.261,0.587,0.245,107.0,108.0,107.0,90.0,106.0,96.0,0.317,0.154,1.33,-1.78,93.2,80.3,0.228,0.36,0.159,,,,,,,,,,,,
2024-04-04,745928,Triple,triple,False,666135,676440,Alex Kirilloff,Tanner Bibee,0,540ead3f-358e-495a-a0f5-ef5f29ccaf2c,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,94.0,103.0,99.0,116.0,104.0,112.0,,,,,,,0.44,,0.27,,0.171,-1.35,,1.69,,1.17,94.6,,82.4,86.2,,0.305,0.524,0.214,0.212,0.353,0.276,0.128,0.223,0.355,,,,0.186,0.4,0.241,119.0,111.0,113.0,,,,0.001,0.118,-3.42,-0.54,92.5,81.5,,,,,,,,,,,,,,,
2024-04-04,745928,Groundout,field_out,True,666135,676440,Alex Kirilloff,Tanner Bibee,0,ff2e38d1-2872-4d7f-ad83-97a9b15757bb,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,94.0,103.0,99.0,116.0,104.0,112.0,,,,,,,0.44,,0.27,,0.171,-1.35,,1.69,,1.17,94.6,,82.4,86.2,,0.305,0.524,0.214,0.212,0.353,0.276,0.128,0.223,0.355,,,,0.186,0.4,0.241,119.0,111.0,113.0,,,,0.001,0.118,-3.42,-0.54,92.5,81.5,,,,,,,,,,,,,,,
2024-04-04,745928,Pop Out,field_out,True,666135,676440,Alex Kirilloff,Tanner Bibee,0,0e81dfda-6a04-4737-aa43-2cd078075c6b,676440.0,tannerbibee,Bibee,Right,Tanner Bibee,CLE,3.58,3.51,110.2,104.0,102.0,106.0,0.761,10.25,2.44,7.56,1.06,0.84,0.29,0.392,0.14,0.28,0.448,85.0,102.0,111.0,94.0,103.0,99.0,116.0,104.0,112.0,,,,,,,0.44,,0.27,,0.171,-1.35,,1.69,,1.17,94.6,,82.4,86.2,,0.305,0.524,0.214,0.212,0.353,0.276,0.128,0.223,0.355,,,,0.186,0.4,0.241,119.0,111.0,113.0,,,,0.001,0.118,-3.42,-0.54,92.5,81.5,,,,,,,,,,,,,,,
2024-04-04,745928,Hit By Pitch,hit_by_pitch,False,666135,682120,Alex Kirilloff,Tim Herrin,1,c2537c9d-169a-4dee-a2fe-10938a9e88ba,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.45,3.36,37.1,96.0,105.0,98.0,0.72,9.4,4.34,4.58,0.24,1.41,0.148,0.455,0.193,0.273,0.411,,,,97.0,93.0,88.0,116.0,95.0,100.0,,,,,,,0.254,,0.249,,,1.69,,0.48,,,95.4,,,87.6,,0.176,0.206,0.171,,,,0.238,0.381,0.338,,,,0.138,0.224,0.385,105.0,96.0,99.0,106.0,106.0,112.0,0.098,0.398,5.35,1.95,94.0,81.5,0.0,0.0,0.115,,,,,,,,,,,,
2024-04-04,745928,Lineout,field_out,True,666135,661403,Alex Kirilloff,Emmanuel Clase,0,e2910f78-6257-4918-a0f7-cb6bdc971254,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.81,2.81,44.1,106.0,146.0,113.0,0.763,7.92,1.02,5.08,0.2,2.36,0.246,0.347,0.161,0.237,0.448,,,,123.0,123.0,53.0,142.0,115.0,129.0,,,,148.0,104.0,110.0,0.005,0.81,0.185,,,0.15,3.05,1.3,,,99.8,99.3,,90.4,,,,,,,,0.171,0.2,0.313,0.16,0.227,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,745926,Triple,triple,False,666135,471911,Alex Kirilloff,Carlos Carrasco,1,61b548c1-1805-4ff9-add4-b594c1a92c52,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,63.0,94.0,85.0,99.0,102.0,106.0,,,,,,,0.243,,0.283,,0.222,-2.15,,-0.69,,0.06,91.5,,86.7,83.1,,0.387,0.653,0.137,0.212,0.362,0.276,0.2,0.267,0.37,,,,0.059,0.176,0.242,106.0,102.0,105.0,90.0,95.0,90.0,0.19,0.062,-1.29,2.26,91.1,80.4,0.295,0.541,0.123,,,,,,,,,,,,
2024-04-06,745926,Walk,walk,False,666135,471911,Alex Kirilloff,Carlos Carrasco,0,bc4da889-fe67-43ad-85f9-34cc24b5d7a0,471911.0,carloscarrasco,Carrasco,Right,Carlos Carrasco,CLE,5.02,4.83,86.0,98.0,90.0,96.0,0.797,7.12,2.72,9.52,1.47,1.4,0.172,0.425,0.146,0.31,0.396,104.0,105.0,103.0,63.0,94.0,85.0,99.0,102.0,106.0,,,,,,,0.243,,0.283,,0.222,-2.15,,-0.69,,0.06,91.5,,86.7,83.1,,0.387,0.653,0.137,0.212,0.362,0.276,0.2,0.267,0.37,,,,0.059,0.176,0.242,106.0,102.0,105.0,90.0,95.0,90.0,0.19,0.062,-1.29,2.26,91.1,80.4,0.295,0.541,0.123,,,,,,,,,,,,
2024-04-06,745926,Groundout,field_out,True,666135,671922,Alex Kirilloff,Cade Smith,0,53acd557-3bc9-449f-a081-1224ebb4b77a,671922.0,cadesmith,"Smith, C",Right,Cade Smith,CLE,2.22,2.32,44.2,104.0,124.0,110.0,0.732,12.49,1.81,6.45,0.2,1.71,0.276,0.347,0.133,0.235,0.496,,,,116.0,110.0,113.0,129.0,95.0,98.0,,,,,,,0.678,,0.128,,,3.16,,-1.42,,,95.9,,,82.0,,0.175,0.263,0.286,,,,0.357,0.571,0.371,,,,,,,,,,,,,,,,,,,,,,0.194,-0.58,88.6,,,,0.219,0.281,0.316,145.0,93.0,104.0
2024-04-06,745926,Grounded Into DP,grounded_into_double_play,True,666135,605130,Alex Kirilloff,Scott Barlow,1,ee23c72a-632b-4e4d-877b-b8a640580325,605130.0,scottbarlow,"Barlow, S",Right,Scott Barlow,CLE,3.52,3.61,38.1,91.0,115.0,93.0,0.648,12.68,5.4,7.28,0.94,1.83,0.169,0.551,0.191,0.247,0.333,,,,80.0,89.0,83.0,124.0,86.0,90.0,,,,,,,0.202,,0.489,,,-0.48,,1.33,,,91.7,,,81.2,,0.36,0.52,0.204,,,,0.141,0.203,0.424,,,,0.175,0.425,0.444,149.0,103.0,108.0,98.0,93.0,93.0,0.099,0.209,-2.08,-1.56,91.7,77.5,0.5,0.667,0.316,,,,,,,,,,,,
2024-04-06,745926,Strikeout,strikeout,True,666135,661403,Alex Kirilloff,Emmanuel Clase,1,d3ddbc19-b7a7-456a-86e1-de243b3f24aa,661403.0,emmanuelclase,"Clase, E",Right,Emmanuel Clase,CLE,0.81,2.81,44.1,106.0,146.0,113.0,0.763,7.92,1.02,5.08,0.2,2.36,0.246,0.347,0.161,0.237,0.448,,,,123.0,123.0,53.0,142.0,115.0,129.0,,,,148.0,104.0,110.0,0.005,0.81,0.185,,,0.15,3.05,1.3,,,99.8,99.3,,90.4,,,,,,,,0.171,0.2,0.313,0.16,0.227,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,745925,Flyout,field_out,True,666135,518489,Alex Kirilloff,Ryan Brasier,0,5108b2b1-8f5d-4578-a7d7-34fddd9188ba,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,4.63,3.77,11.2,103.0,97.0,102.0,0.835,9.26,2.31,7.71,2.31,1.36,0.188,0.438,0.156,0.375,0.469,,,,95.0,103.0,100.0,106.0,109.0,113.0,,,,82.0,100.0,100.0,0.278,0.13,0.37,,,5.39,7.63,-7.8,,,94.3,90.7,,84.9,,0.0,0.0,0.25,,,,0.409,0.864,0.156,0.0,0.0,0.0,,,,,,,96.0,95.0,90.0,0.222,,1.4,,94.2,,0.167,0.167,0.286,,,,,,,,,,,,
2024-04-09,745924,Flyout,field_out,True,666135,607192,Alex Kirilloff,Tyler Glasnow,0,95b55bac-cd7b-4ca3-ac72-c8a1a07f8f6b,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,,,,,,,0.476,,0.266,,,1.01,,0.56,,,96.3,,,90.1,,0.208,0.404,0.209,,,,0.215,0.364,0.412,,,,0.104,0.195,0.462,139.0,99.0,112.0,98.0,107.0,109.0,0.076,0.182,2.5,2.05,96.5,83.8,0.129,0.161,0.188,,,,,,,,,,,,
2024-04-09,745924,Strikeout,strikeout,True,666135,607192,Alex Kirilloff,Tyler Glasnow,0,b2fd3b17-e103-410a-857f-bf7dd196a805,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,110.0,105.0,110.0,,,,,,,0.476,,0.266,,,1.01,,0.56,,,96.3,,,90.1,,0.208,0.404,0.209,,,,0.215,0.364,0.412,,,,0.104,0.195,0.462,139.0,99.0,112.0,98.0,107.0,109.0,0.076,0.182,2.5,2.05,96.5,83.8,0.129,0.161,0.188,,,,,,,,,,,,
