date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,wFA/C,wSI/C,wSL/C,wKC/C,vFA,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,vSC (sc),SC%,wSC/C,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
2024-09-18,745121,Groundout,field_out,True,694377,700241,Nick Yorke,Michael McGreevy,0,5794ab2f-4a5d-4767-a254-2932196e5718,700241.0,michaelmcgreevy,McGreevy,Right,Michael McGreevy,STL,0.9,3.23,10.0,104.0,81.0,97.0,0.75,6.3,0.9,6.3,0.0,3.8,0.172,0.483,0.207,0.172,0.401,63.0,110.0,104.0,85.0,104.0,98.0,120.0,111.0,114.0,,,,0.423,0.131,0.182,,4.03,7.04,-3.21,,92.7,91.9,84.6,,,,,0.095,0.095,0.083,0.429,0.571,0.364,,,,31.0,122.0,100.0,81.0,95.0,104.0,0.073,0.088,-7.24,-3.68,87.1,80.0,,,,,,,63.0,76.0,50.0,0.102,5.94,88.6,0.0,0.0,0.375,,,,,,,,,,,,
2024-09-19,745120,Strikeout,strikeout,True,694377,607200,Nick Yorke,Erick Fedde,0,1ed9ed2c-ecd1-4653-94f0-d9316cfac6af,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.38,3.95,170.1,104.0,90.0,99.0,0.81,7.61,2.69,7.82,1.06,1.06,0.267,0.369,0.181,0.297,0.401,17.0,112.0,76.0,76.0,105.0,93.0,126.0,101.0,107.0,,,,0.311,0.003,0.201,,-6.19,0.4,1.22,,92.9,93.0,83.5,,0.5,0.5,0.0,0.253,0.364,0.196,,,,,,,86.0,108.0,105.0,,,,,0.166,,-0.28,87.7,,0.172,0.321,0.246,0.218,0.327,0.155,78.0,104.0,97.0,0.319,0.4,89.9,0.258,0.474,0.233,,,,,,,,,,,,
2024-09-19,745120,Groundout,field_out,True,694377,607200,Nick Yorke,Erick Fedde,0,c2d4c718-0e7e-4bf3-8c23-b9d6930fec34,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.38,3.95,170.1,104.0,90.0,99.0,0.81,7.61,2.69,7.82,1.06,1.06,0.267,0.369,0.181,0.297,0.401,17.0,112.0,76.0,76.0,105.0,93.0,126.0,101.0,107.0,,,,0.311,0.003,0.201,,-6.19,0.4,1.22,,92.9,93.0,83.5,,0.5,0.5,0.0,0.253,0.364,0.196,,,,,,,86.0,108.0,105.0,,,,,0.166,,-0.28,87.7,,0.172,0.321,0.246,0.218,0.327,0.155,78.0,104.0,97.0,0.319,0.4,89.9,0.258,0.474,0.233,,,,,,,,,,,,
2024-09-19,745120,Strikeout,strikeout,True,694377,552640,Nick Yorke,Andrew Kittredge,0,e5da7b80-994b-42ee-93c1-aed674172ff5,552640.0,andrewkittredge,Kittredge,Right,Andrew Kittredge,STL,2.93,4.23,67.2,106.0,116.0,111.0,0.744,8.51,2.66,7.71,1.33,1.22,0.183,0.435,0.162,0.288,0.43,99.0,110.0,112.0,97.0,102.0,102.0,133.0,108.0,119.0,,,,0.378,0.124,0.493,,0.15,-0.06,1.12,,94.0,94.7,88.2,,0.222,0.361,0.2,0.292,0.416,0.128,0.184,0.408,0.407,,,,,,,,,,,,,,,,,,,,,,171.0,88.0,76.0,0.006,-5.78,88.2,,,,,,,,,,,,,,,
2024-09-19,745120,Groundout,field_out,True,694377,667463,Nick Yorke,John King,0,8baea9b5-08eb-47cd-92e0-75575b1b675a,667463.0,johnking,"King, J",Left,John King,STL,2.98,3.78,57.1,105.0,81.0,101.0,0.844,5.65,1.88,8.63,0.78,2.59,0.282,0.394,0.154,0.282,0.431,64.0,120.0,111.0,80.0,105.0,97.0,76.0,107.0,111.0,,,,0.582,0.015,0.123,,3.88,1.56,-2.21,,93.7,93.5,83.5,,,,,0.273,0.339,0.12,0.267,0.467,0.275,,,,87.0,105.0,104.0,,,,,0.281,,0.35,84.4,,,,,0.219,0.328,0.235,,,,,,,,,,,,,,,,,,,,,
2024-09-21,746660,Strikeout,strikeout,True,694377,695076,Nick Yorke,Rhett Lowder,0,f6b6c369-e784-4d8f-b039-01177d331c02,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.4,4.38,25.2,102.0,92.0,99.0,0.808,7.36,3.86,7.71,0.0,1.3,0.227,0.48,0.147,0.333,0.432,82.0,91.0,85.0,78.0,105.0,100.0,105.0,99.0,102.0,,,,0.263,0.27,0.27,,-1.18,3.44,1.42,,93.5,92.4,84.8,,0.333,0.333,0.273,0.265,0.265,0.075,0.226,0.29,0.317,,,,110.0,115.0,113.0,,,,,0.197,,1.21,86.2,,,,,0.105,0.105,0.162,,,,,,,,,,,,,,,,,,,,,
2024-09-21,746660,Lineout,field_out,True,694377,695076,Nick Yorke,Rhett Lowder,0,be584d86-f16f-4e0e-8e3f-851e7ce908ff,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,1.4,4.38,25.2,102.0,92.0,99.0,0.808,7.36,3.86,7.71,0.0,1.3,0.227,0.48,0.147,0.333,0.432,82.0,91.0,85.0,78.0,105.0,100.0,105.0,99.0,102.0,,,,0.263,0.27,0.27,,-1.18,3.44,1.42,,93.5,92.4,84.8,,0.333,0.333,0.273,0.265,0.265,0.075,0.226,0.29,0.317,,,,110.0,115.0,113.0,,,,,0.197,,1.21,86.2,,,,,0.105,0.105,0.162,,,,,,,,,,,,,,,,,,,,,
2024-09-21,746660,Groundout,field_out,True,694377,571656,Nick Yorke,Buck Farmer,0,553ddb4d-a7ef-4065-a5d0-e4001782fc82,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,3.04,4.26,68.0,100.0,93.0,100.0,0.762,9.13,3.71,7.28,0.93,0.83,0.228,0.424,0.185,0.288,0.397,51.0,94.0,81.0,73.0,96.0,94.0,120.0,102.0,111.0,,,,0.241,0.204,0.345,,0.06,0.98,1.4,,92.7,92.5,82.2,,0.217,0.413,0.154,0.271,0.429,0.157,0.132,0.303,0.373,,,,111.0,105.0,109.0,,,,,0.209,,-0.87,86.8,,,,,0.281,0.386,0.336,,,,,,,,,,,,,,,,,,,,,
2024-09-21,746660,Strikeout,strikeout,True,694377,691172,Nick Yorke,Yosver Zulueta,1,ac187b12-548d-41f4-a27a-4e605184f289,691172.0,yosverzulueta,Zulueta,Right,Yosver Zulueta,CIN,5.4,3.73,15.0,95.0,88.0,95.0,0.846,10.2,4.2,9.0,1.2,2.5,0.275,0.3,0.125,0.325,0.377,67.0,89.0,77.0,79.0,90.0,85.0,111.0,109.0,123.0,,,,0.619,0.042,0.321,,-2.11,0.3,-0.7,,95.9,96.4,87.2,,,,,0.313,0.469,0.136,0.214,0.286,0.286,,,,99.0,80.0,83.0,,,,,0.019,,3.51,89.9,,0.222,0.556,0.357,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-22,746657,Groundout,field_out,True,694377,668881,Nick Yorke,Hunter Greene,0,ba1b7de9-fdc5-4c51-9c42-6c9e3bb15b2e,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,2.83,2.99,146.1,99.0,124.0,104.0,0.741,10.21,3.32,5.84,0.74,0.71,0.284,0.39,0.202,0.267,0.429,124.0,102.0,104.0,,,,125.0,96.0,103.0,,,,,0.553,0.347,,1.56,,0.6,,97.6,,86.8,,0.186,0.277,0.249,,,,0.163,0.303,0.391,0.4,1.0,0.111,,,,116.0,97.0,100.0,0.017,,-3.19,,,80.7,,,,,,,,,,,,,,,,,,,121.0,90.0,103.0,0.083,-0.97,87.0,0.257,0.429,0.287
2024-09-22,746657,Home Run,home_run,False,694377,518585,Nick Yorke,Fernando Cruz,0,42efdd43-da2e-457c-aadd-5f50ac600810,518585.0,fernandocruz,"Cruz, F",Right,Fernando Cruz,CIN,4.98,3.98,65.0,95.0,116.0,101.0,0.632,14.82,4.57,7.48,1.25,0.96,0.2,0.457,0.186,0.357,0.381,90.0,99.0,92.0,,,,,,,,,,,0.328,,,-0.16,,,,94.6,,,,0.303,0.526,0.145,,,,,,,,,,,,,,,,,0.001,,-4.85,83.8,,,,,,,,82.0,94.0,94.0,0.255,-2.14,88.6,0.34,0.78,0.273,,,,157.0,92.0,111.0,0.417,1.88,81.5,0.118,0.151,0.589
2024-09-22,746657,Walk,walk,False,694377,571656,Nick Yorke,Buck Farmer,1,0b49e53a-06cc-4aae-b21d-bdb3f4bbf199,571656.0,buckfarmer,"Farmer, B",Right,Buck Farmer,CIN,3.04,4.26,68.0,100.0,93.0,100.0,0.762,9.13,3.71,7.28,0.93,0.83,0.228,0.424,0.185,0.288,0.397,51.0,94.0,81.0,73.0,96.0,94.0,120.0,102.0,111.0,,,,0.241,0.204,0.345,,0.06,0.98,1.4,,92.7,92.5,82.2,,0.217,0.413,0.154,0.271,0.429,0.157,0.132,0.303,0.373,,,,111.0,105.0,109.0,,,,,0.209,,-0.87,86.8,,,,,0.281,0.386,0.336,,,,,,,,,,,,,,,,,,,,,
2024-09-22,746657,Strikeout,strikeout,True,694377,608718,Nick Yorke,Brent Suter,0,897ec21b-220e-4c76-a7da-0ac791ea0314,608718.0,brentsuter,Suter,Left,Brent Suter,CIN,3.22,4.26,64.1,99.0,103.0,104.0,0.814,6.99,1.68,8.67,1.4,1.05,0.295,0.36,0.185,0.265,0.42,117.0,100.0,108.0,85.0,93.0,81.0,86.0,106.0,108.0,,,,0.212,0.43,0.163,,0.56,0.18,-0.9,,85.9,87.4,78.4,,0.278,0.407,0.173,0.239,0.478,0.168,0.244,0.511,0.259,,,,106.0,100.0,115.0,,,,,0.195,,0.38,75.6,,,,,0.204,0.327,0.264,,,,,,,,,,,,,,,,,,,,,
2024-09-24,745441,Sac Fly,sac_fly,True,694377,668964,Nick Yorke,Tobias Myers,1,2fc95374-85c0-4a0d-bcc9-76edb3912ce3,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.0,4.11,138.0,102.0,92.0,97.0,0.81,8.28,2.35,8.22,1.17,0.93,0.262,0.416,0.13,0.314,0.432,87.0,105.0,100.0,71.0,92.0,74.0,92.0,106.0,103.0,,,,0.005,0.401,0.21,,0.58,11.28,1.43,,92.9,91.5,85.5,,0.239,0.436,0.192,0.0,0.0,0.0,0.198,0.255,0.248,0.421,0.579,0.194,109.0,86.0,90.0,73.0,99.0,104.0,0.041,0.114,-3.19,1.18,81.1,77.8,,,,0.083,0.083,0.444,96.0,100.0,91.0,0.23,-0.75,89.2,0.33,0.495,0.119,,,,,,,,,,,,
2024-09-24,745441,Strikeout,strikeout,True,694377,668964,Nick Yorke,Tobias Myers,0,58c37e26-7dfa-44c7-9c3c-be1ab2bb600e,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.0,4.11,138.0,102.0,92.0,97.0,0.81,8.28,2.35,8.22,1.17,0.93,0.262,0.416,0.13,0.314,0.432,87.0,105.0,100.0,71.0,92.0,74.0,92.0,106.0,103.0,,,,0.005,0.401,0.21,,0.58,11.28,1.43,,92.9,91.5,85.5,,0.239,0.436,0.192,0.0,0.0,0.0,0.198,0.255,0.248,0.421,0.579,0.194,109.0,86.0,90.0,73.0,99.0,104.0,0.041,0.114,-3.19,1.18,81.1,77.8,,,,0.083,0.083,0.444,96.0,100.0,91.0,0.23,-0.75,89.2,0.33,0.495,0.119,,,,,,,,,,,,
2024-09-24,745441,Single,single,False,694377,607067,Nick Yorke,Colin Rea,1,188b2872-82a6-4718-a6ee-d1e1e571cfbb,607067.0,colinrea,Rea,Right,Colin Rea,MIL,4.29,4.87,167.2,102.0,84.0,97.0,0.827,7.25,2.31,9.07,1.56,0.95,0.24,0.456,0.137,0.329,0.444,70.0,109.0,95.0,82.0,103.0,96.0,109.0,106.0,108.0,,,,0.311,0.193,0.172,,0.49,-0.28,1.41,,92.9,92.3,82.0,,0.207,0.314,0.248,0.298,0.482,0.115,,,,0.394,0.636,0.18,,,,100.0,109.0,104.0,0.042,,-3.64,,,78.7,0.159,0.234,0.227,,,,76.0,94.0,88.0,0.194,-1.34,87.6,0.287,0.656,0.168,,,,78.0,98.0,96.0,0.088,-2.02,86.5,0.286,0.492,0.277
2024-09-24,745441,Flyout,field_out,True,694377,605452,Nick Yorke,Joe Ross,1,fb81048c-7d58-442c-b8a0-c4eab003adc9,605452.0,joeross,Ross,Right,Joe Ross,MIL,3.77,3.86,74.0,102.0,88.0,98.0,0.752,8.03,3.53,8.76,0.85,0.98,0.29,0.366,0.21,0.321,0.454,84.0,106.0,97.0,85.0,98.0,92.0,94.0,103.0,104.0,,,,0.366,0.16,0.373,,-2.63,0.77,0.42,,94.8,94.8,86.6,,0.288,0.5,0.275,0.248,0.343,0.154,0.237,0.32,0.384,0.0,0.0,0.308,81.0,106.0,97.0,110.0,102.0,99.0,0.017,0.084,2.4,0.43,90.2,83.2,,,,0.286,0.357,0.157,,,,,,,,,,,,,,,,,,,,,
2024-09-25,745442,Strikeout,strikeout,True,694377,642547,Nick Yorke,Freddy Peralta,0,170d9f6e-3042-4130-b0ad-db04e6e4ae2e,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.539,0.217,,0.05,,-0.09,,94.3,,81.4,,0.239,0.424,0.25,,,,0.201,0.381,0.407,0.186,0.349,0.381,84.0,92.0,88.0,104.0,106.0,110.0,0.07,0.175,0.36,0.84,87.7,78.1,,,,0.218,0.291,0.369,,,,,,,,,,,,,,,,,,,,,
2024-09-25,745442,Walk,walk,False,694377,642547,Nick Yorke,Freddy Peralta,1,34c39610-fe03-4a7e-bddb-5166546cbd7b,642547.0,freddyperalta,"Peralta, F",Right,Freddy Peralta,MIL,3.68,3.88,173.2,98.0,103.0,100.0,0.719,10.36,3.52,7.41,1.35,0.82,0.262,0.376,0.201,0.318,0.373,112.0,99.0,101.0,,,,98.0,99.0,105.0,,,,,0.539,0.217,,0.05,,-0.09,,94.3,,81.4,,0.239,0.424,0.25,,,,0.201,0.381,0.407,0.186,0.349,0.381,84.0,92.0,88.0,104.0,106.0,110.0,0.07,0.175,0.36,0.84,87.7,78.1,,,,0.218,0.291,0.369,,,,,,,,,,,,,,,,,,,,,
2024-09-25,745442,Strikeout,strikeout,True,694377,669084,Nick Yorke,DL Hall,0,763decc2-4ac7-447d-9411-80e881fd2404,669084.0,dlhall,"Hall, DL",Left,DL Hall,MIL,5.02,4.49,43.0,99.0,87.0,96.0,0.794,9.21,4.4,10.05,1.26,1.22,0.189,0.441,0.173,0.307,0.413,72.0,98.0,91.0,,,,105.0,105.0,108.0,,,,,0.453,0.143,,-2.43,,0.51,,93.3,,84.7,,0.395,0.553,0.124,,,,0.182,0.212,0.451,0.208,0.375,0.212,93.0,99.0,92.0,104.0,99.0,102.0,0.199,0.205,0.75,-0.11,84.7,79.7,,,,0.189,0.351,0.347,,,,,,,,,,,,,,,,,,,,,
2024-09-27,745692,Flyout,field_out,True,694377,607074,Nick Yorke,Carlos Rodón,0,be8b5b76-25b4-44d1-9683-92947d6adb7a,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.335,0.396,114.0,98.0,101.0,,,,144.0,104.0,113.0,,,,,0.494,0.26,,0.05,,-0.4,,95.4,,86.8,,0.262,0.514,0.214,,,,0.199,0.361,0.393,0.281,0.531,0.276,129.0,92.0,106.0,103.0,86.0,93.0,0.083,0.129,-1.32,1.44,85.5,81.0,,,,0.188,0.247,0.49,100.0,83.0,82.0,0.035,-3.11,91.8,0.353,0.647,0.255,,,,,,,,,,,,
2024-09-27,745692,Lineout,field_out,True,694377,607074,Nick Yorke,Carlos Rodón,0,52b2b966-398e-499d-bd51-1ffff4a2b19b,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,3.96,4.14,175.0,97.0,122.0,103.0,0.716,10.03,2.93,8.07,1.59,0.69,0.257,0.399,0.143,0.335,0.396,114.0,98.0,101.0,,,,144.0,104.0,113.0,,,,,0.494,0.26,,0.05,,-0.4,,95.4,,86.8,,0.262,0.514,0.214,,,,0.199,0.361,0.393,0.281,0.531,0.276,129.0,92.0,106.0,103.0,86.0,93.0,0.083,0.129,-1.32,1.44,85.5,81.0,,,,0.188,0.247,0.49,100.0,83.0,82.0,0.035,-3.11,91.8,0.353,0.647,0.255,,,,,,,,,,,,
2024-09-27,745692,Groundout,field_out,True,694377,605280,Nick Yorke,Clay Holmes,0,f6e3e0a0-1b4e-4901-885e-8bcc73763b5f,605280.0,clayholmes,"Holmes, C",Right,Clay Holmes,NYY,3.14,3.22,63.0,98.0,135.0,107.0,0.723,9.71,3.14,8.57,0.57,3.38,0.191,0.433,0.185,0.292,0.429,,,,102.0,94.0,100.0,183.0,103.0,115.0,,,,0.565,,0.435,,,-0.48,1.29,,,96.6,85.5,,,,,0.317,0.424,0.218,0.133,0.289,0.407,,,,,,,,,,,,,,,,0.172,0.207,0.38,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,745692,Forceout,force_out,True,694377,664123,Nick Yorke,Scott Effross,1,cbebe4ac-63a9-46a4-b550-139cf744536a,664123.0,scotteffross,Effross,Right,Scott Effross,NYY,5.4,9.05,3.1,97.0,93.0,85.0,0.852,5.4,5.4,8.1,2.7,3.0,0.2,0.4,0.3,0.3,0.418,133.0,103.0,90.0,94.0,90.0,75.0,71.0,92.0,96.0,,,,0.345,0.182,0.345,,-4.11,6.7,-6.04,,89.8,89.7,78.8,,,,,0.167,0.167,0.0,0.333,1.333,0.25,,,,94.0,121.0,75.0,,,,,0.127,,2.57,82.1,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
