date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
2024-05-11,745344,Strikeout,strikeout,True,668843,643511,Conner Capel,Tyler Rogers,0,83a3e2a2-704b-4381-9e39-534bde4050c1,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.15,2.48,45.2,106.0,126.0,105.0,0.839,6.7,0.59,9.66,0.79,2.1,0.304,0.372,0.284,0.236,0.532,,,,109.0,106.0,94.0,114.0,111.0,106.0,145.0,97.0,103.0,0.622,0.008,0.371,,-4.89,1.34,-1.38,,82.3,,82.4,73.8,0.246,0.478,0.28,0.284,0.358,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,747205,Strikeout,strikeout,True,668843,677944,Conner Capel,Slade Cecconi,0,9a68c2de-5ff0-4375-aea0-f037ebea2746,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,92.0,108.0,104.0,,,,114.0,103.0,105.0,,0.546,0.221,0.145,-1.16,,-0.57,-0.62,94.1,81.9,,84.8,0.258,0.435,0.193,,,,0.317,0.54,0.155,0.227,0.432,0.26,103.0,101.0,108.0,0.087,-0.78,74.7,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,747205,Single,single,False,668843,677944,Conner Capel,Slade Cecconi,0,8d07d93f-d0da-45f6-96f6-44442db82247,677944.0,sladececconi,Cecconi,Right,Slade Cecconi,ARI,6.14,4.16,66.0,105.0,99.0,104.0,0.82,7.23,1.91,9.95,1.64,0.7,0.302,0.349,0.175,0.33,0.486,101.0,99.0,101.0,92.0,108.0,104.0,,,,114.0,103.0,105.0,,0.546,0.221,0.145,-1.16,,-0.57,-0.62,94.1,81.9,,84.8,0.258,0.435,0.193,,,,0.317,0.54,0.155,0.227,0.432,0.26,103.0,101.0,108.0,0.087,-0.78,74.7,0.188,0.438,0.289,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-15,747203,Flyout,field_out,True,668843,694297,Conner Capel,Brandon Pfaadt,0,e0adfa16-cd43-43ce-aeb5-fceef876c821,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.286,0.102,1.3,0.11,0.32,0.12,93.5,87.6,93.3,84.5,0.186,0.421,0.35,0.273,0.364,0.119,0.246,0.388,0.201,0.289,0.316,0.3,97.0,102.0,105.0,0.041,-1.37,80.1,0.5,0.5,0.261,,,,,,,,,,,,,,,,,,,0.01,0.39,89.6,0.2,0.8,0.0
2024-05-15,747203,Groundout,field_out,True,668843,694297,Conner Capel,Brandon Pfaadt,0,b9865747-7984-4a4a-a487-0b38cb09c8f6,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.286,0.102,1.3,0.11,0.32,0.12,93.5,87.6,93.3,84.5,0.186,0.421,0.35,0.273,0.364,0.119,0.246,0.388,0.201,0.289,0.316,0.3,97.0,102.0,105.0,0.041,-1.37,80.1,0.5,0.5,0.261,,,,,,,,,,,,,,,,,,,0.01,0.39,89.6,0.2,0.8,0.0
2024-05-15,747203,Flyout,field_out,True,668843,694297,Conner Capel,Brandon Pfaadt,0,90bcfd47-646e-4f2b-9bbb-d293d5136ae5,694297.0,brandonpfaadt,Pfaadt,Right,Brandon Pfaadt,ARI,3.97,3.39,113.1,106.0,106.0,106.0,0.779,8.26,2.06,8.34,1.11,1.1,0.238,0.428,0.145,0.298,0.457,95.0,99.0,94.0,92.0,104.0,101.0,90.0,106.0,105.0,141.0,111.0,118.0,0.211,0.35,0.286,0.102,1.3,0.11,0.32,0.12,93.5,87.6,93.3,84.5,0.186,0.421,0.35,0.273,0.364,0.119,0.246,0.388,0.201,0.289,0.316,0.3,97.0,102.0,105.0,0.041,-1.37,80.1,0.5,0.5,0.261,,,,,,,,,,,,,,,,,,,0.01,0.39,89.6,0.2,0.8,0.0
2024-05-16,746150,Single,single,False,668843,607192,Conner Capel,Tyler Glasnow,0,788946ce-c8c2-4f99-87ea-4ab32d19cc24,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,,1.01,2.5,0.56,,96.3,,96.5,90.1,0.215,0.364,0.412,0.129,0.161,0.188,0.208,0.404,0.209,,,,139.0,99.0,112.0,0.182,2.05,83.8,0.104,0.195,0.462,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-16,746150,Groundout,field_out,True,668843,607192,Conner Capel,Tyler Glasnow,0,fc39f87b-5dec-4ae9-bbf1-343cfdcd5ae6,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,117.0,102.0,103.0,98.0,107.0,109.0,110.0,105.0,110.0,0.076,0.476,0.266,,1.01,2.5,0.56,,96.3,,96.5,90.1,0.215,0.364,0.412,0.129,0.161,0.188,0.208,0.404,0.209,,,,139.0,99.0,112.0,0.182,2.05,83.8,0.104,0.195,0.462,,,,,,,,,,,,,,,,,,,,,,,,
