date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CH%,wFA/C,wFC/C,wSI/C,wCH/C,vFA,vFC,vCH,vSI,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SL,Loc+ SL,Pit+ SL,SL%,CU%,wSL/C,wCU/C,vSL,vCU,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff
2024-05-02,746070,Single,single,False,687597,687424,Jordan Beck,Anthony Maldonado,1,dec2c4b0-9cf2-447d-9edc-f67fae27a8a9,687424.0,anthonymaldonado,"Maldonado, A",Right,Anthony Maldonado,MIA,6.23,3.85,13.0,98.0,99.0,99.0,0.703,5.54,3.46,10.38,0.69,0.68,0.091,0.5,0.25,0.364,0.389,,,,,,,94.0,95.0,91.0,69.0,85.0,81.0,0.313,,0.053,,,0.89,0.27,,,91.1,,93.0,,,,,,,,,,0.235,0.353,0.107,,,,104.0,101.0,105.0,0.635,,-0.97,,84.7,,0.314,0.514,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,745510,Strikeout,strikeout,True,687597,527048,Jordan Beck,Martín Pérez,0,9dc8f821-1d52-4de7-b4a0-e870a308c793,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.215,-5.77,-0.81,-0.23,-3.51,91.4,88.4,83.4,90.9,0.304,0.609,0.196,0.338,0.588,0.275,0.375,0.625,0.036,0.3,0.423,0.1,71.0,98.0,96.0,,,,,0.101,,0.23,,78.3,,,,0.364,0.409,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,745510,Groundout,field_out,True,687597,527048,Jordan Beck,Martín Pérez,0,9b3b97ea-5655-479c-8d8a-b9c72c4695df,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,75.0,103.0,96.0,65.0,105.0,94.0,0.375,0.055,0.254,0.215,-5.77,-0.81,-0.23,-3.51,91.4,88.4,83.4,90.9,0.304,0.609,0.196,0.338,0.588,0.275,0.375,0.625,0.036,0.3,0.423,0.1,71.0,98.0,96.0,,,,,0.101,,0.23,,78.3,,,,0.364,0.409,0.306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,745510,Strikeout,strikeout,True,687597,676702,Jordan Beck,Hunter Stratton,0,f14bba6d-e418-4a6f-9aaa-55b59e1400c8,676702.0,hunterstratton,"Stratton, H",Right,Hunter Stratton,PIT,4.26,2.75,31.2,101.0,111.0,102.0,0.739,8.53,1.42,8.53,0.85,0.87,0.287,0.372,0.191,0.287,0.437,,,,102.0,100.0,104.0,96.0,113.0,105.0,114.0,101.0,99.0,0.037,0.346,0.381,,-0.41,-0.28,0.82,,95.4,92.0,,95.6,0.3,0.48,0.243,,,,0.267,0.4,0.25,0.167,0.333,0.1,,,,123.0,101.0,105.0,0.236,,2.53,,84.3,,0.095,0.143,0.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,745510,Strikeout,strikeout,True,687597,693312,Jordan Beck,Kyle Nicolas,0,210a8fb2-112f-46fe-af3b-3d912b65adb1,693312.0,kylenicolas,Nicolas,Right,Kyle Nicolas,PIT,3.82,2.92,30.2,92.0,128.0,94.0,0.739,10.86,4.99,6.46,0.29,1.38,0.307,0.333,0.12,0.293,0.37,,,,124.0,88.0,88.0,,,,,,,0.005,0.571,,,1.21,,-6.82,,97.7,,,94.8,,,,,,,0.193,0.246,0.222,,,,128.0,87.0,92.0,138.0,107.0,110.0,0.244,0.179,0.68,-0.99,91.1,85.3,0.189,0.243,0.369,0.25,0.313,0.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,745511,Groundout,field_out,True,687597,683003,Jordan Beck,Jared Jones,0,302fda26-4689-4699-a62e-169db1a9a9b3,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,,,,,0.498,,0.068,0.34,,,-3.19,97.3,,89.7,,,,,0.303,0.576,0.241,0.214,0.403,0.273,,,,99.0,96.0,99.0,126.0,104.0,111.0,0.361,0.073,1.59,-1.54,88.6,80.3,0.194,0.313,0.398,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,745511,Strikeout,strikeout,True,687597,683003,Jordan Beck,Jared Jones,0,7393a106-0a9c-4391-8aee-b2b787d37fd4,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.56,3.69,91.0,103.0,127.0,109.0,0.711,9.69,2.67,7.32,1.19,0.95,0.223,0.384,0.165,0.343,0.459,123.0,102.0,110.0,132.0,102.0,109.0,,,,,,,,0.498,,0.068,0.34,,,-3.19,97.3,,89.7,,,,,0.303,0.576,0.241,0.214,0.403,0.273,,,,99.0,96.0,99.0,126.0,104.0,111.0,0.361,0.073,1.59,-1.54,88.6,80.3,0.194,0.313,0.398,0.364,0.818,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,745511,Strikeout,strikeout,True,687597,670280,Jordan Beck,David Bednar,0,27134950-5c12-4ee8-a552-6a44acf736a6,670280.0,davidbednar,Bednar,Right,David Bednar,PIT,5.01,4.07,32.1,103.0,132.0,111.0,0.756,9.19,1.95,7.79,1.39,0.65,0.245,0.415,0.191,0.287,0.456,,,,146.0,105.0,115.0,,,,,,,,0.597,,,0.22,,,,97.0,,,,,,,,,,0.256,0.439,0.244,,,,97.0,94.0,100.0,,,,,0.207,,1.61,,77.0,,,,0.0,0.0,0.167,125.0,107.0,112.0,0.196,-0.81,92.2,0.233,0.467,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,745504,Flyout,field_out,True,687597,663559,Jordan Beck,Bailey Falter,0,f59b0c96-739a-4c5c-b00e-24262bdd5a53,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,84.0,101.0,95.0,99.0,102.0,98.0,,,,0.144,0.511,,,1.03,,1.24,,91.7,,,91.9,,,,,,,0.229,0.36,0.167,0.262,0.492,0.144,100.0,100.0,99.0,88.0,95.0,94.0,0.161,0.174,-0.06,-0.34,85.6,77.0,0.245,0.286,0.32,0.256,0.488,0.197,37.0,97.0,75.0,0.01,-6.89,87.0,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,745504,Forceout,force_out,True,687597,663559,Jordan Beck,Bailey Falter,1,b89c756c-b302-4b3b-bfca-3a78f8b2dc19,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,,,,84.0,101.0,95.0,99.0,102.0,98.0,,,,0.144,0.511,,,1.03,,1.24,,91.7,,,91.9,,,,,,,0.229,0.36,0.167,0.262,0.492,0.144,100.0,100.0,99.0,88.0,95.0,94.0,0.161,0.174,-0.06,-0.34,85.6,77.0,0.245,0.286,0.32,0.256,0.488,0.197,37.0,97.0,75.0,0.01,-6.89,87.0,0.333,1.333,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-05,745504,Pop Out,field_out,True,687597,682847,Jordan Beck,Luis L. Ortiz,0,8e508e91-85e8-4116-857f-a48b585ac41e,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.286,0.343,0.187,,,,0.219,0.297,0.268,0.25,0.353,0.134,,,,,,,,,,,,,0.21,0.346,0.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,746559,Groundout,field_out,True,687597,690986,Jordan Beck,Kyle Harrison,0,44bac0c7-bdbc-47e0-bf1b-a6d5866e2c3b,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,96.0,100.0,92.0,,,,,,,,0.61,,0.2,0.69,,,-2.37,92.7,,85.4,,,,,0.306,0.471,0.224,0.237,0.377,0.212,,,,89.0,94.0,95.0,93.0,107.0,97.0,0.004,0.186,-11.76,-0.51,88.2,81.3,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,
2024-05-07,746559,Flyout,field_out,True,687597,690986,Jordan Beck,Kyle Harrison,0,8c3b2f1d-6e66-4296-8b4f-8861673bac37,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,96.0,100.0,92.0,,,,,,,,0.61,,0.2,0.69,,,-2.37,92.7,,85.4,,,,,0.306,0.471,0.224,0.237,0.377,0.212,,,,89.0,94.0,95.0,93.0,107.0,97.0,0.004,0.186,-11.76,-0.51,88.2,81.3,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,
2024-05-07,746559,Groundout,field_out,True,687597,690986,Jordan Beck,Kyle Harrison,0,a28cdeac-f9f8-4272-93a1-8bd8033aa2d0,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,96.0,100.0,92.0,,,,,,,,0.61,,0.2,0.69,,,-2.37,92.7,,85.4,,,,,0.306,0.471,0.224,0.237,0.377,0.212,,,,89.0,94.0,95.0,93.0,107.0,97.0,0.004,0.186,-11.76,-0.51,88.2,81.3,0.333,0.667,0.5,,,,,,,,,,,,,,,,,,,0.295,0.477,0.302,,,,,,,,,,,,,,,,,,
2024-05-08,746562,Groundout,field_out,True,687597,663855,Jordan Beck,Jordan Hicks,0,9a43ffe5-9ad9-4ab7-a717-24f49fef75e9,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,,,,0.507,0.052,,,-3.81,,0.19,,95.5,,,94.4,,,,,,,0.263,0.421,0.194,0.337,0.484,0.122,,,,123.0,98.0,104.0,0.23,,0.18,,81.0,,0.145,0.319,0.377,,,,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746562,Double,double,False,687597,663855,Jordan Beck,Jordan Hicks,0,9c4e0802-9ce1-4e1e-8b32-587c8e847578,663855.0,jordanhicks,"Hicks, J",Right,Jordan Hicks,SFG,3.79,4.76,95.0,96.0,106.0,99.0,0.762,7.86,3.41,8.81,1.04,1.62,0.213,0.426,0.124,0.33,0.404,,,,78.0,96.0,88.0,95.0,97.0,95.0,,,,0.507,0.052,,,-3.81,,0.19,,95.5,,,94.4,,,,,,,0.263,0.421,0.194,0.337,0.484,0.122,,,,123.0,98.0,104.0,0.23,,0.18,,81.0,,0.145,0.319,0.377,,,,121.0,92.0,106.0,0.21,-0.21,84.2,0.165,0.271,0.399,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746562,Single,single,False,687597,663546,Jordan Beck,Sean Hjelle,1,41429bc9-9891-41cd-ab09-38a8da874a3a,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,4.24,3.22,46.2,104.0,101.0,105.0,0.808,9.06,1.35,9.26,1.35,2.86,0.338,0.331,0.144,0.266,0.435,,,,,,,101.0,107.0,104.0,70.0,88.0,79.0,0.552,,0.1,,,-0.2,0.44,,,92.5,,94.6,0.182,0.455,0.1,,,,,,,0.333,0.424,0.104,,,,,,,,,,,,,,,,0.178,0.384,0.386,,,,,,,,,,109.0,103.0,112.0,0.348,-0.14,85.6,,,,,,,,,,,,,,,,,,,,,
2024-05-08,746562,Strikeout,strikeout,True,687597,643511,Jordan Beck,Tyler Rogers,0,d6a11e9d-f05e-4bc8-9c96-e591c501b62f,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.15,2.48,45.2,106.0,126.0,105.0,0.839,6.7,0.59,9.66,0.79,2.1,0.304,0.372,0.284,0.236,0.532,,,,109.0,106.0,94.0,114.0,111.0,106.0,,,,0.622,0.008,,,-4.89,,1.34,,82.3,,,82.4,,,,,,,,,,0.284,0.358,0.143,,,,145.0,97.0,103.0,0.371,,-1.38,,73.8,,0.246,0.478,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09,746563,Lineout,field_out,True,687597,676775,Jordan Beck,Keaton Winn,0,56eb68e7-0691-4a15-ae6a-e64209c07618,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,,,,0.192,0.263,,,-0.95,,-2.96,,95.7,,,94.8,,,,,,,0.214,0.5,0.272,0.41,0.692,0.066,,,,127.0,99.0,106.0,0.139,,-1.41,,87.9,,0.321,0.607,0.356,,,,131.0,97.0,113.0,0.405,0.21,88.9,0.215,0.355,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09,746563,Groundout,field_out,True,687597,676775,Jordan Beck,Keaton Winn,0,423b06cc-335d-42b2-99e8-03047d0491a9,676775.0,keatonwinn,"Winn, K",Right,Keaton Winn,SFG,7.16,5.54,55.1,98.0,112.0,103.0,0.772,7.81,3.25,9.11,1.46,1.67,0.176,0.485,0.085,0.442,0.455,,,,89.0,101.0,95.0,91.0,97.0,93.0,,,,0.192,0.263,,,-0.95,,-2.96,,95.7,,,94.8,,,,,,,0.214,0.5,0.272,0.41,0.692,0.066,,,,127.0,99.0,106.0,0.139,,-1.41,,87.9,,0.321,0.607,0.356,,,,131.0,97.0,113.0,0.405,0.21,88.9,0.215,0.355,0.282,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09,746563,Strikeout,strikeout,True,687597,678495,Jordan Beck,Randy Rodríguez,0,9684e0bf-b822-443c-a258-a09ed81b76ed,678495.0,randyrodriguez,"Rodríguez, R",Right,Randy Rodríguez,SFG,4.1,3.03,41.2,97.0,118.0,102.0,0.728,9.07,3.02,6.91,0.86,1.04,0.207,0.405,0.198,0.252,0.412,67.0,76.0,82.0,131.0,99.0,103.0,96.0,88.0,84.0,,,,0.068,0.483,,0.049,0.11,,-0.41,1.9,97.8,,90.1,96.5,,,,0.167,0.167,0.4,0.206,0.412,0.214,0.333,0.333,0.105,,,,114.0,99.0,106.0,0.4,,1.23,,84.9,,0.206,0.338,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-09,746563,Strikeout,strikeout,True,687597,573124,Jordan Beck,Taylor Rogers,0,83aad3b2-3d28-4bda-a373-d362e1d43e3a,573124.0,taylorrogers,"Rogers, Ta",Left,Taylor Rogers,SFG,2.15,3.15,37.2,96.0,94.0,96.0,0.763,9.8,3.11,7.88,0.96,1.05,0.19,0.39,0.25,0.28,0.453,,,,,,,79.0,96.0,90.0,,,,0.495,,,,,,1.7,,,,,93.3,,,,,,,,,,0.159,0.232,0.136,,,,109.0,95.0,101.0,0.505,,-1.03,,79.5,,0.306,0.569,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,746554,Strikeout,strikeout,True,687597,571760,Jordan Beck,Andrew Heaney,0,3baac078-5e74-42cd-aa54-4f8fc60115d8,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,76.0,101.0,98.0,,,,20.0,51.0,51.0,,0.522,0.002,0.154,-0.05,-19.18,,1.0,91.5,86.6,83.8,,,,,0.256,0.329,0.229,0.22,0.422,0.224,,,,126.0,105.0,102.0,89.0,98.0,100.0,0.29,0.032,-0.02,-7.71,82.0,75.5,0.252,0.383,0.382,0.8,2.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
