date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,KC%,wFA/C,wFC/C,wKC/C,vFA,vFC,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,FO%,wFO/C,vFO,EP%,wEP/C,vEP,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff
2024-05-24,746227,Flyout,field_out,True,681807,672710,David Fry,Roansy Contreras,0,bb4a5b04-7a71-400b-aa53-ba4bac13f6d0,672710.0,roansycontreras,Contreras,Right,Roansy Contreras,- - -,4.87,4.99,40.2,97.0,99.0,98.0,0.8,7.75,4.43,9.07,1.33,0.94,0.25,0.355,0.153,0.347,0.45,80.0,88.0,88.0,75.0,94.0,74.0,118.0,98.0,106.0,0.049,0.325,0.106,-2.07,-1.01,-2.57,89.2,94.5,83.5,0.571,0.571,0.056,0.1,0.25,0.302,0.263,0.474,0.182,92.0,99.0,94.0,,,,,,,0.432,,,0.12,,,94.8,,,0.274,0.384,0.189,,,,0.125,0.25,0.154,86.0,92.0,98.0,0.088,1.03,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,746230,Strikeout,strikeout,True,681807,672282,David Fry,Reid Detmers,0,cfdd07e2-1243-4c53-a173-db33dbc00665,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,,,,116.0,102.0,106.0,,0.235,0.158,,-0.84,1.15,84.6,,86.0,,,,0.247,0.383,0.343,0.289,0.356,0.33,90.0,95.0,92.0,,,,,,,0.458,,,-0.61,,,94.0,,,0.253,0.483,0.276,,,,0.344,0.719,0.192,90.0,102.0,104.0,0.149,-2.14,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,746230,Walk,walk,False,681807,672282,David Fry,Reid Detmers,1,c3a2b536-893c-4afc-9672-ec0564f8dec9,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,,,,116.0,102.0,106.0,,0.235,0.158,,-0.84,1.15,84.6,,86.0,,,,0.247,0.383,0.343,0.289,0.356,0.33,90.0,95.0,92.0,,,,,,,0.458,,,-0.61,,,94.0,,,0.253,0.483,0.276,,,,0.344,0.719,0.192,90.0,102.0,104.0,0.149,-2.14,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,746230,Strikeout,strikeout,True,681807,672282,David Fry,Reid Detmers,0,6f18b340-6622-45e1-83d0-9706abe35a07,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,6.14,3.67,63.0,98.0,97.0,98.0,0.729,10.0,3.86,9.43,1.43,0.96,0.242,0.483,0.146,0.32,0.431,93.0,97.0,97.0,,,,116.0,102.0,106.0,,0.235,0.158,,-0.84,1.15,84.6,,86.0,,,,0.247,0.383,0.343,0.289,0.356,0.33,90.0,95.0,92.0,,,,,,,0.458,,,-0.61,,,94.0,,,0.253,0.483,0.276,,,,0.344,0.719,0.192,90.0,102.0,104.0,0.149,-2.14,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,746230,Strikeout,strikeout,True,681807,519043,David Fry,Matt Moore,0,d275e943-98c0-41a7-b52f-a8e233f510d7,519043.0,mattmoore,Moore,Left,Matt Moore,LAA,6.03,4.22,37.1,95.0,110.0,96.0,0.767,7.71,4.34,8.44,2.41,0.59,0.237,0.386,0.202,0.289,0.432,151.0,99.0,109.0,,,,,,,,,0.301,,,-1.81,82.8,,,,,,,,,0.25,0.5,0.284,84.0,95.0,89.0,114.0,91.0,94.0,,,,0.504,,0.194,-0.32,,-0.45,92.8,,82.4,0.266,0.516,0.202,,,,0.143,0.286,0.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,746230,Groundout,field_out,True,681807,608334,David Fry,Carson Fulmer,0,0f69da40-308f-46a2-b361-1dd2b901b29a,608334.0,carsonfulmer,"Fulmer, C",Right,Carson Fulmer,LAA,3.45,4.16,47.0,101.0,96.0,98.0,0.754,9.38,4.4,6.51,0.96,1.06,0.24,0.4,0.136,0.368,0.389,89.0,104.0,103.0,91.0,98.0,95.0,116.0,95.0,99.0,0.277,0.231,0.302,0.43,1.88,0.25,88.0,92.9,87.5,0.278,0.389,0.108,0.133,0.333,0.286,0.164,0.269,0.378,95.0,108.0,108.0,,,,,,,0.15,,,0.88,,,93.8,,,0.194,0.29,0.231,,,,0.429,1.286,0.455,108.0,104.0,99.0,0.039,-9.4,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27,746549,Hit By Pitch,hit_by_pitch,False,681807,683627,David Fry,Anthony Molina,0,6be1bd8b-d16b-4ab3-a4b5-dcbea6382864,683627.0,anthonymolina,Molina,Right,Anthony Molina,COL,6.94,5.26,35.0,99.0,85.0,96.0,0.871,4.89,3.86,11.83,0.77,1.65,0.29,0.347,0.137,0.363,0.436,94.0,91.0,92.0,,,,91.0,107.0,107.0,,0.249,0.235,,-1.65,0.35,84.9,,88.5,,,,0.349,0.488,0.115,0.179,0.286,0.254,76.0,98.0,92.0,,,,,,,0.49,,0.002,-1.66,,3.88,94.6,,76.8,0.373,0.537,0.136,,,,0.333,0.333,0.0,121.0,110.0,112.0,0.024,-1.97,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27,746549,Single,single,False,681807,642028,David Fry,Josh Rogers,1,7cb7fea1-9312-4858-8277-c3a3bb5cfd00,642028.0,joshrogers,"Rogers, J",Left,Josh Rogers,COL,6.75,5.4,9.1,100.0,78.0,96.0,0.909,1.93,1.93,11.57,0.0,0.69,0.25,0.417,0.139,0.306,0.493,,,,62.0,98.0,90.0,85.0,106.0,103.0,0.056,0.521,,-6.8,0.99,,,88.9,79.3,,,,0.25,0.25,0.0,,,,71.0,96.0,90.0,,,,67.0,98.0,81.0,0.352,0.07,,-1.5,-4.99,,89.5,85.9,,0.462,0.538,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27,746549,Groundout,field_out,True,681807,642028,David Fry,Josh Rogers,0,f13cce1b-f8f2-4250-b783-614c555cadca,642028.0,joshrogers,"Rogers, J",Left,Josh Rogers,COL,6.75,5.4,9.1,100.0,78.0,96.0,0.909,1.93,1.93,11.57,0.0,0.69,0.25,0.417,0.139,0.306,0.493,,,,62.0,98.0,90.0,85.0,106.0,103.0,0.056,0.521,,-6.8,0.99,,,88.9,79.3,,,,0.25,0.25,0.0,,,,71.0,96.0,90.0,,,,67.0,98.0,81.0,0.352,0.07,,-1.5,-4.99,,89.5,85.9,,0.462,0.538,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-27,746549,Pop Out,field_out,True,681807,680767,David Fry,Victor Vodnik,0,7787b3cf-fe0a-496c-9a64-63046671df74,680767.0,victorvodnik,Vodnik,Right,Victor Vodnik,COL,4.03,4.36,51.1,99.0,122.0,102.0,0.797,8.24,4.03,8.94,0.88,1.93,0.25,0.342,0.171,0.408,0.422,114.0,99.0,100.0,,,,120.0,105.0,107.0,,0.2,0.157,,-0.07,1.35,89.9,,84.1,,,,0.268,0.341,0.268,0.172,0.172,0.254,124.0,98.0,100.0,,,,,,,0.643,,,-0.34,,,97.7,,,0.271,0.426,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,746552,Groundout,field_out,True,681807,663372,David Fry,Ryan Feltner,0,00e424b7-7fa9-43ec-b307-1056e3016899,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.291,0.147,0.41,-1.06,-1.33,85.4,94.4,88.1,0.286,0.375,0.164,0.182,0.545,0.235,0.321,0.5,0.422,83.0,102.0,97.0,,,,,,,0.34,,,-0.09,,,94.9,,,0.257,0.405,0.182,,,,0.2,0.333,0.299,104.0,110.0,116.0,0.083,-0.09,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,746552,Single,single,False,681807,663372,David Fry,Ryan Feltner,0,fa6297dc-6829-4c13-bafb-c18d65967b02,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.291,0.147,0.41,-1.06,-1.33,85.4,94.4,88.1,0.286,0.375,0.164,0.182,0.545,0.235,0.321,0.5,0.422,83.0,102.0,97.0,,,,,,,0.34,,,-0.09,,,94.9,,,0.257,0.405,0.182,,,,0.2,0.333,0.299,104.0,110.0,116.0,0.083,-0.09,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,746552,Single,single,False,681807,663372,David Fry,Ryan Feltner,0,0f54d7dc-a50e-4ca5-bbbd-e80efff996e9,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,91.0,91.0,87.0,110.0,99.0,104.0,0.14,0.291,0.147,0.41,-1.06,-1.33,85.4,94.4,88.1,0.286,0.375,0.164,0.182,0.545,0.235,0.321,0.5,0.422,83.0,102.0,97.0,,,,,,,0.34,,,-0.09,,,94.9,,,0.257,0.405,0.182,,,,0.2,0.333,0.299,104.0,110.0,116.0,0.083,-0.09,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-28,746552,Home Run,home_run,False,681807,571539,David Fry,Matt Carasiti,1,daafda55-acd2-4d89-887c-dff30a8dc26d,571539.0,mattcarasiti,Carasiti,Right,Matt Carasiti,COL,10.38,8.39,8.2,96.0,62.0,91.0,0.843,7.27,3.12,16.62,2.08,2.5,0.188,0.469,0.0,0.375,0.471,,,,94.0,108.0,99.0,,,,0.329,,,-2.1,,,,94.2,,0.417,0.583,0.08,,,,,,,66.0,99.0,85.0,,,,99.0,96.0,92.0,0.182,0.176,,-4.14,3.57,,94.5,87.6,,0.455,0.727,0.048,0.0,0.0,0.25,,,,,,,,,,,,,,,,0.462,0.769,0.267,,,,0.312,-5.14,79.4,,,,,,,,,,,,,,,,,,
2024-05-28,746552,Groundout,field_out,True,681807,571539,David Fry,Matt Carasiti,0,5f7ea233-500f-4b73-a9e5-1c9225a6f773,571539.0,mattcarasiti,Carasiti,Right,Matt Carasiti,COL,10.38,8.39,8.2,96.0,62.0,91.0,0.843,7.27,3.12,16.62,2.08,2.5,0.188,0.469,0.0,0.375,0.471,,,,94.0,108.0,99.0,,,,0.329,,,-2.1,,,,94.2,,0.417,0.583,0.08,,,,,,,66.0,99.0,85.0,,,,99.0,96.0,92.0,0.182,0.176,,-4.14,3.57,,94.5,87.6,,0.455,0.727,0.048,0.0,0.0,0.25,,,,,,,,,,,,,,,,0.462,0.769,0.267,,,,0.312,-5.14,79.4,,,,,,,,,,,,,,,,,,
2024-05-29,746551,Single,single,False,681807,621389,David Fry,Ty Blach,1,9a3e0f12-e904-4bb7-9715-8a59a2b89096,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,77.0,106.0,90.0,,,,0.51,,0.247,-1.47,,-2.76,80.0,89.1,,0.376,0.576,0.092,,,,0.367,0.517,0.217,,,,,,,79.0,107.0,89.0,,0.121,,,0.63,,,83.2,,,,,0.211,0.5,0.203,0.174,0.348,0.191,37.0,94.0,92.0,0.122,-0.42,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,746551,Flyout,field_out,True,681807,621389,David Fry,Ty Blach,0,fc64cacc-d78a-4d7b-834d-af6fb1cbd3bd,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,77.0,106.0,90.0,,,,0.51,,0.247,-1.47,,-2.76,80.0,89.1,,0.376,0.576,0.092,,,,0.367,0.517,0.217,,,,,,,79.0,107.0,89.0,,0.121,,,0.63,,,83.2,,,,,0.211,0.5,0.203,0.174,0.348,0.191,37.0,94.0,92.0,0.122,-0.42,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,746551,Lineout,field_out,True,681807,621389,David Fry,Ty Blach,0,24163ed7-9193-44e2-b4b1-91d81a053ac7,621389.0,tyblach,Blach,Left,Ty Blach,COL,5.46,6.26,59.1,103.0,70.0,90.0,0.875,4.85,1.97,12.29,1.52,1.26,0.247,0.379,0.11,0.333,0.466,70.0,98.0,89.0,77.0,106.0,90.0,,,,0.51,,0.247,-1.47,,-2.76,80.0,89.1,,0.376,0.576,0.092,,,,0.367,0.517,0.217,,,,,,,79.0,107.0,89.0,,0.121,,,0.63,,,83.2,,,,,0.211,0.5,0.203,0.174,0.348,0.191,37.0,94.0,92.0,0.122,-0.42,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-29,746551,Flyout,field_out,True,681807,641755,David Fry,Tyler Kinley,0,eee908ba-00c7-4bea-80b1-541aa08e4805,641755.0,tylerkinley,Kinley,Right,Tyler Kinley,COL,7.52,5.22,40.2,98.0,85.0,94.0,0.695,9.74,5.31,10.84,1.99,0.9,0.152,0.496,0.208,0.312,0.393,65.0,86.0,79.0,16.0,56.0,52.0,92.0,104.0,101.0,0.003,0.589,0.043,-2.92,-0.4,0.7,87.2,93.9,89.6,,,,0.226,0.5,0.404,0.0,0.0,0.636,74.0,88.0,84.0,,,,,,,0.366,,,-3.61,,,95.8,,,0.431,0.621,0.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,746635,Groundout,field_out,True,681807,571578,David Fry,Patrick Corbin,0,ede51853-05c8-494a-ad41-e9128d3141df,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.316,0.05,-1.8,0.02,-4.62,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.4,0.65,0.275,54.0,97.0,83.0,,,,79.0,106.0,99.0,0.103,0.179,,-1.09,0.23,,91.3,84.5,,0.324,0.541,0.117,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,746635,Walk,walk,False,681807,571578,David Fry,Patrick Corbin,0,0f90fa70-7bfb-4925-b976-26b0fafcd9c8,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.316,0.05,-1.8,0.02,-4.62,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.4,0.65,0.275,54.0,97.0,83.0,,,,79.0,106.0,99.0,0.103,0.179,,-1.09,0.23,,91.3,84.5,,0.324,0.541,0.117,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,746635,Flyout,field_out,True,681807,571578,David Fry,Patrick Corbin,0,8c1171a1-236c-460f-97c4-e50bcefdf704,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,71.0,102.0,92.0,85.0,96.0,96.0,0.352,0.316,0.05,-1.8,0.02,-4.62,81.2,91.4,79.7,0.326,0.578,0.089,0.25,0.384,0.352,0.4,0.65,0.275,54.0,97.0,83.0,,,,79.0,106.0,99.0,0.103,0.179,,-1.09,0.23,,91.3,84.5,,0.324,0.541,0.117,0.253,0.38,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-31,746635,Home Run,home_run,False,681807,676395,David Fry,Robert Garcia,1,4eefab9d-26ba-434c-ab75-ed874af057b3,676395.0,robertgarcia,"Garcia, Ro",Left,Robert Garcia,WSN,4.68,2.52,32.2,105.0,105.0,104.0,0.755,12.95,3.03,8.82,0.83,1.7,0.301,0.422,0.229,0.265,0.439,85.0,105.0,97.0,,,,107.0,114.0,118.0,,0.175,0.264,,-0.82,1.41,87.4,,84.8,,,,0.269,0.462,0.294,0.235,0.235,0.366,114.0,103.0,104.0,,,,,,,0.562,,,0.35,,,94.4,,,0.25,0.397,0.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,746629,Walk,walk,False,681807,680730,David Fry,Mitchell Parker,1,4deec0bb-bf4b-4018-b69f-f4c26ce15c44,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,,,,,,,106.0,106.0,110.0,,0.09,,,-1.59,,,,84.6,,,,0.243,0.514,0.35,,,,79.0,102.0,97.0,,,,,,,0.49,,,0.85,,,92.6,,,0.241,0.382,0.12,,,,0.25,0.369,0.264,98.0,98.0,98.0,0.246,1.0,80.5,88.0,96.0,95.0,0.173,-0.37,85.8,0.203,0.359,0.361,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,746629,Strikeout,strikeout,True,681807,680730,David Fry,Mitchell Parker,1,10b2ae12-200b-4da8-a1b7-38e1687d7736,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,,,,,,,106.0,106.0,110.0,,0.09,,,-1.59,,,,84.6,,,,0.243,0.514,0.35,,,,79.0,102.0,97.0,,,,,,,0.49,,,0.85,,,92.6,,,0.241,0.382,0.12,,,,0.25,0.369,0.264,98.0,98.0,98.0,0.246,1.0,80.5,88.0,96.0,95.0,0.173,-0.37,85.8,0.203,0.359,0.361,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,746629,Double,double,False,681807,680730,David Fry,Mitchell Parker,0,845e982e-4c4b-477c-bbbd-f1e67b5f80e2,680730.0,mitchellparker,Parker,Left,Mitchell Parker,WSN,3.9,4.1,92.1,100.0,88.0,98.0,0.807,7.41,2.05,8.19,1.17,1.01,0.228,0.466,0.154,0.336,0.461,,,,,,,106.0,106.0,110.0,,0.09,,,-1.59,,,,84.6,,,,0.243,0.514,0.35,,,,79.0,102.0,97.0,,,,,,,0.49,,,0.85,,,92.6,,,0.241,0.382,0.12,,,,0.25,0.369,0.264,98.0,98.0,98.0,0.246,1.0,80.5,88.0,96.0,95.0,0.173,-0.37,85.8,0.203,0.359,0.361,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-01,746629,Hit By Pitch,hit_by_pitch,False,681807,571882,David Fry,Derek Law,0,9100e204-c74c-41fc-97e5-3be1c6d7c6ec,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,85.0,97.0,89.0,112.0,113.0,107.0,0.092,0.287,0.043,-2.66,2.56,1.29,88.4,94.4,87.2,0.455,0.545,0.109,0.171,0.256,0.405,0.222,0.222,0.238,80.0,103.0,95.0,,,,81.0,100.0,94.0,0.133,0.399,,-1.25,0.36,,95.1,91.5,,0.292,0.5,0.186,0.293,0.387,0.252,0.75,2.25,0.0,100.0,94.0,99.0,0.046,-7.81,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,746630,Flyout,field_out,True,681807,607625,David Fry,Seth Lugo,0,330a28d3-2386-4b54-975e-2acd935cf2b9,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.141,0.057,0.6,-0.63,0.16,87.5,92.3,85.3,0.278,0.426,0.124,0.278,0.556,0.172,0.2,0.25,0.321,76.0,103.0,95.0,,,,105.0,95.0,94.0,0.248,0.069,,1.99,0.22,,92.4,91.0,,0.183,0.275,0.159,0.375,0.375,0.186,0.175,0.275,0.366,124.0,103.0,112.0,0.268,1.06,79.3,,,,0.026,0.95,85.6,0.091,0.364,0.273,0.269,0.365,0.326,,,,,,,,,,,,,,,,,,,,,
2024-06-04,746630,Lineout,field_out,True,681807,607625,David Fry,Seth Lugo,0,73b05cf3-6a7b-47f3-bc59-890e579c17ba,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.141,0.057,0.6,-0.63,0.16,87.5,92.3,85.3,0.278,0.426,0.124,0.278,0.556,0.172,0.2,0.25,0.321,76.0,103.0,95.0,,,,105.0,95.0,94.0,0.248,0.069,,1.99,0.22,,92.4,91.0,,0.183,0.275,0.159,0.375,0.375,0.186,0.175,0.275,0.366,124.0,103.0,112.0,0.268,1.06,79.3,,,,0.026,0.95,85.6,0.091,0.364,0.273,0.269,0.365,0.326,,,,,,,,,,,,,,,,,,,,,
2024-06-04,746630,Flyout,field_out,True,681807,607625,David Fry,Seth Lugo,0,feccc308-fd97-4026-83b9-965db3f424d4,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,94.0,98.0,96.0,71.0,102.0,92.0,127.0,99.0,106.0,0.191,0.141,0.057,0.6,-0.63,0.16,87.5,92.3,85.3,0.278,0.426,0.124,0.278,0.556,0.172,0.2,0.25,0.321,76.0,103.0,95.0,,,,105.0,95.0,94.0,0.248,0.069,,1.99,0.22,,92.4,91.0,,0.183,0.275,0.159,0.375,0.375,0.186,0.175,0.275,0.366,124.0,103.0,112.0,0.268,1.06,79.3,,,,0.026,0.95,85.6,0.091,0.364,0.273,0.269,0.365,0.326,,,,,,,,,,,,,,,,,,,,,
2024-06-04,746630,Field Error,field_error,False,681807,672582,David Fry,Angel Zerpa,1,54d82695-a545-4188-a349-09bccd033461,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,KCR,3.31,4.1,35.1,105.0,89.0,103.0,0.868,8.41,2.55,10.19,0.76,2.48,0.36,0.243,0.162,0.288,0.481,58.0,102.0,90.0,94.0,106.0,106.0,113.0,108.0,114.0,0.42,0.251,0.114,-0.16,0.58,-3.88,88.5,96.0,86.3,0.297,0.311,0.13,0.233,0.367,0.176,0.313,0.688,0.2,71.0,99.0,89.0,,,,,,,0.215,,,0.75,,,95.4,,,0.273,0.273,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,746631,Lineout,field_out,True,681807,672582,David Fry,Angel Zerpa,0,a92ad01b-d517-4771-992a-370584333142,672582.0,angelzerpa,Zerpa,Left,Angel Zerpa,KCR,3.31,4.1,35.1,105.0,89.0,103.0,0.868,8.41,2.55,10.19,0.76,2.48,0.36,0.243,0.162,0.288,0.481,58.0,102.0,90.0,94.0,106.0,106.0,113.0,108.0,114.0,0.42,0.251,0.114,-0.16,0.58,-3.88,88.5,96.0,86.3,0.297,0.311,0.13,0.233,0.367,0.176,0.313,0.688,0.2,71.0,99.0,89.0,,,,,,,0.215,,,0.75,,,95.4,,,0.273,0.273,0.146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,746631,Grounded Into DP,grounded_into_double_play,True,681807,670167,David Fry,John Schreiber,1,413f2b7a-9911-4cd8-8185-d1ce6a0b9e41,670167.0,johnschreiber,Schreiber,Right,John Schreiber,KCR,4.29,3.72,35.2,100.0,98.0,96.0,0.826,7.32,3.28,9.84,0.25,1.88,0.278,0.374,0.191,0.304,0.417,73.0,110.0,100.0,114.0,98.0,102.0,110.0,98.0,103.0,0.264,0.264,0.079,1.15,-0.04,-3.88,86.1,91.8,80.9,0.292,0.354,0.113,0.121,0.212,0.273,0.429,0.5,0.214,79.0,99.0,86.0,,,,91.0,101.0,90.0,0.24,0.152,,-1.64,1.36,,92.7,88.7,,0.346,0.538,0.193,0.273,0.364,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,746053,Strikeout,strikeout,True,681807,677960,David Fry,Ryan Weathers,0,64208a78-df8a-4d3d-9002-c52a0937c117,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.219,0.258,0.21,0.13,0.93,86.2,94.5,82.7,0.279,0.442,0.066,0.25,0.5,0.5,0.193,0.398,0.394,97.0,99.0,99.0,,,,,,,0.402,,,0.13,,,95.9,,,0.289,0.389,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
