date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,KC%,wFA/C,wFC/C,wKC/C,vFA,vFC,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,EP%,wEP/C,vEP,SV_ba,SV_slg,SV_whiff
2024-04-07,746493,Lineout,field_out,True,605204,656427,J.D. Davis,Jack Flaherty,0,d32b5ce0-7ed4-42a0-9421-3956b0f6494a,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,DET,3.13,2.9,100.2,104.0,96.0,104.0,0.697,11.35,1.52,7.15,1.34,1.25,0.224,0.461,0.159,0.306,0.389,94.0,82.0,78.0,70.0,86.0,72.0,95.0,105.0,107.0,0.024,0.313,0.033,-7.15,0.85,-0.51,86.0,90.7,84.9,0.75,1.5,0.3,0.205,0.426,0.391,0.143,0.429,0.133,96.0,106.0,104.0,103.0,104.0,108.0,,,,0.44,,0.191,0.74,,2.33,93.6,,77.5,0.226,0.377,0.25,,,,0.161,0.194,0.445,,,,,,,,,,,,,,,,,,,,,
2024-04-07,746493,Groundout,field_out,True,605204,656412,J.D. Davis,Alex Faedo,0,91df7c89-f14f-43b8-9fa1-b192f36b303f,656412.0,alexfaedo,Faedo,Right,Alex Faedo,DET,3.5,4.24,43.2,101.0,104.0,103.0,0.704,7.83,3.92,7.42,1.24,1.36,0.248,0.456,0.128,0.336,0.359,108.0,103.0,110.0,81.0,89.0,88.0,111.0,107.0,112.0,0.051,0.424,0.207,-7.0,0.64,-1.0,89.0,93.5,83.1,0.625,0.875,0.0,0.193,0.368,0.407,0.294,0.412,0.274,92.0,94.0,89.0,,,,,,,0.318,,,1.28,,,94.0,,,0.167,0.317,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-07,746493,Grounded Into DP,grounded_into_double_play,True,605204,656638,J.D. Davis,Alex Lange,1,2d481fb3-4285-4022-9fb6-411f4d45578d,656638.0,alexlange,Lange,Right,Alex Lange,DET,4.34,4.76,18.2,93.0,116.0,96.0,0.722,10.13,8.2,7.71,0.0,1.47,0.34,0.32,0.16,0.28,0.379,124.0,75.0,79.0,102.0,103.0,103.0,,,,0.215,,0.072,-1.1,,-4.15,89.9,96.3,,0.375,0.375,0.147,,,,,,,107.0,53.0,52.0,118.0,100.0,105.0,,,,0.135,,0.578,1.95,,0.34,96.3,,88.1,0.091,0.091,0.111,,,,0.195,0.293,0.433,,,,,,,,,,,,,,,,,,,,,
2024-04-09,745030,Groundout,field_out,True,605204,543135,J.D. Davis,Nathan Eovaldi,0,dc4be5a6-26fe-4c08-9603-2c0d59ddabd7,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,,,,112.0,96.0,101.0,,0.037,,,-4.54,,,,86.3,,,,0.412,0.706,0.185,,,,73.0,108.0,102.0,,,,92.0,104.0,97.0,0.362,0.148,,1.48,0.94,,95.5,91.7,,0.183,0.314,0.206,0.264,0.396,0.161,0.27,0.541,0.357,102.0,101.0,102.0,0.151,-1.43,76.9,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,
2024-04-09,745030,Walk,walk,False,605204,543135,J.D. Davis,Nathan Eovaldi,0,27ab2909-601c-4054-b49e-b16cb727b6e7,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,,,,112.0,96.0,101.0,,0.037,,,-4.54,,,,86.3,,,,0.412,0.706,0.185,,,,73.0,108.0,102.0,,,,92.0,104.0,97.0,0.362,0.148,,1.48,0.94,,95.5,91.7,,0.183,0.314,0.206,0.264,0.396,0.161,0.27,0.541,0.357,102.0,101.0,102.0,0.151,-1.43,76.9,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,
2024-04-09,745030,Strikeout,strikeout,True,605204,543135,J.D. Davis,Nathan Eovaldi,0,ecb664a9-75b4-41a7-abb9-99db98dc057c,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,,,,112.0,96.0,101.0,,0.037,,,-4.54,,,,86.3,,,,0.412,0.706,0.185,,,,73.0,108.0,102.0,,,,92.0,104.0,97.0,0.362,0.148,,1.48,0.94,,95.5,91.7,,0.183,0.314,0.206,0.264,0.396,0.161,0.27,0.541,0.357,102.0,101.0,102.0,0.151,-1.43,76.9,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,
2024-04-09,745030,Strikeout,strikeout,True,605204,600917,J.D. Davis,José Leclerc,0,46ce50f1-e2e3-49ed-968e-ba1f77aa0281,600917.0,joseleclerc,Leclerc,Right,José Leclerc,TEX,3.95,3.8,41.0,95.0,110.0,98.0,0.628,11.85,5.27,5.49,0.88,0.85,0.217,0.457,0.152,0.348,0.368,66.0,99.0,89.0,78.0,88.0,81.0,119.0,103.0,104.0,0.046,0.33,0.105,2.9,1.16,-0.04,88.1,94.8,81.9,0.2,0.2,0.143,0.193,0.298,0.504,0.111,0.111,0.556,107.0,89.0,97.0,,,,134.0,94.0,99.0,0.352,0.167,,0.85,-0.6,,95.1,90.0,,0.128,0.277,0.311,0.227,0.364,0.259,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-10,745024,Fielders Choice,fielders_choice,False,605204,674003,J.D. Davis,Cody Bradford,1,0f5175ab-4c4e-4273-93eb-b6f41cbcdac7,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,,,,39.0,106.0,109.0,,0.049,0.292,,8.51,0.62,81.4,,84.2,,,,0.0,0.0,0.571,0.278,0.333,0.35,91.0,100.0,87.0,,,,38.0,107.0,93.0,0.494,0.011,,4.59,-4.35,,90.4,86.3,,0.1,0.175,0.24,,,,0.143,0.143,0.077,102.0,115.0,109.0,0.154,2.09,75.7,,,,,,,,,,,,,,,
2024-04-10,745024,Strikeout,strikeout,True,605204,674003,J.D. Davis,Cody Bradford,0,c61c2ea9-31da-49eb-96a4-f667cd13f3fd,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,,,,39.0,106.0,109.0,,0.049,0.292,,8.51,0.62,81.4,,84.2,,,,0.0,0.0,0.571,0.278,0.333,0.35,91.0,100.0,87.0,,,,38.0,107.0,93.0,0.494,0.011,,4.59,-4.35,,90.4,86.3,,0.1,0.175,0.24,,,,0.143,0.143,0.077,102.0,115.0,109.0,0.154,2.09,75.7,,,,,,,,,,,,,,,
2024-04-10,745024,Double,double,False,605204,674003,J.D. Davis,Cody Bradford,0,b67946b7-c6c6-4bd6-af2e-47c4cca98186,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,,,,39.0,106.0,109.0,,0.049,0.292,,8.51,0.62,81.4,,84.2,,,,0.0,0.0,0.571,0.278,0.333,0.35,91.0,100.0,87.0,,,,38.0,107.0,93.0,0.494,0.011,,4.59,-4.35,,90.4,86.3,,0.1,0.175,0.24,,,,0.143,0.143,0.077,102.0,115.0,109.0,0.154,2.09,75.7,,,,,,,,,,,,,,,
2024-04-10,745024,Groundout,field_out,True,605204,666720,J.D. Davis,Yerry Rodríguez,0,f47cd680-533e-4a9e-81b6-dbac75507f30,666720.0,yerryrodriguez,"Rodríguez, Y",Right,Yerry Rodríguez,TEX,6.88,7.19,17.0,95.0,105.0,97.0,0.803,6.35,5.82,8.47,2.65,0.96,0.241,0.333,0.185,0.463,0.427,119.0,81.0,83.0,,,,107.0,100.0,110.0,,0.316,0.102,,-2.38,-3.2,86.5,,83.7,,,,0.25,0.583,0.304,0.167,0.667,0.313,105.0,96.0,92.0,,,,,,,0.582,,,-0.36,,,96.3,,,0.25,0.444,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,745679,Strikeout,strikeout,True,605204,663623,J.D. Davis,Jake Irvin,0,5a2536bf-7e93-4150-8462-904e01de1571,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,97.0,104.0,106.0,136.0,80.0,109.0,0.178,0.004,0.022,-0.13,2.31,-1.04,88.0,93.4,86.3,0.311,0.456,0.119,,,,,,,84.0,106.0,99.0,,,,77.0,103.0,94.0,0.355,0.09,,0.64,-0.24,,94.1,89.9,,0.208,0.364,0.231,0.275,0.525,0.216,0.199,0.363,0.263,111.0,106.0,106.0,0.35,0.76,81.0,,,,,,,,,,,,,,,
2024-04-12,745679,Groundout,field_out,True,605204,663623,J.D. Davis,Jake Irvin,0,7bda132b-7aa6-4306-b613-4810df36e2be,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,104.0,91.0,95.0,97.0,104.0,106.0,136.0,80.0,109.0,0.178,0.004,0.022,-0.13,2.31,-1.04,88.0,93.4,86.3,0.311,0.456,0.119,,,,,,,84.0,106.0,99.0,,,,77.0,103.0,94.0,0.355,0.09,,0.64,-0.24,,94.1,89.9,,0.208,0.364,0.231,0.275,0.525,0.216,0.199,0.363,0.263,111.0,106.0,106.0,0.35,0.76,81.0,,,,,,,,,,,,,,,
2024-04-12,745679,Groundout,field_out,True,605204,607179,J.D. Davis,Jordan Weems,0,f496b670-0c13-4013-b3c9-9ec82af09d41,607179.0,jordanweems,Weems,Right,Jordan Weems,WSN,5.54,4.36,39.0,96.0,108.0,95.0,0.814,7.62,4.38,9.46,1.15,0.98,0.281,0.306,0.207,0.355,0.432,104.0,82.0,96.0,,,,122.0,99.0,103.0,,0.358,0.028,,-0.74,-14.18,87.4,,87.7,,,,0.241,0.466,0.289,0.8,1.0,0.333,100.0,94.0,90.0,,,,,,,0.605,,,0.22,,,96.1,,,0.247,0.371,0.173,,,,,,,144.0,94.0,115.0,0.009,-8.86,79.7,,,,,,,,,,,,,,,
2024-04-12,745679,Strikeout,strikeout,True,605204,640451,J.D. Davis,Hunter Harvey,1,8b61cade-8841-4046-bc6b-e4248fc127e8,640451.0,hunterharvey,"Harvey, H",Right,Hunter Harvey,WSN,4.2,4.19,45.0,105.0,110.0,107.0,0.745,10.0,2.4,8.6,0.8,1.51,0.258,0.452,0.161,0.363,0.463,,,,,,,119.0,96.0,108.0,,0.043,,,-7.36,,,,85.5,,,,0.429,1.0,0.357,,,,117.0,107.0,108.0,,,,,,,0.632,,,0.4,,,97.8,,,0.245,0.388,0.23,,,,0.158,0.263,0.303,101.0,96.0,101.0,0.098,1.44,82.3,95.0,107.0,110.0,0.226,-0.54,89.1,0.265,0.449,0.374,,,,,,
2024-04-13,745676,Strikeout,strikeout,True,605204,669022,J.D. Davis,MacKenzie Gore,1,60866b38-f7ee-47ad-877c-11bcef655c20,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,,,,93.0,87.0,91.0,,0.161,0.092,,-0.7,-1.82,85.9,,91.0,,,,0.429,0.714,0.25,0.321,0.607,0.512,130.0,99.0,105.0,,,,,,,0.549,,,0.21,,,96.4,,,0.284,0.408,0.239,,,,0.217,0.265,0.356,107.0,104.0,105.0,0.198,0.66,83.3,,,,,,,,,,,,,,,
2024-04-13,745676,Strikeout,strikeout,True,605204,669022,J.D. Davis,MacKenzie Gore,0,6eb21103-941c-4766-a56a-ed6af62543b9,669022.0,mackenziegore,Gore,Left,MacKenzie Gore,WSN,4.01,3.96,98.2,98.0,115.0,103.0,0.736,10.58,3.38,9.49,0.64,0.9,0.284,0.331,0.164,0.273,0.434,94.0,89.0,93.0,,,,93.0,87.0,91.0,,0.161,0.092,,-0.7,-1.82,85.9,,91.0,,,,0.429,0.714,0.25,0.321,0.607,0.512,130.0,99.0,105.0,,,,,,,0.549,,,0.21,,,96.4,,,0.284,0.408,0.239,,,,0.217,0.265,0.356,107.0,104.0,105.0,0.198,0.66,83.3,,,,,,,,,,,,,,,
2024-04-13,745676,Groundout,field_out,True,605204,571882,J.D. Davis,Derek Law,0,7bc538d5-ef82-4aa6-9c19-a3e83f21be60,571882.0,dereklaw,"Law, D",Right,Derek Law,WSN,3.32,4.04,57.0,103.0,91.0,98.0,0.744,7.89,2.68,9.16,0.95,1.84,0.203,0.448,0.128,0.221,0.403,85.0,106.0,104.0,85.0,97.0,89.0,112.0,113.0,107.0,0.092,0.287,0.043,-2.66,2.56,1.29,88.4,94.4,87.2,0.455,0.545,0.109,0.171,0.256,0.405,0.222,0.222,0.238,80.0,103.0,95.0,,,,81.0,100.0,94.0,0.133,0.399,,-1.25,0.36,,95.1,91.5,,0.292,0.5,0.186,0.293,0.387,0.252,0.75,2.25,0.0,100.0,94.0,99.0,0.046,-7.81,77.8,,,,,,,,,,,,,,,
2024-04-13,745676,Strikeout,strikeout,True,605204,640451,J.D. Davis,Hunter Harvey,0,a82785d6-e489-4883-929b-61f4b9263c2b,640451.0,hunterharvey,"Harvey, H",Right,Hunter Harvey,WSN,4.2,4.19,45.0,105.0,110.0,107.0,0.745,10.0,2.4,8.6,0.8,1.51,0.258,0.452,0.161,0.363,0.463,,,,,,,119.0,96.0,108.0,,0.043,,,-7.36,,,,85.5,,,,0.429,1.0,0.357,,,,117.0,107.0,108.0,,,,,,,0.632,,,0.4,,,97.8,,,0.245,0.388,0.23,,,,0.158,0.263,0.303,101.0,96.0,101.0,0.098,1.44,82.3,95.0,107.0,110.0,0.226,-0.54,89.1,0.265,0.449,0.374,,,,,,
2024-04-14,745681,Groundout,field_out,True,605204,592866,J.D. Davis,Trevor Williams,0,77e40514-d3b9-4944-809a-74d32dde32a7,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,91.0,100.0,94.0,100.0,99.0,93.0,0.125,0.346,0.18,1.03,0.66,0.28,82.8,87.9,78.9,0.25,0.4,0.184,0.304,0.435,0.065,0.244,0.268,0.197,63.0,110.0,96.0,,,,,,,0.349,,,2.04,,,89.1,,,0.211,0.3,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,745681,Flyout,field_out,True,605204,592866,J.D. Davis,Trevor Williams,0,fb7c52a8-bff3-4e82-9c40-751e162ca334,592866.0,trevorwilliams,Williams,Right,Trevor Williams,WSN,2.22,3.29,56.2,103.0,82.0,93.0,0.804,7.46,2.54,7.15,0.32,1.23,0.298,0.41,0.161,0.329,0.377,72.0,104.0,91.0,91.0,100.0,94.0,100.0,99.0,93.0,0.125,0.346,0.18,1.03,0.66,0.28,82.8,87.9,78.9,0.25,0.4,0.184,0.304,0.435,0.065,0.244,0.268,0.197,63.0,110.0,96.0,,,,,,,0.349,,,2.04,,,89.1,,,0.211,0.3,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,745665,Groundout,field_out,True,605204,677960,J.D. Davis,Ryan Weathers,0,36e27ab8-b123-4ad2-9f26-64875234b1dd,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.219,0.258,0.21,0.13,0.93,86.2,94.5,82.7,0.279,0.442,0.066,0.25,0.5,0.5,0.193,0.398,0.394,97.0,99.0,99.0,,,,,,,0.402,,,0.13,,,95.9,,,0.289,0.389,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,745665,Flyout,field_out,True,605204,677960,J.D. Davis,Ryan Weathers,0,67165ff8-61d4-442d-a3da-e2f1d37c46b1,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.219,0.258,0.21,0.13,0.93,86.2,94.5,82.7,0.279,0.442,0.066,0.25,0.5,0.5,0.193,0.398,0.394,97.0,99.0,99.0,,,,,,,0.402,,,0.13,,,95.9,,,0.289,0.389,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-03,745665,Groundout,field_out,True,605204,677960,J.D. Davis,Ryan Weathers,0,6b02eafd-d764-4ed9-93d1-ed02bae15975,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,83.0,97.0,92.0,125.0,88.0,100.0,0.122,0.219,0.258,0.21,0.13,0.93,86.2,94.5,82.7,0.279,0.442,0.066,0.25,0.5,0.5,0.193,0.398,0.394,97.0,99.0,99.0,,,,,,,0.402,,,0.13,,,95.9,,,0.289,0.389,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,745666,Groundout,field_out,True,605204,669432,J.D. Davis,Trevor Rogers,0,46942ee9-5009-4244-bc55-b6f79d9ad1ac,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.21,0.233,0.22,-1.71,-0.95,85.8,91.6,82.5,0.27,0.45,0.119,0.262,0.475,0.288,0.299,0.393,0.251,69.0,100.0,93.0,,,,,,,0.325,,,-0.74,,,92.1,,,0.261,0.486,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,745666,Single,single,False,605204,669432,J.D. Davis,Trevor Rogers,0,9843e168-d574-4049-b446-d2a26a94324c,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,87.0,96.0,91.0,73.0,89.0,89.0,0.231,0.21,0.233,0.22,-1.71,-0.95,85.8,91.6,82.5,0.27,0.45,0.119,0.262,0.475,0.288,0.299,0.393,0.251,69.0,100.0,93.0,,,,,,,0.325,,,-0.74,,,92.1,,,0.261,0.486,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,745666,Single,single,False,605204,670766,J.D. Davis,Darren McCaughan,0,35de25f1-3b8a-4f4b-a3f0-d37ffbd9bab6,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,11.81,9.08,10.2,86.0,83.0,84.0,0.93,2.53,7.59,15.19,4.22,0.55,0.205,0.523,0.159,0.341,0.378,60.0,76.0,72.0,70.0,84.0,74.0,105.0,89.0,96.0,0.306,0.488,0.062,-6.79,-4.85,-3.72,81.0,88.5,81.3,0.583,0.917,0.0,0.348,0.87,0.116,,,,46.0,81.0,65.0,,,,,,,0.144,,,0.48,,,88.5,,,0.222,0.333,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-04,745666,Flyout,field_out,True,605204,670766,J.D. Davis,Darren McCaughan,0,0ee7da4d-64f2-436d-a026-5eb4c2607eb5,670766.0,darrenmccaughan,McCaughan,Right,Darren McCaughan,- - -,11.81,9.08,10.2,86.0,83.0,84.0,0.93,2.53,7.59,15.19,4.22,0.55,0.205,0.523,0.159,0.341,0.378,60.0,76.0,72.0,70.0,84.0,74.0,105.0,89.0,96.0,0.306,0.488,0.062,-6.79,-4.85,-3.72,81.0,88.5,81.3,0.583,0.917,0.0,0.348,0.87,0.116,,,,46.0,81.0,65.0,,,,,,,0.144,,,0.48,,,88.5,,,0.222,0.333,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-06,745669,Single,single,False,605204,571760,J.D. Davis,Andrew Heaney,0,77225742-d743-4012-a2c2-b722d7c85d8f,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,,,,89.0,98.0,100.0,,0.29,0.154,,-0.02,1.0,83.8,,82.0,,,,0.252,0.383,0.382,0.256,0.329,0.229,76.0,101.0,98.0,,,,20.0,51.0,51.0,0.522,0.002,,-0.05,-19.18,,91.5,86.6,,0.22,0.422,0.224,,,,0.8,2.0,0.125,126.0,105.0,102.0,0.032,-7.71,75.5,,,,,,,,,,,,,,,
2024-05-06,745669,Strikeout,strikeout,True,605204,571760,J.D. Davis,Andrew Heaney,0,9c8c2ac2-9b1a-493b-a403-16b2f7156284,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,,,,89.0,98.0,100.0,,0.29,0.154,,-0.02,1.0,83.8,,82.0,,,,0.252,0.383,0.382,0.256,0.329,0.229,76.0,101.0,98.0,,,,20.0,51.0,51.0,0.522,0.002,,-0.05,-19.18,,91.5,86.6,,0.22,0.422,0.224,,,,0.8,2.0,0.125,126.0,105.0,102.0,0.032,-7.71,75.5,,,,,,,,,,,,,,,
2024-05-06,745669,Single,single,False,605204,571760,J.D. Davis,Andrew Heaney,0,c8441c4a-bc56-499e-b1e8-acff01432993,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,,,,89.0,98.0,100.0,,0.29,0.154,,-0.02,1.0,83.8,,82.0,,,,0.252,0.383,0.382,0.256,0.329,0.229,76.0,101.0,98.0,,,,20.0,51.0,51.0,0.522,0.002,,-0.05,-19.18,,91.5,86.6,,0.22,0.422,0.224,,,,0.8,2.0,0.125,126.0,105.0,102.0,0.032,-7.71,75.5,,,,,,,,,,,,,,,
2024-05-07,745668,Lineout,field_out,True,605204,570632,J.D. Davis,José Ureña,0,0a42fdc0-5354-4ba2-8811-0a8b56df91d3,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.365,0.174,1.6,-0.1,-0.43,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,87.0,97.0,93.0,,,,,,,0.067,,,-2.63,,,96.2,,,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,745668,Groundout,field_out,True,605204,570632,J.D. Davis,José Ureña,0,3ca22234-b86f-4e95-8b15-ced91bededd9,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.365,0.174,1.6,-0.1,-0.43,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,87.0,97.0,93.0,,,,,,,0.067,,,-2.63,,,96.2,,,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,745668,Pop Out,field_out,True,605204,570632,J.D. Davis,José Ureña,0,b9d02727-193d-46eb-a032-75cb58643a90,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.13,3.67,69.0,98.0,88.0,96.0,0.775,6.13,2.87,7.96,1.04,1.66,0.237,0.437,0.144,0.298,0.382,75.0,96.0,89.0,93.0,99.0,97.0,87.0,99.0,98.0,0.394,0.365,0.174,1.6,-0.1,-0.43,88.7,95.9,86.7,0.234,0.298,0.101,0.226,0.333,0.363,0.238,0.548,0.336,87.0,97.0,93.0,,,,,,,0.067,,,-2.63,,,96.2,,,0.429,1.0,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,745668,Groundout,field_out,True,605204,666720,J.D. Davis,Yerry Rodríguez,0,d4e94a30-8a79-4f81-beef-39181d346d9d,666720.0,yerryrodriguez,"Rodríguez, Y",Right,Yerry Rodríguez,TEX,6.88,7.19,17.0,95.0,105.0,97.0,0.803,6.35,5.82,8.47,2.65,0.96,0.241,0.333,0.185,0.463,0.427,119.0,81.0,83.0,,,,107.0,100.0,110.0,,0.316,0.102,,-2.38,-3.2,86.5,,83.7,,,,0.25,0.583,0.304,0.167,0.667,0.313,105.0,96.0,92.0,,,,,,,0.582,,,-0.36,,,96.3,,,0.25,0.444,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-07,745668,Groundout,field_out,True,605204,666720,J.D. Davis,Yerry Rodríguez,0,e21ce526-0a23-4d9e-9607-2f1be6d199b1,666720.0,yerryrodriguez,"Rodríguez, Y",Right,Yerry Rodríguez,TEX,6.88,7.19,17.0,95.0,105.0,97.0,0.803,6.35,5.82,8.47,2.65,0.96,0.241,0.333,0.185,0.463,0.427,119.0,81.0,83.0,,,,107.0,100.0,110.0,,0.316,0.102,,-2.38,-3.2,86.5,,83.7,,,,0.25,0.583,0.304,0.167,0.667,0.313,105.0,96.0,92.0,,,,,,,0.582,,,-0.36,,,96.3,,,0.25,0.444,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,
