date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,KC%,wFC/C,wFS/C,wKC/C,vFC,vFS,vKC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,FO%,wFO/C,vFO,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SV_ba,SV_slg,SV_whiff,EP%,wEP/C,vEP
2024-08-05,746276,Groundout,field_out,True,686765,663903,Nick Sogard,Brady Singer,0,da6988a1-653e-42ad-8a11-f338c4c8f3b0,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.269,0.39,0.119,0.204,0.354,0.363,0.429,0.5,0.111,0.341,0.585,0.167,,,,,,,,,,,,,,,,,,,,,,0.381,0.571,0.364,,,,,,,,,,,,,,,,,,,,,
2024-08-05,746276,Single,single,False,686765,663903,Nick Sogard,Brady Singer,0,89aa8474-307f-4fe6-84d4-3e08757d6f46,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.269,0.39,0.119,0.204,0.354,0.363,0.429,0.5,0.111,0.341,0.585,0.167,,,,,,,,,,,,,,,,,,,,,,0.381,0.571,0.364,,,,,,,,,,,,,,,,,,,,,
2024-08-05,746276,Strikeout,strikeout,True,686765,608717,Nick Sogard,Chris Stratton,0,00a53b5a-4bcf-46eb-93c9-36d13e364bb4,608717.0,chrisstratton,"Stratton, C",Right,Chris Stratton,KCR,5.2,4.84,53.2,96.0,95.0,96.0,0.81,7.04,5.2,7.55,0.84,1.31,0.272,0.392,0.215,0.278,0.407,88.0,100.0,99.0,76.0,93.0,87.0,76.0,99.0,98.0,109.0,98.0,101.0,0.096,0.386,0.216,0.091,-0.52,-1.15,0.91,0.42,91.8,85.1,91.7,86.0,0.3,0.55,0.163,0.224,0.367,0.148,0.24,0.44,0.283,0.271,0.407,0.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.275,0.273,,,,131.0,98.0,107.0,0.211,0.36,79.2,,,,,,
2024-08-05,746276,Flyout,field_out,True,686765,663704,Nick Sogard,James McArthur,0,c2689fde-f349-445c-ad3d-893007375df7,663704.0,jamesmcarthur,McArthur,Right,James McArthur,KCR,4.36,4.14,53.2,100.0,111.0,105.0,0.74,7.55,1.68,10.06,1.17,1.96,0.168,0.437,0.144,0.335,0.436,,,,82.0,99.0,93.0,98.0,99.0,100.0,100.0,93.0,100.0,0.371,0.085,0.212,,2.98,0.56,-0.69,,94.7,,95.1,87.7,0.312,0.452,0.137,0.306,0.528,0.407,,,,0.133,0.133,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.273,0.439,0.365,,,,141.0,105.0,116.0,0.333,-1.01,83.7,,,,,,
2024-08-06,746273,Flyout,field_out,True,686765,607625,Nick Sogard,Seth Lugo,1,1b5d6eee-fd40-4283-9921-9e91cd2dccd2,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,0.194,0.254,0.134,0.062,1.02,0.26,-0.94,1.26,92.2,87.4,92.2,85.4,0.29,0.414,0.134,0.227,0.424,0.206,0.152,0.182,0.347,0.22,0.353,0.157,,,,101.0,97.0,98.0,87.0,102.0,100.0,0.063,0.031,,1.03,0.49,,90.6,85.7,,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,0.188,0.302,0.34,,,,127.0,101.0,111.0,0.263,1.37,79.3,0.21,0.284,0.293,,,
2024-08-06,746273,Grounded Into DP,grounded_into_double_play,True,686765,607625,Nick Sogard,Seth Lugo,1,1dc260c3-e9dd-4248-9538-686f1015d983,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,0.194,0.254,0.134,0.062,1.02,0.26,-0.94,1.26,92.2,87.4,92.2,85.4,0.29,0.414,0.134,0.227,0.424,0.206,0.152,0.182,0.347,0.22,0.353,0.157,,,,101.0,97.0,98.0,87.0,102.0,100.0,0.063,0.031,,1.03,0.49,,90.6,85.7,,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,0.188,0.302,0.34,,,,127.0,101.0,111.0,0.263,1.37,79.3,0.21,0.284,0.293,,,
2024-08-06,746273,Single,single,False,686765,607625,Nick Sogard,Seth Lugo,1,e08a317b-b198-4657-b06d-ae918e6a0fba,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,75.0,103.0,95.0,67.0,100.0,90.0,125.0,98.0,106.0,0.194,0.254,0.134,0.062,1.02,0.26,-0.94,1.26,92.2,87.4,92.2,85.4,0.29,0.414,0.134,0.227,0.424,0.206,0.152,0.182,0.347,0.22,0.353,0.157,,,,101.0,97.0,98.0,87.0,102.0,100.0,0.063,0.031,,1.03,0.49,,90.6,85.7,,0.333,0.333,0.184,0.318,0.682,0.135,0.1,0.4,0.342,0.188,0.302,0.34,,,,127.0,101.0,111.0,0.263,1.37,79.3,0.21,0.284,0.293,,,
2024-08-06,746273,Groundout,field_out,True,686765,663460,Nick Sogard,Kris Bubic,0,dbe4dc3f-399d-4328-aee1-248c1c11c6f0,663460.0,krisbubic,Bubic,Left,Kris Bubic,KCR,3.44,2.0,18.1,110.0,102.0,111.0,0.688,11.29,1.47,9.33,0.49,2.8,0.28,0.38,0.18,0.22,0.453,86.0,109.0,105.0,101.0,110.0,114.0,59.0,132.0,129.0,113.0,110.0,110.0,0.021,0.456,0.362,0.15,0.26,-2.99,-0.23,3.29,93.3,85.2,92.5,84.0,,,,0.321,0.357,0.262,0.176,0.294,0.36,0.25,0.5,0.403,,,,87.0,91.0,78.0,,,,0.01,,,-0.27,,,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-07,746272,Walk,walk,False,686765,666142,Nick Sogard,Cole Ragans,0,2cd363bd-cf07-4503-a148-589c866c2369,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,,,,132.0,104.0,113.0,,0.414,0.125,0.245,0.74,,-0.41,1.14,95.5,84.9,,86.3,,,,0.213,0.326,0.338,0.196,0.301,0.477,0.213,0.382,0.237,101.0,94.0,99.0,89.0,95.0,91.0,,,,0.119,,0.097,0.4,,1.19,90.9,,80.8,0.344,0.443,0.217,,,,,,,0.154,0.154,0.328,,,,,,,,,,,,,,,
2024-08-07,746272,Grounded Into DP,grounded_into_double_play,True,686765,666142,Nick Sogard,Cole Ragans,1,de1a5bea-8de5-4729-b915-21687c8a7029,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,,,,132.0,104.0,113.0,,0.414,0.125,0.245,0.74,,-0.41,1.14,95.5,84.9,,86.3,,,,0.213,0.326,0.338,0.196,0.301,0.477,0.213,0.382,0.237,101.0,94.0,99.0,89.0,95.0,91.0,,,,0.119,,0.097,0.4,,1.19,90.9,,80.8,0.344,0.443,0.217,,,,,,,0.154,0.154,0.328,,,,,,,,,,,,,,,
2024-08-07,746272,Strikeout,strikeout,True,686765,666142,Nick Sogard,Cole Ragans,0,e6321ab6-b150-483d-acfb-fe24d82f01c2,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,,,,132.0,104.0,113.0,,0.414,0.125,0.245,0.74,,-0.41,1.14,95.5,84.9,,86.3,,,,0.213,0.326,0.338,0.196,0.301,0.477,0.213,0.382,0.237,101.0,94.0,99.0,89.0,95.0,91.0,,,,0.119,,0.097,0.4,,1.19,90.9,,80.8,0.344,0.443,0.217,,,,,,,0.154,0.154,0.328,,,,,,,,,,,,,,,
2024-08-07,746272,Groundout,field_out,True,686765,519293,Nick Sogard,Will Smith,0,e2de9658-de3c-4105-96cc-de32e819049f,519293.0,willsmith,"Smith, W",Left,Will Smith,KCR,6.53,5.64,41.1,99.0,93.0,99.0,0.777,6.31,3.27,9.8,1.52,0.66,0.237,0.446,0.201,0.302,0.44,78.0,101.0,92.0,64.0,95.0,86.0,,,,121.0,101.0,109.0,,0.29,0.447,0.146,-2.09,,0.19,-0.05,91.2,85.8,,80.6,,,,0.203,0.377,0.306,0.207,0.414,0.277,0.375,0.554,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.364,0.727,0.25,,,,78.0,98.0,102.0,0.117,-2.22,76.3,,,,,,
2024-08-09,746927,Single,single,False,686765,669854,Nick Sogard,Ronel Blanco,0,329e97ba-83df-4cb2-8809-2666163e73c8,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,84.0,94.0,89.0,,,,87.0,103.0,101.0,,0.375,0.309,0.235,-0.43,,2.19,-0.2,93.4,85.2,,86.3,,,,0.184,0.292,0.329,0.191,0.376,0.349,0.222,0.494,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,0.069,0.41,,,,75.0,98.0,101.0,0.081,2.66,79.9,,,,,,
2024-08-09,746927,Walk,walk,False,686765,669854,Nick Sogard,Ronel Blanco,0,e1128b60-7db7-45b2-a65b-4bae063e44b3,669854.0,ronelblanco,Blanco,Right,Ronel Blanco,HOU,3.14,4.06,143.1,99.0,95.0,98.0,0.727,8.85,3.58,6.15,1.32,0.91,0.216,0.451,0.177,0.322,0.405,121.0,104.0,108.0,84.0,94.0,89.0,,,,87.0,103.0,101.0,,0.375,0.309,0.235,-0.43,,2.19,-0.2,93.4,85.2,,86.3,,,,0.184,0.292,0.329,0.191,0.376,0.349,0.222,0.494,0.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,0.069,0.41,,,,75.0,98.0,101.0,0.081,2.66,79.9,,,,,,
2024-08-09,746927,Strikeout,strikeout,True,686765,672391,Nick Sogard,Kaleb Ort,0,c996253e-6ee6-44b1-b6e8-3f00b08d6816,672391.0,kalebort,Ort,Right,Kaleb Ort,HOU,1.26,2.1,14.1,108.0,131.0,116.0,0.724,10.67,1.26,3.77,1.26,0.63,0.281,0.375,0.219,0.344,0.467,40.0,101.0,102.0,162.0,110.0,127.0,,,,92.0,114.0,111.0,,0.61,0.123,0.092,3.36,,2.48,-2.14,97.8,90.4,,84.2,,,,,,,,,,0.114,0.314,0.308,,,,102.0,101.0,90.0,,,,0.174,,,3.64,,,91.7,,,0.125,0.125,0.25,0.0,0.0,0.273,,,,,,,,,,,,,,,,,,,,,
2024-08-09,746927,Double,double,False,686765,650556,Nick Sogard,Bryan Abreu,0,7f274511-9157-438f-8d6e-9abfdbf7d034,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.43,3.39,65.2,96.0,126.0,102.0,0.692,12.47,4.25,7.26,0.96,0.95,0.261,0.373,0.15,0.314,0.407,101.0,76.0,78.0,127.0,94.0,96.0,,,,126.0,98.0,107.0,,0.465,0.53,0.005,-0.69,,1.48,-4.56,96.6,89.9,,86.0,,,,0.18,0.223,0.407,,,,0.267,0.495,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,746922,Strikeout,strikeout,True,686765,681293,Nick Sogard,Spencer Arrighetti,0,2bca0d66-9294-47b7-8b0a-e46dace6fe3d,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,89.0,100.0,99.0,,,,116.0,92.0,100.0,,0.412,0.113,0.086,-0.95,,1.47,-2.98,94.1,85.4,,81.0,,,,,,,0.429,0.571,0.38,0.29,0.489,0.209,,,,63.0,100.0,98.0,,,,0.194,,,0.98,,,88.2,,,0.245,0.439,0.239,0.107,0.214,0.413,,,,0.152,0.263,0.419,,,,113.0,100.0,105.0,0.195,0.92,78.4,,,,,,
2024-08-10,746922,Strikeout,strikeout,True,686765,681293,Nick Sogard,Spencer Arrighetti,0,de51900a-b7a2-4028-9512-680a6e329715,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,4.63,3.81,124.1,99.0,93.0,99.0,0.731,10.93,4.13,8.25,1.23,0.8,0.255,0.425,0.16,0.305,0.446,88.0,98.0,89.0,89.0,100.0,99.0,,,,116.0,92.0,100.0,,0.412,0.113,0.086,-0.95,,1.47,-2.98,94.1,85.4,,81.0,,,,,,,0.429,0.571,0.38,0.29,0.489,0.209,,,,63.0,100.0,98.0,,,,0.194,,,0.98,,,88.2,,,0.245,0.439,0.239,0.107,0.214,0.413,,,,0.152,0.263,0.419,,,,113.0,100.0,105.0,0.195,0.92,78.4,,,,,,
2024-08-10,746922,Strikeout,strikeout,True,686765,650556,Nick Sogard,Bryan Abreu,0,e5ccc529-1dd7-4b88-8df0-9c6bd0f29dd7,650556.0,bryanabreu,"Abreu, B",Right,Bryan Abreu,HOU,3.43,3.39,65.2,96.0,126.0,102.0,0.692,12.47,4.25,7.26,0.96,0.95,0.261,0.373,0.15,0.314,0.407,101.0,76.0,78.0,127.0,94.0,96.0,,,,126.0,98.0,107.0,,0.465,0.53,0.005,-0.69,,1.48,-4.56,96.6,89.9,,86.0,,,,0.18,0.223,0.407,,,,0.267,0.495,0.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-11,746923,Caught Stealing 2B,caught_stealing_2b,True,686765,686613,Nick Sogard,Hunter Brown,0,a4fe6230-6b86-4a22-bdc9-a5d1fd1e8677,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,0.161,0.356,0.056,0.13,0.07,0.71,1.52,1.37,95.9,88.4,95.6,89.1,0.28,0.34,0.164,0.219,0.219,0.227,0.2,0.243,0.297,0.247,0.425,0.288,129.0,99.0,106.0,92.0,102.0,100.0,,,,0.17,,0.127,-0.04,,-0.95,92.4,,82.8,0.23,0.37,0.2,,,,,,,0.254,0.418,0.282,,,,,,,,,,,,,,,
2024-08-11,746923,Strikeout,strikeout,True,686765,686613,Nick Sogard,Hunter Brown,0,e2be462b-e795-4b23-ae44-3389744a764c,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,0.161,0.356,0.056,0.13,0.07,0.71,1.52,1.37,95.9,88.4,95.6,89.1,0.28,0.34,0.164,0.219,0.219,0.227,0.2,0.243,0.297,0.247,0.425,0.288,129.0,99.0,106.0,92.0,102.0,100.0,,,,0.17,,0.127,-0.04,,-0.95,92.4,,82.8,0.23,0.37,0.2,,,,,,,0.254,0.418,0.282,,,,,,,,,,,,,,,
2024-08-11,746923,Grounded Into DP,grounded_into_double_play,True,686765,686613,Nick Sogard,Hunter Brown,1,fb5e5636-77aa-4c57-b73e-c2b59fe13377,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.55,3.32,147.0,101.0,103.0,101.0,0.782,9.49,3.31,8.27,0.98,1.54,0.286,0.343,0.201,0.229,0.425,85.0,101.0,102.0,109.0,100.0,100.0,93.0,103.0,100.0,114.0,104.0,107.0,0.161,0.356,0.056,0.13,0.07,0.71,1.52,1.37,95.9,88.4,95.6,89.1,0.28,0.34,0.164,0.219,0.219,0.227,0.2,0.243,0.297,0.247,0.425,0.288,129.0,99.0,106.0,92.0,102.0,100.0,,,,0.17,,0.127,-0.04,,-0.95,92.4,,82.8,0.23,0.37,0.2,,,,,,,0.254,0.418,0.282,,,,,,,,,,,,,,,
2024-08-11,746923,Groundout,field_out,True,686765,657571,Nick Sogard,Caleb Ferguson,0,4437c0ad-e231-40f2-8529-b8700f107ed3,657571.0,calebferguson,Ferguson,Left,Caleb Ferguson,- - -,4.63,4.29,44.2,103.0,87.0,98.0,0.776,10.48,4.23,9.07,1.21,1.41,0.273,0.344,0.188,0.289,0.44,,,,89.0,102.0,96.0,86.0,103.0,96.0,129.0,42.0,60.0,0.075,0.484,0.003,,-1.52,-1.15,-2.75,,93.8,,94.0,79.1,0.417,0.417,0.25,,,,,,,0.298,0.619,0.21,,,,89.0,105.0,99.0,,,,0.27,,,2.33,,,89.0,,,0.114,0.136,0.373,,,,,,,,,,,,,76.0,102.0,100.0,0.169,0.07,80.9,0.256,0.282,0.277,,,
