date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,vSC (sc),SC%,wSC/C
2024-08-08,747081,Single,single,False,606992,450203,Eric Haase,Charlie Morton,1,1d818d58-472e-4514-b4cd-eff18e3b68a8,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.26,4.59,137.1,98.0,95.0,97.0,0.757,9.17,3.41,8.39,1.38,1.41,0.227,0.425,0.147,0.324,0.413,87.0,95.0,93.0,70.0,100.0,89.0,78.0,98.0,89.0,,,,,,,0.097,0.282,,,0.116,-1.49,-0.05,,,-0.49,94.0,84.9,93.4,,,0.279,0.529,0.181,0.203,0.32,0.338,0.241,0.5,0.336,,,,74.0,93.0,88.0,0.08,-1.21,88.5,0.333,0.667,0.145,122.0,99.0,108.0,0.425,0.67,81.5,0.353,0.471,0.074,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,747081,Single,single,False,606992,670161,Eric Haase,Parker Dunshee,0,c81dce24-0407-43da-b7f4-9eebcb85dad6,670161.0,parkerdunshee,Dunshee,Right,Parker Dunshee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,0.6,0.2,,,,,,,,,,,,,,,,0.4,1.6,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,747081,Lineout,field_out,True,606992,592426,Eric Haase,Luke Jackson,0,838d7c9a-e918-40bd-a41c-48a8fc85415f,592426.0,lukejackson,Jackson,Right,Luke Jackson,- - -,5.8,4.47,45.0,95.0,127.0,107.0,0.733,9.6,4.0,9.6,1.4,1.71,0.168,0.42,0.122,0.336,0.394,,,,98.0,98.0,98.0,,,,142.0,91.0,110.0,,,,,0.32,0.519,,,-0.42,,-0.66,,,94.7,,,87.3,,0.255,0.383,0.245,0.267,0.367,0.267,,,,0.28,0.48,0.286,92.0,87.0,73.0,0.01,-3.27,90.6,,,,134.0,105.0,118.0,0.15,0.61,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-08,747081,Lineout,field_out,True,606992,663897,Eric Haase,Luke Williams,0,0e39171f-3683-4d47-a526-2cafeb996120,663897.0,lukewilliams,"Williams, L",Right,Luke Williams,ATL,4.5,6.87,4.0,,,,0.9,0.0,2.25,11.25,0.0,0.83,0.294,0.412,0.059,0.294,0.271,,,,,,,,,,,,,,,,,0.085,,,,14.13,,,,,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915,-1.15,59.2,,,,,,,,,,,,,,,
2024-08-08,747081,Lineout,field_out,True,606992,663897,Eric Haase,Luke Williams,0,3596cebe-6fd9-4551-8b07-b2d8ce8b4c2f,663897.0,lukewilliams,"Williams, L",Right,Luke Williams,ATL,4.5,6.87,4.0,,,,0.9,0.0,2.25,11.25,0.0,0.83,0.294,0.412,0.059,0.294,0.271,,,,,,,,,,,,,,,,,0.085,,,,14.13,,,,,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.915,-1.15,59.2,,,,,,,,,,,,,,,
2024-08-18,745948,Groundout,field_out,True,606992,594902,Eric Haase,Ben Lively,1,0f2a39e4-92e0-447b-bc25-075e2c852b62,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.62,3.89,126.2,102.0,68.0,93.0,0.829,7.25,2.91,7.82,1.49,0.95,0.228,0.403,0.132,0.298,0.426,82.0,109.0,97.0,56.0,94.0,83.0,58.0,109.0,96.0,106.0,104.0,102.0,,,,0.281,0.325,0.221,,0.091,0.32,0.31,-0.27,,-0.15,89.8,83.8,90.4,79.1,,0.231,0.452,0.151,0.196,0.353,0.207,0.254,0.356,0.181,0.214,0.571,0.413,,,,,,,,,,47.0,106.0,93.0,0.082,0.37,76.7,0.231,0.423,0.139,,,,,,,,,,,,,0.247,0.449,0.244,,,,,,,,,,,,
2024-08-18,745948,Strikeout,strikeout,True,606992,594902,Eric Haase,Ben Lively,0,a15a0348-f32b-4443-8127-67340b8ae4b9,594902.0,benlively,Lively,Right,Ben Lively,CLE,3.62,3.89,126.2,102.0,68.0,93.0,0.829,7.25,2.91,7.82,1.49,0.95,0.228,0.403,0.132,0.298,0.426,82.0,109.0,97.0,56.0,94.0,83.0,58.0,109.0,96.0,106.0,104.0,102.0,,,,0.281,0.325,0.221,,0.091,0.32,0.31,-0.27,,-0.15,89.8,83.8,90.4,79.1,,0.231,0.452,0.151,0.196,0.353,0.207,0.254,0.356,0.181,0.214,0.571,0.413,,,,,,,,,,47.0,106.0,93.0,0.082,0.37,76.7,0.231,0.423,0.139,,,,,,,,,,,,,0.247,0.449,0.244,,,,,,,,,,,,
2024-08-18,745948,Strikeout,strikeout,True,606992,683769,Eric Haase,Hunter Gaddis,0,0c94c53b-c620-4049-9feb-fadb33603654,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.62,2.69,61.0,104.0,106.0,108.0,0.775,8.11,1.77,5.02,0.59,0.75,0.236,0.42,0.172,0.299,0.445,97.0,89.0,105.0,95.0,105.0,102.0,,,,118.0,110.0,113.0,,,,,0.398,0.435,,0.167,1.25,,2.64,,1.92,95.4,80.3,,88.9,,0.215,0.418,0.182,,,,0.061,0.091,0.292,0.152,0.232,0.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-28,745943,Walk,walk,False,606992,669062,Eric Haase,Erik Miller,1,ab029800-e6e8-4e69-a5c2-77844cdbc0c4,669062.0,erikmiller,"Miller, E",Left,Erik Miller,SFG,3.86,3.15,56.0,96.0,110.0,99.0,0.716,11.09,5.3,6.27,1.13,1.38,0.168,0.481,0.183,0.344,0.377,118.0,97.0,105.0,95.0,94.0,90.0,,,,137.0,100.0,109.0,,,,,0.487,0.175,,0.337,0.77,,-1.21,,0.64,96.9,85.2,,83.1,,0.176,0.318,0.295,,,,0.19,0.329,0.283,0.257,0.457,0.381,,,,,,,,,,,,,0.001,3.94,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-30,746665,Strikeout,strikeout,True,606992,695076,Eric Haase,Rhett Lowder,1,932a0941-7ab5-4cab-8403-e2e0957d922b,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,,,,0.264,0.289,0.258,,0.189,-0.81,3.51,0.77,,4.85,93.8,86.6,92.4,84.5,,0.0,0.0,0.2,,,,0.0,0.0,0.25,0.25,0.25,0.304,,,,,,,,,,,,,,,,0.231,0.231,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-30,746665,Strikeout,strikeout,True,606992,695076,Eric Haase,Rhett Lowder,0,3c005257-e6ce-4af6-97cf-920453c14d97,695076.0,rhettlowder,Lowder,Right,Rhett Lowder,CIN,0.87,4.05,10.1,98.0,97.0,96.0,0.813,7.84,6.97,5.23,0.0,1.09,0.185,0.444,0.148,0.37,0.421,110.0,114.0,112.0,90.0,80.0,75.0,81.0,104.0,100.0,112.0,100.0,104.0,,,,0.264,0.289,0.258,,0.189,-0.81,3.51,0.77,,4.85,93.8,86.6,92.4,84.5,,0.0,0.0,0.2,,,,0.0,0.0,0.25,0.25,0.25,0.304,,,,,,,,,,,,,,,,0.231,0.231,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-30,746665,Flyout,field_out,True,606992,686730,Eric Haase,Carson Spiers,0,ea2b71db-5b07-4803-80e9-06865dcb07dd,686730.0,carsonspiers,Spiers,Right,Carson Spiers,CIN,5.22,4.34,81.0,104.0,89.0,100.0,0.805,8.22,2.33,10.56,1.78,0.86,0.25,0.419,0.188,0.342,0.456,69.0,101.0,90.0,75.0,103.0,96.0,80.0,109.0,100.0,123.0,106.0,113.0,,,,0.174,0.294,0.231,,0.129,-0.53,0.55,-1.4,,-4.71,92.4,86.7,92.1,81.5,,0.214,0.367,0.211,,,,0.373,0.706,0.188,0.0,0.0,0.4,82.0,102.0,98.0,0.171,-0.83,87.8,0.314,0.549,0.195,,,,,,,0.311,0.541,0.128,,,,,,,,,,,,,0.309,0.588,0.304,,,,,,,,,,,,
2024-08-30,746665,Strikeout,strikeout,True,606992,691172,Eric Haase,Yosver Zulueta,0,bed21c9d-5403-4341-a1c9-3042a2f6cf82,691172.0,yosverzulueta,Zulueta,Right,Yosver Zulueta,CIN,5.54,3.72,13.0,95.0,89.0,95.0,0.856,9.69,4.15,9.0,0.69,2.44,0.25,0.306,0.111,0.333,0.389,91.0,78.0,80.0,93.0,99.0,79.0,78.0,89.0,86.0,113.0,110.0,123.0,,,,0.655,0.026,0.306,,0.013,-2.59,1.1,-1.91,,2.21,96.2,90.7,96.6,87.6,,,,,,,,,,,0.231,0.308,0.278,,,,,,,,,,,,,,,,0.286,0.357,0.14,,,,,,,,,,,,,0.25,0.625,0.308,,,,,,,,,,,,
2024-08-30,746665,Single,single,False,606992,571912,Eric Haase,Luke Maile,1,90228721-dd0a-4ca3-bb1a-6d47edbc6ac1,571912.0,lukemaile,Maile,Right,Luke Maile,CIN,14.73,7.3,3.2,,,,0.9,0.0,0.0,14.73,2.45,0.6,0.167,0.444,0.056,0.611,0.462,,,,,,,,,,,,,,,,,0.785,,,,-6.23,,,,,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,4.89,44.6,,,,,,,59.3,0.185,-1.14,0.25,0.25,0.0,,,
2024-09-04,745938,Field Error,field_error,False,606992,543243,Eric Haase,Sonny Gray,0,b304c8bd-a10c-4ac6-9a73-263214e77837,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.84,3.8,154.2,103.0,111.0,105.0,0.732,10.82,2.15,7.62,1.22,1.24,0.209,0.428,0.151,0.35,0.43,70.0,91.0,85.0,107.0,97.0,101.0,94.0,115.0,112.0,153.0,115.0,126.0,,,,0.168,0.24,0.199,0.0,0.068,0.29,1.2,0.91,-2.41,-2.47,92.4,88.3,92.9,84.8,75.4,0.312,0.55,0.182,0.21,0.452,0.322,0.37,0.741,0.322,,,,92.0,98.0,96.0,0.181,0.21,87.7,0.282,0.494,0.286,120.0,96.0,96.0,0.144,0.7,80.0,0.203,0.407,0.195,,,,,,,,,,,,,0.147,0.215,0.429,,,,,,,,,,,,
2024-09-04,745938,Strikeout,strikeout,True,606992,543243,Eric Haase,Sonny Gray,1,99413cf1-d027-40be-9509-43ab2e3a8222,543243.0,sonnygray,"Gray, S",Right,Sonny Gray,STL,3.84,3.8,154.2,103.0,111.0,105.0,0.732,10.82,2.15,7.62,1.22,1.24,0.209,0.428,0.151,0.35,0.43,70.0,91.0,85.0,107.0,97.0,101.0,94.0,115.0,112.0,153.0,115.0,126.0,,,,0.168,0.24,0.199,0.0,0.068,0.29,1.2,0.91,-2.41,-2.47,92.4,88.3,92.9,84.8,75.4,0.312,0.55,0.182,0.21,0.452,0.322,0.37,0.741,0.322,,,,92.0,98.0,96.0,0.181,0.21,87.7,0.282,0.494,0.286,120.0,96.0,96.0,0.144,0.7,80.0,0.203,0.407,0.195,,,,,,,,,,,,,0.147,0.215,0.429,,,,,,,,,,,,
2024-09-04,745938,Home Run,home_run,False,606992,668941,Eric Haase,JoJo Romero,0,134d2049-04f9-4e97-81f5-e70e3972dcb2,668941.0,jojoromero,"Romero, J",Left,JoJo Romero,STL,2.75,4.9,55.2,96.0,86.0,96.0,0.761,8.08,2.26,7.44,1.13,1.46,0.268,0.446,0.146,0.312,0.404,73.0,98.0,91.0,72.0,97.0,91.0,69.0,99.0,94.0,116.0,92.0,103.0,,,,0.389,0.101,0.336,,0.174,-1.53,0.83,2.3,,-3.22,95.0,85.9,93.9,84.0,,0.313,0.375,0.143,,,,0.351,0.676,0.293,0.092,0.197,0.437,,,,,,,,,,,,,,,,0.276,0.421,0.083,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-04,745938,Strikeout,strikeout,True,606992,681676,Eric Haase,Ryan Fernandez,0,b594050d-1f0a-4a4d-b9b0-c76138e07621,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,3.15,3.54,60.0,100.0,103.0,99.0,0.707,9.3,4.35,6.9,0.6,1.33,0.197,0.459,0.108,0.306,0.371,,,,109.0,87.0,82.0,79.0,92.0,97.0,112.0,107.0,108.0,,,,0.014,0.4,0.471,,,0.38,1.56,1.4,,,95.4,,95.6,87.2,,0.28,0.333,0.205,,,,,,,0.161,0.286,0.41,97.0,101.0,96.0,0.114,0.21,90.1,0.28,0.44,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,745285,Strikeout,strikeout,True,606992,681810,Eric Haase,Austin Warren,0,952f7f65-4e19-45a9-8dd4-4209142e42a7,681810.0,austinwarren,"Warren, A",Right,Austin Warren,SFG,2.7,3.76,6.2,105.0,102.0,106.0,0.818,5.4,4.05,6.75,1.35,1.13,0.211,0.421,0.158,0.316,0.408,,,,107.0,93.0,94.0,103.0,102.0,103.0,119.0,109.0,118.0,,,,0.327,0.224,0.337,,,-1.16,-0.1,0.52,,,93.8,,93.6,82.7,,,,,,,,,,,0.231,0.308,0.211,38.0,122.0,103.0,0.112,4.93,88.5,,,,,,,,,,0.25,0.625,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-11,745285,Groundout,field_out,True,606992,681810,Eric Haase,Austin Warren,0,b87e2296-815c-4a22-903c-499c44d33ab8,681810.0,austinwarren,"Warren, A",Right,Austin Warren,SFG,2.7,3.76,6.2,105.0,102.0,106.0,0.818,5.4,4.05,6.75,1.35,1.13,0.211,0.421,0.158,0.316,0.408,,,,107.0,93.0,94.0,103.0,102.0,103.0,119.0,109.0,118.0,,,,0.327,0.224,0.337,,,-1.16,-0.1,0.52,,,93.8,,93.6,82.7,,,,,,,,,,,0.231,0.308,0.211,38.0,122.0,103.0,0.112,4.93,88.5,,,,,,,,,,0.25,0.625,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,747151,Single,single,False,606992,668678,Eric Haase,Zac Gallen,0,a165ad23-ebf6-4e60-ac6e-2b0f81726854,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,0.001,0.461,0.088,0.279,0.139,-0.63,-1.02,0.7,2.16,0.61,93.6,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,89.0,86.0,79.0,0.032,-1.26,90.3,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,747151,Single,single,False,606992,668678,Eric Haase,Zac Gallen,0,241bff7e-ad51-4fb1-8a7f-1203c8d62931,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,0.001,0.461,0.088,0.279,0.139,-0.63,-1.02,0.7,2.16,0.61,93.6,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,89.0,86.0,79.0,0.032,-1.26,90.3,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,747151,Home Run,home_run,False,606992,656464,Eric Haase,Kevin Ginkel,1,3827c63f-129c-4c93-abe6-c203aab88672,656464.0,kevinginkel,Ginkel,Right,Kevin Ginkel,ARI,3.43,3.4,65.2,103.0,108.0,104.0,0.748,9.73,2.06,8.77,0.82,1.27,0.261,0.402,0.114,0.332,0.397,,,,92.0,105.0,99.0,88.0,99.0,97.0,135.0,101.0,113.0,,,,0.098,0.512,0.39,,,0.3,0.91,0.13,,,96.0,,94.5,87.4,,0.26,0.415,0.196,,,,,,,0.24,0.38,0.412,,,,,,,,,,,,,,,,0.276,0.345,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,747151,Strikeout,strikeout,True,606992,657044,Eric Haase,Ryan Thompson,1,b3db7eea-b123-4830-920b-9ed68a864568,657044.0,ryanthompson,"Thompson, R",Right,Ryan Thompson,ARI,3.21,3.79,61.2,102.0,112.0,106.0,0.793,7.44,2.19,8.9,0.73,2.71,0.159,0.466,0.18,0.333,0.435,,,,127.0,122.0,116.0,103.0,100.0,103.0,132.0,99.0,112.0,,,,0.64,0.099,0.261,,,-0.91,0.78,0.14,,,92.6,,91.0,79.1,,0.217,0.304,0.234,,,,,,,0.241,0.352,0.366,,,,,,,,,,,,,,,,0.27,0.403,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,747151,Flyout,field_out,True,606992,679885,Eric Haase,Justin Martinez,0,e21f40c3-f1ee-4522-bf2d-6e9dd0744ee9,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,2.43,3.11,66.2,99.0,109.0,103.0,0.698,11.34,4.59,6.89,0.27,3.29,0.298,0.348,0.211,0.261,0.422,,,,79.0,99.0,99.0,111.0,97.0,98.0,122.0,100.0,110.0,,,,0.446,0.112,0.22,,,-0.14,0.11,2.34,,,100.5,,100.2,89.7,,0.217,0.348,0.262,,,,,,,0.179,0.282,0.448,,,,,,,,,,,,,,,,0.314,0.39,0.199,107.0,102.0,106.0,0.222,2.74,89.8,0.08,0.093,0.54,,,,,,,,,,,,,,,,,,
2024-09-20,745934,Strikeout,strikeout,True,606992,640462,Eric Haase,A.J. Puk,0,45531cdc-7992-4dae-b835-655bbee5657f,640462.0,ajpuk,Puk,Left,A.J. Puk,- - -,2.87,2.48,69.0,103.0,115.0,106.0,0.701,11.22,3.52,6.13,0.39,0.94,0.234,0.377,0.216,0.269,0.459,118.0,111.0,110.0,124.0,105.0,108.0,109.0,95.0,96.0,102.0,103.0,110.0,,,,0.156,0.429,0.374,,0.015,2.55,-0.16,0.77,,-1.94,95.5,90.3,94.7,83.7,,0.14,0.193,0.32,,,,0.4,0.4,0.4,0.13,0.167,0.508,,,,,,,,,,,,,,,,0.286,0.457,0.13,115.0,103.0,113.0,0.027,-4.03,84.4,0.444,0.667,0.111,,,,0.235,0.559,0.265,,,,,,,,,,,,
2024-09-21,745936,Forceout,force_out,True,606992,518876,Eric Haase,Merrill Kelly,1,1c8f3c6c-0ba1-40cd-b9d9-9f58c64be3ef,518876.0,merrillkelly,"Kelly, M",Right,Merrill Kelly,ARI,3.71,5.11,68.0,104.0,99.0,100.0,0.803,7.28,2.38,7.81,1.46,1.14,0.217,0.465,0.136,0.323,0.373,121.0,108.0,106.0,72.0,105.0,97.0,84.0,97.0,90.0,117.0,111.0,111.0,,,,0.147,0.196,0.116,,0.204,-0.02,-3.45,-0.64,,4.72,91.9,88.4,92.3,85.5,,0.217,0.478,0.191,0.211,0.526,0.216,0.095,0.095,0.296,0.281,0.469,0.413,95.0,101.0,96.0,0.257,0.16,90.3,0.275,0.49,0.11,119.0,108.0,107.0,0.08,-1.54,82.3,0.39,0.683,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-21,745936,Groundout,field_out,True,606992,573009,Eric Haase,Joe Mantiply,0,a0284979-07df-46c9-903b-a7f913732ada,573009.0,joemantiply,Mantiply,Left,Joe Mantiply,ARI,4.03,3.37,58.0,104.0,78.0,98.0,0.747,7.91,2.79,8.07,0.16,1.58,0.231,0.45,0.154,0.343,0.396,63.0,104.0,102.0,98.0,96.0,91.0,83.0,106.0,97.0,,,,,,,0.425,0.045,,,0.27,-0.06,3.06,,,-0.02,89.4,81.0,89.0,,,0.2,0.2,0.25,0.25,0.411,0.395,0.254,0.356,0.313,,,,,,,,,,,,,83.0,101.0,99.0,0.261,-0.4,79.2,0.22,0.32,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-21,745936,Groundout,field_out,True,606992,640462,Eric Haase,A.J. Puk,0,84e5fc8b-f44c-4674-8d52-c5f4f5d2d1db,640462.0,ajpuk,Puk,Left,A.J. Puk,- - -,2.87,2.48,69.0,103.0,115.0,106.0,0.701,11.22,3.52,6.13,0.39,0.94,0.234,0.377,0.216,0.269,0.459,118.0,111.0,110.0,124.0,105.0,108.0,109.0,95.0,96.0,102.0,103.0,110.0,,,,0.156,0.429,0.374,,0.015,2.55,-0.16,0.77,,-1.94,95.5,90.3,94.7,83.7,,0.14,0.193,0.32,,,,0.4,0.4,0.4,0.13,0.167,0.508,,,,,,,,,,,,,,,,0.286,0.457,0.13,115.0,103.0,113.0,0.027,-4.03,84.4,0.444,0.667,0.111,,,,0.235,0.559,0.265,,,,,,,,,,,,
2024-09-26,745443,Strikeout,strikeout,True,606992,656605,Eric Haase,Mitch Keller,0,ff0a0d91-65ef-4121-8aea-79fe62003a0b,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.141,0.328,0.442,88.0,103.0,102.0,86.0,103.0,96.0,82.0,102.0,94.0,129.0,100.0,109.0,,,,0.22,0.304,0.25,,0.008,0.3,-0.26,-1.04,,-12.5,94.4,89.8,93.4,84.7,,0.257,0.4,0.24,0.233,0.442,0.293,0.667,1.333,0.0,0.338,0.636,0.248,96.0,99.0,98.0,0.122,-1.0,90.4,0.272,0.593,0.19,111.0,96.0,104.0,0.096,-0.11,78.4,0.266,0.405,0.125,,,,,,,,,,,,,0.204,0.331,0.25,,,,,,,,,,,,
2024-09-26,745443,Double,double,False,606992,656605,Eric Haase,Mitch Keller,1,1d0979fb-0a3d-4a86-a485-e3d37d52a00b,656605.0,mitchkeller,"Keller, M",Right,Mitch Keller,PIT,4.25,4.31,178.0,101.0,99.0,100.0,0.805,8.39,2.53,9.2,1.16,1.07,0.285,0.376,0.141,0.328,0.442,88.0,103.0,102.0,86.0,103.0,96.0,82.0,102.0,94.0,129.0,100.0,109.0,,,,0.22,0.304,0.25,,0.008,0.3,-0.26,-1.04,,-12.5,94.4,89.8,93.4,84.7,,0.257,0.4,0.24,0.233,0.442,0.293,0.667,1.333,0.0,0.338,0.636,0.248,96.0,99.0,98.0,0.122,-1.0,90.4,0.272,0.593,0.19,111.0,96.0,104.0,0.096,-0.11,78.4,0.266,0.405,0.125,,,,,,,,,,,,,0.204,0.331,0.25,,,,,,,,,,,,
2024-09-26,745443,Groundout,field_out,True,606992,670059,Eric Haase,Colin Holderman,0,29aed2fb-103b-4d29-a9f7-2587b572dd12,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,3.16,4.16,51.1,94.0,115.0,99.0,0.73,9.82,4.38,7.36,1.05,0.89,0.292,0.409,0.197,0.321,0.406,,,,,,,92.0,97.0,93.0,133.0,97.0,109.0,,,,0.26,0.007,0.476,,,1.93,-0.77,1.03,,,97.3,,97.2,84.7,,,,,,,,,,,,,,104.0,86.0,87.0,0.257,-1.46,92.1,0.317,0.537,0.258,,,,,,,0.255,0.491,0.12,,,,,,,,,,,,,0.165,0.22,0.393,,,,,,,,,,,,
2024-09-26,745443,Strikeout,strikeout,True,606992,669387,Eric Haase,Carmen Mlodzinski,1,0a844ae1-2f48-4e7a-86ec-e2e17f8c190a,669387.0,carmenmlodzinski,Mlodzinski,Right,Carmen Mlodzinski,PIT,3.38,3.41,50.2,100.0,102.0,103.0,0.774,8.17,3.38,7.28,0.53,1.23,0.275,0.458,0.134,0.282,0.418,114.0,81.0,85.0,95.0,100.0,98.0,,,,118.0,99.0,114.0,,,,,0.398,0.398,,0.003,1.09,,-0.03,,-28.1,96.2,88.6,,86.7,,0.174,0.304,0.255,,,,,,,0.228,0.246,0.321,93.0,101.0,97.0,0.2,1.68,92.5,0.235,0.353,0.143,,,,,,,,,,,,,,,,,,,,,,0.304,0.391,0.339,,,,,,,,,,,,
2024-09-29,745932,Strikeout,strikeout,True,606992,656849,Eric Haase,David Peterson,0,87e97871-009d-4528-acb8-2ae4a8ad5f4f,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.58,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,97.0,90.0,93.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,,,,0.31,0.265,0.184,,0.164,0.39,1.83,-1.81,,0.03,93.1,84.7,91.9,85.1,,0.22,0.266,0.287,0.207,0.345,0.259,0.211,0.324,0.271,0.287,0.447,0.339,,,,,,,,,,83.0,102.0,100.0,0.076,0.11,79.1,0.253,0.36,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-29,745932,Strikeout,strikeout,True,606992,656849,Eric Haase,David Peterson,0,7dcacc25-b891-47e5-9545-f2f8635a9de0,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.9,4.58,121.0,98.0,94.0,96.0,0.77,7.51,3.42,8.18,0.6,1.72,0.247,0.362,0.138,0.306,0.412,97.0,90.0,93.0,70.0,103.0,94.0,102.0,98.0,95.0,115.0,99.0,104.0,,,,0.31,0.265,0.184,,0.164,0.39,1.83,-1.81,,0.03,93.1,84.7,91.9,85.1,,0.22,0.266,0.287,0.207,0.345,0.259,0.211,0.324,0.271,0.287,0.447,0.339,,,,,,,,,,83.0,102.0,100.0,0.076,0.11,79.1,0.253,0.36,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,
