date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
2024-09-02,746992,Strikeout,strikeout,True,676070,669203,Jacob Amaya,Corbin Burnes,1,230f7e21-5a9a-4881-a1b4-03c46de673fb,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,,,,133.0,106.0,121.0,,0.149,0.107,,0.57,0.11,,89.1,87.3,,,,0.203,0.356,0.376,0.204,0.301,0.448,109.0,101.0,106.0,0.219,0.5,80.3,0.197,0.331,0.379,105.0,95.0,89.0,0.084,-0.46,97.0,0.235,0.412,0.157,120.0,105.0,107.0,0.442,0.91,95.4,0.267,0.389,0.177,,,,,,,,,,,,,,,,,,,,,
2024-09-02,746992,Groundout,field_out,True,676070,669203,Jacob Amaya,Corbin Burnes,0,4857e434-9e9f-45ed-8602-aeb6b3dc8e5e,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,3.18,3.49,175.1,103.0,117.0,107.0,0.743,8.06,2.21,8.11,1.08,1.38,0.205,0.421,0.192,0.285,0.402,110.0,100.0,104.0,,,,133.0,106.0,121.0,,0.149,0.107,,0.57,0.11,,89.1,87.3,,,,0.203,0.356,0.376,0.204,0.301,0.448,109.0,101.0,106.0,0.219,0.5,80.3,0.197,0.331,0.379,105.0,95.0,89.0,0.084,-0.46,97.0,0.235,0.412,0.157,120.0,105.0,107.0,0.442,0.91,95.4,0.267,0.389,0.177,,,,,,,,,,,,,,,,,,,,,
2024-09-02,746992,Single,single,False,676070,608344,Jacob Amaya,Cole Irvin,0,1d181eea-73b8-4b23-9b32-9708a0d44997,608344.0,coleirvin,"Irvin, C",Left,Cole Irvin,BAL,4.86,5.7,107.1,102.0,79.0,94.0,0.85,6.37,2.1,10.57,1.43,0.96,0.25,0.42,0.118,0.346,0.482,68.0,107.0,100.0,62.0,100.0,85.0,86.0,120.0,118.0,0.272,0.042,0.132,-1.16,-3.25,-1.22,91.9,84.9,78.0,0.299,0.598,0.16,0.274,0.438,0.254,0.25,0.438,0.196,101.0,98.0,103.0,0.254,-0.2,77.3,0.281,0.416,0.181,76.0,101.0,89.0,0.198,-0.09,91.5,0.295,0.484,0.08,88.0,104.0,93.0,0.102,-0.62,85.9,0.333,0.563,0.184,,,,,,,,,,,,,,,,,,,,,
2024-09-03,746991,Strikeout,strikeout,True,676070,700249,Jacob Amaya,Cade Povich,0,2419009f-f8e6-4e80-8278-7e3f798f4eb9,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.91,4.37,64.0,98.0,86.0,96.0,0.791,7.31,3.94,10.41,1.55,0.85,0.214,0.448,0.19,0.281,0.448,60.0,98.0,93.0,79.0,96.0,92.0,113.0,99.0,102.0,0.393,0.125,0.104,0.3,-1.7,-1.61,92.3,86.1,82.7,0.244,0.384,0.158,0.237,0.5,0.238,,,,93.0,101.0,104.0,0.207,-3.33,76.1,0.392,0.608,0.293,78.0,97.0,89.0,0.08,0.34,91.3,0.238,0.286,0.065,97.0,94.0,94.0,0.092,-3.12,88.3,0.333,0.81,0.288,0.279,0.488,0.27,,,,,,,,,,,,,,,,,,
2024-09-03,746991,Single,single,False,676070,700249,Jacob Amaya,Cade Povich,1,9186d876-847f-4008-83af-0d74c8362035,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.91,4.37,64.0,98.0,86.0,96.0,0.791,7.31,3.94,10.41,1.55,0.85,0.214,0.448,0.19,0.281,0.448,60.0,98.0,93.0,79.0,96.0,92.0,113.0,99.0,102.0,0.393,0.125,0.104,0.3,-1.7,-1.61,92.3,86.1,82.7,0.244,0.384,0.158,0.237,0.5,0.238,,,,93.0,101.0,104.0,0.207,-3.33,76.1,0.392,0.608,0.293,78.0,97.0,89.0,0.08,0.34,91.3,0.238,0.286,0.065,97.0,94.0,94.0,0.092,-3.12,88.3,0.333,0.81,0.288,0.279,0.488,0.27,,,,,,,,,,,,,,,,,,
2024-09-03,746991,Single,single,False,676070,700249,Jacob Amaya,Cade Povich,0,9a0c288a-aaa9-4d02-b4bf-32e915b687fc,700249.0,cadepovich,Povich,Left,Cade Povich,BAL,5.91,4.37,64.0,98.0,86.0,96.0,0.791,7.31,3.94,10.41,1.55,0.85,0.214,0.448,0.19,0.281,0.448,60.0,98.0,93.0,79.0,96.0,92.0,113.0,99.0,102.0,0.393,0.125,0.104,0.3,-1.7,-1.61,92.3,86.1,82.7,0.244,0.384,0.158,0.237,0.5,0.238,,,,93.0,101.0,104.0,0.207,-3.33,76.1,0.392,0.608,0.293,78.0,97.0,89.0,0.08,0.34,91.3,0.238,0.286,0.065,97.0,94.0,94.0,0.092,-3.12,88.3,0.333,0.81,0.288,0.279,0.488,0.27,,,,,,,,,,,,,,,,,,
2024-09-04,746990,Strikeout,strikeout,True,676070,544150,Jacob Amaya,Albert Suárez,0,913edf4d-1103-4a76-b0ae-31870378c548,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.49,4.19,113.1,99.0,89.0,96.0,0.801,6.91,2.94,8.81,0.87,0.87,0.249,0.416,0.142,0.3,0.389,98.0,98.0,104.0,90.0,100.0,95.0,,,,0.506,,0.167,-0.24,,-0.07,94.9,86.0,,0.278,0.443,0.218,0.247,0.388,0.208,,,,95.0,97.0,96.0,0.125,0.26,78.8,0.2,0.36,0.222,,,,,,,,,,74.0,100.0,92.0,0.202,1.03,86.3,0.247,0.341,0.298,,,,,,,,,,,,,,,,,,,,,
2024-09-04,746990,Strikeout,strikeout,True,676070,544150,Jacob Amaya,Albert Suárez,0,57a636d0-3009-449c-827e-0f79ecdc4c0d,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.49,4.19,113.1,99.0,89.0,96.0,0.801,6.91,2.94,8.81,0.87,0.87,0.249,0.416,0.142,0.3,0.389,98.0,98.0,104.0,90.0,100.0,95.0,,,,0.506,,0.167,-0.24,,-0.07,94.9,86.0,,0.278,0.443,0.218,0.247,0.388,0.208,,,,95.0,97.0,96.0,0.125,0.26,78.8,0.2,0.36,0.222,,,,,,,,,,74.0,100.0,92.0,0.202,1.03,86.3,0.247,0.341,0.298,,,,,,,,,,,,,,,,,,,,,
2024-09-04,746990,Double,double,False,676070,621199,Jacob Amaya,Matt Bowman,0,bc8c1dd8-1422-4395-bdea-d216d0093d1a,621199.0,mattbowman,Bowman,Right,Matt Bowman,- - -,3.6,4.46,25.0,99.0,103.0,100.0,0.821,6.48,4.32,5.76,1.08,1.44,0.342,0.37,0.192,0.411,0.402,,,,47.0,117.0,100.0,139.0,97.0,108.0,0.005,0.264,,5.35,-3.54,,92.8,,82.4,,,,,,,,,,,,,,,,,,,91.0,105.0,100.0,0.404,3.35,92.2,0.146,0.271,0.125,95.0,90.0,88.0,0.176,1.93,90.5,0.083,0.083,0.208,0.294,0.824,0.262,87.0,100.0,106.0,0.15,-1.89,84.3,0.231,0.308,0.217,,,,,,,,,
2024-09-04,746990,Groundout,field_out,True,676070,572143,Jacob Amaya,Burch Smith,1,e453c8c2-b49c-49e1-b9e5-045950908943,572143.0,burchsmith,"Smith, B",Right,Burch Smith,- - -,5.13,4.8,54.1,100.0,104.0,100.0,0.828,7.12,1.99,10.6,0.99,1.22,0.27,0.433,0.14,0.36,0.467,124.0,69.0,80.0,108.0,101.0,100.0,125.0,114.0,123.0,0.501,0.083,0.008,0.91,-2.3,1.4,94.9,85.3,83.4,0.231,0.365,0.233,,,,,,,103.0,89.0,98.0,0.186,-1.28,80.0,0.313,0.469,0.1,97.0,54.0,53.0,0.002,14.82,92.8,,,,90.0,102.0,94.0,0.219,-2.02,87.6,0.404,0.558,0.212,0.346,0.5,0.159,,,,,,,,,,,,,,,,,,
2024-09-06,746912,Single,single,False,676070,601713,Jacob Amaya,Nick Pivetta,1,0abcd7d4-e135-4aaa-a2d7-6f787c9c3e96,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,,,,124.0,105.0,109.0,154.0,103.0,111.0,0.479,0.301,,0.71,0.4,,94.0,,82.7,0.252,0.414,0.211,,,,0.095,0.286,0.314,119.0,105.0,104.0,0.154,0.02,80.1,0.174,0.457,0.197,,,,,,,,,,105.0,96.0,82.0,0.067,-4.87,88.3,0.387,0.903,0.224,0.22,0.413,0.353,,,,,,,,,,,,,,,,,,
2024-09-06,746912,Strikeout,strikeout,True,676070,601713,Jacob Amaya,Nick Pivetta,0,aebc3e94-0235-486c-95fd-1da470966dfd,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.38,3.77,123.1,105.0,134.0,108.0,0.778,10.73,2.26,8.1,1.75,0.64,0.22,0.401,0.131,0.367,0.447,,,,124.0,105.0,109.0,154.0,103.0,111.0,0.479,0.301,,0.71,0.4,,94.0,,82.7,0.252,0.414,0.211,,,,0.095,0.286,0.314,119.0,105.0,104.0,0.154,0.02,80.1,0.174,0.457,0.197,,,,,,,,,,105.0,96.0,82.0,0.067,-4.87,88.3,0.387,0.903,0.224,0.22,0.413,0.353,,,,,,,,,,,,,,,,,,
2024-09-06,746912,Groundout,field_out,True,676070,677161,Jacob Amaya,Zack Kelly,0,41bbd4f6-d183-4549-b270-6783b79b6253,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,3.58,4.16,55.1,101.0,111.0,105.0,0.741,9.6,3.74,6.99,1.63,1.33,0.216,0.405,0.162,0.27,0.423,122.0,104.0,111.0,107.0,98.0,95.0,130.0,102.0,115.0,0.305,0.274,0.212,-1.04,2.16,-0.17,96.5,83.6,82.3,0.25,0.344,0.232,0.163,0.465,0.326,,,,,,,,,,,,,,,,,,,,,,80.0,101.0,102.0,0.209,-0.42,91.0,0.289,0.6,0.211,0.127,0.218,0.354,,,,,,,,,,,,,,,,,,
2024-09-08,746910,Flyout,field_out,True,676070,690916,Jacob Amaya,Richard Fitts,0,ec9714dd-4ff6-4f4a-8961-84cfd64591db,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,0.0,2.47,5.2,105.0,116.0,107.0,0.914,3.18,1.59,9.53,0.0,1.67,0.316,0.368,0.158,0.263,0.455,,,,104.0,97.0,94.0,125.0,113.0,119.0,0.47,0.5,,-0.53,3.43,,94.4,,83.7,0.167,0.167,0.067,,,,0.273,0.273,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.333,152.0,134.0,142.0,0.03,-1.73,88.6,,,,,,,,,,,,
2024-09-08,746910,Grounded Into DP,grounded_into_double_play,True,676070,690916,Jacob Amaya,Richard Fitts,1,122e3dbc-cbc9-421c-a808-af225dc0f90c,690916.0,richardfitts,Fitts,Right,Richard Fitts,BOS,0.0,2.47,5.2,105.0,116.0,107.0,0.914,3.18,1.59,9.53,0.0,1.67,0.316,0.368,0.158,0.263,0.455,,,,104.0,97.0,94.0,125.0,113.0,119.0,0.47,0.5,,-0.53,3.43,,94.4,,83.7,0.167,0.167,0.067,,,,0.273,0.273,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.333,152.0,134.0,142.0,0.03,-1.73,88.6,,,,,,,,,,,,
2024-09-08,746910,Strikeout,strikeout,True,676070,669711,Jacob Amaya,Greg Weissert,0,08881890-7bae-4897-aa5d-7f7406f5f9b4,669711.0,gregweissert,Weissert,Right,Greg Weissert,BOS,3.71,3.49,53.1,104.0,101.0,105.0,0.811,8.61,3.21,9.79,1.18,1.0,0.247,0.342,0.158,0.278,0.462,80.0,97.0,103.0,85.0,119.0,115.0,112.0,96.0,103.0,0.231,0.368,0.075,1.34,-1.88,-1.16,94.0,84.4,80.7,0.19,0.317,0.186,0.235,0.294,0.412,0.333,0.778,0.08,,,,,,,,,,95.0,103.0,98.0,0.326,0.44,93.7,0.354,0.462,0.099,,,,,,,,,,0.327,0.531,0.282,,,,,,,,,,,,,,,,,,
2024-09-08,746910,Single,single,False,676070,677161,Jacob Amaya,Zack Kelly,1,f0d3e794-0405-472a-849b-5649915cf370,677161.0,zackkelly,"Kelly, Z",Right,Zack Kelly,BOS,3.58,4.16,55.1,101.0,111.0,105.0,0.741,9.6,3.74,6.99,1.63,1.33,0.216,0.405,0.162,0.27,0.423,122.0,104.0,111.0,107.0,98.0,95.0,130.0,102.0,115.0,0.305,0.274,0.212,-1.04,2.16,-0.17,96.5,83.6,82.3,0.25,0.344,0.232,0.163,0.465,0.326,,,,,,,,,,,,,,,,,,,,,,80.0,101.0,102.0,0.209,-0.42,91.0,0.289,0.6,0.211,0.127,0.218,0.354,,,,,,,,,,,,,,,,,,
2024-09-09,746746,Strikeout,strikeout,True,676070,676282,Jacob Amaya,Joey Cantillo,0,b77e44a2-93d0-436c-9802-282db965e19f,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,5.96,4.4,25.2,93.0,97.0,93.0,0.742,8.77,3.16,8.06,2.1,1.21,0.25,0.431,0.167,0.361,0.423,86.0,79.0,93.0,100.0,92.0,88.0,122.0,102.0,101.0,0.487,0.104,0.253,-2.1,1.4,0.67,92.3,78.0,82.3,0.326,0.698,0.196,0.143,0.19,0.458,0.214,0.429,0.4,87.0,110.0,99.0,0.156,2.06,76.1,0.158,0.316,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-09,746746,Lineout,field_out,True,676070,676282,Jacob Amaya,Joey Cantillo,0,80aeb650-4b4a-45fa-9596-dcf40b0185d1,676282.0,joeycantillo,Cantillo,Left,Joey Cantillo,CLE,5.96,4.4,25.2,93.0,97.0,93.0,0.742,8.77,3.16,8.06,2.1,1.21,0.25,0.431,0.167,0.361,0.423,86.0,79.0,93.0,100.0,92.0,88.0,122.0,102.0,101.0,0.487,0.104,0.253,-2.1,1.4,0.67,92.3,78.0,82.3,0.326,0.698,0.196,0.143,0.19,0.458,0.214,0.429,0.4,87.0,110.0,99.0,0.156,2.06,76.1,0.158,0.316,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-09,746746,Strikeout,strikeout,True,676070,683769,Jacob Amaya,Hunter Gaddis,0,61484936-f246-4112-914a-1f3bde281367,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.53,2.74,64.2,104.0,105.0,107.0,0.773,7.93,1.95,5.01,0.56,0.76,0.234,0.431,0.162,0.299,0.445,96.0,89.0,106.0,95.0,105.0,101.0,118.0,110.0,113.0,0.396,0.44,0.164,1.29,2.64,1.79,95.4,80.3,88.9,0.214,0.405,0.182,0.061,0.091,0.3,0.151,0.236,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,746747,Lineout,field_out,True,676070,658648,Jacob Amaya,Pedro Avila,0,0f281107-b092-43ea-b7f7-8a6b789029e9,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,3.97,4.57,79.1,96.0,88.0,95.0,0.779,8.96,3.86,7.94,0.91,1.32,0.257,0.351,0.117,0.324,0.397,118.0,100.0,114.0,71.0,95.0,88.0,103.0,92.0,95.0,0.39,0.102,0.219,-0.11,-0.65,1.62,93.5,83.4,81.2,0.25,0.429,0.18,0.2,0.316,0.361,0.5,0.583,0.371,83.0,98.0,96.0,0.163,0.56,77.6,0.167,0.222,0.295,84.0,95.0,84.0,0.125,-1.02,93.1,0.333,0.5,0.076,,,,,,,,,,0.111,0.111,0.267,,,,,,,,,,,,,,,,,,
2024-09-10,746747,Flyout,field_out,True,676070,669212,Jacob Amaya,Eli Morgan,0,5ec39a0b-738f-4e44-947e-83e0387b39ca,669212.0,elimorgan,Morgan,Right,Eli Morgan,CLE,1.75,1.98,36.0,105.0,86.0,102.0,0.776,7.75,2.0,6.25,0.5,0.59,0.324,0.353,0.235,0.167,0.43,87.0,118.0,116.0,65.0,103.0,94.0,111.0,99.0,102.0,0.416,0.354,0.23,1.05,0.84,3.23,92.1,78.9,86.7,0.2,0.356,0.191,0.154,0.205,0.241,0.213,0.319,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-10,746747,Walk,walk,False,676070,682120,Jacob Amaya,Tim Herrin,1,30664302-dafa-401e-bec8-0d040b8e0a0d,682120.0,timherrin,Herrin,Left,Tim Herrin,CLE,1.96,3.45,59.2,99.0,105.0,99.0,0.729,8.9,3.77,5.43,0.3,1.45,0.161,0.396,0.215,0.262,0.429,,,,96.0,95.0,89.0,119.0,98.0,103.0,0.241,0.274,,1.41,0.78,,95.5,,87.6,0.191,0.234,0.157,,,,0.261,0.348,0.289,104.0,101.0,103.0,0.359,2.11,81.6,0.144,0.233,0.412,101.0,98.0,100.0,0.127,2.77,93.9,0.087,0.13,0.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
