date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,SV_ba,SV_slg,SV_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff
2024-05-19,745745,Walk,walk,False,667452,543859,Corey Julks,Michael Tonkin,0,c9f6e230-7a88-473e-84b4-7008f9f1eaf0,543859.0,michaeltonkin,Tonkin,Right,Michael Tonkin,- - -,2.36,3.41,45.2,98.0,105.0,100.0,0.76,9.46,3.35,5.91,0.59,1.26,0.176,0.496,0.16,0.286,0.399,,,,114.0,105.0,108.0,98.0,98.0,97.0,108.0,98.0,103.0,,,,0.13,0.394,,0.476,,0.92,,0.04,0.95,,93.0,,,92.4,83.0,0.5,0.5,0.375,0.333,0.5,0.191,,,,,,,0.176,0.311,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-20,744935,Walk,walk,False,667452,650893,Corey Julks,Génesis Cabrera,0,3f46b173-5be4-43e8-be65-bd9dfe9e1a27,650893.0,genesiscabrera,"Cabrera, G",Left,Génesis Cabrera,TOR,3.62,3.8,37.1,95.0,87.0,91.0,0.777,6.27,3.86,8.68,1.21,1.19,0.222,0.453,0.137,0.325,0.415,43.0,86.0,73.0,108.0,101.0,105.0,89.0,85.0,81.0,,,,82.0,100.0,92.0,0.199,0.204,0.375,,0.08,-6.56,3.47,-3.97,,3.0,95.6,88.4,88.1,95.4,,,,,0.429,0.643,0.094,0.091,0.091,0.5,0.123,0.175,0.351,0.429,0.829,0.13,91.0,91.0,93.0,0.142,1.75,78.9,0.111,0.111,0.24,,,,,,,,,,,,,,,,,,,,,
2024-05-21,744936,Groundout,field_out,True,667452,579328,Corey Julks,Yusei Kikuchi,0,8431f7fd-aca8-4821-a289-d15fd6bd0d04,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,0.107,-0.31,,,-0.05,0.45,95.6,,87.2,,89.2,0.241,0.31,0.297,,,,0.189,0.264,0.329,,,,0.302,0.55,0.269,98.0,105.0,105.0,0.244,-0.17,82.9,0.278,0.435,0.271,,,,,,,,,,,,,,,,,,,,,
2024-05-21,744936,Walk,walk,False,667452,579328,Corey Julks,Yusei Kikuchi,0,20fb387f-ad73-4ac2-95e6-fa1a9c5de949,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,0.107,-0.31,,,-0.05,0.45,95.6,,87.2,,89.2,0.241,0.31,0.297,,,,0.189,0.264,0.329,,,,0.302,0.55,0.269,98.0,105.0,105.0,0.244,-0.17,82.9,0.278,0.435,0.271,,,,,,,,,,,,,,,,,,,,,
2024-05-21,744936,Single,single,False,667452,579328,Corey Julks,Yusei Kikuchi,1,f0f53164-cc1b-4618-bbe7-912fc15168ee,579328.0,yuseikikuchi,Kikuchi,Left,Yusei Kikuchi,TOR,4.42,4.07,106.0,102.0,110.0,105.0,0.743,9.93,2.21,9.51,1.36,1.05,0.271,0.405,0.114,0.343,0.452,102.0,99.0,95.0,118.0,102.0,107.0,,,,110.0,100.0,107.0,,,,,0.491,,0.158,0.107,-0.31,,,-0.05,0.45,95.6,,87.2,,89.2,0.241,0.31,0.297,,,,0.189,0.264,0.329,,,,0.302,0.55,0.269,98.0,105.0,105.0,0.244,-0.17,82.9,0.278,0.435,0.271,,,,,,,,,,,,,,,,,,,,,
2024-05-21,744936,Strikeout,strikeout,True,667452,670950,Corey Julks,Trevor Richards,0,3941bd3b-9190-46fd-a986-08097290fb93,670950.0,trevorrichards,"Richards, T",Right,Trevor Richards,TOR,3.62,2.92,49.2,96.0,92.0,100.0,0.78,8.7,3.44,5.07,1.09,0.73,0.277,0.385,0.192,0.354,0.411,98.0,95.0,105.0,83.0,96.0,92.0,,,,,,,,,,0.001,0.412,,,0.587,1.05,,-3.42,,0.94,92.1,,79.0,91.4,,,,,,,,0.131,0.293,0.317,,,,0.197,0.303,0.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-23,746792,Strikeout,strikeout,True,667452,543056,Corey Julks,Danny Coulombe,0,7253b4c5-0a2e-47db-aeb1-39799374042e,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,BAL,2.42,2.42,26.0,103.0,83.0,102.0,0.771,9.69,1.04,4.5,1.04,1.08,0.164,0.475,0.197,0.361,0.433,,,,74.0,94.0,90.0,22.0,107.0,90.0,105.0,97.0,99.0,80.0,104.0,94.0,0.12,0.14,0.321,0.293,,2.6,1.95,4.84,2.27,,91.3,85.9,,90.8,81.9,0.15,0.2,0.375,0.0,0.0,0.095,,,,0.233,0.5,0.262,0.091,0.091,0.1,,,,,,,0.118,0.294,0.241,,,,,,,,,,,,,109.0,119.0,154.0,0.127,0.95,79.5,,,
2024-05-23,746792,Walk,walk,False,667452,669169,Corey Julks,Jonathan Heasley,0,13f563fa-5eeb-4352-8970-082f6c29b8e3,669169.0,jonathanheasley,Heasley,Right,Jonathan Heasley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.25,,,,,,,,,,0.7,1.3,0.0,,,,,,,0.2,0.2,0.25,,,,,,,,,,,,,,,,,,,,,
2024-05-24,746793,Double,double,False,667452,669203,Corey Julks,Corbin Burnes,0,61fd7a6c-e768-4cf0-a07e-5555fcb3fd19,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,,0.442,0.161,0.104,,0.96,-0.82,1.15,1.34,,95.4,89.0,96.7,87.3,0.195,0.247,0.455,0.294,0.441,0.132,0.125,0.275,0.352,0.243,0.391,0.193,,,,107.0,103.0,108.0,0.217,1.1,80.4,0.176,0.282,0.398,,,,,,,,,,,,,,,,,,,,,
2024-05-24,746793,Walk,walk,False,667452,669203,Corey Julks,Corbin Burnes,1,4e478921-79d3-4668-913b-5dcefaaaff34,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,,0.442,0.161,0.104,,0.96,-0.82,1.15,1.34,,95.4,89.0,96.7,87.3,0.195,0.247,0.455,0.294,0.441,0.132,0.125,0.275,0.352,0.243,0.391,0.193,,,,107.0,103.0,108.0,0.217,1.1,80.4,0.176,0.282,0.398,,,,,,,,,,,,,,,,,,,,,
2024-05-24,746793,Lineout,field_out,True,667452,669203,Corey Julks,Corbin Burnes,0,501ed99c-e1ee-4e6d-8866-0e35a266c058,669203.0,corbinburnes,Burnes,Right,Corbin Burnes,BAL,2.38,3.1,124.2,104.0,116.0,108.0,0.733,8.37,2.09,7.29,1.01,1.48,0.217,0.425,0.191,0.288,0.402,109.0,101.0,106.0,,,,96.0,97.0,90.0,130.0,105.0,120.0,121.0,105.0,107.0,0.075,,0.442,0.161,0.104,,0.96,-0.82,1.15,1.34,,95.4,89.0,96.7,87.3,0.195,0.247,0.455,0.294,0.441,0.132,0.125,0.275,0.352,0.243,0.391,0.193,,,,107.0,103.0,108.0,0.217,1.1,80.4,0.176,0.282,0.398,,,,,,,,,,,,,,,,,,,,,
2024-05-24,746793,Single,single,False,667452,543056,Corey Julks,Danny Coulombe,0,9827113e-3090-496f-b552-ebc61dc874c7,543056.0,dannycoulombe,Coulombe,Left,Danny Coulombe,BAL,2.42,2.42,26.0,103.0,83.0,102.0,0.771,9.69,1.04,4.5,1.04,1.08,0.164,0.475,0.197,0.361,0.433,,,,74.0,94.0,90.0,22.0,107.0,90.0,105.0,97.0,99.0,80.0,104.0,94.0,0.12,0.14,0.321,0.293,,2.6,1.95,4.84,2.27,,91.3,85.9,,90.8,81.9,0.15,0.2,0.375,0.0,0.0,0.095,,,,0.233,0.5,0.262,0.091,0.091,0.1,,,,,,,0.118,0.294,0.241,,,,,,,,,,,,,109.0,119.0,154.0,0.127,0.95,79.5,,,
2024-05-25,746794,Lineout,field_out,True,667452,544150,Corey Julks,Albert Suárez,0,85c59374-b413-4ca7-8cc6-707f94a064b0,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,,,,,,,0.19,0.293,0.228,0.283,0.413,0.302,0.241,0.38,0.214,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,
2024-05-25,746794,Flyout,field_out,True,667452,544150,Corey Julks,Albert Suárez,0,a412ed3a-fbf6-47d9-92a1-ee565cc8c078,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,2.82,4.07,70.1,100.0,90.0,96.0,0.79,7.04,3.2,7.93,0.51,0.78,0.252,0.421,0.126,0.262,0.386,98.0,99.0,106.0,92.0,101.0,95.0,,,,,,,73.0,101.0,91.0,,0.529,0.2,,0.178,0.49,-0.22,,,1.03,95.1,86.4,85.9,,,,,,,,,0.19,0.293,0.228,0.283,0.413,0.302,0.241,0.38,0.214,93.0,97.0,97.0,0.092,-0.29,78.5,0.238,0.333,0.205,,,,,,,,,,,,,,,,,,,,,
2024-05-25,746794,Strikeout,strikeout,True,667452,669211,Corey Julks,Keegan Akin,0,eaa5a3fa-a189-4c16-b085-5b287a52c6ca,669211.0,keeganakin,Akin,Left,Keegan Akin,BAL,3.55,2.72,50.2,102.0,111.0,105.0,0.703,10.84,2.84,6.39,1.07,0.75,0.278,0.397,0.183,0.294,0.461,106.0,98.0,99.0,110.0,101.0,104.0,,,,115.0,105.0,110.0,,,,,0.572,,0.331,0.097,0.72,,,0.67,1.7,93.8,,85.1,,85.2,0.163,0.306,0.324,,,,0.174,0.174,0.314,,,,0.216,0.414,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,746794,Strikeout,strikeout,True,667452,622253,Corey Julks,Dillon Tate,0,e8c69857-c4fd-41b9-8065-b06190c45aa4,622253.0,dillontate,Tate,Right,Dillon Tate,BAL,4.59,3.91,33.1,97.0,101.0,98.0,0.826,6.21,2.43,10.26,0.54,1.84,0.205,0.473,0.179,0.125,0.453,87.0,95.0,99.0,,,,88.0,99.0,95.0,129.0,94.0,102.0,,,,0.56,0.002,,0.319,0.119,-3.42,,0.02,0.18,-2.74,94.0,,83.9,92.6,79.4,0.194,0.226,0.387,0.318,0.435,0.062,0.278,0.389,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-26,746789,Strikeout,strikeout,True,667452,680694,Corey Julks,Kyle Bradish,0,0fd59e25-da71-46a8-bfe5-411c11ab646b,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,25.0,111.0,62.0,99.0,96.0,94.0,83.0,103.0,100.0,157.0,100.0,115.0,,,,0.395,0.132,,0.298,0.004,-1.14,,1.52,1.3,13.9,94.4,,92.0,95.3,88.2,0.171,0.244,0.34,0.159,0.232,0.2,,,,,,,0.364,0.545,0.261,124.0,104.0,110.0,0.171,-0.49,84.0,0.227,0.5,0.283,,,,,,,,,,,,,,,,,,,,,
2024-05-26,746789,Grounded Into DP,grounded_into_double_play,True,667452,680694,Corey Julks,Kyle Bradish,1,40da21b4-6c19-4486-a63f-ad9f9be1a09c,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,25.0,111.0,62.0,99.0,96.0,94.0,83.0,103.0,100.0,157.0,100.0,115.0,,,,0.395,0.132,,0.298,0.004,-1.14,,1.52,1.3,13.9,94.4,,92.0,95.3,88.2,0.171,0.244,0.34,0.159,0.232,0.2,,,,,,,0.364,0.545,0.261,124.0,104.0,110.0,0.171,-0.49,84.0,0.227,0.5,0.283,,,,,,,,,,,,,,,,,,,,,
2024-05-26,746789,Walk,walk,False,667452,680694,Corey Julks,Kyle Bradish,0,9c2d1649-3603-4187-bd3d-84ef2a0d76dc,680694.0,kylebradish,Bradish,Right,Kyle Bradish,BAL,2.75,2.66,39.1,101.0,113.0,105.0,0.745,12.13,3.43,6.18,0.46,1.79,0.297,0.396,0.297,0.209,0.432,25.0,111.0,62.0,99.0,96.0,94.0,83.0,103.0,100.0,157.0,100.0,115.0,,,,0.395,0.132,,0.298,0.004,-1.14,,1.52,1.3,13.9,94.4,,92.0,95.3,88.2,0.171,0.244,0.34,0.159,0.232,0.2,,,,,,,0.364,0.545,0.261,124.0,104.0,110.0,0.171,-0.49,84.0,0.227,0.5,0.283,,,,,,,,,,,,,,,,,,,,,
2024-05-26,746789,Flyout,field_out,True,667452,518886,Corey Julks,Craig Kimbrel,0,8d84ed5c-ec1e-4319-8b1e-4eebb9c528a9,518886.0,craigkimbrel,Kimbrel,Right,Craig Kimbrel,BAL,2.8,3.15,35.1,98.0,116.0,103.0,0.724,13.5,4.08,4.58,0.76,0.58,0.353,0.353,0.206,0.279,0.45,,,,114.0,99.0,101.0,,,,77.0,102.0,110.0,,,,,0.682,,0.067,,1.16,,,0.86,,94.2,,,,85.8,0.091,0.091,0.533,,,,,,,,,,0.163,0.302,0.312,,,,,,,0.13,0.13,0.302,,,,,,,,,,,,,122.0,96.0,106.0,0.251,1.69,84.5,,,
2024-05-27,746788,Flyout,field_out,True,667452,605135,Corey Julks,Chris Bassitt,0,9e300281-dd0a-4aed-9d3f-092fd1e8c1bc,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.333,0.556,0.138,0.337,0.412,0.111,0.25,0.45,0.098,0.152,0.253,0.271,0.25,0.5,0.286,106.0,88.0,100.0,0.145,0.47,70.8,0.193,0.281,0.282,,,,97.0,90.0,88.0,0.049,-2.41,83.9,0.28,0.32,0.171,,,,,,,,,
2024-05-27,746788,Double,double,False,667452,605135,Corey Julks,Chris Bassitt,0,ff8026e4-752d-419b-9e4f-8a23f1df616f,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,3.71,4.24,114.0,99.0,95.0,98.0,0.822,8.37,3.63,9.16,0.79,1.21,0.282,0.341,0.193,0.309,0.45,77.0,89.0,86.0,65.0,106.0,96.0,95.0,104.0,99.0,123.0,97.0,108.0,78.0,103.0,94.0,0.413,0.03,0.202,0.108,0.053,-2.99,0.96,0.24,-0.29,-0.92,92.7,89.7,84.5,92.6,77.5,0.333,0.556,0.138,0.337,0.412,0.111,0.25,0.45,0.098,0.152,0.253,0.271,0.25,0.5,0.286,106.0,88.0,100.0,0.145,0.47,70.8,0.193,0.281,0.282,,,,97.0,90.0,88.0,0.049,-2.41,83.9,0.28,0.32,0.171,,,,,,,,,
2024-05-27,746788,Flyout,field_out,True,667452,663878,Corey Julks,Nate Pearson,0,6a25b70c-469c-4729-b6f1-5ae4d9936c47,663878.0,natepearson,Pearson,Right,Nate Pearson,TOR,5.54,4.22,37.1,95.0,128.0,103.0,0.734,12.05,3.62,9.88,1.93,0.86,0.196,0.441,0.137,0.353,0.443,,,,125.0,91.0,94.0,107.0,107.0,112.0,130.0,101.0,112.0,,,,0.012,0.448,,0.412,,-2.31,,-30.79,0.95,,97.6,,,97.4,87.7,0.212,0.385,0.42,0.667,2.667,0.167,,,,,,,0.342,0.548,0.182,132.0,92.0,102.0,0.127,-0.74,80.8,0.158,0.316,0.381,,,,76.0,153.0,162.0,0.002,16.57,88.3,,,,,,,,,,,,
2024-05-27,746788,Single,single,False,667452,647315,Corey Julks,Zach Pop,1,e91ac7f5-1375-44ae-a10c-a9c3cf3093ea,647315.0,zachpop,Pop,Right,Zach Pop,TOR,5.9,4.57,29.0,98.0,101.0,100.0,0.811,5.9,3.72,9.0,2.17,1.69,0.221,0.484,0.2,0.347,0.37,,,,,,,95.0,100.0,101.0,140.0,93.0,103.0,95.0,92.0,94.0,0.731,,0.119,0.145,0.002,,-3.48,-0.94,0.31,-3.7,,93.7,87.4,96.3,86.3,0.143,0.214,0.24,0.279,0.5,0.207,,,,0.273,0.818,0.25,,,,,,,0.002,3.88,82.8,,,,,,,,,,,,,,,,,,,,,,,,
