date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,FC_slg,FC_whiff,SV_ba,SV_slg,SV_whiff
2024-09-06,746257,Sac Fly,sac_fly,True,493329,573204,Yuli Gurriel,Caleb Thielbar,1,216df173-a335-4bc2-b1ec-501f870432c2,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.71,4.25,41.0,105.0,112.0,104.0,0.775,10.32,3.95,9.66,1.1,1.02,0.183,0.458,0.158,0.258,0.455,,,,119.0,106.0,108.0,87.0,105.0,98.0,139.0,106.0,111.0,0.431,0.321,0.248,,-1.11,-0.79,1.41,,93.2,,81.5,74.1,,,,0.322,0.483,0.158,,,,0.094,0.188,0.394,,,,,,,,,,0.295,0.432,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-09,745698,Strikeout,strikeout,True,493329,607074,Yuli Gurriel,Carlos Rodón,0,3cfff422-01a3-4d42-be1b-dc1c8721ba8b,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.21,4.05,158.1,97.0,123.0,103.0,0.714,10.29,2.84,8.13,1.59,0.65,0.266,0.4,0.143,0.341,0.397,129.0,92.0,104.0,103.0,85.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,0.493,0.259,0.082,0.128,0.14,-0.64,-1.21,1.65,95.5,85.5,86.8,81.0,0.208,0.371,0.402,0.26,0.516,0.214,0.176,0.23,0.481,0.267,0.5,0.279,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,-3.06,,91.8,,100.0,84.0,83.0,0.353,0.647,0.255,,,
2024-09-09,745698,Lineout,field_out,True,493329,607074,Yuli Gurriel,Carlos Rodón,0,b8b585d2-c0c2-47bc-aaf1-eb5b2d8bff27,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.21,4.05,158.1,97.0,123.0,103.0,0.714,10.29,2.84,8.13,1.59,0.65,0.266,0.4,0.143,0.341,0.397,129.0,92.0,104.0,103.0,85.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,0.493,0.259,0.082,0.128,0.14,-0.64,-1.21,1.65,95.5,85.5,86.8,81.0,0.208,0.371,0.402,0.26,0.516,0.214,0.176,0.23,0.481,0.267,0.5,0.279,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,-3.06,,91.8,,100.0,84.0,83.0,0.353,0.647,0.255,,,
2024-09-09,745698,Groundout,field_out,True,493329,607074,Yuli Gurriel,Carlos Rodón,0,b3932660-95c1-44f3-a32c-fd8d1c96005e,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.21,4.05,158.1,97.0,123.0,103.0,0.714,10.29,2.84,8.13,1.59,0.65,0.266,0.4,0.143,0.341,0.397,129.0,92.0,104.0,103.0,85.0,93.0,114.0,98.0,101.0,145.0,104.0,113.0,0.493,0.259,0.082,0.128,0.14,-0.64,-1.21,1.65,95.5,85.5,86.8,81.0,0.208,0.371,0.402,0.26,0.516,0.214,0.176,0.23,0.481,0.267,0.5,0.279,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,-3.06,,91.8,,100.0,84.0,83.0,0.353,0.647,0.255,,,
2024-09-13,745447,Single,single,False,493329,682847,Yuli Gurriel,Luis L. Ortiz,1,b171e06e-7898-40bd-a071-6186e9d9d139,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.45,4.42,122.2,100.0,104.0,99.0,0.816,6.97,2.86,7.34,1.1,0.87,0.24,0.427,0.165,0.298,0.441,66.0,87.0,88.0,,,,96.0,103.0,97.0,120.0,101.0,108.0,0.266,0.276,,0.01,0.95,-0.64,,0.23,95.9,90.6,85.8,,0.211,0.414,0.301,0.185,0.331,0.216,,,,,,,107.0,96.0,95.0,0.255,1.08,94.9,0.244,0.378,0.131,,,,,,,,,,,,,,,,0.192,,0.69,,91.0,,90.0,101.0,94.0,0.275,0.435,0.163,,,
2024-09-13,745447,Strikeout,strikeout,True,493329,682847,Yuli Gurriel,Luis L. Ortiz,0,0a18ffc7-b57a-4e32-b686-49f37905e5e6,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,PIT,3.45,4.42,122.2,100.0,104.0,99.0,0.816,6.97,2.86,7.34,1.1,0.87,0.24,0.427,0.165,0.298,0.441,66.0,87.0,88.0,,,,96.0,103.0,97.0,120.0,101.0,108.0,0.266,0.276,,0.01,0.95,-0.64,,0.23,95.9,90.6,85.8,,0.211,0.414,0.301,0.185,0.331,0.216,,,,,,,107.0,96.0,95.0,0.255,1.08,94.9,0.244,0.378,0.131,,,,,,,,,,,,,,,,0.192,,0.69,,91.0,,90.0,101.0,94.0,0.275,0.435,0.163,,,
2024-09-13,745447,Walk,walk,False,493329,666214,Yuli Gurriel,Joey Wentz,0,ec8ec5fb-0287-4c15-aec9-c9c6a4124f0f,666214.0,joeywentz,Wentz,Left,Joey Wentz,- - -,5.22,4.01,60.1,98.0,88.0,95.0,0.736,9.85,4.48,9.55,1.19,1.2,0.254,0.429,0.153,0.322,0.385,98.0,94.0,96.0,96.0,105.0,103.0,74.0,95.0,90.0,,,,0.369,0.001,0.132,0.192,-1.8,-2.43,1.72,-1.37,93.7,85.8,80.4,79.3,,,,0.337,0.5,0.164,0.275,0.425,0.419,0.154,0.154,0.338,,,,,,,,,,,,,,,,,,,,,,,,,0.306,,0.25,,86.0,,90.0,98.0,95.0,0.222,0.37,0.371,,,
2024-09-13,745447,Groundout,field_out,True,493329,693312,Yuli Gurriel,Kyle Nicolas,0,481192e4-7b56-4ecf-8dae-8858fed6f048,693312.0,kylenicolas,Nicolas,Right,Kyle Nicolas,PIT,3.95,4.21,54.2,92.0,126.0,95.0,0.752,9.05,5.1,8.4,0.66,1.35,0.294,0.353,0.105,0.314,0.385,,,,123.0,87.0,95.0,122.0,90.0,90.0,138.0,101.0,107.0,0.549,0.224,0.225,,1.2,-2.25,-0.15,,97.4,,90.9,85.6,0.3,0.417,0.368,0.23,0.327,0.193,,,,0.219,0.25,0.434,,,,0.003,-6.61,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,745449,Sac Fly,sac_fly,True,493329,683003,Yuli Gurriel,Jared Jones,1,1b59c588-82e0-486c-8065-8042bd22bb8d,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.85,3.98,112.1,103.0,127.0,110.0,0.725,9.61,2.72,7.61,1.28,0.94,0.233,0.389,0.15,0.346,0.462,117.0,101.0,110.0,95.0,95.0,98.0,133.0,103.0,110.0,129.0,104.0,111.0,0.489,0.357,0.09,0.064,-0.06,1.47,-1.42,-3.16,97.3,89.8,88.7,81.4,0.193,0.329,0.379,0.232,0.444,0.255,0.316,0.579,0.219,0.3,0.7,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,745449,Double,double,False,493329,683003,Yuli Gurriel,Jared Jones,0,8510abed-c65a-4b28-a938-b392d049b577,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.85,3.98,112.1,103.0,127.0,110.0,0.725,9.61,2.72,7.61,1.28,0.94,0.233,0.389,0.15,0.346,0.462,117.0,101.0,110.0,95.0,95.0,98.0,133.0,103.0,110.0,129.0,104.0,111.0,0.489,0.357,0.09,0.064,-0.06,1.47,-1.42,-3.16,97.3,89.8,88.7,81.4,0.193,0.329,0.379,0.232,0.444,0.255,0.316,0.579,0.219,0.3,0.7,0.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-15,745449,Walk,walk,False,493329,670059,Yuli Gurriel,Colin Holderman,0,bf673b3a-ddad-4b97-8205-818189f7cc2a,670059.0,colinholderman,Holderman,Right,Colin Holderman,PIT,3.28,4.45,46.2,94.0,115.0,98.0,0.736,9.84,4.82,7.52,1.16,0.98,0.291,0.409,0.205,0.331,0.402,,,,,,,,,,133.0,97.0,109.0,0.007,0.465,,,1.95,0.94,,,97.3,,84.8,,,,,,,,,,,,,,92.0,96.0,93.0,0.263,-1.03,97.2,0.255,0.51,0.12,0.171,0.22,0.385,,,,,,,,,,,,,0.265,,-1.49,,92.2,,104.0,85.0,86.0,0.308,0.538,0.258,,,
2024-09-15,745449,Flyout,field_out,True,493329,642701,Yuli Gurriel,Dennis Santana,0,e111fca7-d430-4c2a-a7c9-4922cd907eff,642701.0,dennissantana,"Santana, D",Right,Dennis Santana,- - -,4.11,3.48,65.2,101.0,102.0,99.0,0.742,8.63,2.6,7.68,0.55,0.93,0.235,0.385,0.173,0.302,0.437,81.0,99.0,95.0,,,,101.0,105.0,102.0,109.0,102.0,104.0,0.26,0.328,,0.08,0.59,0.76,,-1.0,95.9,88.7,87.2,,0.238,0.369,0.414,0.216,0.294,0.209,0.2,0.367,0.391,,,,96.0,94.0,94.0,0.138,0.59,95.1,0.3,0.425,0.063,,,,,,,,,,,,,,,,0.194,,1.14,,90.5,,103.0,100.0,97.0,0.206,0.441,0.253,,,
2024-09-16,746260,Single,single,False,493329,681857,Yuli Gurriel,Reese Olson,1,cde33520-e218-494d-ae32-ef13f117ed31,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.5,3.58,105.1,97.0,91.0,97.0,0.736,8.12,2.73,8.12,0.6,1.64,0.215,0.472,0.127,0.309,0.367,102.0,97.0,104.0,92.0,92.0,91.0,71.0,93.0,86.0,112.0,97.0,103.0,0.234,0.279,0.059,0.22,-0.49,1.88,-3.47,0.0,94.1,86.4,84.8,79.0,0.144,0.2,0.434,0.295,0.421,0.099,0.221,0.349,0.432,0.3,0.7,0.275,75.0,103.0,95.0,0.208,1.8,94.2,0.276,0.371,0.079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-16,746260,Strikeout Double Play,strikeout_double_play,True,493329,674944,Yuli Gurriel,Sean Guenther,1,2bafa436-6004-42b8-ba1f-2fc19e7cc1d4,674944.0,seanguenther,Guenther,Left,Sean Guenther,DET,1.29,2.04,14.0,105.0,77.0,103.0,0.838,4.5,0.64,5.14,0.0,2.55,0.122,0.537,0.098,0.366,0.425,,,,,,,62.0,102.0,99.0,110.0,110.0,112.0,0.048,0.269,,,3.18,4.58,,,90.3,,79.7,,0.063,0.063,0.227,,,,,,,,,,73.0,105.0,98.0,0.371,3.3,90.2,0.214,0.214,0.115,,,,55.0,101.0,102.0,0.311,0.0,82.2,0.25,0.438,0.207,,,,,,,,,,,,,,,,,,
2024-09-16,746260,Single,single,False,493329,669724,Yuli Gurriel,Brenan Hanifee,0,ced5bbd4-d072-4e41-9451-5a2e6e618bf4,669724.0,brenanhanifee,Hanifee,Right,Brenan Hanifee,DET,1.96,2.57,23.0,106.0,91.0,102.0,0.858,7.43,1.17,8.22,0.78,2.28,0.239,0.479,0.268,0.282,0.454,94.0,96.0,88.0,,,,81.0,109.0,102.0,118.0,106.0,109.0,0.156,0.219,,0.084,-0.81,1.39,,-3.13,95.6,88.7,87.4,,0.176,0.353,0.143,0.214,0.571,0.452,0.286,0.714,0.333,,,,82.0,107.0,102.0,0.542,1.62,94.9,0.25,0.269,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-17,746261,Flyout,field_out,True,493329,663554,Yuli Gurriel,Casey Mize,0,112c5278-cacc-40fb-bf8a-22bfa18a9357,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.36,4.75,99.0,102.0,107.0,101.0,0.806,6.73,2.45,10.55,1.0,1.64,0.23,0.408,0.145,0.344,0.436,,,,,,,106.0,105.0,102.0,107.0,101.0,101.0,0.389,0.273,,,-0.53,-0.3,,,95.5,,85.7,,0.261,0.489,0.21,0.312,0.435,0.204,,,,0.261,0.522,0.212,92.0,108.0,106.0,0.081,1.12,95.5,0.3,0.35,0.083,,,,112.0,98.0,102.0,0.181,-0.91,86.1,0.275,0.388,0.316,102.0,89.0,93.0,,0.075,,-2.32,,79.6,,,,,,,,,
2024-09-17,746261,Single,single,False,493329,663554,Yuli Gurriel,Casey Mize,0,634fd3cf-71de-41a1-a015-f9b7f29b920a,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.36,4.75,99.0,102.0,107.0,101.0,0.806,6.73,2.45,10.55,1.0,1.64,0.23,0.408,0.145,0.344,0.436,,,,,,,106.0,105.0,102.0,107.0,101.0,101.0,0.389,0.273,,,-0.53,-0.3,,,95.5,,85.7,,0.261,0.489,0.21,0.312,0.435,0.204,,,,0.261,0.522,0.212,92.0,108.0,106.0,0.081,1.12,95.5,0.3,0.35,0.083,,,,112.0,98.0,102.0,0.181,-0.91,86.1,0.275,0.388,0.316,102.0,89.0,93.0,,0.075,,-2.32,,79.6,,,,,,,,,
2024-09-17,746261,Walk,walk,False,493329,571946,Yuli Gurriel,Shelby Miller,0,5929245b-2c8c-4ed5-9ef7-086dfa4a4a60,571946.0,shelbymiller,"Miller, S",Right,Shelby Miller,DET,4.53,3.73,55.2,98.0,106.0,100.0,0.777,7.92,2.1,6.63,1.46,0.86,0.266,0.405,0.12,0.342,0.459,,,,,,,110.0,100.0,101.0,96.0,101.0,98.0,0.606,0.204,,,1.35,0.2,,,93.5,,88.3,,0.213,0.447,0.23,0.183,0.33,0.237,,,,,,,,,,,,,,,,,,,97.0,96.0,102.0,0.188,-1.19,86.8,0.239,0.457,0.277,,,,0.002,,-2.75,,88.4,,71.0,57.0,62.0,,,,,,
2024-09-17,746261,Lineout,field_out,True,493329,663947,Yuli Gurriel,Tyler Holton,0,44df1691-1aa7-4865-a6c3-64e216bfa595,663947.0,tylerholton,Holton,Left,Tyler Holton,DET,2.25,2.82,92.0,103.0,83.0,100.0,0.763,7.34,1.57,5.58,0.68,1.27,0.207,0.375,0.171,0.267,0.417,59.0,104.0,101.0,109.0,94.0,100.0,80.0,101.0,91.0,113.0,96.0,105.0,0.155,0.152,0.015,0.193,4.51,1.91,1.84,0.4,92.1,83.6,80.6,79.2,,,,0.107,0.143,0.26,0.25,0.382,0.284,,,,78.0,104.0,97.0,0.209,2.18,91.6,0.167,0.361,0.092,0.13,0.174,0.393,,,,,,,,,,,,,0.276,,1.86,,87.7,,86.0,106.0,102.0,0.197,0.296,0.25,,,
2024-09-18,746254,Single,single,False,493329,669373,Yuli Gurriel,Tarik Skubal,1,09c53fb3-03ec-42f1-8403-ae66c82af76e,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.48,2.77,185.0,103.0,103.0,106.0,0.717,10.75,1.65,6.81,0.73,1.26,0.255,0.386,0.18,0.258,0.475,97.0,104.0,114.0,,,,112.0,104.0,103.0,110.0,98.0,103.0,0.333,0.15,,0.268,1.79,0.78,,1.02,96.9,86.3,88.7,,0.171,0.368,0.34,0.201,0.292,0.27,0.221,0.332,0.467,0.167,0.333,0.2,95.0,105.0,104.0,0.205,1.17,96.6,0.21,0.312,0.162,,,,,,,,,,,,,95.0,91.0,101.0,,0.043,,1.28,,78.5,,,,,,,,,
2024-09-18,746254,Pop Out,field_out,True,493329,669373,Yuli Gurriel,Tarik Skubal,0,6c54dddc-893b-4375-a303-8ae82acc6867,669373.0,tarikskubal,Skubal,Left,Tarik Skubal,DET,2.48,2.77,185.0,103.0,103.0,106.0,0.717,10.75,1.65,6.81,0.73,1.26,0.255,0.386,0.18,0.258,0.475,97.0,104.0,114.0,,,,112.0,104.0,103.0,110.0,98.0,103.0,0.333,0.15,,0.268,1.79,0.78,,1.02,96.9,86.3,88.7,,0.171,0.368,0.34,0.201,0.292,0.27,0.221,0.332,0.467,0.167,0.333,0.2,95.0,105.0,104.0,0.205,1.17,96.6,0.21,0.312,0.162,,,,,,,,,,,,,95.0,91.0,101.0,,0.043,,1.28,,78.5,,,,,,,,,
2024-09-18,746254,Single,single,False,493329,669724,Yuli Gurriel,Brenan Hanifee,0,c6259ad4-305e-406f-8118-0e1cad07c7d0,669724.0,brenanhanifee,Hanifee,Right,Brenan Hanifee,DET,2.05,2.75,26.1,105.0,91.0,101.0,0.862,7.86,1.71,8.54,0.68,2.05,0.225,0.5,0.263,0.3,0.447,88.0,95.0,98.0,,,,83.0,109.0,102.0,119.0,105.0,107.0,0.144,0.223,,0.102,-1.25,0.58,,-2.09,95.7,88.7,87.4,,0.2,0.4,0.146,0.25,0.563,0.412,0.25,0.625,0.429,,,,81.0,105.0,99.0,0.531,1.79,94.9,0.254,0.271,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-18,746254,Walk,walk,False,493329,674944,Yuli Gurriel,Sean Guenther,0,3e43b727-e100-4791-9824-e3b7f8fb1c69,674944.0,seanguenther,Guenther,Left,Sean Guenther,DET,1.0,2.31,18.0,104.0,74.0,102.0,0.842,4.0,1.0,4.5,0.0,2.2,0.115,0.558,0.115,0.308,0.429,,,,,,,62.0,102.0,99.0,110.0,113.0,114.0,0.038,0.257,,,3.18,5.34,,,90.3,,79.7,,0.053,0.053,0.241,,,,,,,,,,73.0,101.0,93.0,0.381,4.6,90.2,0.158,0.158,0.121,,,,49.0,101.0,104.0,0.324,-0.34,82.2,0.25,0.45,0.167,,,,,,,,,,,,,,,,,,
2024-09-20,746256,Single,single,False,493329,696131,Yuli Gurriel,Mason Black,0,c92f76f7-15e0-427c-b127-7aa336d4c10a,696131.0,masonblack,Black,Right,Mason Black,SFG,5.88,6.13,33.2,102.0,98.0,101.0,0.86,7.49,2.67,10.96,1.87,0.63,0.225,0.396,0.171,0.36,0.442,92.0,88.0,77.0,,,,87.0,103.0,98.0,106.0,100.0,104.0,0.325,0.359,,0.025,-2.57,-1.11,,-13.47,92.4,87.6,83.0,,0.0,0.0,0.182,0.325,0.55,0.248,0.667,0.833,0.0,,,,100.0,102.0,99.0,0.29,0.51,92.6,0.263,0.474,0.074,0.333,0.619,0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,
