date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,wFC/C,wSI/C,vFC,vSI,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff,SV_ba,SV_slg,SV_whiff,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,ST_ba,ST_slg,ST_whiff
2024-04-07,744871,Groundout,field_out,True,656180,622554,Riley Adams,Seranthony Domínguez,0,ab398adf-dcbd-4652-9acf-5e8bb0c1bd97,622554.0,seranthonydominguez,Domínguez,Right,Seranthony Domínguez,PHI,4.76,3.19,34.0,97.0,123.0,101.0,0.763,10.32,3.18,7.94,1.59,0.8,0.302,0.375,0.198,0.24,0.434,22.0,105.0,95.0,,,,123.0,94.0,95.0,134.0,100.0,107.0,0.402,0.394,,0.008,0.27,0.55,,-14.14,97.5,91.5,88.5,,0.233,0.372,0.22,,,,0.133,0.383,0.379,,,,102.0,98.0,103.0,,,,0.196,,,-1.98,,97.9,0.355,0.452,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,745357,Strikeout,strikeout,True,656180,690986,Riley Adams,Kyle Harrison,0,550406a3-d4a5-4762-84af-e4207b252556,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,,,,0.333,0.667,0.5,0.306,0.471,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,0.477,0.302,,,,,,,,,
2024-04-09,745357,Forceout,force_out,True,656180,690986,Riley Adams,Kyle Harrison,1,cf1c3e1a-ad2f-49f2-8f77-67244de5711e,690986.0,kyleharrison,Harrison,Left,Kyle Harrison,SFG,3.86,4.83,91.0,98.0,90.0,92.0,0.808,7.81,3.07,9.0,0.99,1.05,0.272,0.346,0.154,0.353,0.435,73.0,94.0,89.0,89.0,94.0,95.0,96.0,100.0,92.0,93.0,107.0,97.0,0.61,0.004,0.186,0.2,0.69,-11.76,-0.51,-2.37,92.7,85.4,88.2,81.3,0.237,0.377,0.212,,,,0.333,0.667,0.5,0.306,0.471,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.295,0.477,0.302,,,,,,,,,
2024-04-09,745357,Single,single,False,656180,676254,Riley Adams,Ryan Walker,1,99350dc5-7725-4c5c-b612-0e17e665a5fe,676254.0,ryanwalker,"Walker, R",Right,Ryan Walker,SFG,2.45,2.85,51.1,101.0,108.0,104.0,0.714,11.05,2.1,6.49,0.53,1.56,0.25,0.383,0.175,0.3,0.451,,,,,,,65.0,122.0,100.0,126.0,101.0,113.0,0.008,0.456,,,-6.38,1.39,,,94.2,,83.6,,,,,,,,0.195,0.299,0.35,,,,92.0,101.0,97.0,,,,0.537,,,1.69,,95.2,0.215,0.29,0.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-09,745357,Double,double,False,656180,643511,Riley Adams,Tyler Rogers,1,ee3458c2-70f2-4041-a815-2d68adbde377,643511.0,tylerrogers,"Rogers, Ty",Right,Tyler Rogers,SFG,3.15,2.48,45.2,106.0,126.0,105.0,0.839,6.7,0.59,9.66,0.79,2.1,0.304,0.372,0.284,0.236,0.532,,,,,,,109.0,106.0,94.0,145.0,97.0,103.0,0.008,0.371,,,-4.89,-1.38,,,82.3,,73.8,,,,,,,,0.246,0.478,0.28,,,,114.0,111.0,106.0,,,,0.622,,,1.34,,82.4,0.284,0.358,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,745679,Fielders Choice Out,fielders_choice_out,True,656180,621112,Riley Adams,Paul Blackburn,1,a7eeb4fa-baae-454b-8b15-193b3315f55b,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,94.0,107.0,107.0,77.0,98.0,93.0,122.0,105.0,110.0,0.221,0.173,0.112,0.191,-1.7,1.33,1.8,2.4,92.1,85.5,81.6,79.6,0.233,0.7,0.18,0.125,0.25,0.324,0.129,0.258,0.288,0.162,0.189,0.317,74.0,110.0,97.0,104.0,107.0,100.0,0.102,0.199,0.5,-1.74,89.2,91.4,0.409,0.545,0.086,0.316,0.421,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,745679,Walk,walk,False,656180,621112,Riley Adams,Paul Blackburn,0,72a9dca8-7bf0-47f3-90d9-0fd48e589728,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,94.0,107.0,107.0,77.0,98.0,93.0,122.0,105.0,110.0,0.221,0.173,0.112,0.191,-1.7,1.33,1.8,2.4,92.1,85.5,81.6,79.6,0.233,0.7,0.18,0.125,0.25,0.324,0.129,0.258,0.288,0.162,0.189,0.317,74.0,110.0,97.0,104.0,107.0,100.0,0.102,0.199,0.5,-1.74,89.2,91.4,0.409,0.545,0.086,0.316,0.421,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,745679,Single,single,False,656180,613534,Riley Adams,Austin Adams,1,79ce8a61-2c01-45a4-9c49-b6404fd6371c,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,,,,101.0,91.0,83.0,103.0,89.0,103.0,0.259,0.741,,,-1.12,-1.16,,,93.5,,87.8,,0.235,0.647,0.226,,,,0.267,0.381,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,745679,Strikeout,strikeout,True,656180,666204,Riley Adams,Dany Jiménez,0,e94f3231-88e1-4336-a671-c74466455957,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,3.04,4.54,23.2,91.0,97.0,94.0,0.742,7.99,6.85,6.08,1.52,0.55,0.262,0.477,0.231,0.215,0.443,89.0,76.0,78.0,,,,63.0,91.0,80.0,120.0,92.0,104.0,0.374,0.588,,0.038,-0.36,-0.02,,-4.2,92.5,83.4,81.9,,0.25,0.583,0.14,,,,0.158,0.316,0.333,0.333,0.333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,745676,Groundout,field_out,True,656180,671212,Riley Adams,Joe Boyle,0,13b837ba-6941-40bb-9326-019a39186dc3,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,110.0,75.0,87.0,95.0,84.0,84.0,128.0,106.0,117.0,0.575,0.36,0.065,,-0.8,0.13,0.58,,96.6,,86.7,80.4,0.268,0.411,0.216,,,,0.25,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,745676,Single,single,False,656180,671212,Riley Adams,Joe Boyle,0,f6e46ecf-36ed-4d68-b09f-76bef57b00c2,671212.0,joeboyle,Boyle,Right,Joe Boyle,OAK,7.16,4.79,27.2,88.0,110.0,92.0,0.757,9.43,7.48,8.13,0.98,0.87,0.263,0.25,0.171,0.263,0.38,,,,110.0,75.0,87.0,95.0,84.0,84.0,128.0,106.0,117.0,0.575,0.36,0.065,,-0.8,0.13,0.58,,96.6,,86.7,80.4,0.268,0.411,0.216,,,,0.25,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,745676,Groundout,field_out,True,656180,666205,Riley Adams,Kyle Muller,0,9f30ab87-9bc9-4829-a6f4-cc0090d852ae,666205.0,kylemuller,Muller,Left,Kyle Muller,OAK,3.44,3.82,36.2,104.0,88.0,105.0,0.794,7.12,1.72,8.59,1.47,1.17,0.223,0.402,0.098,0.313,0.509,80.0,82.0,80.0,116.0,90.0,102.0,80.0,112.0,106.0,92.0,101.0,112.0,0.546,0.262,0.132,0.059,0.32,0.04,-3.81,3.54,92.7,87.8,85.4,79.8,0.25,0.393,0.201,0.333,1.111,0.136,0.256,0.442,0.217,0.0,0.0,0.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,745676,Single,single,False,656180,547184,Riley Adams,Michael Kelly,1,49e80892-2043-42b0-829a-98df08b39e5a,547184.0,michaelkelly,"Kelly, M",Right,Michael Kelly,OAK,2.59,3.51,31.1,97.0,120.0,100.0,0.801,6.32,2.87,7.76,0.57,0.88,0.312,0.355,0.183,0.226,0.417,,,,,,,54.0,98.0,87.0,145.0,87.0,97.0,0.319,0.672,,,1.4,0.84,,,95.1,,84.2,,0.192,0.192,0.233,,,,0.444,1.222,0.167,,,,72.0,109.0,102.0,,,,0.009,,,-16.52,,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,745681,Strikeout,strikeout,True,656180,622072,Riley Adams,Alex Wood,0,98cec59a-acb6-4362-a139-6e9f1810c7da,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,,,,74.0,94.0,91.0,,0.315,,0.224,,-0.4,,-2.72,,84.5,81.4,,,,,,,,0.205,0.25,0.288,0.4,0.6,0.149,83.0,100.0,94.0,,,,0.462,,,-1.94,,90.5,0.351,0.635,0.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,745681,Double,double,False,656180,622072,Riley Adams,Alex Wood,0,7df051f7-a512-42b5-a5ca-9104781fef1a,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,,,,74.0,94.0,91.0,,0.315,,0.224,,-0.4,,-2.72,,84.5,81.4,,,,,,,,0.205,0.25,0.288,0.4,0.6,0.149,83.0,100.0,94.0,,,,0.462,,,-1.94,,90.5,0.351,0.635,0.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,745681,Grounded Into DP,grounded_into_double_play,True,656180,687765,Riley Adams,Mitch Spence,1,cbdde74f-b316-486b-a5dc-019442c56b7a,687765.0,mitchspence,Spence,Right,Mitch Spence,OAK,4.75,3.99,83.1,102.0,100.0,101.0,0.79,7.78,2.48,9.4,1.3,1.25,0.154,0.453,0.138,0.323,0.424,75.0,88.0,85.0,102.0,115.0,114.0,,,,123.0,105.0,109.0,,0.362,0.107,0.019,,0.7,-2.9,-10.0,,88.6,84.2,79.5,,,,0.256,0.419,0.315,0.248,0.442,0.277,0.625,0.875,0.0,39.0,98.0,87.0,96.0,97.0,94.0,0.121,0.39,-0.32,-0.1,91.0,92.2,0.308,0.308,0.132,0.255,0.491,0.186,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,745681,Double,double,False,656180,666204,Riley Adams,Dany Jiménez,0,5a4e1a36-1ddd-4365-86da-19c59147ce8e,666204.0,danyjimenez,"Jiménez, D",Right,Dany Jiménez,OAK,3.04,4.54,23.2,91.0,97.0,94.0,0.742,7.99,6.85,6.08,1.52,0.55,0.262,0.477,0.231,0.215,0.443,89.0,76.0,78.0,,,,63.0,91.0,80.0,120.0,92.0,104.0,0.374,0.588,,0.038,-0.36,-0.02,,-4.2,92.5,83.4,81.9,,0.25,0.583,0.14,,,,0.158,0.316,0.333,0.333,0.333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,746158,Strikeout,strikeout,True,656180,607192,Riley Adams,Tyler Glasnow,0,d7fc27fe-e12e-47fb-be98-8f0ed72419c9,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,139.0,99.0,112.0,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,0.182,,1.01,0.56,2.05,,96.3,,90.1,83.8,0.208,0.404,0.209,0.104,0.195,0.462,0.215,0.364,0.412,,,,98.0,107.0,109.0,,,,0.076,,,2.5,,96.5,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,746158,Strikeout,strikeout,True,656180,607192,Riley Adams,Tyler Glasnow,0,838634e9-6684-4283-b44e-19b6b6f5e9a0,607192.0,tylerglasnow,Glasnow,Right,Tyler Glasnow,LAD,3.47,2.5,109.0,103.0,118.0,107.0,0.712,11.81,2.39,5.94,0.99,1.4,0.211,0.382,0.163,0.283,0.472,,,,139.0,99.0,112.0,117.0,102.0,103.0,110.0,105.0,110.0,0.476,0.266,0.182,,1.01,0.56,2.05,,96.3,,90.1,83.8,0.208,0.404,0.209,0.104,0.195,0.462,0.215,0.364,0.412,,,,98.0,107.0,109.0,,,,0.076,,,2.5,,96.5,0.129,0.161,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,746158,Pop Out,field_out,True,656180,598286,Riley Adams,Nick Ramirez,0,f9052afb-8c9b-44e3-8540-2997ec369633,598286.0,nickramirez,"Ramirez, N",Left,Nick Ramirez,LAD,6.35,7.6,11.1,92.0,80.0,94.0,0.817,3.18,5.56,11.12,0.0,1.83,0.195,0.512,0.098,0.439,0.408,92.0,102.0,108.0,,,,69.0,71.0,73.0,66.0,88.0,95.0,0.013,0.248,,0.268,-3.7,3.1,,-8.53,88.3,78.4,79.1,,,,,,,,0.1,0.1,0.222,0.583,0.833,0.273,80.0,90.0,86.0,,,,0.471,,,1.14,,87.5,0.261,0.304,0.094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-15,746158,Strikeout,strikeout,True,656180,676568,Riley Adams,Ricky Vanasco,0,db737924-7a96-4049-968a-838e32582941,676568.0,rickyvanasco,Vanasco,Right,Ricky Vanasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.667,1.0,0.3,0.167,0.167,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,746159,Groundout,field_out,True,656180,689017,Riley Adams,Landon Knack,0,6df6b25d-fece-4638-a2e7-2bdb8d7d7dcc,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.0,0.0,0.308,0.214,0.31,0.267,0.161,0.323,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,746159,Grounded Into DP,grounded_into_double_play,True,656180,689017,Riley Adams,Landon Knack,1,09106c5f-348c-492b-af61-d551bba487de,689017.0,landonknack,Knack,Right,Landon Knack,LAD,3.23,4.02,39.0,98.0,102.0,98.0,0.766,8.31,2.31,7.15,1.85,0.69,0.189,0.541,0.135,0.387,0.424,73.0,92.0,89.0,83.0,86.0,89.0,111.0,100.0,102.0,117.0,105.0,104.0,0.442,0.248,0.131,0.179,-0.92,1.14,1.94,0.32,92.9,83.8,84.5,78.6,0.266,0.641,0.208,0.0,0.0,0.308,0.214,0.31,0.267,0.161,0.323,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,746159,Strikeout,strikeout,True,656180,675627,Riley Adams,Michael Grove,1,1956578e-7b99-45eb-b20d-a0efc789288a,675627.0,michaelgrove,Grove,Right,Michael Grove,LAD,5.06,3.1,37.1,102.0,103.0,108.0,0.735,10.85,2.89,7.71,0.72,1.55,0.147,0.547,0.211,0.211,0.402,,,,,,,58.0,109.0,103.0,112.0,105.0,117.0,0.013,0.533,,,-3.67,1.59,,,94.0,,86.7,,,,,0.5,0.5,0.385,0.184,0.287,0.339,,,,77.0,104.0,99.0,107.0,98.0,97.0,0.21,0.181,-1.58,-0.65,92.8,95.9,0.286,0.393,0.222,0.316,0.474,0.16,109.0,95.0,103.0,,,,,0.064,,-1.75,,79.8,,,,,,,,,,,,,,,
