date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,CU%,wCU/C,vCU,Stf+ CU,Loc+ CU,Pit+ CU,EP%,wEP/C,vEP,vKN (sc),KN%,wKN/C,KC_ba,KC_slg,KC_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff
2024-04-10,745355,Single,single,False,596103,571578,Austin Slater,Patrick Corbin,1,37c42fb0-2869-40ca-8420-1294c43c1511,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,85.0,96.0,96.0,,,,79.0,106.0,99.0,0.103,0.179,0.316,,0.05,-1.09,0.23,0.02,,-4.62,91.3,84.5,81.2,79.7,,0.25,0.384,0.352,0.324,0.541,0.117,,,,0.253,0.38,0.236,0.4,0.65,0.275,71.0,102.0,92.0,,,,0.352,,,-1.8,,91.4,0.326,0.578,0.089,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-10,745355,Strikeout,strikeout,True,596103,571578,Austin Slater,Patrick Corbin,0,17911a2c-6acd-4a2c-97b2-8269b726badc,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,88.0,95.0,96.0,54.0,97.0,83.0,85.0,96.0,96.0,,,,79.0,106.0,99.0,0.103,0.179,0.316,,0.05,-1.09,0.23,0.02,,-4.62,91.3,84.5,81.2,79.7,,0.25,0.384,0.352,0.324,0.541,0.117,,,,0.253,0.38,0.236,0.4,0.65,0.275,71.0,102.0,92.0,,,,0.352,,,-1.8,,91.4,0.326,0.578,0.089,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-12,745112,Walk,walk,False,596103,621363,Austin Slater,Colin Poche,1,93fd461c-a318-4501-b882-4139bcb34bde,621363.0,colinpoche,Poche,Left,Colin Poche,TBR,3.24,4.07,25.0,94.0,89.0,98.0,0.821,7.92,2.88,6.48,1.8,0.62,0.188,0.493,0.159,0.348,0.421,,,,98.0,90.0,95.0,68.0,103.0,104.0,,,,,,,0.695,,0.305,,,1.3,,0.38,,,91.1,,,83.1,,0.214,0.393,0.431,0.194,0.387,0.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,745110,Groundout,field_out,True,596103,666163,Austin Slater,Ben Rortvedt,0,f1e43eea-e6bf-48d4-9287-87227b2b6721,666163.0,benrortvedt,Rortvedt,Right,Ben Rortvedt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,745113,Walk,walk,False,596103,641302,Austin Slater,Tyler Alexander,0,3779106a-ccc1-44a3-8b89-f912a0ec5a54,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,91.0,109.0,104.0,109.0,105.0,105.0,,,,92.0,105.0,102.0,0.228,0.336,0.178,,0.158,-1.79,-0.32,-0.41,,-2.47,89.0,84.4,80.9,76.5,,0.31,0.5,0.128,0.283,0.604,0.241,,,,0.257,0.529,0.206,0.308,0.513,0.186,56.0,107.0,101.0,,,,0.101,,,1.15,,88.9,0.238,0.238,0.029,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-14,745113,Grounded Into DP,grounded_into_double_play,True,596103,641302,Austin Slater,Tyler Alexander,1,bd123389-dcb3-48d6-bd73-29dfb075f3ae,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,105.0,105.0,108.0,91.0,109.0,104.0,109.0,105.0,105.0,,,,92.0,105.0,102.0,0.228,0.336,0.178,,0.158,-1.79,-0.32,-0.41,,-2.47,89.0,84.4,80.9,76.5,,0.31,0.5,0.128,0.283,0.604,0.241,,,,0.257,0.529,0.206,0.308,0.513,0.186,56.0,107.0,101.0,,,,0.101,,,1.15,,88.9,0.238,0.238,0.029,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,746081,Lineout,field_out,True,596103,677960,Austin Slater,Ryan Weathers,0,b790e101-a1d2-4bc0-bff1-e15ebb8f924e,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,125.0,88.0,100.0,,,,,,,0.402,,0.219,,0.258,0.13,,0.13,,0.93,95.9,,86.2,82.7,,0.25,0.5,0.5,0.289,0.389,0.142,,,,,,,0.193,0.398,0.394,83.0,97.0,92.0,,,,0.122,,,0.21,,94.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,746081,Single,single,False,596103,677960,Austin Slater,Ryan Weathers,0,090cd4c0-0f8f-45b2-a033-e97aacd9d894,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,125.0,88.0,100.0,,,,,,,0.402,,0.219,,0.258,0.13,,0.13,,0.93,95.9,,86.2,82.7,,0.25,0.5,0.5,0.289,0.389,0.142,,,,,,,0.193,0.398,0.394,83.0,97.0,92.0,,,,0.122,,,0.21,,94.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-16,746081,Strikeout,strikeout,True,596103,677960,Austin Slater,Ryan Weathers,1,c6291c6b-5f0a-4b5e-929f-039dcf8d0281,677960.0,ryanweathers,Weathers,Left,Ryan Weathers,MIA,3.55,3.99,71.0,96.0,94.0,98.0,0.755,8.49,2.54,7.73,1.01,1.63,0.261,0.429,0.172,0.32,0.416,81.0,103.0,103.0,97.0,99.0,99.0,125.0,88.0,100.0,,,,,,,0.402,,0.219,,0.258,0.13,,0.13,,0.93,95.9,,86.2,82.7,,0.25,0.5,0.5,0.289,0.389,0.142,,,,,,,0.193,0.398,0.394,83.0,97.0,92.0,,,,0.122,,,0.21,,94.5,0.279,0.442,0.066,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,746076,Groundout,field_out,True,596103,669432,Austin Slater,Trevor Rogers,0,c129457d-feaa-43b5-86d5-2d2abe02f407,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,73.0,89.0,89.0,,,,,,,0.325,,0.21,,0.233,-0.74,,-1.71,,-0.95,92.1,,85.8,82.5,,0.262,0.475,0.288,0.261,0.486,0.23,,,,,,,0.299,0.393,0.251,87.0,96.0,91.0,,,,0.231,,,0.22,,91.6,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,746076,Strikeout,strikeout,True,596103,669432,Austin Slater,Trevor Rogers,0,4effa8f4-a77e-4837-87c9-2483975c3279,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,73.0,89.0,89.0,,,,,,,0.325,,0.21,,0.233,-0.74,,-1.71,,-0.95,92.1,,85.8,82.5,,0.262,0.475,0.288,0.261,0.486,0.23,,,,,,,0.299,0.393,0.251,87.0,96.0,91.0,,,,0.231,,,0.22,,91.6,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-17,746076,Strikeout,strikeout,True,596103,669432,Austin Slater,Trevor Rogers,0,a99f60ad-e623-4b25-b3c2-d124bd161072,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,MIA,4.72,4.89,95.1,99.0,85.0,97.0,0.797,7.46,4.15,9.82,1.04,1.43,0.22,0.414,0.132,0.336,0.39,115.0,108.0,117.0,69.0,100.0,93.0,73.0,89.0,89.0,,,,,,,0.325,,0.21,,0.233,-0.74,,-1.71,,-0.95,92.1,,85.8,82.5,,0.262,0.475,0.288,0.261,0.486,0.23,,,,,,,0.299,0.393,0.251,87.0,96.0,91.0,,,,0.231,,,0.22,,91.6,0.27,0.45,0.119,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-19,745352,Groundout,field_out,True,596103,656756,Austin Slater,Jordan Montgomery,0,5ac5ef30-854c-41c7-a6ff-81974d9a1f00,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,102.0,90.0,85.0,,,,,,,0.164,,0.022,,0.19,-1.97,,4.12,,-2.03,91.9,,82.8,83.4,,0.0,0.0,0.7,0.34,0.44,0.17,0.268,0.437,0.315,,,,0.319,0.638,0.382,90.0,96.0,93.0,,,,0.332,,,-1.73,,91.7,0.371,0.567,0.135,,,,0.292,-0.37,79.0,108.0,102.0,105.0,,,,,,,,,,,,,,,
2024-04-19,745352,Flyout,field_out,True,596103,656756,Austin Slater,Jordan Montgomery,0,2e7b094a-c1c9-4bc7-a3b4-1d68e9544ef0,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,102.0,90.0,85.0,,,,,,,0.164,,0.022,,0.19,-1.97,,4.12,,-2.03,91.9,,82.8,83.4,,0.0,0.0,0.7,0.34,0.44,0.17,0.268,0.437,0.315,,,,0.319,0.638,0.382,90.0,96.0,93.0,,,,0.332,,,-1.73,,91.7,0.371,0.567,0.135,,,,0.292,-0.37,79.0,108.0,102.0,105.0,,,,,,,,,,,,,,,
2024-04-19,745352,Flyout,field_out,True,596103,656756,Austin Slater,Jordan Montgomery,0,09d069e3-5a16-4717-ac48-4feccc6000d1,656756.0,jordanmontgomery,Montgomery,Left,Jordan Montgomery,ARI,6.44,5.16,65.2,98.0,94.0,95.0,0.768,6.17,3.15,11.92,1.1,1.29,0.157,0.454,0.114,0.354,0.395,97.0,96.0,90.0,69.0,99.0,90.0,102.0,90.0,85.0,,,,,,,0.164,,0.022,,0.19,-1.97,,4.12,,-2.03,91.9,,82.8,83.4,,0.0,0.0,0.7,0.34,0.44,0.17,0.268,0.437,0.315,,,,0.319,0.638,0.382,90.0,96.0,93.0,,,,0.332,,,-1.73,,91.7,0.371,0.567,0.135,,,,0.292,-0.37,79.0,108.0,102.0,105.0,,,,,,,,,,,,,,,
2024-04-19,745352,Walk,walk,False,596103,679885,Austin Slater,Justin Martinez,0,cfe526de-c394-4ee3-ade4-6c7a6eb71730,679885.0,justinmartinez,"Martinez, Ju",Right,Justin Martinez,ARI,1.54,3.27,41.0,101.0,110.0,104.0,0.71,9.88,4.17,6.59,0.22,3.94,0.275,0.402,0.225,0.275,0.428,,,,78.0,94.0,95.0,118.0,100.0,108.0,,,,,,,0.094,,0.218,,,0.24,,2.47,,,100.0,,,89.5,,0.091,0.227,0.492,0.231,0.231,0.306,,,,,,,,,,115.0,101.0,103.0,103.0,108.0,108.0,0.462,0.226,1.83,1.03,89.8,100.1,0.318,0.333,0.203,0.091,0.114,0.486,,,,,,,,,,,,,,,,,,,,,
2024-04-22,745351,Groundout,field_out,True,596103,500779,Austin Slater,Jose Quintana,0,11f83a5f-0144-4082-81c3-b3b4000ebb78,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,69.0,93.0,86.0,,,,,,,,,,0.207,,,,0.199,-1.6,,,,0.78,90.5,,85.8,,,,,,0.281,0.579,0.149,0.255,0.415,0.247,,,,0.188,0.263,0.314,75.0,97.0,91.0,,,,0.318,,,-0.01,,90.7,0.271,0.504,0.137,,,,0.277,0.72,77.8,108.0,104.0,101.0,,,,,,,,,,0.154,0.269,0.327,,,
2024-04-22,745351,Groundout,field_out,True,596103,500779,Austin Slater,Jose Quintana,0,4c7763ab-81d6-453a-8101-3cc2036e0186,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,69.0,93.0,86.0,,,,,,,,,,0.207,,,,0.199,-1.6,,,,0.78,90.5,,85.8,,,,,,0.281,0.579,0.149,0.255,0.415,0.247,,,,0.188,0.263,0.314,75.0,97.0,91.0,,,,0.318,,,-0.01,,90.7,0.271,0.504,0.137,,,,0.277,0.72,77.8,108.0,104.0,101.0,,,,,,,,,,0.154,0.269,0.327,,,
2024-04-22,745351,Strikeout,strikeout,True,596103,500779,Austin Slater,Jose Quintana,0,2df13015-3e8b-4e73-b9a7-b4d205d4fa7c,500779.0,josequintana,Quintana,Left,Jose Quintana,NYM,4.13,5.19,102.1,98.0,82.0,93.0,0.809,6.95,2.99,8.36,1.5,1.36,0.216,0.422,0.152,0.368,0.351,71.0,101.0,97.0,69.0,93.0,86.0,,,,,,,,,,0.207,,,,0.199,-1.6,,,,0.78,90.5,,85.8,,,,,,0.281,0.579,0.149,0.255,0.415,0.247,,,,0.188,0.263,0.314,75.0,97.0,91.0,,,,0.318,,,-0.01,,90.7,0.271,0.504,0.137,,,,0.277,0.72,77.8,108.0,104.0,101.0,,,,,,,,,,0.154,0.269,0.327,,,
2024-04-24,745346,Strikeout,strikeout,True,596103,640455,Austin Slater,Sean Manaea,0,3b167e77-5bf6-4b70-a5bc-8c6f47247647,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,,,,83.0,88.0,85.0,0.1,0.119,0.255,,0.128,0.32,0.62,0.11,,-1.41,92.5,88.4,85.6,80.2,,0.143,0.429,0.328,0.227,0.295,0.213,,,,0.242,0.273,0.178,0.316,0.456,0.258,82.0,100.0,97.0,,,,0.397,,,1.2,,92.5,0.229,0.344,0.19,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-24,745346,Walk,walk,False,596103,640455,Austin Slater,Sean Manaea,0,22fe2b54-04c1-4715-87f9-856c13d47152,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,,,,83.0,88.0,85.0,0.1,0.119,0.255,,0.128,0.32,0.62,0.11,,-1.41,92.5,88.4,85.6,80.2,,0.143,0.429,0.328,0.227,0.295,0.213,,,,0.242,0.273,0.178,0.316,0.456,0.258,82.0,100.0,97.0,,,,0.397,,,1.2,,92.5,0.229,0.344,0.19,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-24,745346,Single,single,False,596103,640455,Austin Slater,Sean Manaea,0,3ce946ca-c583-4059-b6b4-3ec29aeebdee,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,89.0,87.0,92.0,,,,83.0,88.0,85.0,0.1,0.119,0.255,,0.128,0.32,0.62,0.11,,-1.41,92.5,88.4,85.6,80.2,,0.143,0.429,0.328,0.227,0.295,0.213,,,,0.242,0.273,0.178,0.316,0.456,0.258,82.0,100.0,97.0,,,,0.397,,,1.2,,92.5,0.229,0.344,0.19,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-27,745350,Groundout,field_out,True,596103,527048,Austin Slater,Martín Pérez,0,34058ba1-d62a-4bdc-af13-9cfba14a6d64,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,PIT,5.61,5.76,77.0,103.0,71.0,95.0,0.841,7.13,3.16,11.81,1.52,1.23,0.191,0.475,0.16,0.335,0.426,77.0,106.0,97.0,52.0,92.0,90.0,,,,,,,65.0,105.0,94.0,0.055,0.254,,,0.215,-5.77,-0.81,,,-3.51,91.4,88.4,83.4,,,,,,0.375,0.625,0.036,0.364,0.409,0.306,0.304,0.609,0.196,0.338,0.588,0.275,75.0,103.0,96.0,,,,0.375,,,-0.23,,90.9,0.3,0.423,0.1,,,,0.101,0.23,78.3,71.0,98.0,96.0,,,,,,,,,,,,,,,
