date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,EP%,wEP/C,vEP,ST_ba,ST_slg,ST_whiff,vKN (sc),KN%,wKN/C
2024-05-12,746068,Strikeout,strikeout,True,656484,656546,Tristan Gray,Jeff Hoffman,0,c4de9d4c-baaa-4234-bb6e-817ae95a579e,656546.0,jeffhoffman,Hoffman,Right,Jeff Hoffman,PHI,1.09,2.19,41.1,100.0,114.0,103.0,0.682,11.98,2.18,5.66,0.44,0.97,0.175,0.495,0.124,0.268,0.452,,,,,,,121.0,103.0,103.0,113.0,107.0,116.0,109.0,95.0,102.0,,,,0.085,0.408,,0.395,,,1.24,,3.89,2.07,,,96.5,,,96.6,86.4,,0.154,0.154,0.167,0.157,0.255,0.44,,,,0.194,0.323,0.312,,,,,,,108.0,103.0,103.0,0.113,0.27,90.4,0.16,0.24,0.275,,,,,,,,,,,,,,,
2024-05-13,746471,Strikeout,strikeout,True,656484,671345,Tristan Gray,Jason Foley,0,c53c110d-2765-44cc-900f-7b4714c48c94,671345.0,jasonfoley,Foley,Right,Jason Foley,DET,3.41,3.96,34.1,103.0,102.0,106.0,0.808,6.55,3.15,8.91,1.05,1.87,0.248,0.303,0.138,0.367,0.49,78.0,111.0,111.0,,,,89.0,110.0,102.0,95.0,99.0,100.0,120.0,108.0,115.0,,,,0.587,0.067,,0.323,,0.023,1.49,,-1.35,3.31,,-1.57,97.5,,90.9,96.8,88.4,,0.333,0.476,0.103,0.088,0.088,0.337,0.4,0.4,0.222,0.111,0.444,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,746473,Lineout,field_out,True,656484,681857,Tristan Gray,Reese Olson,0,588d7ceb-02fa-4ccb-b235-759be9ca0b2d,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,,,,0.2,0.239,,0.278,0.059,0.225,-0.34,,1.57,1.72,-2.03,0.11,94.1,,86.4,94.2,84.8,79.1,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.287,0.415,0.101,,,,0.263,0.526,0.282,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,746473,Flyout,field_out,True,656484,681857,Tristan Gray,Reese Olson,0,ed91ed3a-cf25-48fb-bb68-01bd537a19b9,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,,,,0.2,0.239,,0.278,0.059,0.225,-0.34,,1.57,1.72,-2.03,0.11,94.1,,86.4,94.2,84.8,79.1,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.287,0.415,0.101,,,,0.263,0.526,0.282,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-14,746473,Groundout,field_out,True,656484,681857,Tristan Gray,Reese Olson,0,7eeffbce-d085-477d-ac33-ec84a034c8ee,681857.0,reeseolson,Olson,Right,Reese Olson,DET,3.3,3.46,101.0,97.0,91.0,98.0,0.734,8.2,2.58,8.02,0.53,1.67,0.207,0.469,0.129,0.313,0.369,102.0,97.0,104.0,92.0,92.0,91.0,71.0,94.0,87.0,76.0,104.0,97.0,112.0,97.0,103.0,,,,0.2,0.239,,0.278,0.059,0.225,-0.34,,1.57,1.72,-2.03,0.11,94.1,,86.4,94.2,84.8,79.1,0.271,0.375,0.086,0.153,0.212,0.429,0.221,0.349,0.436,0.287,0.415,0.101,,,,0.263,0.526,0.282,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-08,746057,Groundout,field_out,True,656484,658648,Tristan Gray,Pedro Avila,0,6ce7056f-bd38-4a1f-8608-0747a6b4167a,658648.0,pedroavila,Avila,Right,Pedro Avila,- - -,4.41,4.39,49.0,95.0,90.0,94.0,0.763,9.18,4.22,7.53,1.1,1.56,0.252,0.363,0.141,0.289,0.393,124.0,97.0,114.0,81.0,98.0,94.0,73.0,93.0,86.0,89.0,98.0,87.0,98.0,83.0,88.0,,,,0.156,0.368,,0.056,0.2,0.221,0.23,,-0.39,-1.63,0.27,0.41,93.7,,83.4,93.4,79.1,77.7,0.304,0.478,0.043,0.333,0.333,0.444,0.2,0.383,0.336,0.222,0.397,0.246,,,,0.179,0.25,0.349,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-09,746054,Strikeout,strikeout,True,656484,683769,Tristan Gray,Hunter Gaddis,0,49a842aa-e686-4dce-9c96-7a6bef32c201,683769.0,huntergaddis,Gaddis,Right,Hunter Gaddis,CLE,1.17,2.29,46.1,105.0,108.0,109.0,0.751,8.55,1.36,5.24,0.19,0.85,0.195,0.449,0.161,0.28,0.45,103.0,87.0,103.0,,,,99.0,107.0,105.0,,,,118.0,111.0,115.0,,,,,0.399,,0.439,,0.162,2.39,,,2.5,,2.0,95.5,,80.6,,88.7,,,,,0.182,0.247,0.329,0.077,0.115,0.294,0.186,0.288,0.194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-01,744970,Walk,walk,False,656484,570632,Tristan Gray,José Ureña,0,2056941b-2f08-432b-91fb-e0f627dd55c5,570632.0,joseurena,Ureña,Right,José Ureña,TEX,3.69,4.28,107.1,98.0,83.0,95.0,0.799,5.7,3.19,8.64,1.09,1.6,0.238,0.414,0.148,0.296,0.398,76.0,95.0,88.0,,,,89.0,98.0,93.0,92.0,99.0,97.0,77.0,99.0,98.0,,,,0.408,0.063,,0.342,,0.187,-1.71,,0.78,-0.26,,-0.55,96.4,,88.7,96.0,87.0,,0.27,0.373,0.121,0.246,0.369,0.326,0.2,0.471,0.321,0.333,0.667,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-02,745619,Strikeout,strikeout,True,656484,669302,Tristan Gray,Logan Gilbert,0,a5f7b040-e1bb-42e8-b978-3d9340d24c84,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.15,3.15,185.2,101.0,121.0,105.0,0.715,9.26,1.6,6.3,0.97,1.18,0.228,0.449,0.141,0.329,0.429,,,,123.0,100.0,107.0,104.0,101.0,96.0,79.0,104.0,89.0,145.0,101.0,115.0,117.0,104.0,102.0,0.01,0.317,0.115,0.319,0.11,,1.66,1.2,0.5,1.5,0.92,,96.5,92.3,,94.8,88.3,83.2,0.25,0.25,0.0,0.217,0.385,0.355,,,,0.199,0.369,0.196,0.226,0.393,0.272,0.178,0.274,0.354,105.0,96.0,103.0,0.13,1.06,84.3,0.099,0.173,0.483,,,,,,,,,,,,,,,
2024-09-02,745619,Strikeout,strikeout,True,656484,669302,Tristan Gray,Logan Gilbert,0,41e0763e-cbda-4599-bc37-90f685ed9519,669302.0,logangilbert,"Gilbert, L",Right,Logan Gilbert,SEA,3.15,3.15,185.2,101.0,121.0,105.0,0.715,9.26,1.6,6.3,0.97,1.18,0.228,0.449,0.141,0.329,0.429,,,,123.0,100.0,107.0,104.0,101.0,96.0,79.0,104.0,89.0,145.0,101.0,115.0,117.0,104.0,102.0,0.01,0.317,0.115,0.319,0.11,,1.66,1.2,0.5,1.5,0.92,,96.5,92.3,,94.8,88.3,83.2,0.25,0.25,0.0,0.217,0.385,0.355,,,,0.199,0.369,0.196,0.226,0.393,0.272,0.178,0.274,0.354,105.0,96.0,103.0,0.13,1.06,84.3,0.099,0.173,0.483,,,,,,,,,,,,,,,
2024-09-02,745619,Strikeout,strikeout,True,656484,608638,Tristan Gray,JT Chargois,0,976639f2-41c5-4daf-993a-3179f57689de,608638.0,jtchargois,Chargois,Right,JT Chargois,- - -,2.37,4.74,30.1,98.0,97.0,98.0,0.774,7.71,3.26,6.53,1.48,0.77,0.267,0.372,0.186,0.349,0.435,,,,,,,84.0,124.0,110.0,88.0,98.0,94.0,109.0,97.0,103.0,,,,0.537,0.009,,0.45,,0.004,7.79,,1.79,0.18,,-70.79,94.1,,84.9,94.9,85.7,,0.236,0.345,0.157,0.145,0.309,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
