date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SV_ba,SV_slg,SV_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FO%,KC%,wFO/C,wKC/C,vFO,vKC,ST_ba,ST_slg,ST_whiff,vSC (sc),SC%,wSC/C,SC_ba,SC_slg,SC_whiff,vKN (sc),EP%,KN%,wEP/C,wKN/C,vEP,KC_ba,KC_slg,KC_whiff
2024-04-01,745109,Lineout,field_out,True,642708,641540,Amed Rosario,Dane Dunning,0,6222911b-4849-4c86-a1c1-d70973ef3555,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,82.0,94.0,87.0,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,0.349,0.031,0.182,0.245,,0.137,-3.78,-0.59,0.8,-0.4,,-1.16,89.4,88.2,85.4,90.0,80.9,,0.218,0.376,0.133,0.233,0.419,0.259,0.0,0.0,0.368,0.25,0.625,0.263,0.226,0.472,0.336,0.219,0.531,0.358,,,,,,,,,,,,,60.0,92.0,100.0,0.001,0.056,-6.42,-0.02,76.4,75.8,,,,,,,,,,,,,,,,,,
2024-04-01,745109,Lineout,field_out,True,642708,641540,Amed Rosario,Dane Dunning,0,697817c0-d581-4576-a990-cc1cc77db325,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,4.71,4.73,65.0,97.0,83.0,94.0,0.769,9.97,4.29,7.34,1.66,1.31,0.145,0.523,0.122,0.349,0.405,82.0,94.0,87.0,,,,44.0,110.0,95.0,78.0,101.0,97.0,106.0,99.0,97.0,79.0,97.0,94.0,0.349,0.031,0.182,0.245,,0.137,-3.78,-0.59,0.8,-0.4,,-1.16,89.4,88.2,85.4,90.0,80.9,,0.218,0.376,0.133,0.233,0.419,0.259,0.0,0.0,0.368,0.25,0.625,0.263,0.226,0.472,0.336,0.219,0.531,0.358,,,,,,,,,,,,,60.0,92.0,100.0,0.001,0.056,-6.42,-0.02,76.4,75.8,,,,,,,,,,,,,,,,,,
2024-04-01,745109,Lineout,field_out,True,642708,502085,Amed Rosario,David Robertson,0,cb878ca2-bbc2-45c3-b699-8dc531a000f0,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,,,,,,,107.0,112.0,111.0,110.0,92.0,97.0,121.0,100.0,106.0,0.026,0.003,0.595,0.053,0.003,0.026,-2.5,2.57,1.88,-4.14,-4.1,6.62,94.1,93.6,88.2,94.7,83.6,80.9,0.0,0.0,0.25,0.137,0.205,0.346,0.233,0.283,0.267,,,,0.333,0.833,0.071,0.0,0.0,0.2,,,,,,,,,,,,,121.0,95.0,103.0,,0.295,,0.22,,84.7,,,,,,,,,,,,,,,,,,
2024-04-02,745111,Groundout,field_out,True,642708,571760,Amed Rosario,Andrew Heaney,0,92de4a87-4f37-47a9-a430-fe158e60baff,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,20.0,51.0,51.0,,0.522,0.002,0.29,0.032,0.154,-0.05,-19.18,,-0.02,-7.71,1.0,91.5,86.6,83.8,,82.0,75.5,,,,,,,0.8,2.0,0.125,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,745111,Lineout,field_out,True,642708,571760,Amed Rosario,Andrew Heaney,0,34fe68a8-cd1c-4482-9e5b-539042dd8926,571760.0,andrewheaney,Heaney,Left,Andrew Heaney,TEX,3.79,3.93,95.0,101.0,82.0,99.0,0.751,9.19,2.46,8.81,1.33,0.77,0.26,0.409,0.149,0.285,0.415,85.0,105.0,99.0,126.0,105.0,102.0,76.0,101.0,98.0,,,,89.0,98.0,100.0,20.0,51.0,51.0,,0.522,0.002,0.29,0.032,0.154,-0.05,-19.18,,-0.02,-7.71,1.0,91.5,86.6,83.8,,82.0,75.5,,,,,,,0.8,2.0,0.125,0.22,0.422,0.224,0.252,0.383,0.382,0.256,0.329,0.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,745111,Groundout,field_out,True,642708,666720,Amed Rosario,Yerry Rodríguez,0,e79e40c4-7ee0-4de8-92d1-bbc18789a848,666720.0,yerryrodriguez,"Rodríguez, Y",Right,Yerry Rodríguez,TEX,6.88,7.19,17.0,95.0,105.0,97.0,0.803,6.35,5.82,8.47,2.65,0.96,0.241,0.333,0.185,0.463,0.427,119.0,81.0,83.0,,,,105.0,96.0,92.0,,,,107.0,100.0,110.0,,,,,0.582,,0.316,,0.102,-0.36,,,-2.38,,-3.2,96.3,,86.5,,83.7,,,,,,,,,,,0.25,0.444,0.172,0.25,0.583,0.304,0.167,0.667,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-02,745111,Flyout,field_out,True,642708,656641,Amed Rosario,Jacob Latz,0,5dca2751-46a9-4e9e-9e8b-7270e34c2706,656641.0,jacoblatz,Latz,Left,Jacob Latz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.243,0.4,0.244,0.143,0.143,0.281,0.209,0.302,0.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-03,745114,Flyout,field_out,True,642708,543135,Amed Rosario,Nathan Eovaldi,0,36cce8f2-7cd3-4628-a2ea-d2101d5115bb,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.36,3.99,99.0,105.0,98.0,104.0,0.749,8.55,2.36,7.27,1.18,1.58,0.234,0.385,0.11,0.355,0.445,,,,102.0,101.0,102.0,73.0,108.0,102.0,,,,112.0,96.0,101.0,92.0,104.0,97.0,,0.362,0.148,0.037,0.151,,1.48,0.94,,-4.54,-1.43,,95.5,91.7,,,86.3,76.9,,,,0.264,0.396,0.161,0.27,0.541,0.357,0.183,0.314,0.206,0.412,0.706,0.185,,,,,,,126.0,104.0,112.0,0.302,1.4,88.7,0.202,0.327,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-03,745114,Groundout,field_out,True,642708,502085,Amed Rosario,David Robertson,0,09cb1b9c-c658-4f11-b5de-4f9d5d4ff8d6,502085.0,davidrobertson,Robertson,Right,David Robertson,TEX,2.88,2.83,40.2,99.0,120.0,104.0,0.715,13.5,2.66,5.75,0.66,1.57,0.221,0.267,0.186,0.349,0.438,105.0,89.0,65.0,,,,,,,107.0,112.0,111.0,110.0,92.0,97.0,121.0,100.0,106.0,0.026,0.003,0.595,0.053,0.003,0.026,-2.5,2.57,1.88,-4.14,-4.1,6.62,94.1,93.6,88.2,94.7,83.6,80.9,0.0,0.0,0.25,0.137,0.205,0.346,0.233,0.283,0.267,,,,0.333,0.833,0.071,0.0,0.0,0.2,,,,,,,,,,,,,121.0,95.0,103.0,,0.295,,0.22,,84.7,,,,,,,,,,,,,,,,,,
2024-04-05,746576,Strikeout,strikeout,True,642708,596295,Amed Rosario,Austin Gomber,0,53cd9d23-25a4-4dcd-ab35-23514c4f387e,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,,,,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,,,,0.001,0.412,,0.158,,0.211,-1.25,,-43.05,-0.33,,-0.09,90.4,,80.9,90.1,83.8,,,,,,,,0.188,0.337,0.266,0.312,0.567,0.093,0.274,0.532,0.162,0.274,0.369,0.275,,,,,,,,,,,,,78.0,111.0,105.0,,0.218,,0.82,,77.1,,,,,,,,,,,,,,,,,,
2024-04-05,746576,Double,double,False,642708,596295,Amed Rosario,Austin Gomber,0,6a6968d9-487d-4f43-96dd-e3c73d836bf0,596295.0,austingomber,Gomber,Left,Austin Gomber,COL,4.61,4.79,99.2,103.0,79.0,97.0,0.828,6.05,2.26,9.48,1.63,1.05,0.222,0.434,0.142,0.351,0.428,86.0,105.0,101.0,,,,73.0,98.0,90.0,51.0,110.0,96.0,86.0,102.0,100.0,,,,0.001,0.412,,0.158,,0.211,-1.25,,-43.05,-0.33,,-0.09,90.4,,80.9,90.1,83.8,,,,,,,,0.188,0.337,0.266,0.312,0.567,0.093,0.274,0.532,0.162,0.274,0.369,0.275,,,,,,,,,,,,,78.0,111.0,105.0,,0.218,,0.82,,77.1,,,,,,,,,,,,,,,,,,
2024-04-05,746576,Single,single,False,642708,663567,Amed Rosario,Peter Lambert,0,dc306065-f86b-45b3-831b-63e2c39f1983,663567.0,peterlambert,"Lambert, P",Right,Peter Lambert,COL,5.44,4.1,43.0,94.0,95.0,94.0,0.797,7.12,4.6,9.0,0.84,1.09,0.29,0.435,0.137,0.313,0.411,89.0,95.0,95.0,80.0,96.0,95.0,87.0,91.0,88.0,87.0,95.0,89.0,120.0,94.0,101.0,,,,0.032,0.382,,0.306,0.052,0.228,-0.75,,-1.55,0.45,-5.77,0.42,94.5,,86.9,93.8,85.8,78.0,0.333,0.333,0.0,,,,0.25,0.875,0.2,0.276,0.534,0.11,0.182,0.182,0.316,0.237,0.263,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,746576,Single,single,False,642708,683232,Amed Rosario,Nick Mears,0,e1d00aed-dfb0-465a-949e-20e7c983a980,683232.0,nickmears,Mears,Right,Nick Mears,COL,5.95,3.29,42.1,98.0,130.0,106.0,0.758,11.06,4.46,9.99,0.43,1.18,0.281,0.322,0.149,0.347,0.435,,,,127.0,100.0,110.0,138.0,98.0,105.0,,,,111.0,99.0,103.0,,,,,0.603,,0.19,0.207,,1.1,,,-0.05,-3.59,,96.7,,,,86.4,81.4,,,,,,,0.372,0.535,0.288,0.242,0.319,0.192,0.257,0.343,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-05,746576,Groundout,field_out,True,642708,664875,Amed Rosario,Justin Lawrence,1,d43c17a6-29b6-47ed-bae1-93a4bf8ec6a2,664875.0,justinlawrence,"Lawrence, J",Right,Justin Lawrence,COL,5.86,5.22,35.1,96.0,109.0,104.0,0.788,7.39,5.09,10.44,1.02,2.11,0.245,0.409,0.118,0.309,0.403,,,,,,,,,,75.0,96.0,96.0,156.0,95.0,116.0,,,,0.579,,,0.421,,,,,-1.67,0.0,,,,,,94.9,84.0,,0.375,0.563,0.173,,,,,,,,,,0.204,0.296,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,746575,Strikeout,strikeout,True,642708,663372,Amed Rosario,Ryan Feltner,0,1626b40a-58a9-437e-acec-47b164d2f80a,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.083,0.147,-0.09,,0.41,-1.06,-0.09,-1.33,94.9,,85.4,94.4,88.1,79.2,0.286,0.375,0.164,,,,0.2,0.333,0.299,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,746575,Strikeout,strikeout,True,642708,663372,Amed Rosario,Ryan Feltner,0,a62424b3-2001-433f-b4da-f2b6362f89d1,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,114.0,96.0,103.0,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.083,0.147,-0.09,,0.41,-1.06,-0.09,-1.33,94.9,,85.4,94.4,88.1,79.2,0.286,0.375,0.164,,,,0.2,0.333,0.299,0.257,0.405,0.182,0.182,0.545,0.235,0.321,0.5,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,746575,Groundout,field_out,True,642708,656234,Amed Rosario,Jake Bird,1,ddf5d403-0739-4275-8670-532a8d9fb5ce,656234.0,jakebird,Bird,Right,Jake Bird,COL,6.26,4.96,23.0,93.0,114.0,93.0,0.79,6.26,7.04,9.78,1.17,1.4,0.315,0.356,0.151,0.26,0.411,,,,133.0,94.0,101.0,49.0,90.0,88.0,91.0,86.0,82.0,137.0,101.0,104.0,119.0,90.0,96.0,0.437,0.015,0.074,0.305,0.169,,-6.25,-4.3,-1.3,0.62,-2.8,,94.5,91.2,,95.3,85.0,81.4,0.318,0.432,0.123,0.5,1.25,0.278,0.273,0.545,0.304,,,,0.185,0.259,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,746575,Single,single,False,642708,656222,Amed Rosario,Jalen Beeks,1,88424c6d-ac3b-479b-9070-216dfd2fc130,656222.0,jalenbeeks,Beeks,Left,Jalen Beeks,COL,4.75,3.72,47.1,93.0,79.0,90.0,0.803,7.23,3.42,8.75,0.95,1.09,0.288,0.377,0.171,0.315,0.405,82.0,90.0,90.0,92.0,124.0,129.0,75.0,94.0,89.0,,,,,,,89.0,97.0,92.0,0.002,0.57,0.159,,0.014,0.255,0.42,0.58,-0.45,,1.3,-0.52,94.5,85.2,89.0,89.3,,74.5,,,,0.167,0.389,0.255,0.2,0.2,0.167,0.286,0.403,0.143,,,,0.211,0.289,0.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,746252,Groundout,field_out,True,642708,542881,Amed Rosario,Tyler Anderson,0,eb2ba352-c9d5-4bb6-a905-de0544f43254,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,,0.366,-0.19,-0.14,-2.78,-4.61,,1.6,89.2,83.8,78.7,88.1,77.9,,0.222,0.611,0.067,0.221,0.39,0.244,,,,0.239,0.472,0.163,,,,0.18,0.238,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,746252,Lineout,field_out,True,642708,542881,Amed Rosario,Tyler Anderson,0,d2c17b01-0e9f-44e9-9078-4f98d1e76182,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,,0.366,-0.19,-0.14,-2.78,-4.61,,1.6,89.2,83.8,78.7,88.1,77.9,,0.222,0.611,0.067,0.221,0.39,0.244,,,,0.239,0.472,0.163,,,,0.18,0.238,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,746252,Pop Out,field_out,True,642708,542881,Amed Rosario,Tyler Anderson,0,9dc69d80-fbf4-4b3a-9dd2-0168af9dfd9b,542881.0,tyleranderson,Anderson,Left,Tyler Anderson,LAA,2.97,4.42,118.0,100.0,95.0,99.0,0.757,6.18,3.58,6.94,1.07,0.82,0.194,0.501,0.157,0.262,0.408,104.0,101.0,106.0,,,,88.0,99.0,96.0,65.0,93.0,79.0,65.0,57.0,84.0,100.0,102.0,98.0,0.038,0.403,0.19,0.003,,0.366,-0.19,-0.14,-2.78,-4.61,,1.6,89.2,83.8,78.7,88.1,77.9,,0.222,0.611,0.067,0.221,0.39,0.244,,,,0.239,0.472,0.163,,,,0.18,0.238,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-08,746252,Single,single,False,642708,519326,Amed Rosario,Hunter Strickland,0,cceb64a8-13b3-44b5-9339-4ce27e5d2b95,519326.0,hunterstrickland,Strickland,Right,Hunter Strickland,LAA,3.48,3.22,44.0,102.0,109.0,107.0,0.78,7.77,2.45,6.75,1.02,0.7,0.208,0.44,0.168,0.296,0.434,82.0,107.0,102.0,,,,80.0,101.0,99.0,69.0,104.0,93.0,133.0,103.0,115.0,,,,0.105,0.282,0.003,0.549,,0.061,-0.79,-71.24,-1.13,2.24,,3.81,94.2,90.6,87.6,92.7,84.0,,0.375,0.5,0.103,,,,,,,0.27,0.486,0.186,0.158,0.284,0.283,0.077,0.077,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
